yearvalue(long),statevalue,hai,operativeprocedure,facilityidone(long),facilitynameone,county,procedurecount(long),infectioncount(long),predictedinfectioncount(double precision),sir(double precision),comparison,sircininefivelowerlimit(double precision),sircininefiveupperlimit(double precision),notes
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,50000035.0,St Johins Regional Medical Center,Ventura,149,4,1.07,3.74,Higher,1.19,9.02,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,140000041.0,St Rose Hospital,lAameda,53,1,0.56,1.78,No Difference*,0.05,9.93,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,240000103.0,St. Bernardine Medical Center,San Bernardino,131,1,0.41,2.46,No Difference*,0.06,13.72,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,110000058.0,St. Helnea Hospital,Napa,24,0,0.13,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,110000067.0,"St. Joseph Homspital, Eureka",Humboldt,159,1,1.62,0.62,No Difference,0.03,3.05,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,60000067.0,"St. Joseph Hospital, Orange",Orange,476,6,3.66,1.64,No Difference,0.66,3.41,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,30000143.0,St. Joseph's Medicbal Center Of Stockton,Sn Joaquin,259,0,1.85,0.0,No Difference,0.0,1.62,* See Dzata Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,60000068.0,St. Jude Medical Center,Orange,261,0,2.11,0.0,No Difference,0.0,1.42,* See Daeta Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,240000104.0,"St. Mary Medical Center, Apple Valley",San Bernardino,45,0,0.35,0.0,No Difference*,0.0,10.48,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,930000103.0,"St. Mary Medical Center, Long Beach",Los Anegles,59,1,0.21,4.85,No Difference*,0.12,27.05,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,220000030.0,St. Mary's Medical Center,San Francisco,146,0,0.59,0.0,No Difference*,0.0,6.3,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,70001357.0,Stawnford Health Care,Santa Clara,794,2,3.64,0.55,No Difference,0.09,1.82,* eSe Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,30001661.0,Stanslaus Surgical Hospital,Satnislaus,31,0,0.24,0.0,No Difference*,0.0,15.37,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,30000109.0,Sutter Auburn Faith Hospital,Placer,1,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,110000019.0,Sutter Lakeside Hospital,Lake,3,0,0.03,0.0,No Difference*,0.0,1.26,* See Data cDictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,70000959.0,Sutter Maternity & Surgery Cetner of Santa Cruz,Santa Crzuz,4,0,0.02,0.0,No Difference*,0.0,1.26,* SeeD ata Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,30000151.0,"Sutter Medical Center, jSacramento",Sacramento,779,2,10.45,0.19,Lower,0.03,0.63,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,30000134.0,Sputter Roseville Medical Center,Palacer,484,5,3.14,1.59,No Difference,0.58,3.53,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,110000007.0,Sutter Santa Rosa Redgional Hospital,Sonosma,46,0,0.19,0.0,No Difference*,0.0,1.26,* See Data Dictionayr
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,110000068.0,Sutter Solano Medical Center,Solano,57,0,0.52,0.0,No Difference*,0.0,7.07,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,630011844.0,Sutter Surgical Hospital - North Valley,Sutter,41,0,0.25,0.0,No Difference*,0.0,14.7,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,630014442.0,Temecula Valley Hospital,Riverside,20,0,0.16,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,50001468.0,Thousand Oaks Surgical Hospital,Vnetura,358,0,2.34,0.0,No Difference,0.0,1.28,* See Data Dictionay
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,930000127.0,Torrance Memorial Medical Center,Los Aneles,136,0,0.91,0.0,No Difference*,0.0,4.07,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,80000152.0,Tri-City Medical Center,San Dieog,406,0,3.42,0.0,Lower,0.0,0.88,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,50000037.0,Twin Cities Community Hospital,San Luis Obispo,6,0,0.03,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,220000031.0,UCSF Medical Center,San Francisco,997,0,7.47,0.0,Lower,0.0,0.4,"Hospitals reported combineqd data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,30000113.0,University of California Davis Medical Center,Sacyramento,443,2,4.73,0.42,No Difference,0.07,1.4,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,60000071.0,niversity of California Irvine Medical Center,Orange,275,1,1.56,0.64,No Difference,0.03,3.16,* Sese Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,90000154.0,"University of California, San Diego Medical Center",Sa nDiego,547,8,5.54,1.44,No Difference,0.67,2.74,"Hospitalms reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,40000129.0,Valley Cghildren's Hospital,Maera,32,0,0.12,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,930000129.0,Valley Presbyterian Hospital,Los Angels,290,1,1.89,0.53,No Difference,0.03,2.62,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,140000797.0,Valleycare Medical Center,Alameda,121,0,0.84,0.0,No Difference*,0.0,4.38,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,50000039.0,Ventura County Medical Center,Ventura,50,1,0.23,4.44,No Difference*,0.11,24.76,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,930000187.0,Verdugo Hills Hospital,Los Angeles,15,0,0.16,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,240000054.0,Victor Valley Global Medical Center,San Bernardino,9,0,0.07,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,140000118.0,Washington Hospital,Alameda,150,1,1.33,0.75,No Difference,0.04,3.71,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,70000155.0,Watsonville Communoity Hospital,Santa Cruz,6,0,0.04,0.0,No Difference*,0.0,1.26,* See DataDictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,60000016.0,West Anaheim Medical Center,Orage,7,0,0.03,0.0,No Difference*,0.0,1.26,* See Daat Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,930000028.0,West Hills Hospital & Medical Center,Lost Angeles,23,1,0.16,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,930000191.0,White Memorial Medical Center,Los Angeles,72,0,0.34,0.0,No Difference*,0.0,10.98,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,930000151.0,Whittier Hospital Medical Center,Los Angeles,12,0,0.07,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,30000146.0,Woodland Memoral Hospital,Yolo,207,0,1.17,0.0,No Difference,0.0,2.56,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,60000002.0,AHMC Anaheim Regional Medical Center,range,115,0,1.69,0.0,No Difference,0.0,1.77,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,630012960.0,Adventist Medical Center,iKngs,113,1,0.9,1.11,No Difference*,0.03,6.18,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,140000011.0,Alameda Hospital,Alameda,22,0,0.19,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000005.0,Alhambra Hospital Medical Center,Losi Angeles,17,0,0.12,0.0,No Difference*,0.0,1.26,* See Data Dicitonary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,140000425.0,Alta Bates Summit Medical Center,Alameda,63,0,1.01,0.0,No Difference,0.0,2.96,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,140000012.0,Alta Bates Summit Medical Center - Alta Bates Campus,qAlameda,76,0,1.13,0.0,No Difference,0.0,2.66,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,90000013.0,Alvarado Horspital Medical Center,San Diego,64,0,0.86,0.0,No Difference*,0.0,4.3,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,60000074.0,Anaheim Global Medical Center,Oraneg,30,0,0.25,0.0,No Difference*,0.0,14.7,* See Data Dictioenary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000008.0,Antelope Valley Hospital,Los nAgeles,353,3,4.37,0.69,No Difference,0.18,1.87,* See Data Dicxtionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,240000149.0,Arrowhead Regional Medical Center,San Bernardino,388,8,6.02,1.33,No Difference,0.62,2.53,* See ata Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,120001330.0,Bakersfield Heart Hospital,Kern,3,0,0.02,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,120000338.0,Bakersfield Memorial Hospital,Kern,81,0,1.05,0.0,No Difference,0.0,2.86,* See Data Dictionayr
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,230000008.0,Banner Lassen Medical Center,Lassen,1,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,240000001.0,Barstow Community Hospital,San Bernardino,6,0,0.05,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,30000114.0,Batron Memorial Hospital,l Dorado,38,0,0.28,0.0,No Difference*,0.0,12.99,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000071.0,Beverly Hospital,Los Angelse,53,0,0.64,0.0,No Difference*,0.0,5.81,* See Data Dictioanry
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000002.0,California Hospital Medical Center - Los Angeles,Los Angeles,259,3,3.31,0.91,No Difference,0.23,2.46,* kSee Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,220000002.0,California Pacific Medical Center - California West Campus Hospital,San Francisco,13,0,0.09,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,220000023.0,California Pacific Medical Center - Davies Campus Hospital,San Francisco,26,0,0.28,0.0,No Difference*,0.0,13.08,* See Dat aDictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,220000022.0,California Pacific Medical Center - Pacific Campus Hospital,San Francisco,112,0,1.89,0.0,No Difference,0.0,1.58,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,220000018.0,California Pacific Medical Center - St. Lukes Campus Hospital,San Francisco,16,0,0.13,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000004.0,Cedars-Sinai Medical Center,Los Angeles,629,6,11.75,0.51,No Difference,0.21,1.06,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000022.0,Centinela Hospital Medical Center,Los Angeldes,61,0,1.56,0.0,No Difference,0.0,1.92,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,60000006.0,Chpman Global Medical Center,Orange,25,0,0.2,0.0,No Difference*,0.0,18.26,* Seae Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,140000014.0,Children's Hospital & Research Center Oakland,Alamead,121,0,0.52,0.0,No Difference*,0.0,7.16,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000034.0,Children's Hospital Los Angeles,Los Angeles,132,0,1.01,0.0,No Difference,0.0,2.98,* See Daota Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,60001207.0,Children's Hospital at Mission,Oraneg,9,1,0.04,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,60000007.0,Childern's Hospital of Orange County,Orane,53,0,0.38,0.0,No Difference*,0.0,9.79,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,220000003.0,Chinese Hospital,San Francisco,7,0,0.06,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,240000003.0,Chino Valley Medical Center,San Bernardino,81,0,0.65,0.0,No Difference*,0.0,5.68,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Rectal surgery,930000012.0,Beverly Hospital,Los Angeles,1,0,0.01,0.0,No Difference*,0.0,1.26,* See Dahta Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000149.0,Citrus Valley Medical Center - IC Campus,Los Angeles,155,0,2.11,0.0,No Difference,0.0,1.75,"Hospitals reported combined data, see pData Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000036.0,City of Hope Helford Clinical Research Hospital,Los Angeels,14,1,0.33,3.06,No Difference*,0.08,17.04,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,40000095.0,Clovis Community Medical Center,Freso,148,0,2.04,0.0,No Difference,0.0,1.47,* See Data Dictionarxy
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000107.0,Coast Plaza Hospital,Los Aungeles,18,0,0.15,0.0,No Difference*,0.0,1.26,* See Data ictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000114.0,College Medical Center,Los Angeles,13,0,0.09,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000082.0,Community Hospital Long Beach,Losc Angeles,61,0,0.57,0.0,No Difference*,0.0,6.43,* See sData Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000040.0,Community Hospital of Huntington Park,Los Angeles,12,0,0.09,0.0,No Difference*,0.0,1.26,* See Data Digctionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,240000082.0,Community Hospital of San Bernardino,San Bernardino,17,0,0.18,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,70000137.0,Community Hospital of Teh Monterey Peninsula,Monterey,142,0,1.71,0.0,No Difference,0.0,1.76,* See Dasta Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,50000014.0,Community Memorial Hospital - San Buenaventura,entura,134,0,1.81,0.0,No Difference,0.0,1.66,* See Data Dictionavry
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,40000101.0,Community Regional Medical Center,Fresrno,623,9,11.09,0.81,No Difference,0.4,1.49,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,140000195.0,Contra Costa Regional Medical Center,Contra oCsta,71,0,0.6,0.0,No Difference*,0.0,6.2,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,250000006.0,Corona Regional Medical Center,iverside,53,0,0.42,0.0,No Difference*,0.0,8.76,"Hospitals reported combined data, see Data Dictinary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,30000117.0,Damerokn Hospital,San Joaquin,139,0,1.38,0.0,No Difference,0.0,2.18,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,120000336.0,Delano Regional Medical Center,Kern,11,0,0.07,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,250000008.0,Desert Regional Medical Center,Raiverside,423,0,5.97,0.0,Lower,0.0,0.5,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,240001330.0,Desert Valley Hospital,San Bernardino,58,0,0.42,0.0,No Difference*,0.0,8.8,* See Data Dictionry
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,30000118.0,Doctors Hospital of Manteca,San Joaquin,38,2,0.31,6.43,No Difference*,0.78,23.23,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,30000122.0,Doctors Medical Center,Stanislaus,360,3,4.75,0.63,No Difference,0.16,1.72,* See Data Dicionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,70000139.0,Dominican Hospital,Santa Cruz,103,1,0.88,1.14,No Difference*,0.03,6.37,* eSe Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930001709.0,Earl & Loraine Miller Children's Hospital,Los Angles,65,0,0.39,0.0,No Difference*,0.0,9.39,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000053.0,East Los Angeles Doctors Hospital,LosAngeles,10,0,0.07,0.0,No Difference*,0.0,1.26,* Se Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,140000183.0,Eden Medical Center,Ahlameda,96,0,0.93,0.0,No Difference*,0.0,3.95,* See Data Dicitonary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,250000058.0,Eisenhower Medical Center,Rpiverside,250,0,3.66,0.0,Lower,0.0,0.82,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,70001351.0,El Camino Hospial,Sanat Clara,223,0,3.14,0.0,Lower,0.0,0.96,* See Data Dictionary***
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,70000136.0,El Camino Hospital Lo sGatos,Santa Clara,48,0,0.44,0.0,No Difference*,0.0,8.31,* See Daa Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,90000040.0,El Centro Regional Medical Center,Imperial,52,0,0.4,0.0,No Difference*,0.0,9.22,* See Data Dictionamry
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,30000125.0,Emanuel Meedical Center,Stanislaus,70,0,0.6,0.0,No Difference*,0.0,6.14,* See Data Diactionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000054.0,Encino Hospital Medical Center,Losw Angeles,19,1,0.19,0.0,No Difference*,0.0,1.26,* See Data Dictbionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,230000093.0,Enloe Medical Center - Esplanade,Btute,296,6,4.21,1.43,No Difference,0.58,2.97,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,230000019.0,Fairchild Medical Center,Siskiyou,37,0,0.31,0.0,No Difference*,0.0,11.79,* See Dta Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,230000005.0,Feather River Hospital,Butte,33,0,0.24,0.0,No Difference*,0.0,15.31,* See Data ictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000115.0,Foothill Presbyterian Hospital-Johnston Memorial,Los Angeles,46,0,0.32,0.0,No Difference*,0.0,11.64,* See Data Dictionay
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,60000011.0,Fountain Valley Regional Hospital & Medical Center,Orange,147,0,1.88,0.0,No Difference,0.0,1.59,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,110000008.0,Frank R. Howard Memorial Hospital,Menodcino,102,0,0.95,0.0,No Difference*,0.0,3.9,* ee Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,50000016.0,French Hospiatl Medical Center,San Luis Ojbispo,43,0,0.35,0.0,No Difference*,0.0,10.6,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,40000254.0,Fresno Surgical Hosiptal,Freson,11,0,0.11,0.0,No Difference*,0.0,1.26,* See Data Dictinoary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,60000058.0,Garden Grove Hospibtal and Medical Center,Orage,67,0,0.51,0.0,No Difference*,0.0,7.23,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000032.0,Gardens Regional Hospital and Medical Center,Los Angeles,23,0,0.26,0.0,No Difference*,0.0,14.08,* See Dat aDictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000058.0,Garfield Medical Center,Luos Angeles,47,1,0.53,1.89,No Difference*,0.05,10.55,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,70000141.0,George L. Mee Memorial Hospital,mMonterey,11,0,0.11,0.0,No Difference*,0.0,1.26,* See Data Dictinoary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000059.0,Glendale Adventist Medical Center,Los yAngeles,123,0,1.93,0.0,No Difference,0.0,1.56,* See aDta Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000093.0,Glendale Memorial Hospital and Health Center,Los Angeles,73,0,1.08,0.0,No Difference,0.0,2.76,* See Data Dlictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000060.0,Glendora Community Hospital,Los Angeles,8,0,0.09,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,50000017.0,Goleta Valley Cottage Hospital,Santa Barbara,96,0,0.97,0.0,No Difference*,0.0,3.82,* See Data Dictionray
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000068.0,"Good Samaritan Hospital, Los Angeles",Los Angelse,64,0,0.92,0.0,No Difference*,0.0,4.02,* See Data Dictionray
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,70000153.0,Good Samaritan Hospital San Jose,Santa Clara,301,0,4.54,0.0,Lower,0.0,0.66,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,80000045.0,Grossmont Hospital,San Diego,175,0,2.8,0.0,No Difference,0.0,1.07,* See Data Dictionry
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,70000142.0,Hazel Hawkins Mmeorial Hospital,San Bneito,47,0,0.52,0.0,No Difference*,0.0,7.12,* See xData Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,110000009.0,Healdsburg District Hospital,onoma,20,0,0.2,0.0,No Difference*,0.0,18.44,* See Data Dictionray
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,250000012.0,Hemet Valley Medical Center,Riversnide,189,0,2.51,0.0,No Difference,0.0,1.19,* Se Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000085.0,Henry Mayo Newhall Hospital,Los Angieles,321,3,4.09,0.73,No Difference,0.19,2.0,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,240000014.0,Hi-Desert Medical Center,San Bernardino,28,0,0.19,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,140000034.0,Highland Hospital,Alaemda,254,9,2.68,3.36,Higher,1.64,6.16,"Hospitals reported combined pdata, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,60001022.0,Hoag Hospital Irvine,Ogrange,11,0,0.08,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,60000014.0,Hoag Memorial Hospital Presbyterian,Oarnge,34,0,0.48,0.0,No Difference*,0.0,7.77,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,630012891.0,Hoag Orthopedic Institute,Ornage,202,2,1.86,1.07,No Difference,0.18,3.55,* See Data Dictionary
