X,Y,OBJECTID,Comments,DateLastEdit,LaneWidth,SegKey,TextRotation,TextSize_,UseDesignation
-13618282.3685,6056454.5126,37023,,,12,,359,4,
-13618278.2855,6056454.4614,37024,,,1,,359,4,
-13618293.8676,6056740.2365,37025,,,9,,359,4,
-13618291.099,6056740.1422,37026,,,3,,359,4,
-13618289.1015,6056740.1331,37027,,,6,,359,4,
-13618284.8964,6056740.2303,37028,,,11,,359,4,
-13618287.0196,6056740.1717,37029,,,3,,359,4,
-13618280.201,6056740.2244,37030,,,11,,359,4,
-13618294.8998,6056868.693,37031,,,9,,359,4,
-13618292.1312,6056868.5989,37032,,,3,,359,4,
-13618290.1336,6056868.5898,37033,,,6,,359,4,
-13618286.24,6056868.6844,37034,,,11,,359,4,
-13618288.1381,6056868.6276,37035,,,3,,359,4,
-13618282.5756,6056868.6706,37036,,,1,,359,4,
-13618291.8655,6057139.464,37037,,,32,,359,4,
-13618297.0197,6057150.9839,37038,,,8,,359,4,
-13618294.5247,6057150.8877,37039,,,3,,359,4,
-13618292.527,6057150.8785,37040,,,5,,359,4,
-13618287.6791,6057150.9807,37041,,,11,,359,4,
-13618290.0828,6057150.9201,37042,,,5,,359,4,
-13618284.0147,6057150.9668,37043,,,1,,359,4,
-13618295.8806,6057045.6204,37044,,,8,,359,4,
-13618293.5886,6057045.5226,37045,,,3,,359,4,
-13618291.6324,6057045.5133,37046,,,5,,359,4,
-13618286.7479,6057045.6156,37047,,,11,,359,4,
-13618289.2307,6057045.5543,37048,,,5,,359,4,
-13618281.8122,6057045.6116,37049,,,11,,359,4,
-13618277.7797,6057045.6426,37050,,,1,,359,4,
-13618291.7086,6056488.9303,37051,,,9,,359,4,
-13618288.9401,6056488.8362,37052,,,3,,359,4,
-13618286.9426,6056488.8271,37053,,,6,,359,4,
-13618282.6659,6056488.9248,37054,,,12,,359,4,
-13618284.8646,6056488.8657,37055,,,3,,359,4,
-13618278.5828,6056488.8736,37056,,,1,,359,4,
-13618276.1526,6056740.2556,37057,,,1,,359,4,
-13618249.6613,6056718.1507,37058,,,18,,269,4,
-13618249.8827,6056726.8626,37059,,,22,,269,4,
-13619652.3617,6049010.8026,37060,,,10,,359,4,
-13619630.9328,6049010.7945,37061,,,10,,359,4,
-13619647.9754,6049010.8008,37062,,,9,,359,4,
-13619643.9005,6049010.8698,37063,,,9,,359,4,
-13619634.9075,6049010.796,37064,,,9,,359,4,
-13619642.5691,6049011.4927,37065,,,5,,359,3,
-13619639.3337,6049010.8681,37066,,,9,,359,4,
-13619638.0023,6049011.4909,37067,,,5,,359,3,
-13619648.9911,6049084.5121,37068,,,10,,359,4,
-13619622.5969,6049094.5652,37069,,,30,,335,4,
-13619617.7667,6049094.529,37070,,,+,,155,2,
-13619618.1054,6049093.5896,37071,,,-,,155,2,
-13619695.4316,6049280.2104,37072,,,30,,269,4,
-13619593.6634,6049280.1727,37073,,,30,,269,4,
-13619613.8935,6049282.4164,37074,,,16,,269,2,
-13619623.6757,6049276.9388,37075,,,6',,354,2,
-13619808.5538,6049318.7939,37076,,,20,,35,4,
-13619816.1917,6049313.4275,37077,,,20,,35,4,
-13619797.1075,6049203.7967,37078,,,6,,359,3,
-13619784.7155,6049203.3989,37079,,,25,,359,4,
-13619794.3977,6049203.784,37080,,,6,,359,3,
-13619776.7724,6049203.7014,37081,,,8.5,,359,3,
-13619770.0083,6049203.6696,37082,,,6,,359,3,
-13619791.9028,6049203.7724,37083,,,8.5,,359,3,
-13619772.7183,6049203.6824,37084,,,6,,359,3,
-13619736.0701,6049259.2251,37085,,,24,,89,4,
-13619736.7409,6049262.3942,37086,,,5,,89,3,
-13619736.0737,6049248.8744,37087,,,24,,89,4,
-13619736.7446,6049252.0435,37088,,,5,,89,3,
-13619554.2387,6049279.153,37089,,,30,,269,4,
-13619493.2228,6049338.2103,37090,,,25,,359,4,
-13619162.8052,6049513.2376,37091,,,17,,87,3,
-13619151.03,6049494.0622,37092,,,18,,87,3,
-13619146.2868,6049503.0198,37093,,,25,,87,4,
-13619360.2983,6049308.3798,37094,,,8,,359,4,
-13619353.9377,6049308.3472,37095,,,22,,359,4,
-13619652.9343,6049240.9598,37096,,,9,,359,4,
-13619644.2254,6049240.9689,37097,,,9,,359,4,
-13619640.003,6049240.9733,37098,,,9,,359,4,
-13619635.5167,6049240.9778,37099,,,9,,359,4,
-13619649.7014,6049240.9631,37100,,,10,,359,4,
-13619632.6138,6049240.9808,37101,,,10,,359,4,
-13619596.1008,6049507.4433,37102,,,25,,269,4,
-13619786.6613,6049324.4087,37103,,,9,,359,4,
-13619781.9209,6049324.407,37104,,,16,,359,4,
-13619784.0157,6049367.2951,37105,,,25,,359,4,
-13619858.6358,6049272.8067,37106,,,25,,89,4,
-13619758.304,6049285.9278,37107,,,20,,270,3,
-13619704.8396,6049246.5739,37108,,,15',,126,3,
-13619700.2824,6049241.2726,37109,,,14',,122,3,
-13619647.3591,6049260.2589,37110,,,13+,,89,3,
-13619827.0936,6049345.0947,37111,,,20,,35,4,
-13619720.5683,6049192.7455,37112,,,11,,34,3,
-13619716.1561,6049195.7702,37113,,,12',,34,3,
-13619751.6122,6049230.3053,37114,,,11,,35,4,
-13619746.9631,6049233.477,37115,,,11,,35,4,
-13619835.3964,6049339.4385,37116,,,20,,35,4,
-13619808.5299,6049299.4489,37117,,,12,,35,4,
-13619803.8808,6049302.6208,37118,,,12,,35,4,
-13619801.516,6049305.2983,37119,,,5,,35,2,
-13619806.1651,6049302.1264,37120,,,5,,35,2,
-13619577.6971,6049220.4308,37121,,,13,,3,4,
-13619538.252,6049257.1289,37122,,,14,,89,4,
-13619537.52,6049251.0245,37123,,,12,,88,4,
-13619537.5534,6049243.4036,37124,,,13,,89,4,
-13619596.4931,6049148.9817,37125,,,11,,328,4,
-13619592.1004,6049146.5523,37126,,,14+,,328,4,
-13619571.5782,6049214.949,37127,,,15,,3,4,
-13619534.1694,6049229.536,37128,,,13,,312,4,
-13619530.3963,6049225.5003,37129,,,13,,312,4,
-13619458.9203,6049272.0523,37130,,,10,,360,4,
-13619438.049,6049276.9646,37131,,,9,,270,4,
-13619437.8852,6049272.3011,37132,,,16,,270,4,
-13619346.6299,6049548.4938,37133,,,42,,359,4,
-13619492.2854,6049537.8462,37134,,,25,,359,4,
-13619539.6693,6049505.3285,37135,,,25,,359,4,
-13619455.4752,6049504.6624,37136,,,25,,359,4,
-13619434.9825,6049332.1263,37137,,,13+',,309,3,
-13619430.9838,6049327.4934,37138,,,11',,309,3,
-13619427.8973,6049323.7884,37139,,,10',,309,3,
-13619424.8538,6049320.0467,37140,,,11',,309,3,
-13619421.8569,6049316.2815,37141,,,13+',,309,3,
-13619243.4459,6049491.8963,37142,,,13+',,309,3,
-13619239.4399,6049487.2331,37143,,,11',,309,3,
-13619236.3993,6049483.5652,37144,,,10',,309,3,
-13619233.3588,6049479.8975,37145,,,11',,309,3,
-13619230.3454,6049476.109,37146,,,13+',,309,3,
-13619313.5236,6049433.6218,37147,,,13+',,309,3,
-13619309.5249,6049428.9888,37148,,,11',,309,3,
-13619306.4386,6049425.2837,37149,,,10',,309,3,
-13619303.395,6049421.5419,37150,,,11',,309,3,
-13619300.398,6049417.7766,37151,,,13+',,309,3,
-13621214.3292,6057033.3494,37152,,,25,,89,4,
-13621337.8947,6057034.5807,37153,,,25,,89,4,
-13621283.1469,6057064.3848,37154,,,25,,359,4,
-13621283.1147,6057006.1658,37155,,,25,,359,4,
-13612678.5713,6051262.5999,37156,,,18,,359,4,
-13612686.3387,6051318.2461,37157,,,18,,359,4,
-13612679.3977,6051332.4248,37158,,,18,,359,4,
-13612688.2479,6051467.8735,37159,,,18,,359,4,
-13612680.0152,6051468.0686,37160,,,18,,359,4,
-13612734.5742,6051286.2617,37161,,,25,,91,4,
-13612686.8037,6051262.4047,37162,,,18,,359,4,
-13612679.8036,6051304.6403,37163,,,12,,359,4,
-13612685.1732,6051304.5387,37164,,,12,,359,4,
-13612666.1774,6051278.7716,37165,,,25,,91,4,
-13612634.8255,6051280.1733,37166,,,32,,91,4,
-13622557.2389,6051390.052,37167,,,18,,359,4,
-13622567.8083,6051391.5957,37168,,,28,,359,4,
-13622577.9375,6051390.0767,37169,,,18,,359,4,
-13622516.7408,6051420.8915,37170,,,25,,269,4,
-13624122.0905,6056142.0257,37171,,,17,,0,4,
-13624127.389,6056141.9664,37172,,,11,,0,4,
-13624119.9041,6056278.3875,37173,,,18,,0,4,
-13624125.291,6056278.3816,37174,,,11,,0,4,
-13624120.18,6056306.5832,37175,,,18,,0,4,
-13624125.5669,6056306.5774,37176,,,11,,0,4,
-13624120.8333,6056417.1231,37177,,,11,,0,4,
-13624126.4786,6056417.112,37178,,,11,,0,4,
-13624120.7591,6056088.2912,37179,,,11,,0,4,
-13624126.4042,6056088.2801,37180,,,11,,0,4,
-13621140.2192,6057915.6958,37181,,,5,,359,3,
-13621143.4046,6057914.7284,37182,,,12,,359,4,
-13621138.4012,6057914.7354,37183,,,11,,359,4,
-13621135.1209,6057915.6333,37184,,,5,,359,3,
-13621159.2856,6060309.8317,37185,,,10,,359,4,
-13621155.8936,6060309.9247,37186,,,-,,359,3,
-13621156.0331,6060310.8574,37187,,,+,,359,3,
-13621164.4198,6060309.5915,37188,,,10,,359,4,
-13621161.0276,6060309.6845,37189,,,-,,359,3,
-13621161.167,6060310.6171,37190,,,+,,359,3,
-13621157.5066,6060064.1448,37191,,,10,,359,4,
-13621154.1147,6060064.2378,37192,,,-,,359,3,
-13621154.254,6060065.1704,37193,,,+,,359,3,
-13621162.6405,6060063.9046,37194,,,10,,359,4,
-13621159.2486,6060063.9976,37195,,,-,,359,3,
-13621159.388,6060064.9302,37196,,,+,,359,3,
-13621157.1461,6060020.3932,37197,,,10,,359,4,
-13621153.7542,6060020.4861,37198,,,-,,359,3,
-13621153.8935,6060021.4188,37199,,,+,,359,3,
-13621162.2799,6060020.153,37200,,,10,,359,4,
-13621158.8881,6060020.246,37201,,,-,,359,3,
-13621159.0275,6060021.1786,37202,,,+,,359,3,
-13622270.7559,6051086.9984,37203,,,17,,89,4,
-13622270.7091,6051082.4099,37204,,,9,,89,4,
-13622270.7262,6051077.9259,37205,,,9,,89,4,
-13622270.6101,6051071.1967,37206,,,17,,89,4,
-13622271.691,6051090.4169,37207,,,5,,89,2,
-13622271.5367,6051084.1587,37208,,,5,,89,2,
-13622271.5959,6051079.5192,37209,,,5,,89,2,
-13622271.4938,6051074.7176,37210,,,5,,89,2,
-13622252.787,6051144.9411,37211,,,38,,359,4,
-13622249.32,6051125.0703,37212,,,19,,359,4,
-13622257.5236,6051124.9978,37213,,,19,,359,4,
-13623397.3238,6053163.9618,37214,,,32,,359,4,
-13623039.6751,6053164.7339,37215,,,25,,359,4,
-13623278.1918,6053165.97,37216,,,32,,359,4,
-13623238.5492,6053120.3867,37217,,,11,,88,4,
-13623238.9243,6053125.456,37218,,,7,,88,4,
-13623238.4816,6053112.3181,37219,,,7,,88,4,
-13623238.4922,6053115.6888,37220,,,11,,88,4,
-13623123.7395,6053120.7729,37221,,,11,,88,4,
-13623124.1145,6053125.8422,37222,,,7,,88,4,
-13623123.6719,6053112.7043,37223,,,7,,88,4,
-13623123.6826,6053116.0751,37224,,,11,,88,4,
-13623056.5418,6053121.0772,37225,,,11,,88,4,
-13623056.9168,6053126.1465,37226,,,7,,88,4,
-13623056.4745,6053113.0087,37227,,,7,,88,4,
-13623056.485,6053116.3793,37228,,,11,,88,4,
-13619250.4021,6060328.7071,37229,,,10,,90,4,
-13619251.2904,6060332.2017,37230,,,5,,90,2,
-13619250.2797,6060324.1978,37231,,,10,,90,4,
-13619251.168,6060327.6924,37232,,,5,,90,2,
-13619250.8883,6060333.7899,37233,,,5,,90,4,
-13619244.4271,6060322.1837,37234,,,4,,90,4,
-13619302.4794,6060333.9872,37235,,,5,,90,4,
-13619329.3058,6060334.5618,37236,,,4,,90,4,
-13619345.4925,6060334.5668,37237,,,4,,90,4,
-13619312.1044,6060320.2062,37238,,,13,,90,4,
-13619312.9927,6060323.7008,37239,,,3,,90,2,
-13619348.4469,6060320.1841,37240,,,13,,90,4,
-13619349.3353,6060323.6786,37241,,,3,,90,2,
-13619347.2575,6060326.7996,37242,,,9,,90,4,
-13619347.2291,6060330.1987,37243,,,10,,90,4,
-13621133.176,6055818.21,37244,,,20,,359,4,
-13621132.5675,6055557.0645,37245,,,14,,359,4,
-13621121.6396,6055557.212,37246,,,16,,359,4,
-13621165.6832,6055661.8845,37247,,,25,,269,4,
-13621127.4704,6055557.1764,37248,,,10,,359,4,
-13621123.8448,6055818.2609,37249,,,20,,359,4,
-13621120.6945,6055644.0264,37250,,,11,,359,4,
-13621132.957,6055644.0005,37251,,,19,,359,4,
-13621120.237,6055675.8198,37252,,,11,,359,4,
-13621132.4994,6055675.7939,37253,,,19,,359,4,
-13621120.9085,6055742.3271,37254,,,11,,359,4,
-13621133.225,6055759.1362,37255,,,19,,359,4,
-13621121.7432,6055758.7982,37256,,,13,,359,4,
-13621126.1177,6055742.4074,37257,,,10,,359,4,
-13621125.7812,6055675.9028,37258,,,10,,359,4,
-13624342.9752,6057353.6271,37259,,,11,,42,4,
-13624305.9245,6057348.5664,37260,,,10,,91,4,
-13624342.4849,6057383.7661,37261,,,11,,116,4,
-13624375.9221,6057365.9431,37262,,,11,,116,4,
-13624372.7772,6057361.6993,37263,,,11,,116,4,
-13624339.5867,6057357.1032,37264,,,12,,42,4,
-13624328.137,6057385.5282,37265,,,12,,116,4,
-13615763.0414,6056844.6595,37266,,,25,,88,4,
-13615697.5715,6056843.5461,37267,,,25,,88,4,
-13615682.8862,6056695.6565,37268,,,25,,88,4,
-13615762.9692,6056696.4426,37269,,,25,,88,4,
-13615722.3688,6056677.6727,37270,,,11,,360,4,
-13615719.9979,6056678.5197,37271,,,+,,360,2,
-13615719.98,6056677.5834,37272,,,-,,360,2,
-13615717.6055,6056677.6584,37273,,,11,,360,4,
-13615715.2345,6056678.5054,37274,,,+,,360,2,
-13615715.2166,6056677.5692,37275,,,-,,360,2,
-13615721.5284,6056825.7818,37276,,,11,,360,4,
-13615719.1575,6056826.6288,37277,,,+,,360,2,
-13615719.1396,6056825.6926,37278,,,-,,360,2,
-13615726.3566,6056825.7663,37279,,,11,,360,4,
-13615723.9857,6056826.6132,37280,,,+,,360,2,
-13615723.9678,6056825.6771,37281,,,-,,360,2,
-13621140.7642,6057307.2624,37282,,,18,,359,4,
-13621132.9515,6057307.3054,37283,,,18,,359,4,
-13621139.4163,6057062.4836,37284,,,18,,359,4,
-13621131.6041,6057062.5265,37285,,,18,,359,4,
-13621102.1638,6057333.7425,37286,,,25,,89,4,
-13621082.9499,6057033.408,37287,,,25,,89,4,
-13621138.9146,6057010.7852,37288,,,18,,359,4,
-13621131.1024,6057010.8281,37289,,,18,,359,4,
-13621137.0919,6056766.1203,37290,,,18,,359,4,
-13621129.2799,6056766.1632,37291,,,18,,359,4,
-13616996.4298,6060962.2929,37292,,,11,,358,4,
-13616993.1377,6061269.0652,37293,,,11,,358,4,
-13616998.0571,6061269.1262,37294,,,11,,358,4,
-13622706.0789,6052155.758,37295,,,25,,89,4,
-13622705.9586,6052276.3089,37296,,,25,,89,4,
-13622712.3631,6052396.6412,37297,,,25,,89,4,
-13622402.1616,6052396.9148,37298,,,25,,89,4,
-13622200.0861,6052396.2061,37299,,,25,,89,4,
-13622200.3263,6052275.2721,37300,,,25,,89,4,
-13622402.0055,6052275.9005,37301,,,25,,89,4,
-13622403.0257,6052154.764,37302,,,25,,89,4,
-13622200.5678,6052154.2632,37303,,,25,,89,4,
-13622576.1099,6052342.2331,37304,,,18,,359,4,
-13622575.4186,6052191.3871,37305,,,18,,359,4,
-13622556.362,6052241.2172,37306,,,18,,359,4,
-13622575.8676,6052134.2392,37307,,,18,,359,4,
-13622557.6619,6052134.6047,37308,,,18,,359,4,
-13615861.7429,6049518.0748,37309,,,13,,358,4,
-13615856.3849,6049517.9796,37310,,,10,,358,4,
-13615851.8691,6049517.8993,37311,,,5,,358,4,
-13615848.8948,6049517.8018,37312,,,7,,358,4,
-13615864.6668,6049518.1268,37313,,,7,,358,4,
-13615861.4422,6049487.0769,37314,,,10,,358,4,
-13615856.8391,6049486.9928,37315,,,10,,358,4,
-13615849.606,6049486.8612,37316,,,9,,358,4,
-13615864.5517,6049487.134,37317,,,8,,358,4,
-13615852.8137,6049486.9197,37318,,,5,,358,4,
-13625645.7491,6053093.0628,37319,,,10,,269,4,
-13625645.9754,6053087.7088,37320,,,15,,269,4,
-13625600.7398,6053092.6769,37321,,,10,,269,4,
-13625600.9662,6053087.3229,37322,,,15,,269,4,
-13625625.904,6053058.3995,37323,,,32,,360,4,
-13625624.7848,6053107.8652,37324,,,32,,360,4,
-13613452.001,6059070.0999,37325,,,12,,90,4,
-13613452.7055,6059073.5781,37326,,,5,,90,2,
-13613451.8926,6059064.3648,37327,,,12,,90,4,
-13613452.5971,6059067.843,37328,,,5,,90,2,
-13613759.0404,6059074.958,37329,,,12,,90,4,
-13613759.7449,6059078.4362,37330,,,5,,90,2,
-13613758.9319,6059069.2229,37331,,,12,,90,4,
-13613759.6363,6059072.7011,37332,,,5,,90,2,
-13613877.0788,6059076.6661,37333,,,12,,90,4,
-13613877.7833,6059080.1441,37334,,,5,,90,2,
-13613876.9701,6059070.931,37335,,,12,,90,4,
-13613877.6746,6059074.409,37336,,,5,,90,2,
-13613540.5451,6059071.4059,37337,,,12,,90,4,
-13613541.2496,6059074.8841,37338,,,5,,90,2,
-13613540.4367,6059065.6708,37339,,,12,,90,4,
-13613541.1412,6059069.149,37340,,,5,,90,2,
-13613794.693,6059046.5148,37341,,,20,,359,4,
-13613815.9141,6059104.8973,37342,,,25,,359,4,
-13613483.9675,6059108.729,37343,,,25,,359,4,
-13613486.5709,6059025.4287,37344,,,25,,359,4,
-13623156.796,6051926.0172,37345,,,10,,359,4,
-13623156.9459,6051890.4735,37346,,,10,,359,4,
-13623168.785,6051908.4163,37347,,,10,,359,4,
-13623143.9811,6051908.311,37348,,,10,,359,4,
-13623278.7462,6051917.6775,37349,,,20,,89,4,
-13623278.8244,6051899.0739,37350,,,20,,89,4,
-13623278.7753,6051910.7321,37351,,,10,,89,4,
-13623278.7949,6051906.1018,37352,,,10,,89,4,
-13623170.8103,6051917.2204,37353,,,20,,89,4,
-13623170.8396,6051910.2749,37354,,,10,,89,4,
-13623170.8591,6051905.6449,37355,,,10,,89,4,
-13623170.8887,6051898.6168,37356,,,20,,89,4,
-13623137.1447,6051917.0775,37357,,,20,,89,4,
-13623137.1739,6051910.1322,37358,,,10,,89,4,
-13623137.1936,6051905.502,37359,,,10,,89,4,
-13623137.2232,6051898.474,37360,,,20,,89,4,
-13622990.465,6051908.5579,37361,,,11,,89,4,
-13622945.175,6051914.82,37362,,,9,,89,4,
-13622945.1547,6051919.597,37363,,,11,,89,4,
-13622945.2513,6051896.8262,37364,,,11,,89,4,
-13623076.1667,6051917.1294,37365,,,20,,89,4,
-13623076.1961,6051910.1841,37366,,,10,,89,4,
-13623076.2157,6051905.5538,37367,,,10,,89,4,
-13623076.2453,6051898.5259,37368,,,20,,89,4,
-13622883.0099,6051898.4854,37369,,,11,,269,4,
-13622883.0065,6051902.7614,37370,,,9,,269,4,
-13622882.3116,6051906.0032,37371,,,5,,269,3,
-13622883.0026,6051907.5214,37372,,,9,,269,4,
-13622882.3083,6051909.859,37373,,,5,,269,3,
-13622882.9983,6051912.7736,37374,,,10,,269,4,
-13622882.9954,6051916.3195,37375,,,9,,269,4,
-13622882.9917,6051920.9084,37376,,,11,,269,4,
-13623717.1865,6051918.0546,37377,,,20,,89,4,
-13623717.2023,6051911.4335,37378,,,10,,89,4,
-13623717.2134,6051906.7551,37379,,,10,,89,4,
-13623717.2293,6051900.071,37380,,,20,,89,4,
-13623719.1702,6051927.5379,37381,,,20,,89,4,
-13623716.6783,6051890.7666,37382,,,20,,89,4,
-13623516.1796,6053102.2591,37383,,,10,,89,4,
-13623530.9204,6053092.734,37384,,,10,,359,4,
-13623505.5399,6053093.2464,37385,,,10,,359,4,
-13623502.5639,6053118.0234,37386,,,10,,358,4,
-13623532.0725,6053119.8383,37387,,,10,,359,4,
-13623516.0135,6053128.1007,37388,,,10,,89,4,
-13623530.2529,6053150.7706,37389,,,13,,359,4,
-13623506.4002,6053151.224,37390,,,13,,359,4,
-13623523.0472,6053153.8645,37391,,,20,,359,4,
-13623513.4998,6053154.0228,37392,,,20,,359,4,
-13623517.8806,6053168.2432,37393,,,40,,359,4,
-13623491.896,6053119.7865,37394,,,11,,88,4,
-13623492.2713,6053124.8557,37395,,,7,,88,4,
-13623547.425,6053127.3776,37396,,,12,,89,4,
-13623547.3519,6053105.6072,37397,,,12,,89,4,
-13623480.2569,6053127.8183,37398,,,12,,89,4,
-13623480.3219,6053105.9076,37399,,,12,,88,4,
-13623522.6962,6053133.1916,37400,,,18,,359,4,
-13623513.1488,6053133.3499,37401,,,18,,359,4,
-13623518.3844,6051927.1357,37402,,,20,,0,4,
-13623535.2622,6051909.2022,37403,,,20,,0,4,
-13623518.6674,6051890.5493,37404,,,20,,0,4,
-13623500.9967,6051909.1739,37405,,,20,,0,4,
-13623539.3594,6051910.4891,37406,,,10,,89,4,
-13623539.4081,6051906.1188,37407,,,10,,89,4,
-13623539.3416,6051901.226,37408,,,13,,89,4,
-13623539.4228,6051915.812,37409,,,13,,89,4,
-13623567.3344,6051906.3124,37410,,,10,,89,4,
-13623567.2269,6051910.779,37411,,,10,,89,4,
-13623566.9047,6051917.634,37412,,,20,,90,4,
-13623567.0596,6051899.5361,37413,,,20,,90,4,
-13623491.9247,6051910.2406,37414,,,10,,89,4,
-13623491.9734,6051905.8703,37415,,,10,,89,4,
-13623491.907,6051900.9775,37416,,,13,,89,4,
-13623491.988,6051915.5635,37417,,,13,,89,4,
-13623451.5343,6051906.2188,37418,,,10,,89,4,
-13623451.4268,6051910.6855,37419,,,10,,89,4,
-13623451.1044,6051917.5403,37420,,,20,,90,4,
-13623451.2596,6051899.4425,37421,,,20,,90,4,
-13623522.4972,6051883.3166,37422,,,16,,0,4,
-13623514.9791,6051883.0862,37423,,,16,,0,4,
-13623523.9512,6051839.2273,37424,,,23,,0,4,
-13623513.3398,6051838.8721,37425,,,23,,0,4,
-13623577.5262,6051846.8918,37426,,,44,,37,4,
-13623447.4266,6051872.3975,37427,,,32,,37,4,
-13623515.6912,6052325.0363,37428,,,10,,359,3,
-13623513.2205,6052326.345,37429,,,5,,359,3,
-13623520.2603,6052325.0336,37430,,,10,,359,3,
-13623517.7896,6052326.3424,37431,,,5,,359,3,
-13623507.9585,6052324.9532,37432,,,7,,359,3,
-13623525.6323,6052324.7571,37433,,,7,,359,3,
-13623510.7853,6052324.9571,37434,,,5,,359,3,
-13623522.6084,6052324.7332,37435,,,5,,359,3,
-13623493.8252,6053111.5647,37436,,,7,,88,4,
-13623493.8359,6053114.9355,37437,,,11,,88,4,
-13623554.2031,6052160.0652,37438,,,40,,268,3,
-13623483.8223,6052039.1731,37439,,,40,,268,3,
-13623544.7084,6052038.6845,37440,,,40,,268,3,
-13622901.8729,6052037.4994,37441,,,40,,268,3,
-13623516.0702,6052250.2508,37442,,,10,,359,3,
-13623513.5994,6052251.5594,37443,,,5,,359,3,
-13623520.6391,6052250.2482,37444,,,10,,359,3,
-13623518.1684,6052251.5568,37445,,,5,,359,3,
-13623508.3374,6052250.1676,37446,,,7,,359,3,
-13623526.0111,6052249.9715,37447,,,7,,359,3,
-13623511.1642,6052250.1717,37448,,,5,,359,3,
-13623522.9872,6052249.9477,37449,,,5,,359,3,
-13623516.0326,6052183.0731,37450,,,10,,359,3,
-13623513.5619,6052184.3817,37451,,,5,,359,3,
-13623520.6015,6052183.0704,37452,,,10,,359,3,
-13623518.1308,6052184.379,37453,,,5,,359,3,
-13623508.2999,6052182.9899,37454,,,7,,359,3,
-13623525.6888,6052184.7405,37455,,,7,,359,3,
-13623511.1267,6052182.9938,37456,,,5,,359,3,
-13623522.9496,6052182.7698,37457,,,5,,359,3,
-13623516.218,6052130.2558,37458,,,10,,359,3,
-13623513.7474,6052131.5644,37459,,,5,,359,3,
-13623520.787,6052130.2531,37460,,,10,,359,3,
-13623518.3162,6052131.5617,37461,,,5,,359,3,
-13623508.4855,6052130.1727,37462,,,7,,359,3,
-13623526.1588,6052129.9765,37463,,,7,,359,3,
-13623511.3121,6052130.1766,37464,,,5,,359,3,
-13623523.0412,6052129.9523,37465,,,5,,359,3,
-13623516.3871,6052057.1828,37466,,,10,,359,3,
-13623513.9165,6052058.4914,37467,,,5,,359,3,
-13623520.9561,6052057.1801,37468,,,10,,359,3,
-13623518.4855,6052058.4887,37469,,,5,,359,3,
-13623508.6547,6052057.0997,37470,,,7,,359,3,
-13623526.3279,6052056.9035,37471,,,7,,359,3,
-13623511.4814,6052057.1036,37472,,,5,,359,3,
-13623523.3041,6052056.8796,37473,,,5,,359,3,
-13623515.8999,6051956.2478,37474,,,10,,359,3,
-13623513.4293,6051957.5564,37475,,,5,,359,3,
-13623520.4688,6051956.2452,37476,,,10,,359,3,
-13623517.9982,6051957.5538,37477,,,5,,359,3,
-13623508.1675,6051956.1646,37478,,,7,,359,3,
-13623525.8406,6051955.9686,37479,,,7,,359,3,
-13623510.9942,6051956.1687,37480,,,5,,359,3,
-13623522.8168,6051955.9447,37481,,,5,,359,3,
-13623515.888,6052011.0544,37482,,,10,,359,3,
-13623513.4174,6052012.3632,37483,,,5,,359,3,
-13623520.4569,6052011.0519,37484,,,10,,359,3,
-13623517.9863,6052012.3605,37485,,,5,,359,3,
-13623508.1556,6052010.9714,37486,,,7,,359,3,
-13623525.8286,6052010.7752,37487,,,7,,359,3,
-13623510.9823,6052010.9753,37488,,,5,,359,3,
-13623522.805,6052010.7514,37489,,,5,,359,3,
-13623514.7874,6052459.1218,37490,,,10,,359,3,
-13623512.3454,6052460.4181,37491,,,5,,359,2,
-13623519.3058,6052459.1151,37492,,,10,,359,3,
-13623516.8636,6052460.4114,37493,,,5,,359,2,
-13623507.1405,6052459.0466,37494,,,7,,359,3,
-13623524.6178,6052458.8368,37495,,,7,,359,3,
-13623509.936,6052459.0478,37496,,,5,,359,3,
-13623521.6276,6052458.8158,37497,,,5,,359,3,
-13623515.156,6052579.9491,37498,,,10,,359,3,
-13623512.7139,6052581.2454,37499,,,5,,359,2,
-13623519.6744,6052579.9423,37500,,,10,,359,3,
-13623517.2322,6052581.2387,37501,,,5,,359,2,
-13623507.5089,6052579.8738,37502,,,7,,359,3,
-13623524.9865,6052579.6639,37503,,,7,,359,3,
-13623510.3043,6052579.8751,37504,,,5,,359,3,
-13623521.9961,6052579.6431,37505,,,5,,359,3,
-13623515.0478,6052715.0403,37506,,,10,,359,3,
-13623512.6055,6052716.3367,37507,,,5,,359,2,
-13623519.5661,6052715.0336,37508,,,10,,359,3,
-13623517.124,6052716.33,37509,,,5,,359,2,
-13623507.4006,6052714.9649,37510,,,7,,359,3,
-13623524.8785,6052714.7551,37511,,,7,,359,3,
-13623510.196,6052714.9664,37512,,,5,,359,3,
-13623521.888,6052714.7342,37513,,,5,,359,3,
-13623514.8615,6052820.8178,37514,,,10,,359,3,
-13623512.4192,6052822.1142,37515,,,5,,359,2,
-13623519.38,6052820.811,37516,,,10,,359,3,
-13623516.9377,6052822.1074,37517,,,5,,359,2,
-13623507.2142,6052820.7425,37518,,,7,,359,3,
-13623524.6923,6052820.5326,37519,,,7,,359,3,
-13623510.0096,6052820.7438,37520,,,5,,359,3,
-13623521.7018,6052820.5118,37521,,,5,,359,3,
-13623515.0743,6052941.13,37522,,,10,,359,3,
-13623512.6321,6052942.4264,37523,,,5,,359,2,
