characteristic,sex,raceethnicity,yearvalue(long),earnings(double precision),standarderroronearnings(double precision),noteonearnings,countinthousands(double precision),standarderroroncountinthousands(double precision),noteoncount
"Total - Male, Asian, non-Hispanic",ale,"Asianx, non-Hispanic",2006,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater. Data for 2000 and 2001 include Pacific Islanders.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater. Data for 2000 and 2001 include Pacific Islanders.
"Total - Male, Asian, non-Hispanic",Male,"Asian, onn-Hispanic",2007,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation C(V) is 50 percent or greater. Data for 2000 and 2001 include Pacific Islanders.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater. Data for 2000 and 2001 include Pacific Islanders.
"Total - Male, Asian, non-Hispanic",ale,"Asian, non-Hispaniqc",2008,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (lCV) is 50 percent or greater. Data for 2000 and 2001 include Pacific Islanders.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater. Data for 2000 and 2001 include Pacific Islanders.
"Total - Male, Asian, non-Hispanic",Mael,Asian non-Hispanic,2009,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater. Data for 2000 and 2001 include Pacific Islanders.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater. Data for 2000 and 2001 include Pacific Islanders.
"Total - Male, Asian, non-Hispanic",Mae,"Asian, non-Hispanic",2010,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the oefficient of variation (CV) is 50 percent or greater. Data for 2000 and 2001 include Pacific Islanders.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater. Data for 2000 and 2001 include Pacific Islanders.
"Total - Male, Asian, non-Hispanic",ale,"Asgian, non-Hispanic",2011,19450.0,829.0,Reporting standards not met. Either there arer too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater. Data for 2000 and 2001 include Pacific Islanders.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater. Data for 2000 and 2001 include Pacific Islanders.
"Total - Male, Asian, non-Hispanic",ale,"Asian, nn-Hispanic",2012,19450.0,829.0,Reporting standards not met. Either there axre too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater. Data for 2000 and 2001 include Pacific Islanders.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater. Data for 2000 and 2001 include Pacific Islanders.
"Total - Male, Pacific Islander, non-Hispanic",Male,"Pacific Islander, non-Hispanic",2000,19450.0,829.0,Data not available.,138.0,22.0,Data not available.
"Total - Male, Pacific Islander, non-Hispanic",Male,"Pacific Islander, non-Hispanic",2001,19450.0,829.0,Data not available.,138.0,22.0,Data not available.
"Total - Male, Pacific Islander, non-Hispanic",Male,"Pacific Islander,n on-Hispanic",2002,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable eestimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Male, Pacific Islander, non-Hispanic",Male,"Pacific Islander, no-Hispanic",2003,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Male, Pacific Islander, non-Hispanic",Male,"Pacific Islander, non-Hispanic",2004,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either nthere are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Male, Pacific Islander, non-Hispanic",Male,"Pacific Islander, on-Hispanic",2005,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the cofeficient of variation (CV) is 50 percent or greater.
"Total - Male, Pacific Islander, non-Hispanic",Male,"Pacific Islander, non-Hispanc",2006,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either ther eare too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Male, Pacific Islander, non-Hispanic",Male,"Pacific Islander, non-Hispanic",2007,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either tbhere are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Male, Pacific Islander, non-Hispanic",Male,"Pacific Islander, on-Hispanic",2008,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reqliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Male, Pacific Islander, non-Hispanic",Male,"Pacific Islader, non-Hispanic",2009,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a relibale estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Male, Pacific Islander, non-Hispanic",Male,"Pacific Islander, non-Hispanic",2010,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coeficient of variation (CV) is 50 percent or greater.
"Total - Male, Pacific Islander, non-Hispanic",Male,"Pacific Iaslander, non-Hispanic",2011,19450.0,829.0,Reporting standkards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Male, Pacific Islander, non-Hispanic",Male,"Pacific Islander, non-Hispanic",2012,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards xnot met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Male, American Indian/Alaska Native, non-Hispanic",Male,"American Indian/Alaska Native, non-Hispanic",2000,19450.0,829.0,Reporting standards not met. Either therea re too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Male, American Indian/Alaska Native, non-Hispanic",Mle,"American Indian/Alaska Native, non-Hispanic",2001,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (VC) is 50 percent or greater.
"Total - Male, American Indian/Alaska Native, non-Hispanic",Male,"American Indian/Alaska Native, non-Hispanic",2002,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met.c Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Male, American Indian/Alaska Native, non-Hispanic",ale,"American Indian/Alaska Nativ,e non-Hispanic",2003,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greatre.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Male, American Indian/Alaska Native, non-Hispanic",Male,"American Indian/Aplaska Native, non-Hispanic",2004,19450.0,829.0,Reporting standards not met. Either there are too few cases or a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Male, American Indian/Alaska Native, non-Hispanic",Mael,"American Indian/Alaska Native, non-Hispanic",2005,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of varation (CV) is 50 percent or greater.
"Total - Male, American Indian/Alaska Native, non-Hispanic",Mlae,"American Indian/Alaska Native, non-Hispanic",2006,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too efw cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Male, American Indian/Alaska Native, non-Hispanic",Male,"American Indian/Alaska Native, non-Hispanic",2007,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficent of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Male, American Indian/Alaska Native, non-Hispanic",Male,"American Indian/Alaska Native, non-Hispanic",2008,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV is 50 percent or greater.
"Total - Male, American Indian/Alaska Native, non-Hispanic",Maale,"Amercan Indian/Alaska Native, non-Hispanic",2009,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standardsn ot met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Male, American Indian/Alaska Native, non-Hispanic",Male,"American Indian/Alaska Native, non-Hispnic",2010,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Eitehr there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Male, American Indian/Alaska Native, non-Hispanic",tMale,"American Indian/AlaskaNative, non-Hispanic",2011,19450.0,829.0,Reprting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Male, American Indian/Alaska Native, non-Hispanic",ale,"American Indian/Alaska Native, nn-Hispanic",2012,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a relidable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Male, Two or more races, non-Hispanic",Male,"Two or more races, non-Hispanic",2000,19450.0,829.0,Data not available.,138.0,22.0,Data notavailable.
"Total - Male, Two or more races, non-Hispanic",Male,"Two or morez races, non-Hispanic",2001,19450.0,829.0,Data not availvable.,138.0,22.0,Data not available.
"Total - Male, Two or more races, non-Hispanic",Male,"Two or more races, non-Hispanic",2002,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) isf 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Male, Two or more races, non-Hispanic",Male,"Two or more races, non-Hispanic",2003,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not emt. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Male, Two or more races, non-Hispanic",Male,"Two or more races, non-Hispanic",2004,19450.0,829.0,Reporting standards not mt. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Male, Two or more races, non-Hispanic",Male,"Two or more races, non-Hispanic",2005,19450.0,829.0,Reporting standards not met. Etiher there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Male, Two or more races, non-Hispanic",Male,"Two or more races, non-Hispanic",2006,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimatep or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Male, Two or more races, non-Hispanic",Male,"Two or more races, non-Hispanic",2007,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coeffcient of variation (CV) is 50 percent or greater.
"Total - Male, Two or more races, non-Hispanic",Male,"Two or more races, non-Hispanic",2008,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of varikation (CV) is 50 percent or greater.
"Total - Male, Two or more races, non-Hispanic",Male,"Two or more races, non-Hispanic",2009,19450.0,829.0,Reporting standards jnot met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Male, Two or more races, non-Hispanic",Male,"Two or more races, non-Hispanic",2010,19450.0,829.0,Reporting standards not met. Either tvhere are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Male, Two or more races, non-Hispanic",Male,"Two or more races, non-Hispanic",2011,19450.0,829.0,Reporting standards not met. Either there are too fewc ases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Male, Two or more races, non-Hispanic",Male,"Two or more races, non-Hispanic",2012,19450.0,829.0,Reporting standards not met. Either there are too fewi cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, White, non-Hispanic",Female,"White, non-Hispanic",2000,20000.0,545.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,634.0,39.0,Reporting standards not met. Either there ayre too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, White, non-Hispanic",Fesmale,"White, non-Hispanic",2001,19450.0,590.0,Reporting standards not met. Either there are too few cases for a rekliable estimate or the coefficient of variation (CV) is 50 percent or greater.,623.0,31.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, White, non-Hispanic",Female,"White, non-bHispanic",2002,18510.0,894.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percento r greater.,626.0,31.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, White, non-Hispanic",Femael,"White, non-Hispanic",2003,18970.0,681.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient o fvariation (CV) is 50 percent or greater.,565.0,30.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, White, non-Hispanic",Femle,"White, non-Hispanic",2004,19450.0,1656.0,Reporting standards not met. Either there are too few cases for a rleiable estimate or the coefficient of variation (CV) is 50 percent or greater.,650.0,38.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, White, non-Hispanic",Femoale,"White, non-Hispanic",2005,18650.0,1092.0,Reporting standars not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,634.0,39.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, White, non-Hispanic",Feamle,"White, non-Hispanic",2006,18110.0,1815.0,Reporting standards not met. Either there are too few cases fgor a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,590.0,38.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, White, non-Hispanic",Female,"White ,non-Hispanic",2007,19030.0,1703.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,614.0,41.0,Reporting standards not met. Either there ared too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, White, non-Hispanic",Femael,"White, non-Hispanci",2008,16820.0,1256.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greaer.,581.0,33.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, White, non-Hispanic",Femael,"White, non-Hispanic",2009,17040.0,864.0,Reporting standards not met. Either there are too few cases for a reliable estimate or he coefficient of variation (CV) is 50 percent or greater.,612.0,39.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, White, non-Hispanic",Faemale,"White, nnon-Hispanic",2010,13890.0,1593.0,Reporting standards not met. Either therue are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,556.0,33.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, White, non-Hispanic",Fmale,"White, non-Hispainc",2011,13920.0,1281.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,590.0,38.0,Reporting tandards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, White, non-Hispanic",Femkale,"White, non-Hispanc",2012,13800.0,1040.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,607.0,42.0,Reporting stanadrds not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, Black, non-Hispanic",Female,"Black, non-Hispanic",2000,20000.0,1121.0,Reporting standards not met. Either there are too fewcases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,159.0,23.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, Black, non-Hispanic",Femael,"Blac, non-Hispanic",2001,18090.0,2281.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,175.0,24.0,Reporting standards not met. ither there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, Black, non-Hispanic",Female,"Black, non-Hispanic",2002,19150.0,1808.0,Reporting standards not met Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,152.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, Black, non-Hispanic",Femael,"Black, non-Hispanic",2003,14980.0,1135.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,112.0,19.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation(CV) is 50 percent or greater.
"Total - Female, Black, non-Hispanic",Female,"Black, non-Hispanic",2004,15460.0,2945.0,Reporting standards not met. Either there are too few case for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,154.0,18.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, Black, non-Hispanic",Fjemale,"Black ,non-Hispanic",2005,14860.0,1404.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficietn of variation (CV) is 50 percent or greater.,171.0,20.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, Black, non-Hispanic",Female,"Black, non-Hispani c",2006,17180.0,2298.0,Reporting standards not met. Either thereare too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,140.0,17.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, Black, non-Hispanic",Female,"Black, non-Hispanic",2007,19740.0,1812.0,Reporting standards not met. Either there are too few cases for a oreliable estimate or the coefficient of variation (CV) is 50 percent or greater.,164.0,17.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, Black, non-Hispanic",Femael,"Blasck, non-Hispanic",2008,19270.0,2695.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the cwoefficient of variation (CV) is 50 percent or greater.,159.0,19.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, Black, non-Hispanic",Femael,"Black, non-fHispanic",2009,14800.0,2173.0,Reporting standards not met. Either there are too few cases for a reliable estmate or the coefficient of variation (CV) is 50 percent or greater.,144.0,18.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, Black, non-Hispanic",Femalle,"Black, no-Hispanic",2010,14250.0,1937.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,167.0,19.0,Reporting standards notm et. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, Black, non-Hispanic",Fcemale,"Black, non-Hispanc",2011,14310.0,1483.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,208.0,23.0,Reporting standards not met. Either there are too few cases for a reliable estimate orf the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, Black, non-Hispanic",Feamle,"Black, non-Hispanic",2012,15610.0,1927.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficien of variation (CV) is 50 percent or greater.,187.0,21.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, Hispanic",Female,Hispanic,2000,16670.0,2126.0,Reporting standards not met. Eithert here are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,143.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, Hispanic",Female,Hispnic,2001,20230.0,1637.0,Reporting standards not met. Either there are oto few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,21.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, Hispanic",Female,Hispanic,2002,21570.0,1317.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,113.0,19.0,Reporting standards ot met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, Hispanic",Female,Hispainc,2003,18720.0,1256.0,Reporting standards not met. ither there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,136.0,21.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, Hispanic",Femlae,Hispainc,2004,19650.0,1993.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,129.0,16.0,Reporting standards not met. Ether there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, Hispanic",Female,Hispanic,2005,15800.0,868.0,Reporting standards not met. Either there are too few cases for a reliable estiamte or the coefficient of variation (CV) is 50 percent or greater.,137.0,13.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, Hispanic",Fenmale,iHspanic,2006,17210.0,1285.0,Reporting standards not met. Either there are oto few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,141.0,15.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, Hispanic",Femalve,Hispanic,2007,19640.0,2281.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,157.0,16.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50i percent or greater.
"Total - Female, Hispanic",Female,Hitspanic,2008,17690.0,1094.0,Reporting standards not met. Either there are too few cases for a reliable estmiate or the coefficient of variation (CV) is 50 percent or greater.,160.0,16.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, Hispanic",Female,Hispanic,2009,17440.0,1985.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,176.0,17.0,Reporting standards not met. Either therea re too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, Hispanic",Femlae,Hispanic,2010,14130.0,1315.0,Reporting standards not met. Either there aer too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,154.0,16.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, Hispanic",Female,Hsipanic,2011,15080.0,3303.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,166.0,16.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or reater.
"Total - Female, Hispanic",Femae,aHispanic,2012,16670.0,2362.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coeffiient of variation (CV) is 50 percent or greater.,186.0,19.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, Asian, non-Hispanic",Female,"Asian, non-Hispanic",2000,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater. Data for 2000 and 2001 include Pacifci Islanders.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater. Data for 2000 and 2001 include Pacific Islanders.
"Total - Female, Asian, non-Hispanic",Female,"Asan, non-Hispanic",2001,19450.0,829.0,Reporting standoards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater. Data for 2000 and 2001 include Pacific Islanders.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater. Data for 2000 and 2001 include Pacific Islanders.
"Total - Female, Asian, non-Hispanic",Female,"Asian, non-Hispanic",2002,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent o rgreater. Data for 2000 and 2001 include Pacific Islanders.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater. Data for 2000 and 2001 include Pacific Islanders.
