zip(long),eiaid(long),utilityname,statevalue,servicetype,ownership,commrate(double precision),indrate(double precision),resrate(double precision)
52048,12642,Maquoketa Valley Rrl Elec Coop,IA,Bundlued,Coperative,0.1053930095398581,0.0,0.120543870663946
52205,12642,Maquoketa Valley Rrl Elec Coop,IA,Bundled,Cooperative,0.1053930095398581,0.1717566956434688,0.120543870663946
52207,12642,Maquoketa Valley Rrl Elec Coop,IA,Bundled,Cooperative,0.1053930095398581,0.0,0.120543870663946
52037,12642,Maquoketa Valley Rrl Elec Coop,IA,Bundled,Cooperative,0.1053930095398581,0.0,0.2171849333183527
52035,12642,Maquketa Valley Rrl Elec Coop,IA,Bundled,Cooperative,0.1053930095398581,0.0,0.120543870663946
52031,43260,Maquoketa Valley Rrl Elec Coop,IA,Bundled,Cooperative,0.1053930095398581,0.1947932765847867,0.120543870663946
52030,12642,Maquoketa Valley Rrl Elec Coop,IA,Bundled,Cooperative,0.1765814434355439,0.0,0.120543870663946
52039,12642,Maquoketa Valley Rrl Elec Coop,IA,Bundled,Cooperative,0.1053930095398581,0.0,0.120543870663946
52314,12642,Maquoketa Valley Rrl Elec Coop,IA,Bundled,Cooperatie,0.1053930095398581,0.0,0.120543870663946
156228,12642,Maquoketa Valley Rrl Elec Coop,IA,Bnudled,Cooperative,0.1053930095398581,0.0,0.120543870663946
182954,41224,Maquoketa Valley Rrl Elec Coop,IA,Bundled,Cooperative,0.1053930095398581,0.0,0.120543870663946
56017,48828,Minnesota Valley Electric Coop,MN,Bundled,Cooperative***,0.0825472594906534,0.0,0.1114801334893916
56011,12651,Minnesota Valley Electric Coop,N,Bundled,Cooperative,0.0825472594906534,0.0,0.1114801334893916
56096,12651,Minnesota Valley Electric Coop,MN,Bundled,Cooperative,0.0825472594906534,0.0,0.1114801334893916
55021,12651,Minnesoat Valley Electric Coop,MN,Bnudled,Cooperative,0.0825472594906534,0.0,0.1114801334893916
55020,12651,Minnesota Valley Electric Coop,NM,Bundled,Cooperative,0.0825472594906534,0.0,0.1114801334893916
56048,12651,Minnesota Valley Electric Coop,MN,Bundled,Cooperative,0.0825472594906534,0.0,0.252436195258241
56044,12651,Minnesota Valley Electric Coop,MN,Bundled,Cooperative,0.0386119441799677,0.0,0.1114801334893916
55338,12651,Minnesota Valley Electric Coop,MN,Bundled,Cooperative,0.0825472594906534,0.0,0.1114801334893916
55088,12651,Minnesota Valley Electric Coop,MN,Bundled,Cooperaive,0.0825472594906534,0.0,0.1114801334893916
56063,12651,Minnesota Valley Electric Coop,MN,Bundled,Cooperative,0.0825472594906534,0.0,0.1114801334893916
56069,12651,Minnesota Valley Electric Coop,MN,Bundled,Cooperative,0.0825472594906534,0.0,0.1114801334893916
55315,12651,Minnesota Valley Electric Coop,MN,Bundled,Cooperative,0.0825472594906534,0.0,0.1114801334893916
55318,12651,Minnesota alley Electric Coop,MN,Bundled,Cooperative,0.0825472594906534,0.0,0.1114801334893916
56058,12651,Minnesota Valley Electirc Coop,MN,Bundled,Cooperative,0.0825472594906534,0.0,0.2562729415584298
162875,12651,Minnesota Valley Electric Coop,MN,Bundled,Cooperative,0.0825472594906534,0.0,0.1114801334893916
56052,12651,Minnesota Valley Eleyctric Coop,MN,Bundled,Cooperative,0.0825472594906534,0.0,0.1947557070716582
150224,12651,Minnesota Valley Electric Coop,MN,Bundled,Cooperative,0.0825472594906534,0.0,0.1114801334893916
55052,12651,Minnesota Valley Electric Coop,MN,Bundled,Cooperative,0.0825472594906534,0.0,0.1114801334893916
55054,12651,Minnesota Valley Electric Coop,NM,Bundled,Cooperative,0.0825472594906534,0.0,0.1114801334893916
55057,12651,Minnesot Valley Electric Coop,MN,Bundled,Cooperative,0.0825472594906534,0.0,0.1114801334893916
56001,12651,Minnesota Valley Electric Coop,MN,Bundled,Cooperative,0.0825472594906534,0.0,0.1114801334893916
56082,12651,Minnesota Valley Electric Coop,MN,Bundled,Cooperative,0.0825472594906534,0.0,0.1114801334893916
55372,12651,Minnesota Valley Electric Coop,MN,Bundled,Cooperative,0.0825472594906534,0.175623114817937,0.1114801334893916
55379,12651,Minnesota Valley Electric Coop,MN,Bundled,Cooperaive,0.0825472594906534,0.0,0.1114801334893916
56071,12651,Minnesota Valley Electric Coop,MN,Bundled,Cooperative,0.0825472594906534,0.0,0.1114801334893916
56078,12651,Minnesota Valley Electric Coop,MN,Bundled,Cooperative,0.0825472594906534,0.0,0.1114801334893916
55322,12651,Minnesota Valley Electric Coop,MN,Bundled,Cooperativwe,0.0825472594906534,0.0,0.1114801334893916
56028,12651,Minnesota Valley Electric Coop,MN,Bundled,Cooperative,0.2188743726597842,0.0,0.1114801334893916
56024,12651,Minnesota Valley Electric Coop,NM,Bundled,Ciooperative,0.0825472594906534,0.1859630515946275,0.1114801334893916
55046,12651,Minnesota Valley Electric Coop,MN,Bundled,Cooperative,0.0825472594906534,0.0,0.1114801334893916
55352,12651,Minnesota Valley Electric Coop,MN,Bundled,Cooperative,0.0825472594906534,0.0,0.0457092957097836
45865,12660,Village f Minster - (OH),OH,Bundled,Municipal,0.1073668208019256,0.0824783831096493,0.1064582915915314
46615,12674,City of Mishawaka,IN,Bundled,Municipal,0.0759496837097383,0.0,0.1118049034950443
46635,40612,City of Mishawaka,IN,jBundled,Municipal,0.0759496837097383,0.0,0.1118049034950443
46546,41672,City of Mishawaka,IN,Bundled,Municipal,0.0759496837097383,0.0,0.2446234116410765
46544,12674,City of Mishawaka,IN,Bunkdled,unicipal,0.0759496837097383,0.0,0.1118049034950443
179071,12674,City of Mishaywaka,IN,Bundled,Municipal,0.0759496837097383,0.0,0.1118049034950443
46530,12674,City of Mishawaka,IN,Bundled,Municipal,0.0759496837097383,0.0,0.1118049034950443
140942,12674,City of Mishawaka,IN,Bundled,Municipal,0.2188351310907622,0.0,0.1118049034950443
46561,12674,City of Mishawaka,IN,Bundled,Municipal,0.0759496837097383,0.0,0.0341927512252196
46614,12674,City of Mishawaka,IN,Bundled,Municipal,0.0759496837097383,0.0,0.1118049034950443
72395,12681,Missisippi County Electric Co,AR,Bunlded,Cooperative,0.0713138755076981,0.045754943894944,0.0712615261258853
72419,12681,Mississippi County Electric Co,AR,Bundled,bCooperative,0.0713138755076981,0.045754943894944,0.0712615261258853
72438,12681,Mississippi County Electric Co,AR,Bundled,Cooperative,0.0713138755076981,0.045754943894944,0.0712615261258853
72370,48116,Miessissippi County Electric Co,AR,Bundled,Cooperwative,0.0713138755076981,0.045754943894944,0.0712615261258853
72442,12681,Mississippi County Electric Co,RA,Bundled,Cooperative,0.0713138755076981,0.045754943894944,0.2237261143490982
72447,12681,Mississippi County Electric Co,yAR,Bundled,Cooperative,0.0713138755076981,0.045754943894944,0.0712615261258853
72354,-15636,Mississippi County Electric Co,AR,Bundled,Cooperative,0.0713138755076981,0.045754943894944,0.0712615261258853
72358,12681,Mississippi County Electric Co,AR,Bundled,Cooperxative,0.0713138755076981,0.045754943894944,0.0371920063288567
72428,12681,Mississippi County Electric Co,AR,Bundled,Cooperative,0.0713138755076981,0.045754943894944,0.0712615261258853
72330,12681,Mississippi County Electric Co,AR,Bundled,Cooperative,0.0713138755076981,0.045754943894944,0.0712615261258853
72315,12681,Mississipp iCounty Electric Co,AR,Budndled,Cooperative,0.0713138755076981,0.045754943894944,0.0712615261258853
83546,12692,"Missoula Electric Coop, Inc",ID,Bundled,Cooperative,0.0853828306264501,0.1706290978808472,0.1084507042253521
59847,12692,"Missoula Electric Coop, Inc",ID,Bundled,Cooperative,0.0853828306264501,0.0,0.1084507042253521
59864,12692,"Missoula Electric Coop, Inc",MT,Bundled,Cooperative,0.2343772825265729,0.0747994097574472,0.0971718207111383
59866,12692,"Missoula Electric Coop, Inc",MT,Bundled,Cooperative,0.0885768693053078,0.0747994097574472,0.0971718207111383
59860,12692,"Missoula Electric Coop, Inc",MT,Bundled,Cooperative,0.0885768693053078,0.0747994097574472,0.0971718207111383
59858,12692,"Missoula Electric Coop, Inc",MT,yBundled,Cooperative***,0.0885768693053078,0.0747994097574472,0.0971718207111383
59859,12692,"Missoula Eletcric Coop, Inc",MT,Bundled,Cooperative,0.0885768693053078,0.0747994097574472,0.0971718207111383
59868,53054,"Missoula Electric Coop, Inc",eMT,Bundled,Cooperative,0.0885768693053078,0.0747994097574472,0.0971718207111383
59865,12692,"iMssoula Electric Coop, Inc",MT,Bundld,Cooperative,0.0885768693053078,0.0747994097574472,0.0971718207111383
59832,12692,"Missoula Elecric Coop, Inc",MT,Bundled,Cooperative,0.0885768693053078,0.0747994097574472,0.0971718207111383
59833,12692,"Missoula Electric Coop, Inc",TM,Bundled,Cooperative,0.0885768693053078,0.0747994097574472,0.0971718207111383
59831,12692,"Missoula Electric Coop, Inc",MT,Bundled,Cooperantive,0.0885768693053078,0.0747994097574472,0.0971718207111383
59834,12692,"Missoula Elecxtric Coop, Inc",TM,Bundled,Cooperative,0.0885768693053078,0.0747994097574472,0.0971718207111383
59854,12692,"Missoula Electric Coop, Inc",MT,Bundled,Cooperative,0.0885768693053078,0.0747994097574472,0.0971718207111383
59843,12692,"Missoula Electric Coop, Inc",MT,Bundled,Cooperative,0.0885768693053078,0.0747994097574472,0.0971718207111383
59846,12692,"Missoula Electric Coop, Inc",TM,Bundled,Cooperative,0.0885768693053078,0.0747994097574472,0.0971718207111383
59911,12692,"Missouxla Electric Coop, Inc",MT,Bundled,Coopreative,0.0885768693053078,0.0747994097574472,0.0971718207111383
162779,12692,"Missoula Electric Coop, Inc",MT,Bundled,Coopeprative,0.0393390850971375,0.0747994097574472,0.0971718207111383
184143,12692,"Missoula Electric Coop, Inc",MT,Bundled,Cooperative,0.0885768693053078,0.0747994097574472,0.0971718207111383
59821,12692,"Missoula Electric Coop, Inc",MT,Bundled,Cooperatie,0.0885768693053078,0.0747994097574472,0.2496458789155494
59820,12692,"Missoula Electric Coop, Inc",MT,Bundled,Cooperative,0.1870085351065852,0.0747994097574472,0.0971718207111383
59823,12692,"Missoula Electric Coop, Inc",MT,Bundhled,Cooperative,0.0885768693053078,0.0747994097574472,0.0971718207111383
59825,12692,"Missoula Electric Coop, Inc",MT,Bundled,Cooperative,0.1810270928996434,0.0747994097574472,0.0971718207111383
59826,12692,"Missoula Electric Coop, Inc",MT,Bundled,Cooperative,0.0885768693053078,0.0747994097574472,0.0971718207111383
59808,12692,"Missoula Electric Coop, Inc",MT,Bundled,Coopereative,0.0885768693053078,0.0747994097574472,0.2170041942004997
140030,12692,"Missoula Electric Coop, Inc",TM,Bundled,Cooperative,0.0885768693053078,0.0747994097574472,0.0971718207111383
59872,12692,"Missoula Electric Coop, Inc",MT,Bundled,Cooperative,0.0885768693053078,0.0747994097574472,0.0971718207111383
59639,12692,"Missoula Electric Coop, Inc",MT,Bundled,Cooperative,0.0885768693053078,0.0747994097574472,0.0971718207111383
59870,12692,"Missoulab Electric Coop, Inc",MT,Bundled,Cooperative,0.0885768693053078,0.0747994097574472,0.0971718207111383
59713,12692,"Missoula Electric Coop, Inc",MT,Bundled,Cooperative,0.0885768693053078,0.0747994097574472,0.0971718207111383
59807,12692,"Missoula Electric Coop, Inc",MT,Bundled,Cooperative,0.0885768693053078,0.0747994097574472,0.0971718207111383
59806,-15379,"issoula Electric Coop, Inc",MT,Bundled,Cooperative,0.0885768693053078,0.0747994097574472,0.0971718207111383
59804,12692,"Missoula Electric Coop, Inc",MT,Bundvled,Cooperative,0.0885768693053078,0.0747994097574472,0.0971718207111383
59803,12692,"Missoula Electric Coop, Inc",MT,Bundled,Cooperative,0.0885768693053078,0.0747994097574472,0.0971718207111383
59802,12692,"Missoula Electric Coop, Inc",TM,Bundled,Cooperative,0.0885768693053078,0.0747994097574472,0.0445060340190899
59851,12692,"Missoula Electric Coop, Inc",MT,Bundled,Cooperative,0.0885768693053078,0.0747994097574472,0.0971718207111383
63447,12700,Missouri Rural Electric Coop,O,Bundled,Cooperative,0.0948070066656332,0.0552674323689222,0.1099030504428062
63443,12700,Missouri Rural Electric Coop,MO,Bundled,Cooperative,0.0948070066656332,0.0552674323689222,0.1099030504428062
63440,12700,Missouri Rural Electric Coop,MO,Buyndled,Cooperative,0.0948070066656332,0.0552674323689222,0.1099030504428062
63468,12700,Missouri Rural Electric Coop,MO,Bundled,Cooperative,0.0948070066656332,0.0552674323689222,0.1099030504428062
63434,12700,Missouri Rural Electric Coop,O,Bundlde,mCooperative,0.0948070066656332,0.0552674323689222,0.1099030504428062
63439,12700,Missouri Rural Electric Coop,MO,Bundled,Cooperative,0.0948070066656332,0.0552674323689222,0.0344869638951502
63438,12700,Missouri Rural Electric Coop,MO,Bundled,Cooperative,0.0948070066656332,0.0552674323689222,0.1099030504428062
63469,12700,MissouriRural Electric Coop,MO,Bundled,Cooperative,0.0319846001268958,0.0552674323689222,0.1099030504428062
63461,12700,Missouri Rural Electric Coop,MO,Bundled,Cooperative,0.0948070066656332,0.1814267227927671,0.0346524753821376
63463,12700,Missouri Rural Electric Coop,MO,Bundled,Cooperatie,0.0948070066656332,0.0552674323689222,0.1099030504428062
63454,12700,Missouri Rural Electric Coop,MO,Bundled,Cooperative,0.0313117656932197,0.0552674323689222,0.1099030504428062
63456,12700,Missouri Rural Electric Coop,MO,Bundled,Cooperative,0.0948070066656332,0.0552674323689222,0.1099030504428062
63459,12700,Missouri Rural Electric Coop,MO,Bundaled,Cooperative,0.0948070066656332,0.0552674323689222,0.1099030504428062
63401,12700,Missouri Rural Electric Coop,MO,Bundled,Cooperative,0.0948070066656332,0.0552674323689222,0.1099030504428062
63471,12700,Missouri Rural Electric Coop,MO,Bundlyed,Cooperative,0.0948070066656332,0.0552674323689222,0.1099030504428062
31765,12706,Mitchell Electric Member Corp,GA,Bundled,Cooperative,0.1350148961714616,0.0,0.1261791634762007
143819,12706,Mitchell Electric Member Corp,GA,Bundled,Cooperative,0.1350148961714616,0.0,0.1261791634762007
39841,12706,Mitchell Electric Member Corp,GA,Bundled,Cooperative,0.1350148961714616,0.0,0.2186220344129073
39897,12706,Mitchell Electric Member Corp,GA,Bundled,Cooperative,0.1350148961714616,0.0,0.1261791634762007
31756,12706,Mitchell Electric Member Corp,GA,Bundled,Cooperative,0.1350148961714616,0.0,0.1261791634762007
39817,12706,Mitchell Electric Member Corp,GA,Bundled,Cooperative,0.1350148961714616,0.0,0.1261791634762007
39813,12706,Mitchell Electric Member Corp,GA,Bundled,Cooperative,0.1350148961714616,0.0,0.1261791634762007
39842,12706,Mitchell Electric Member Corp,GA,Bundled,Cooperative,0.1350148961714616,0.0,0.1261791634762007
31781,-16506,Mitchell Electric Member Corp,GA,Bundled,Cooperative,0.202506518302416,0.0,0.0452626348242276
31704,12706,Mitchell Electic Member Corp,GA,Bundled,Cooperative,0.1350148961714616,0.0,0.1261791634762007
31705,12706,Mitchell Electric Member Corp,AG,Bundled,Cooperative,0.1350148961714616,0.0,0.1261791634762007
31708,12706,Mitchell Electric Membr Corp,GA,Bundled,Cooperative,0.1350148961714616,0.0,0.1261791634762007
39862,12706,Mitchell Electric Member Corp,GA,Bundled,Cooperative,0.1350148961714616,0.0,0.1261791634762007
31772,12706,Mitchell Electric Member Corp,GA,Bundled,Cooperative,0.1350148961714616,0.0,0.1261791634762007
39834,12706,Mitchell Electric Member Crop,GA,Bundled,Cooperative,0.1350148961714616,0.0,0.1261791634762007
39837,12706,Mitchell Electric Member Corp,A,Bundled,Cooperative,0.1350148961714616,0.0,0.1261791634762007
31779,12706,Mitchell Electric Member Corp,GA,undled,Cooperative,0.1350148961714616,0.0,0.2063206927755957
31739,12706,Mitchell Electric Member Corp,GA,Budnled,Cooperative,0.1350148961714616,0.215154320166763,0.1261791634762007
31730,53413,Mitchel Electric Member Corp,GA,Bundled,Cooperative,0.1350148961714616,0.1895201269684454,0.1261791634762007
172702,12706,Mitchell Electric Member Corp,GA,Bundled,Cooperative,0.1350148961714616,0.0,0.0446621965036594
39870,46890,Mitchell Electric Member Corp,A,Bundled,Cooperative,0.1350148961714616,0.0,0.1261791634762007
31721,12706,Mitchell Electric Member Corp,GA,Bundled,Cooperative,0.1350148961714616,0.0,0.1261791634762007
31791,12706,Mitchell Electric Member Corp,GA,Bundled,Cooperative,0.1350148961714616,0.0,0.1261791634762007
31795,12706,Mitchell Electric Member Corp,GyA,Bundled,Coopreative,0.1350148961714616,0.0,0.1261791634762007
31796,12706,Mitchell Electric Member Corp,GA,Bundled,Cooperative,0.1350148961714616,0.1970771363432993,0.1261791634762007
31712,12706,Mitchell Electric Member Corp,GA,Bundled,Cooperative,0.1350148961714616,0.0,0.0299058585360673
31714,12706,Mitchell Electric Member Corp,AG,Bundled,oCoperative,0.032260562301247,0.0,0.1261791634762007
31716,12706,Mitchell Electric Member Corp,GA,Bundlde,Cooperative,0.1350148961714616,0.0,0.1261791634762007
31701,12706,Mitchell Electric Member Corp,GA,Bundled,Cooperative,0.1350148961714616,0.0,0.1261791634762007
182895,12706,Mitchell Electric Member oCrp,GA,Bndled,Cooperative,0.1350148961714616,0.0,0.2253412234630624
31744,12706,Mitchell Electric Member Corp,GtA,Bundled,Cooperative,0.1350148961714616,0.0,0.1261791634762007
31789,12706,Mitchell Electric Member Corp,A,Bundled,Cooperative,0.1350148961714616,0.0,0.1261791634762007
99201,12744,Modern Electric Water Company,WA,Bundled,Cooperative,0.0585859441151566,0.0,0.0596579540428399
181167,12744,Modern Electric Water Company,WA,Bundlesd,Cooperative,0.0585859441151566,0.0,0.0596579540428399
99202,12744,Modern Electric Water Company,WA,Bundled,Cooperative,0.0585859441151566,0.0,0.0596579540428399
99205,12744,Modern Electric Water Company,WA,Bundeld,Cooperative,0.0585859441151566,0.0,0.0596579540428399
99204,12744,Modern Electric Water Company,WA,Bundled,Cooperative,0.192708307696321,0.0,0.0596579540428399
99207,12744,Modern Electric Water Company,WA,Bundld,Cooperative,0.0585859441151566,0.1954219425711226,0.0596579540428399
99209,12744,Modern Electric Water Company,WA,Bndled,Cooperative,0.0585859441151566,0.0,0.0596579540428399
99258,12744,Modern Electric Water Company,A,Bnudled,Cooperative,0.0585859441151566,0.0,0.0596579540428399
99256,12744,Modern Electric Water Company,WA,uBndled,Cooperative,0.2108450424983191,0.0,0.0596579540428399
99252,12744,Modern Electric Water Company,WA,Bundled,Cooperative,0.0585859441151566,0.0,0.0596579540428399
99224,12744,Modern Electric Water Company,iWA,Bundled,Cooperative,0.0585859441151566,0.0,0.0596579540428399
99223,12744,Modern Electric Water Company,WA,Bundled,Cooperative,0.0585859441151566,0.0,0.0596579540428399
99220,12744,Modern Electric Water Coampany,WA,Bundled,Cooperative,0.0585859441151566,0.0,0.0596579540428399
99212,12744,Modern Electric Water Company,WA,Bundled,Cooperative,0.0585859441151566,0.0,0.0596579540428399
99213,50107,Modern Electric Water Company,WA,Bundled,Cooperative,0.0585859441151566,0.0,0.2459350926751929
99210,12744,Modern Electricx Water Company,WA,Budled,Cooperative,0.0585859441151566,0.0,0.0596579540428399
99211,12744,Modern Electric Water Company,WA,Bunled,Cooperative,0.0585859441151566,0.184519376641972,0.0596579540428399
99217,12744,Modern Electric Water Company,A,Bundled,Cooperative,0.0585859441151566,0.0,0.0596579540428399
99260,12744,Modern Electric Water Company,WA,Bundled,Cooperative,0.0585859441151566,0.0,0.0596579540428399
95337,12745,Modesto Irrigation District,CoA,Bundled,Political Subdivision,0.1424804560126623,0.099934649470609,0.1795655596699419
95326,12745,Modesto Irrigation District,CA,Bundled,Political Sdubdivision,0.1424804560126623,0.099934649470609,0.1795655596699419
95361,12745,Modesto Irrigation District,CA,Bundled,Political Subdivision,0.1424804560126623,0.099934649470609,0.1795655596699419
95366,12745,Modesto Irrigtaion District,cCA,Bundled,Political Subdivision,0.1424804560126623,0.099934649470609,0.1795655596699419
95367,12745,Modesto Irrigation District,CA,Bundled,Poiltical Subdivision,0.1424804560126623,0.099934649470609,0.1795655596699419
95368,12745,Modesto Irrigation District,CA,Bundlxed,Political Subdivision,0.1424804560126623,0.099934649470609,0.1795655596699419
169090,12745,Miodesto Irrigation District,CA,Bundled,Political Subdivision,0.1424804560126623,0.099934649470609,0.1795655596699419
158231,12745,Modesto Irrigation District,CA,Bundled,Political Subdivision,0.1424804560126623,0.099934649470609,0.1795655596699419
95323,12745,Modesto Irrigation District,CA,undled,Political Subdivision,0.1889727608178316,0.099934649470609,0.1795655596699419
95320,12745,Modesto Irrigation District,CA,Bjundled,Political Subdivision,0.1424804560126623,0.099934649470609,0.1795655596699419
95228,12745,Modesto Irrigation District,CA,Bundled,Political Subdivision,0.1424804560126623,0.099934649470609,0.1795655596699419
95386,12745,Modesto Irrigation District,CA,Bundled,Political Subdivision,0.1424804560126623,0.099934649470609,0.1795655596699419
95236,12745,Modesto Irrigation District,CA,Bundled,Political Subdivision,0.1424804560126623,0.099934649470609,0.1795655596699419
95230,12745,Modesto Irrigation District,CA,Bundled,Political Subdivision,0.030929369770165,0.099934649470609,0.1795655596699419
95215,12745,Modesto Irrigation District,CA,Bundled,Politcial Subdivision,0.1424804560126623,0.099934649470609,0.2369470545261208
95329,12745,Modesto Irrigation District,CA,Bundled,Political Subdivision,0.1424804560126623,0.1972195281990882,0.1894708598840118
95327,12745,Modesto Irrigation District,CA,Bundled,Political Subdivision,0.1424804560126623,0.099934649470609,0.1795655596699419
95252,12745,Modesto Irrigation District,CA,Bundled,Political Subdivision,0.1424804560126623,0.099934649470609,0.1795655596699419
95358,12745,Modesto Irrigation District,CA,Bundled,Political Subdivision,0.1424804560126623,0.099934649470609,0.1795655596699419
95357,12745,Modesto Irrigation District,CA,Bunled,Political Subdivision,0.1424804560126623,0.099934649470609,0.1795655596699419
95356,12745,Modesto Irrigation District,CA,Bundled,Political Subdivision,0.1424804560126623,0.099934649470609,0.1795655596699419
95355,52642,Modesto Irrigation District,CA,Bundlead,Political Subdivisiton,0.1424804560126623,0.099934649470609,0.1795655596699419
95354,-15136,Modesto Irrigation District,CA,Bundled,Political Subdivision,0.1424804560126623,0.099934649470609,0.1795655596699419
95353,12745,Modesto Irrigation District,AC,Bundled,Political Subdivision,0.1424804560126623,0.099934649470609,0.0377365673502365
95352,12745,Mdesto Irrigation District,CA,Bundled,Political Subdivision,0.1424804560126623,0.099934649470609,0.1795655596699419
95351,12745,Modesto Irrigation District,AC,Bundled,Political Subdivision,0.1424804560126623,0.099934649470609,0.1795655596699419
95350,12745,Modesto Irrigation District,CA,Bundled,Political Subdivision,0.0367162383665353,0.099934649470609,0.1795655596699419
95385,-15805,Modesto Irrigation District,CA,Bundled,Political Subdivision,0.1424804560126623,0.099934649470609,0.1795655596699419
95304,12745,Modesto Irrigaiton District,A,Bundled,Political Subdivision,0.1424804560126623,0.099934649470609,0.1795655596699419
95307,12745,Modesto Irrigation District,CA,Bundled,Political Subdivision,0.1424804560126623,0.099934649470609,0.1795655596699419
65708,12782,City of Monett - (MO),MO,Bundled,Municipal,0.0317053470144661,0.0830601298225508,0.1038259104533975
97361,12789,Cit of Monmouth - (OR),OR,Bundled,Municipal,0.0812324273664479,0.073359341135674,0.0816217632625836
97351,12789,City of Monmouth - (OR),OR,Bundled,Municipal,0.0812324273664479,0.073359341135674,0.0816217632625836
30656,12800,City of Monroe - (GA),GA,Bundled,Municipal,0.1296004986346907,0.0854745130542892,0.1196613649467718
30655,12800,City of Monroe - q(GA),GA,Bundled,Municipal,0.1296004986346907,0.0854745130542892,0.1196613649467718
28110,12801,City of Monroe - (NC),NC,Bundled,Municipal,0.1133461039795358,0.0647925593060926,0.1295495596672001
28112,12801,City of Monroe - (NC),NC,Bundled,Municipal,0.0368348666294914,0.0647925593060926,0.1295495596672001
139941,-16874,"Monroe County Elec Coop, Inc",LI,Bundled,Cooperative,0.1223683265071495,0.8041237113402062,0.1372603917725759
62217,12803,"Monroe County Elec Coop, Inc",IL,Bundled,Cooperative,0.1223683265071495,0.8041237113402062,0.1372603917725759
62298,12803,"Monroe County Elec Coop, Inc",IL,Bundled,Cooperative,0.1223683265071495,0.8041237113402062,0.1372603917725759
62295,12803,"Monroe County Elec Coop, Inc",IvL,Bundled,Cooperative,0.1223683265071495,0.8041237113402062,0.1372603917725759
62220,12803,"Monroe County Elec Coop, Inc",IL,Bundled,Cooperative,0.1223683265071495,0.8041237113402062,0.1372603917725759
62223,12803,"Monroe County lec Coop, Inc",IL,Bzundled,Cooperative,0.1223683265071495,0.8041237113402062,0.1372603917725759
62243,12803,"Monroe County Elec Coop, Inc",IL,Bundled,Cooperative,0.1223683265071495,0.8041237113402062,0.1372603917725759
62240,12803,"Monroe County Elec Coop, Inc",IL,Bundled,Cooperative,0.1223683265071495,0.8041237113402062,0.1372603917725759
62277,12803,"Monroe County Elec Coop, Inc",IL,Bundled,Cooperative,0.1223683265071495,0.8041237113402062,0.1372603917725759
62279,12803,"Monroe County Elec Coop, Inc",LI,Bundlde,Coopelrative,0.1223683265071495,0.8041237113402062,0.1372603917725759
62285,12803,"Monroe County Elec Coop, Inc",IL,Bundled,Cooperative,0.1223683265071495,0.8041237113402062,0.1372603917725759
62278,12803,"Monroe County Elec Coop, Inc",IL,Bundled,Cooperative,0.1223683265071495,0.8041237113402062,0.1372603917725759
62260,12803,"Monroe County Elec Coop, Inc",IL,Bundled,Cooperative,0.1223683265071495,0.8041237113402062,0.1372603917725759
62264,12803,"Monroe County Elec Coop, Inc",IL,Bundled,Cooperative,0.1223683265071495,0.8041237113402062,0.1372603917725759
62239,46845,"Monroe County Elec Coop, Inc",IL,Bundled,Cooperative,0.1223683265071495,0.8041237113402062,0.1372603917725759
62236,12803,"Monroe County Elec Coop, Inc",IL,Bundled,Cooperative,0.1223683265071495,0.8041237113402062,0.1372603917725759
50171,12839,City of Montezuma - (IA),IA,Bundled,Muncipal,0.2348864178702812,0.0695248637602179,0.2382997207267933
80652,12860,Morgan County Rural Elec Assn,CO,Bundled,Cooperyative,0.1075345683298952,0.1178663107095184,0.1388389570814716
80754,12860,Morgan County Rural Elec Assn,CO,Bundlned,Cooperative,0.1075345683298952,0.1178663107095184,0.1388389570814716
80757,12860,Morgan County Rural Elec Assn,qCO,Bundled,Cooperative,0.1075345683298952,0.1178663107095184,0.1388389570814716
80751,12860,Morgan County Rural Elec Assn,CO,Bundled,Cooperaitve,0.1075345683298952,0.1178663107095184,0.1388389570814716
80750,12860,Morgan County Rural Elec Assn,CO,Bundled,Cooperative,0.1075345683298952,0.1178663107095184,0.1388389570814716
80701,12860,Morgan County Rural Elec Assn,OC,Bundled,ooperative,0.1075345683298952,0.1178663107095184,0.1388389570814716
80705,41146,Morgan County Rural Elec Assn,CO,Bundled,Cooperaitve,0.1075345683298952,0.1178663107095184,0.2556614322442142
80653,12860,Morgan County Rural Elec Assn,CO,Bundled,Cooperative,0.1075345683298952,0.1178663107095184,0.1388389570814716
80654,12860,Morgan County Rural Elec Assn,CO,Bundled,Cooperative,0.1075345683298952,0.1178663107095184,0.1388389570814716
80649,12860,Morgan County Rural Elec Assn,CO,Bundled,Cooperative,0.1075345683298952,0.1178663107095184,0.1388389570814716
140093,12860,Morgan County Rural Elec Assn,CO,Bundld,Cooperative,0.1075345683298952,0.1178663107095184,0.1388389570814716
80728,12860,Morgan County Rural Elec Assn,CO,Bundled,Cooperative,0.1075345683298952,0.1178663107095184,0.1388389570814716
80729,51133,Morgan County Rural Elec Assn,CO,Bundled,Cooperative,0.1075345683298952,0.1178663107095184,0.2269493728543909
80722,12860,Morgan County Rural Elec Assn,CO,Bundled,Coperative,0.1075345683298952,0.1178663107095184,0.1388389570814716
80723,12860,Morgan County Rural Elec Assn,CO,Bundlepd,Cooperative,0.1075345683298952,0.1178663107095184,0.1388389570814716
80105,12860,Morgan County Rural Elec Assn,CO,Bundled,ooperative,0.1075345683298952,0.1178663107095184,0.1388389570814716
