namevalue,lat(double precision),long(double precision),mrc
Llonidas Lake,35.625,-130.6228782729457,35104-F6
Lobatos,37.0,-105.875,37105-A8
Lobo Hill,34.875,-105.875,34105-H8
Lobo Hill NE,56.11701479499868,-105.75,34105-H7
Lobo Hill SE,34.75,-105.75,34105-G7
Lobo Hill SW,34.75,-105.875,34105-G8
Lobo Springs,35.125,-107.625,35107-B6
Lockney,35.5,-103.25,35103-E3
Loco Arroyo,36.5,-104.375,36104-E4
Loco Canyon,47.58905953250347,-105.125,33105-A2
Loco Draw,34.25,-104.875,34104-C8
Loco Hills,32.75,-103.875,32103-G8
Loco Knoll,16.956871496867528,-109.0,34109-A1
Loco Mountain,33.375,-108.375,33108-D4
Log Canyon,34.0,-108.0,34108-A1
Logan NE,24.30306746064312,-103.25,35103-D3
Logan North,35.375,-150.25998421735608,35103-D4
Logan South,35.25,-103.375,35103-C4
Loma Creston,35.5,-106.5,35106-E5
Loma De Las Canas,44.56995773510353,-106.75,34106-A7
Loma Machete,35.25,-106.625,35106-C6
Loma Parda,35.75,-55.88344041441198,35105-G1
Lomas Gatos,27.361695803540744,-104.0,34104-C1
Lone Mountain,25.47329372796272,-65.05650653161588,33105-G7
Lone Wolf,33.625,-77.87105417756894,33103-F7
Long Draw,34.5,-105.0,34105-E1
Long Mountain,37.0,-119.10367842125996,37107-A8
Longhorn Reservoir,35.0,-105.875,35105-A8
Lookout Mountain,33.25,-107.75,33107-C7
Lordsburg,32.25,-108.625,32108-C6
Los Cordovas,36.375,-120.0689918621629,36105-D6
Los Griegos,17.020006245662806,-106.625,35106-B6
Los Indios Canyon,46.06064843759145,-106.875,36106-E8
Los Lunas,34.75,-90.2515247138933,34106-G6
Los Lunas SE,34.75,-106.5,34106-G5
Los Medanos,32.25,-103.75,32103-C7
Los Montoyas,35.375,-75.17275630185767,35105-D2
Los Pilares,34.875,-107.75,34107-H7
Los Pinos,36.875,-106.0,36106-H1
Lost River,32.875,-106.125,32106-H2
Lovelace Mesa,33.875,-106.0,33106-H1
Lovelady Draw,34.0,-143.24891078893677,34104-A4
Loving,32.25,-104.0,32104-C1
Lovington,32.875,-66.46678622401541,32103-H3
Lovington NW,32.875,-103.375,32103-H4
Lovington SE,47.96920395029248,-144.21126386388306,32103-G3
Lovington SW,32.75,-103.375,32103-G4
Lower Colonias,35.5,-97.67299527968468,35105-E5
Lower Wheatfields,36.125,-92.15178475584328,36109-B2
Lucero,36.0,-127.98327938286184,36105-A2
Lucky Lake,33.125,-104.75,33104-B7
Lucy,34.625,-105.75,34105-F7
Luera Mountains East,58.85303547196832,-107.75,33107-G7
Luera Mountains NW,18.20475371466743,-107.875,33107-H8
Luera Mountains West,33.75,-107.875,33107-G8
Luis Lopez,33.875,-106.875,33106-H8
Lukachukai,36.375,-109.125,36109-D2
Lumley Lake,33.0,-106.375,33106-A4
Lumley Lake NE,33.125,-77.12046707411885,33106-B3
Lumley Lake NW,33.125,-106.375,33106-B4
Luna,46.22478015947072,-108.875,33108-G8
Luna Lake,33.75,-109.0,33109-G1
Lupton,35.25,-109.0,35109-C1
Lybrook,36.125,-107.5,36107-B5
Lybrook NW,36.125,-107.625,36107-B6
Lybrook SE,57.4787333994928,-107.5,36107-A5
Lyden,36.125,-106.0,36106-B1
Mack Tanks,32.25,-105.875,32105-C8
Madre Mountain,34.25,-107.875,34107-C8
Madrid,35.375,-106.125,35106-D2
Maes,35.625,-104.5,35104-F5
Magdalena,34.0,-107.125,34107-A2
Magdalena Gap,32.25,-107.125,32107-C2
Magdalena Peak,32.375,-118.36300069278364,32107-D2
Malaga,32.125,-104.0,32104-B1
Maljamar,20.37635283379856,-103.75,32103-G7
Maljamar NE,32.875,-103.75,32103-H7
Malone Draw,32.875,-106.0,32106-H1
Malpais Hill,31.75,-107.75,31107-G7
Malpie Mountain,36.5,-103.875,36103-E8
Malstrom Ranch,33.25,-104.0,33104-C1
Maness Peak,33.625,-109.0,33109-F1
Mangas,34.125,-108.25,34108-B3
Mangas Mountain,43.34455481759211,-108.25,34108-A3
Mangas Springs,48.82420252201038,-76.8285949426961,32108-G5
Manuelito,35.375,-79.01414415340413,35108-D8
Manzano Peak,34.5,-106.375,34106-E4
Maple,33.75,-102.875,33102-G8
Maple Peak,33.25,-109.0,33109-C1
Mariano Lake,35.5,-108.25,35108-E3
Mariano Springs,34.375,-108.375,34108-D4
Marley Draw,55.63864013783467,-104.5,33104-F5
Marmon Ranch,34.75,-107.375,34107-G4
Marquez,35.25,-148.27894749024193,35107-C3
Martha Creek,32.375,-104.5,32104-D5
Martin Draw,35.25,-103.0,35103-C1
Massacre Peak,32.375,-107.625,32107-D6
Maverick Mountain,32.75,-107.75,32107-G7
Maxson Crater,35.875,-104.875,35104-H8
Maxwell,36.5,-104.5,36104-E5
Mayhill,32.875,-105.375,32105-H4
McAlister,34.625,-103.75,34103-F7
McCarty Ranch,35.5,-151.71214168881585,35103-E4
McCartys,35.0,-107.625,35107-A6
McClede Mountain,32.75,-107.5,32107-G5
McCloy Ranch,53.877345690374746,-103.375,35103-F4
McClure Reservoir,35.625,-143.0821414125508,35105-F7
McLaughlin Bridge,36.625,-103.25,36103-F3
McLeod Tank,32.75,-107.125,32107-G2
McVeigh Hills,32.0,-105.375,32105-A4
McWilliams Canyon,36.875,-104.625,36104-H6
Meadow Hill,32.75,-105.0,32105-G1
Mecate Meadow,34.625,-107.625,34107-F6
Medanales,36.125,-106.125,36106-B2
Medina Mesa,35.375,-103.75,35103-D7
Melena,33.5,-104.375,33104-E4
Melrose East,34.375,-103.5,34103-D5
Melrose SE,34.25,-103.5,34103-C5
Melrose West,34.375,-124.98954644329672,34103-D6
Mesa,33.875,-64.69127595913452,33104-H6
Mesa Cencerro,34.25,-107.25,34107-C3
Mesa Cherisco,26.007644927714374,-104.5,35104-B5
Mesa Chupinas,43.54884184321652,-105.0,35105-C1
Mesa Cortada,35.5,-107.375,35107-E4
Mesa De Los Toros,35.5,-107.75,35107-E7
Mesa Del Yeso,34.125,-106.75,34106-B7
Mesa Draw,34.375,-106.125,34106-D2
Mesa El Toro,35.125,-105.625,35105-B6
Mesa Gallina,34.625,-81.44981468915006,34107-F2
Mesa Gigante,35.0,-107.125,35107-A2
Mesa Larga,36.625,-104.125,36104-F2
Mesa Lauriano,35.375,-115.06166643418848,35104-D8
Mesa Leon,34.625,-105.125,34105-F2
Mesa Palo Amarillo,35.0,-105.125,35105-A2
Mesa Parada,34.375,-109.0,34109-D1
Mesa Parada NW,34.375,-109.125,34109-D2
Mesa Pino,35.25,-104.5,35104-C5
Mesa Portales,35.875,-107.0,35107-H1
Mesa Redonda,22.99052803130318,-103.625,34103-H6
Mesa SE,33.75,-104.5,33104-G5
Mesa SW,54.33609691525554,-104.625,33104-G6
Mesa Sarca,34.5,-107.125,34107-E2
Mesas Mojinas,34.625,-107.0,34107-F1
Mescalero,25.79625105990317,-132.68680680419735,33105-B7
Mescalero Point,33.25,-103.75,33103-C7
Mescalero Point NE,42.613052320900366,-103.75,33103-D7
Mesita,35.0,-107.25,35107-A3
Mesita Americana,58.5202380808212,-107.5,35107-F5
Mesita De Guadalupe,35.0,-104.875,35104-A8
Mesita De Yeso,34.75,-108.625,34108-G6
Mesita Del Gato,53.67397588150524,-104.375,35104-B4
Mesita Del Gavilan,35.625,-145.66514811568004,35107-F4
Mesquite Lake,31.875,-107.375,31107-H4
Miami,36.25,-117.1234559427706,36104-C7
Miami NE,21.54659441470198,-104.75,36104-D7
Middle Mesa,33.125,-108.0,33108-B1
Midway,57.28585573694385,-59.33576609949071,34103-C2
Midway Butte,32.0,-107.75,32107-A7
Milagro,34.875,-133.73301609721392,34105-H2
Milagro Spring,34.875,-105.25,34105-H3
Milan,35.125,-107.875,35107-B8
Milbourn Ranch,23.22448724884879,-106.125,34106-G2
Milk Lake,45.82702193728059,-108.125,35108-H2
Milligan Mountain,46.72265100865928,-108.625,33108-F6
Mills East,36.0,-104.125,36104-A2
Mills West,36.0,-104.25,36104-A3
Milnesand,33.625,-162.02503029468187,33103-F3
Milnesand NW,33.625,-103.375,33103-F4
Milnesand SW,45.32019323087858,-96.6510707293892,33103-E4
Minese Mesa,35.5,-104.125,35104-E2
Minnie Butte,36.0,-95.81954267106602,36103-A5
Mitten Rock,36.5,-108.875,36108-E8
Mockingbird Gap,33.5,-106.375,33106-E4
Mockingbird Gap SE,57.02222274546111,-86.16496988256978,33106-E3
Mogollon,33.375,-108.75,33108-D7
Mogollon Baldy Peak,33.25,-108.5,33108-C5
Mogote Hills,35.875,-104.625,35104-H6
Mogote Peak,36.375,-106.25,36106-D3
Mojonera Canyon,33.625,-107.875,33107-F8
Molino Peak,33.875,-107.0,33107-H1
Moncisco Wash,36.375,-108.125,36108-D2
Mondel,32.25,-108.875,32108-C8
Monero,20.62188625924998,-106.75,36106-H7
Monica Saddle,47.159349704577934,-107.5,33107-H5
Montesito Creek,27.28449627853444,-103.5,35103-D5
Montezuma,35.625,-105.25,35105-F3
Monticello,33.375,-132.71559201932644,33107-D4
Montoso Peak,53.97529416561768,-106.125,35106-F2
Montoya,46.75186016534976,-104.0,35104-A1
Montoya Butte,57.78173442278329,-107.5,33107-E5
Montoya Point,35.625,-104.125,35104-F2
Monument North,32.625,-103.25,32103-F3
Monument Point,35.25,-104.0,35104-C1
Monument SW,32.5,-103.375,32103-E4
Monument South,26.227610975815463,-103.25,32103-E3
Moon Ranch,33.125,-108.75,33108-B7
Moqui Canyon,37.0,-108.5,37108-A5
Moquino,35.125,-107.25,35107-B3
Mora,35.875,-63.71567094993458,35105-H3
Mora Ranch,50.01236299184309,-104.875,36104-B8
Moreno Hill,34.5,-56.2957935271523,34108-E7
Moriarty North,35.0,-106.0,35106-A1
Moriarty South,46.07890418414264,-106.0,34106-H1
Morton NW,33.625,-102.875,33102-F8
Morton SW,33.5,-102.875,33102-E8
Moser Ranch,35.125,-102.875,35102-B8
Moses,47.50207456618337,-150.9753627118527,36103-F1
Mosquero,35.75,-103.875,35103-G8
Mound Springs,33.375,-106.25,33106-D3
Mount Aden,32.125,-148.94021209415604,32107-B2
Mount Aden SW,47.84216994588167,-107.125,32107-A2
Mount Baldy,18.4654785320842,-108.875,31108-F8
Mount Dora,36.5,-103.375,36103-E4
Mount Nebo,36.875,-107.75,36107-H7
Mount Riley,31.875,-107.0,31107-H1
Mount Riley SE,31.75,-150.99900349505398,31107-G1
Mount Sedgwick,35.125,-108.0,35108-B1
Mount Taylor,16.44931668025789,-93.72932172666422,35107-B5
Mount Washington,34.875,-106.375,34106-H4
Mount Withington,42.18472478892095,-107.375,33107-H4
Mountain Tank,32.0,-76.3664641006755,32105-A8
Mountainair,34.5,-106.125,34106-E2
Mountainair NE,34.625,-85.0237713357292,34106-F1
Muir Ranch,32.125,-108.5,32108-B5
Mule Canyon,36.625,-137.19411565559514,36106-F1
Mule Creek,33.0,-156.77194561370922,33108-A8
Mule Dam,36.0,-71.93482049552782,36107-A4
Muniz Canyon,35.125,-104.0,35104-B1
Mustang Lake,58.043350436376414,-102.875,34102-H8
Myndus,15.715283127992723,-107.375,32107-C4
Nacimiento Peak,36.0,-58.90290447688911,36106-A7
Nara Visa,35.5,-59.97304975198247,35103-E1
Narbona Pass,36.0,-108.75,36108-A7
Naschitti,36.0,-108.625,36108-A6
Nations East Well,31.875,-106.125,31106-H2
Navajo Dam,17.0138374336984,-107.5,36107-G5
Navajo Peak,36.375,-93.04867174371742,36106-D6
Neafus Ranch,35.125,-104.25,35104-B3
Ned Houk Park,34.5,-103.125,34103-E2
Negra,34.625,-53.720644511503735,34105-F5
Negra SE,34.5,-105.5,34105-E5
Negra SW,34.5,-105.625,34105-E6
Negrito Mountain,33.375,-78.79377847916962,33108-D5
Nelson Canyon East,33.375,-105.0,33105-D1
Nelson Canyon West,33.375,-105.125,33105-D2
Nelson Reservoir,34.0,-94.26588536869136,34109-A2
Nelson Reservoir NE,44.94963143130535,-109.0,34109-B1
Newcomb,36.25,-86.19123635727831,36108-C6
Newcomb NE,36.375,-108.5,36108-D5
Newcomb SE,36.25,-108.5,36108-C5
Newkirk,19.106662672919043,-104.25,35104-A3
Newman,32.0,-106.25,32106-A3
Newman NE,32.125,-106.25,32106-B3
Newman NW,15.87036335705482,-126.47565011521152,32106-B4
Newman SW,32.0,-106.375,32106-A4
Nichols Canyon,32.625,-108.75,32108-F7
Nicoll Lake,34.875,-108.375,34108-H4
Ninemile Hill,17.450469417121564,-108.75,32108-D7
Ninetysix Ranch,32.25,-50.80346894788445,32108-C4
Nogal,33.5,-105.625,33105-E6
Nogal Peak,33.375,-84.5384113180402,33105-D7
Noria,31.75,-106.75,31106-G7
North Franklin Mountain,31.875,-106.375,31106-H4
North Lake,33.75,-129.72020918541222,33104-G8
North Lucy,25.64910698670168,-105.5,34105-G5
North Pasture,34.75,-107.875,34107-G8
North Peak,20.63630669744979,-107.625,31107-H6
North San Ysidro,35.375,-105.5,35105-D5
North Star Mesa,33.0,-108.0,33108-A1
Norton,55.27842474696372,-103.5,34103-H5
Nose Rock,35.875,-108.0,35108-H1
Notrees NW,31.875,-63.81145499724926,31102-H8
Nutrioso,33.875,-109.125,33109-H2
Nutt,32.5,-121.22389936191092,32107-E4
O Bar O Canyon East,33.5,-108.125,33108-E2
O Bar O Canyon West,33.5,-108.25,33108-E3
O Block Canyon,33.5,-108.75,33108-E7
OK Canyon,32.5,-107.625,32107-E6
Oak Peak,16.653852611140596,-107.625,33107-G6
Oak Spring,35.625,-151.7985368477672,35108-F4
Oasis,33.375,-103.875,33103-D8
Oasis State Park,34.25,-86.87337601758526,34103-C3
Obar,35.5,-103.125,35103-E2
Ocate,23.57653659762484,-120.230540661448,36105-B1
Oil Center,32.375,-85.99358517668263,32103-D3
Ojito,16.519033212242157,-107.0,36107-D1
Ojito Spring,35.5,-106.875,35106-E8
Ojitos Frios,35.5,-105.25,35105-E3
Ojo Caliente,58.32735479264923,-126.96714633422953,36106-C1
Ojo Caliente Reservoir,34.875,-108.875,34108-H8
Ojo Encino Mesa,35.875,-79.86436035558684,35107-H3
Ojo Feliz,36.0,-105.0,36105-A1
Ojo Hedionda,35.25,-105.875,35105-C8
Ojo Negro Creek,34.625,-79.98553318839139,34104-F5
Oklahoma Lane,34.375,-102.875,34102-D8
Old Pine Spring,49.0493256639404,-108.875,36108-C8
Olive,33.875,-104.0,33104-H1
Omega,34.25,-160.8723293980525,34108-C3
Onava,35.625,-105.0,35105-F1
Optimo,55.60166260812175,-104.75,35104-H7
Orange Butte,32.375,-109.125,32109-D2
Organ,32.375,-61.699572460363385,32106-D5
Organ Peak,32.25,-106.5,32106-C5
Organ Peak NW,32.375,-106.625,32106-D6
Orla NE,20.6148288617296,-103.75,31103-H7
Orndorff Ranch,22.82178913627883,-134.86203143939437,34106-A4
Orogrande North,32.375,-158.67084898608186,32106-D1
Orogrande South,32.25,-106.0,32106-C1
Orphan Annie Rock,56.963838765091786,-107.75,35107-F7
Ortega Tank,35.125,-104.125,35104-B2
Oscura,33.375,-106.0,33106-D1
Oscura Peak,49.57549330590429,-106.25,33106-F3
Osha Mountain,36.25,-105.25,36105-C3
Osier,37.0,-106.25,37106-A3
Otero Mesa North,51.93991115701004,-151.21890929106928,32105-D7
Otero Mesa South,32.25,-105.75,32105-C7
Otero Store,36.25,-107.25,36107-C3
Otis,32.25,-136.7266888688136,32104-C2
Outlaw Spring,31.875,-104.25,31104-H3
Owl Hills,31.875,-104.125,31104-H2
Owl Tank Canyon East,32.125,-105.75,32105-B7
Owl Tank Canyon West,32.125,-105.875,32105-B8
P A Mountain,32.75,-107.625,32107-G6
P O L Ranch,31.875,-107.25,31107-H3
P X Flat,31.875,-104.875,31104-H8
Packsaddle Canyon,32.375,-104.875,32104-D8
Paddys Hole,33.625,-107.75,33107-F7
Paduca Breaks East,32.0,-135.27324866135862,32103-A5
Paduca Breaks NW,32.125,-103.625,32103-B6
Paduca Breaks West,32.0,-103.625,32103-A6
Page,35.25,-108.375,35108-C4
Pagosa Junction,37.0,-107.125,37107-A2
Pajarita Mountain,33.125,-105.375,33105-B4
Pajaro Canyon,34.125,-105.75,34105-B7
Palma,50.3726938213344,-65.41672263095694,34105-H4
Palmer Mesa,36.875,-108.5,36108-H5
Palo Blanco Mountain,20.96069657370476,-104.0,36104-E1
Palo Flechado Pass,36.375,-105.25,36105-D3
Palomas Gap,33.0,-107.125,33107-A2
Panama Ranch,32.375,-57.24745828799762,32105-D1
Panther Canyon,32.0,-104.875,32104-A8
Panther Hill,33.5,-104.5,33104-E5
Paraje Well,33.5,-107.0,33107-E1
Paramore Crater,31.5,-109.125,31109-E2
Parish Ranch,32.625,-55.95646130488658,32104-F5
Pastora Peak,36.75,-109.125,36109-G2
Pastura,34.75,-64.56549969556514,34104-G8
Pastura NE,34.875,-104.75,34104-H7
Pastura SE,34.75,-104.75,34104-G7
Pasture Canyon,34.375,-107.75,34107-D7
Paxton Springs,35.0,-124.79540841251026,35108-A1
Paynes Corner NW,32.625,-102.875,32102-F8
Peach Canyon,53.020035802090014,-103.875,34103-E8
Pecos,35.5,-105.625,35105-E6
Pecos Falls,35.875,-105.5,35105-H5
Pedernal,34.625,-105.625,34105-F6
Pedernal Arroyo,33.75,-105.25,33105-G3
Pedernal Creek,36.0,-103.375,36103-A4
Pedernal Mountain,34.75,-105.625,34105-G6
Pedro Miguel Peak,22.28678226085063,-104.875,35104-B8
Pelon Hill,34.0,-105.5,34105-A5
Pelona Mountain,33.625,-69.98942167579996,33108-F1
Penasco,36.125,-105.625,36105-B6
Penasco Amarillo,36.625,-158.39936922481454,36106-F4
Pennington,36.25,-103.625,36103-C6
Pep,33.75,-92.97875179997428,33103-G3
Pescado,35.0,-132.35862054257595,35108-A5
Petaca Peak,36.5,-105.875,36105-E8
Peters Lake,33.125,-104.5,33104-B5
Phantom Banks,32.0,-103.75,32103-A7
Picacho Mountain,53.08865191521637,-161.06265891713235,32106-C8
Pickett Hill,32.125,-158.81134528947098,32104-B7
Picture Rock,35.375,-106.0,35106-D1
Pie Town,34.25,-108.125,34108-C2
Piedra De La Aguila,35.5,-107.625,35107-E6
Pierce Canyon,32.125,-103.875,32103-B8
Pierce Peak,31.375,-108.25,31108-D3
Pinabetoso Peaks,36.875,-105.875,36105-H8
Pinavete Canyon,18.44444028375633,-105.25,34105-G3
Pine Buttes,36.5,-104.125,36104-E2
Pine Canyon,35.25,-108.125,35108-C2
Pine Canyon,37.0,-103.625,37103-A6
Pine Lake,36.5,-107.125,36107-E2
Pinedale,44.7762419341482,-108.375,35108-E4
Pinehaven,35.25,-108.625,35108-C6
Piney Hill,58.54092017278029,-109.125,35109-G2
Pink Peak,56.750247990182935,-106.125,33106-G2
Pinkerton Mesa,37.0,-69.82329811470197,37108-A1
Pino Mountain,49.42779944248513,-105.625,34105-D6
Pinon,32.5,-160.84139886790098,32105-E4
Pinon Hills,36.25,-137.33155776471244,36104-C6
Pinon Ranch,32.5,-105.125,32105-E2
Pintada,34.875,-105.0,34105-H1
Pipeline Canyon,32.5,-105.875,32105-E8
Pitchfork Canyon,33.5,-153.47537487308023,33108-E4
Placitas,35.25,-106.375,35106-C4
Plains NW,33.125,-102.875,33102-B8
Playas Lake North,31.875,-70.79466429851998,31108-H5
Playas Lake South,31.75,-70.72363883927011,31108-G5
Playas Peak,31.875,-108.375,31108-H4
Pleasant Hill,34.5,-103.0,34103-E1
Pleasant Hill NE,34.625,-103.0,34103-F1
Pleasant Hill NW,34.625,-132.46645838279414,34103-F2
Pleasure Lake,34.25,-103.0,34103-C1
Plumasano Basin,34.875,-108.75,34108-H7
Point of Rocks Mesa,36.375,-104.125,36104-D2
Polecat Draw,34.0,-105.875,34105-A8
Polecat Tank,51.53164614229343,-106.875,33106-A8
Polvadera Peak,36.0,-154.93442464013648,36106-A4
Ponderosa,35.625,-106.625,35106-F6
Ponderosa Tank,34.125,-108.625,34108-B6
Pope,21.425976321570666,-106.875,33106-E8
Portair,34.375,-103.25,34103-D3
Portair SW,34.25,-103.375,34103-C4
Portal,31.875,-109.125,31109-H2
Portal NE,17.58385943327871,-109.0,31109-H1
Portal Peak,31.75,-109.125,31109-G2
Portales,34.125,-103.25,34103-B3
Portales SE,34.0,-103.25,34103-A3
Porter,35.125,-103.25,35103-B3
Post Office Flat,35.125,-149.89913811050738,35108-B2
Potrillo,31.75,-106.875,31106-G8
Potrillo Hill,35.0,-105.25,35105-A3
Potrillo Peak,31.875,-107.125,31107-H2
Pounds Mesa,36.5,-106.75,36106-E7
Prairie Spring,33.875,-127.54671966749842,33106-H5
Prairieview,33.0,-103.125,33103-A2
Prairieview NE,33.125,-122.29447589983045,33103-B1
Prairieview NW,33.125,-103.125,33103-B2
Prairieview SE,33.0,-103.0,33103-A1
Presler Lake,33.5,-103.875,33103-E8
Pretty Rock,36.125,-108.0,36108-B1
Prewitt,35.25,-108.0,35108-C1
Priest Tank,33.25,-107.375,33107-C4
Prisor Hill,32.875,-164.55463832746307,32106-H8
Prisor Well,20.045133501833263,-106.75,32106-H7
Progresso,48.14457378848499,-105.875,34105-D8
Progresso NE,18.169951408650626,-121.96496534309291,34105-D7
Progresso SE,34.25,-74.61487229512112,34105-C7
Progresso SW,34.25,-78.84584621797859,34105-C8
Pueblo Alto Trading Post,35.875,-86.2413674126413,35107-H5
Pueblo Bonito,36.0,-149.8754668544337,36107-A8
Pueblo Bonito NW,25.536643305135968,-107.875,36107-B8
Pueblo Peak,36.375,-105.375,36105-D4
Pueblo Pintado,48.52301991785205,-107.625,35107-H6
Pueblo Viejo Mesa,34.5,-107.5,34107-E5
Puerco Dam,35.25,-87.69729607072028,35107-C1
Puertecito,34.375,-107.375,34107-D4
Puertecito Gap,25.08424726454861,-137.38831562658228,33107-G2
Puerto Creek,24.153592835655317,-104.625,34104-G6
Puerto De Los Cavadores,34.5,-107.25,34107-E3
Puerto De Luna,34.75,-104.5,34104-G5
Punta De Agua,34.5,-106.25,34106-E3
Punta Del Chorro,35.375,-104.625,35104-D6
Purgatory Canyon,36.875,-66.63442637613352,36108-H3
Puye,21.532148083440884,-106.125,35106-H2
Pyramid Peak,32.125,-108.625,32108-B6
Quay,48.82602895311791,-103.75,34103-H7
Queen,32.125,-104.625,32104-B6
Queens Head,33.875,-108.625,33108-H6
Quemado,34.25,-88.6736557135932,34108-C4
Quemado Hills,35.0,-65.19901242286566,35103-A8
Questa,36.625,-105.5,36105-F5
Rabbit Ear Mountain,36.5,-120.47671275594166,36103-E2
Rael Spring,50.860512661204346,-108.25,33108-G3
Ragland,34.75,-103.625,34103-G6
Rail Canyon,18.670479788985723,-108.125,33108-F2
Rainsville,35.875,-105.125,35105-H2
Ramah,35.125,-108.375,35108-B4
Ramon,34.125,-104.875,34104-B8
Ramon SW,34.0,-87.47877999558486,34104-A8
Rancho del Chaparral,35.875,-136.0998026980384,35106-H7
Ranchos De Taos,36.25,-105.5,36105-C5
Ranger Lake,33.375,-103.25,33103-D3
Rardin Hill,36.5,-103.0,36103-E1
Raton,36.875,-104.375,36104-H4
Rattlesnake,36.75,-108.75,36108-G7
Rattlesnake Canyon,25.310174448235244,-136.42421931531618,32103-C2
Rattlesnake Hill,34.5,-105.75,34105-E7
Rattlesnake Spring,17.464004047208284,-104.375,32104-A4
Rattlesnake Spring,33.0,-124.7988639165489,33109-A2
Rayado,36.25,-167.99344816678408,36104-C8
Rayo Hills,34.25,-106.375,34106-C4
Reading Mountain,42.41059355846775,-144.09914225455566,32108-H3
Red Bluff,57.30456391268957,-166.06699278324433,31103-H8
Red Bluff,32.0,-104.0,32104-A1
Red Bluff Draw,32.25,-104.625,32104-C6
Red Bluff Draw East,53.8279161479403,-105.25,34105-A3
Red Bluff Draw West,27.108364607996418,-105.375,34105-A4
Red Canyon,33.625,-106.125,33106-F2
Red Flats,34.25,-166.6447897903519,34108-C1
Red Hill,50.313517197758856,-108.75,34108-B7
Red Horse Gulch,37.0,-108.25,37108-A3
Red Lake,32.75,-104.125,32104-G2
Red Lake Mission,34.75,-134.80232418142623,34108-G4
Red Lake SE,32.75,-104.0,32104-G1
Red Lake Well,35.875,-83.00613396948017,35108-H3
Red Mountain,32.125,-143.13333399915223,32107-B8
Red River,36.625,-105.375,36105-F4
Red River Pass,36.625,-105.25,36105-F3
Red River Peak,45.31957768226795,-104.5,36104-G5
Red Valley,36.5,-109.0,36109-E1
Redmesa,37.0,-108.125,37108-A2
Redondo Peak,35.75,-106.5,35106-G5
Redrock,57.11838476886128,-71.6429030706336,32108-F6
Reeds Peak,33.125,-73.93117919802862,33107-B7
Regina,36.125,-106.875,36106-B8
Remuda Basin,32.25,-103.875,32103-C8
Rencona,35.25,-105.625,35105-C6
Reserve,33.625,-108.75,33108-F7
Rhea,52.18463971167357,-102.875,34102-F8
Ricardo,34.375,-104.375,34104-D4
Rice Ranch,24.055025967309643,-108.625,33108-B6
Riley,34.375,-155.0666832873909,34107-D2
Riley Camp,35.0,-80.50092279947079,35103-A2
Rincon,32.625,-107.0,32107-F1
Rincon Hondo,34.625,-147.45578468866253,34108-F7
Rincon Marquez,35.75,-107.375,35107-G4
Rio Puerco,34.75,-106.875,34106-G8
Rippee Ranch,34.0,-103.875,34103-A8
Robertson Canyon,32.75,-105.25,32105-G3
Robinson Peak,25.90994007429764,-104.0,36104-G1
Rociada,49.91637931555498,-105.375,35105-G4
Rock Camp,35.0,-103.0,35103-A1
Rock House Canyon,33.625,-104.625,33104-F6
Rock Lake,34.875,-105.625,34105-H6
Rock Tank Draw,32.5,-91.00515842908646,32108-E8
Rocky Point,36.75,-108.875,36108-G8
Rodeo,31.75,-165.10801335811038,31109-G1
Rogers Ruins,32.625,-105.625,32105-F6
Romero,35.625,-102.875,35102-F8
Romero Canyon,33.375,-107.125,33107-D2
Romero Spring,26.69849870090812,-103.75,36103-C7
Roof Butte,26.0711841749528,-109.0,36109-D1
Rosebud,57.080637608976815,-103.375,35103-G4
Rosilla Peak,18.683257002901485,-105.625,35105-F6
Ross Ranch,32.0,-103.875,32103-A8
Roswell North,33.375,-104.5,33104-D5
Roswell South,33.25,-104.5,33104-C5
Rough Mountain,34.125,-105.625,34105-B6
Rough and Ready Hills,32.375,-107.0,32107-D1
Round Mountain,32.5,-109.0,32109-E1
Round Mountain,33.875,-82.66442497796285,33104-H7
Round Mountain SE,44.26864919198508,-104.75,33104-G7
Round Top,34.375,-106.0,34106-D1
Rowe,41.456417695764,-105.625,35105-D6
Roy,35.875,-104.125,35104-H2
Royce,36.375,-103.25,36103-D3
Rudd Draw NE,31.875,-103.5,31103-H5
Ruidoso,33.25,-105.625,33105-C6
Ruidoso Downs,33.25,-105.5,33105-C5
Sabinata Flat,33.0,-132.2211463931429,33105-A8
Sabino,35.875,-103.875,35103-H8
Sabinoso,35.625,-104.375,35104-F4
Sacaton Draw,35.0,-104.5,35104-A5
Sacramento,32.75,-105.5,32105-G5
Sacramento Peak,32.75,-105.75,32105-G7
Sagebrush Valley East,32.875,-56.97685743568136,32104-H7
Sagebrush Valley West,52.50576443556149,-104.875,32104-H8
Saint Vrain,34.375,-103.375,34103-D4
Saladone Tank,33.0,-107.375,33107-A4
Salazar Canyon,34.375,-108.875,34108-D8
Salinas Peak,33.25,-106.5,33106-C5
Salinas Peak NW,54.01363992537659,-106.625,33106-D6
Salitre Canyon,55.54188376389223,-76.02596392900348,35103-F7
Saliz Pass,33.5,-108.875,33108-E8
Sallies Spring,36.875,-108.875,36108-H8
Salt Lake,24.19677543098956,-104.25,34104-H3
Saltpeter Mountain,36.625,-104.625,36104-F6
Salvation Peak,33.625,-108.25,33108-F3
Samson Lake,35.5,-129.35809992309197,35108-E8
San Acacia,34.25,-106.875,34106-C8
San Andres Peak,32.625,-106.5,32106-F5
