business_id,date,description,code,critical,OBJECTID
101490,20221213,"Hot and cold water available; adequate pressure; plumbing maintained",,false,22468
101490,20221213,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,false,22469
101490,20230922,"Ware washing facilities:  installed, maintained, used, test strips",,false,22470
101490,20230922,"Hot and cold water available; adequate pressure; plumbing maintained",,false,22471
101490,20230922,"Physical facilities installed, maintained and clean",,false,22472
101490,20230922,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,false,22473
101518,20190422,"Clean clothes, hair restraints",,false,22474
101518,20190422,"Wiping cloths clean, use restricted",,false,22475
101518,20190422,"Storage, handling of clean equipment/utensils/single service articles",,false,22476
101518,20190422,Food/Non-food contact surfaces of equip/utensils clean,,false,22477
101518,20190422,"Floors constructed, drained, clean, good repair, covering installation, easily cleanable",,false,22478
101518,20190422,"Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required",,false,22479
101518,20191002,"Personal cleanliness; hair restraints",,false,22480
101518,20191002,"Food properly labeled; original container",,false,22481
101518,20191002,Wiping cloths:  properly used and stored,,false,22482
101518,20191002,"In-use utensils, properly stored",,false,22483
101518,20191002,"Hot and cold water available; adequate pressure; plumbing maintained",,false,22484
101518,20191002,"Physical facilities installed, maintained and clean",,false,22485
101518,20200929,Wiping cloths:  properly used and stored,,false,22486
101518,20200929,"Personal cleanliness; hair restraints",,false,22487
101518,20200929,"Physical facilities installed, maintained and clean",,false,22488
101518,20200929,"In-use utensils, properly stored",,false,22489
101518,20200929,"Hot and cold water available; adequate pressure; plumbing maintained",,false,22490
101518,20200929,"Garbage/refuse properly disposed; facilities maintained",,false,22491
101518,20200218,Wiping cloths:  properly used and stored,,false,22492
101518,20200218,Nonfood-contact surfaces clean,,false,22493
101518,20200218,"Personal cleanliness; hair restraints",,false,22494
101518,20200218,"Single use/single service articles:  properly stored, used",,false,22495
101518,20200218,"In-use utensils, properly stored",,false,22496
101518,20200218,"Physical facilities installed, maintained and clean",,false,22497
101518,20210413,"Single use/single service articles:  properly stored, used",,false,22498
101518,20210413,"Personal cleanliness; hair restraints",,false,22499
101518,20210413,Wiping cloths:  properly used and stored,,false,22500
101518,20210413,"Hot and cold water available; adequate pressure; plumbing maintained",,false,22501
101518,20210413,"Physical facilities installed, maintained and clean",,false,22502
101518,20220420,"Food properly labeled; original container",,false,22503
101518,20220420,"Personal cleanliness; hair restraints",,false,22504
101518,20220420,Adequate hand washing facilities supplied and accessible,,false,22505
101518,20220420,"Hot and cold water available; adequate pressure; plumbing maintained",,false,22506
101518,20220420,"Garbage/refuse properly disposed; facilities maintained",,false,22507
101518,20220420,"Physical facilities installed, maintained and clean",,false,22508
101518,20211027,"Personal cleanliness; hair restraints",,false,22509
101518,20211027,Wiping cloths:  properly used and stored,,false,22510
101518,20211027,Food stored covered,,false,22511
101518,20211027,"Utensil, equipment and linens:  properly stored, dried, handled",,false,22512
101518,20211027,"Hot and cold water available; adequate pressure; plumbing maintained",,false,22513
101518,20211027,Food separated and protected,,false,22514
101518,20211027,"Proper cooling methods used; adequate equipment for temperature control",,false,22515
101518,20221014,Wiping cloths:  properly used and stored,,false,22516
101518,20221014,"Single use/single service articles:  properly stored, used",,false,22517
101518,20221014,"Hot and cold water available; adequate pressure; plumbing maintained",,false,22518
101518,20221014,"Toilet facilities:  properly constructed, supplied, cleaned",,false,22519
101518,20221014,"Physical facilities installed, maintained and clean",,false,22520
101518,20230321,Adequate hand washing facilities supplied and accessible,,false,22521
101518,20230321,"Contamination prevented during food preparation, storage and display",,false,22522
101518,20230321,"Physical facilities installed, maintained and clean",,false,22523
101539,20190409,"Container, properly labeled",,false,22524
101539,20190409,"Wiping cloths clean, use restricted",,false,22525
101539,20190409,"Storage, handling of clean equipment/utensils/single service articles",,false,22526
101539,20190409,"Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles ",,false,22527
101539,20191024,Thermometers provided and accurate,,false,22528
101539,20191024,"Hot and cold water available; adequate pressure; plumbing maintained",,false,22529
101539,20200930,"In-use utensils, properly stored",,false,22530
101539,20200930,Adequate ventilation and lighting,,false,22531
101539,20200930,Wiping cloths:  properly used and stored,,false,22532
101539,20211214,Adequate hand washing facilities supplied and accessible,,false,22533
101539,20211214,Wiping cloths:  properly used and stored,,false,22534
101539,20211214,"In-use utensils, properly stored",,false,22535
101539,20211214,"Ware washing facilities:  installed, maintained, used, test strips",,false,22536
101539,20211214,"Physical facilities installed, maintained and clean",,false,22537
101539,20211214,"Proper cooling methods used; adequate equipment for temperature control",,false,22538
101539,20220816,"Food properly labeled; original container",,false,22539
101539,20220816,"In-use utensils, properly stored",,false,22540
101539,20220816,"Ware washing facilities:  installed, maintained, used, test strips",,false,22541
101539,20230201,Adequate hand washing facilities supplied and accessible,,false,22542
101539,20230201,"Food properly labeled; original container",,false,22543
101539,20230201,"Ware washing facilities:  installed, maintained, used, test strips",,false,22544
101539,20230201,"Hot and cold water available; adequate pressure; plumbing maintained",,false,22545
101539,20230201,"Garbage/refuse properly disposed; facilities maintained",,false,22546
101539,20230201,"Physical facilities installed, maintained and clean",,false,22547
101539,20230724,"Hot and cold water available; adequate pressure; plumbing maintained",,false,22548
101539,20230724,"Physical facilities installed, maintained and clean",,false,22549
101541,20190705,"Proper cooling methods used; adequate equipment for temperature control",,false,22550
101541,20190705,"Contamination prevented during food preparation, storage and display",,false,22551
101541,20190705,Nonfood-contact surfaces clean,,false,22552
101541,20190705,"Hot and cold water available; adequate pressure; plumbing maintained",,false,22553
101541,20190705,"Physical facilities installed, maintained and clean",,false,22554
101541,20190111,Facilities to maintain product temp.,,false,22555
101541,20200127,"Hot and cold water available; adequate pressure; plumbing maintained",,false,22556
101541,20200127,"Contamination prevented during food preparation, storage and display",,false,22557
101541,20210624,"Physical facilities installed, maintained and clean",,false,22558
101541,20210624,"Hot and cold water available; adequate pressure; plumbing maintained",,false,22559
101541,20210624,"Contamination prevented during food preparation, storage and display",,false,22560
101541,20210616,"Utensil, equipment and linens:  properly stored, dried, handled",,false,22561
101541,20210616,"Personal cleanliness; hair restraints",,false,22562
101541,20210616,"Physical facilities installed, maintained and clean",,false,22563
101541,20210616,SEWAGE AND WASTEWATER PROPERLY DISPOSED,,true,22564
101541,20210616,"Proper cooling methods used; adequate equipment for temperature control",,false,22565
101541,20210616,Nonfood-contact surfaces clean,,false,22566
101541,20210616,PROPER COLD HOLDING TEMPERATURES,,true,22567
101541,20220315,"Hot and cold water available; adequate pressure; plumbing maintained",,false,22568
101541,20221104,"Physical facilities installed, maintained and clean",,false,22569
101541,20230523,Adequate hand washing facilities supplied and accessible,,false,22570
101541,20230523,"In-use utensils, properly stored",,false,22571
101544,20181218,Facilities to maintain product temp.,,false,22572
101544,20181218,"Dishwashing facilities, designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge",,false,22573
101544,20181218,"Wiping cloths clean, use restricted",,false,22574
101544,20190626,POTENTIALLY HAZARDOUS FOOD-SAFE TEMP.,,true,22575
101544,20190626,Facilities to maintain product temp.,,false,22576
101544,20190626,Thermometers provided and conspicuous,,false,22577
101544,20190626,"Food/Non-food contact surfaces designed, constructed, maintained, installed",,false,22578
101544,20190626,"Storage, handling of clean equipment/utensils/single service articles",,false,22579
101544,20190626,"Installed, maintained",,false,22580
101544,20190626,"Containers or receptacles, covered, adequate number, insect/rodent proof, frequency, clean. Outside storage area enclosures properly constructed, clean, controlled incineration",,false,22581
101544,20190626,"Container, properly labeled",,false,22582
101544,20190626,"Premises main, free of litter, misc. articles, cleaning/maint. equip. properly stored. Authorized personnel rooms clean, lockers provided, located, used",,false,22583
101544,20190626,"Separation from living/sleeping quarters. Laundry, clean or soiled linen properly stored",,false,22584
101544,20191219,Wiping cloths:  properly used and stored,,false,22585
101544,20191219,"Ware washing facilities:  installed, maintained, used, test strips",,false,22586
101544,20191219,"Physical facilities installed, maintained and clean",,false,22587
101544,20210128,"Contamination prevented during food preparation, storage and display",,false,22588
101544,20210128,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,false,22589
101544,20210128,"Physical facilities installed, maintained and clean",,false,22590
101544,20211118,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,false,22591
101544,20211118,"Hot and cold water available; adequate pressure; plumbing maintained",,false,22592
101544,20211118,"Physical facilities installed, maintained and clean",,false,22593
101544,20220601,Adequate hand washing facilities supplied and accessible,,false,22594
101544,20220601,Nonfood-contact surfaces clean,,false,22595
101544,20221122,"Hot and cold water available; adequate pressure; plumbing maintained",,false,22596
101544,20221122,"Physical facilities installed, maintained and clean",,false,22597
101544,20230608,Adequate hand washing facilities supplied and accessible,,false,22598
101544,20230608,"Food properly labeled; original container",,false,22599
101591,20190430,"Wiping cloths clean, use restricted",,false,22600
101591,20191119,Adequate hand washing facilities supplied and accessible,,false,22601
101591,20191119,Adequate hand washing facilities supplied and accessible,,false,22602
101591,20210816,"Food properly labeled; original container",,false,22603
101591,20210816,Food stored covered,,false,22604
101591,20210816,Approved thawing methods used,,false,22605
101591,20210816,"Physical facilities installed, maintained and clean",,false,22606
101591,20210816,Nonfood-contact surfaces clean,,false,22607
101591,20210816,Wiping cloths:  properly used and stored,,false,22608
101591,20210816,Food separated and protected,,false,22609
101591,20210816,"Garbage/refuse properly disposed; facilities maintained",,false,22610
101591,20220725,"Physical facilities installed, maintained and clean",,false,22611
101591,20220725,Wiping cloths:  properly used and stored,,false,22612
101591,20220725,Nonfood-contact surfaces clean,,false,22613
101591,20220725,"Food properly labeled; original container",,false,22614
101591,20220725,"Hot and cold water available; adequate pressure; plumbing maintained",,false,22615
101591,20230213,Thermometers provided and accurate,,false,22616
101591,20230213,"In-use utensils, properly stored",,false,22617
101591,20230213,"Physical facilities installed, maintained and clean",,false,22618
101591,20230620,Food stored covered,,false,22619
101591,20230620,Thermometers provided and accurate,,false,22620
101591,20230620,Wiping cloths:  properly used and stored,,false,22621
101595,20190215,"Floors constructed, drained, clean, good repair, covering installation, easily cleanable",,false,22622
101595,20190215,Food/Non-food contact surfaces of equip/utensils clean,,false,22623
101595,20200203,Wiping cloths:  properly used and stored,,false,22624
101595,20200203,"Single use/single service articles:  properly stored, used",,false,22625
101595,20190827,"Personal cleanliness; hair restraints",,false,22626
101595,20190827,Wiping cloths:  properly used and stored,,false,22627
101595,20190827,Adequate ventilation and lighting,,false,22628
101595,20210824,"Personal cleanliness; hair restraints",,false,22629
101595,20220217,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,false,22630
101595,20220829,Wiping cloths:  properly used and stored,,false,22631
101595,20230120,Wiping cloths:  properly used and stored,,false,22632
101595,20230120,Adequate ventilation and lighting,,false,22633
101595,20230911,"Physical facilities installed, maintained and clean",,false,22634
101596,20200305,"Utensil, equipment and linens:  properly stored, dried, handled",,false,22635
101596,20220113,"Food properly labeled; original container",,false,22636
101596,20220113,"Hot and cold water available; adequate pressure; plumbing maintained",,false,22637
101596,20220113,"Toilet facilities:  properly constructed, supplied, cleaned",,false,22638
101596,20220113,"Physical facilities installed, maintained and clean",,false,22639
101598,20190415,"Food Protection - storage, prep, display, service, transp.",,false,22640
101598,20191021,Wiping cloths:  properly used and stored,,false,22641
101598,20200914,"In-use utensils, properly stored",,false,22642
101598,20200914,"Physical facilities installed, maintained and clean",,false,22643
101598,20220914,"Food properly labeled; original container",,false,22644
101598,20230227,"Contamination prevented during food preparation, storage and display",,false,22645
101598,20230818,"In-use utensils, properly stored",,false,22646
101650,20190402,Food/Non-food contact surfaces of equip/utensils clean,,false,22647
101650,20190402,"Floors constructed, drained, clean, good repair, covering installation, easily cleanable",,false,22648
101650,20190402,"Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required",,false,22649
101650,20190402,"Lighting provided as required, fixtures shielded",,false,22650
101650,20191016,"Food properly labeled; original container",,false,22651
101650,20191016,"In-use utensils, properly stored",,false,22652
101650,20191016,Nonfood-contact surfaces clean,,false,22653
101650,20191016,"Physical facilities installed, maintained and clean",,false,22654
101650,20191016,Adequate ventilation and lighting,,false,22655
101650,20220131,"Food properly labeled; original container",,false,22656
101650,20220131,Wiping cloths:  properly used and stored,,false,22657
101650,20220131,"Personal cleanliness; hair restraints",,false,22658
101650,20220131,Nonfood-contact surfaces clean,,false,22659
101650,20220131,Adequate ventilation and lighting,,false,22660
101650,20220131,"Physical facilities installed, maintained and clean",,false,22661
101650,20220131,"Hot and cold water available; adequate pressure; plumbing maintained",,false,22662
101650,20220131,"Single use/single service articles:  properly stored, used",,false,22663
101650,20220131,Food stored covered,,false,22664
101650,20220131,Certified food protection manager,,false,22665
101650,20220805,"Food properly labeled; original container",,false,22666
101650,20220805,Nonfood-contact surfaces clean,,false,22667
101650,20220805,"Physical facilities installed, maintained and clean",,false,22668
101650,20220805,"Ware washing facilities:  installed, maintained, used, test strips",,false,22669
101650,20220805,"In-use utensils, properly stored",,false,22670
101650,20230221,"In-use utensils, properly stored",,false,22671
101650,20230221,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,false,22672
101650,20230221,Nonfood-contact surfaces clean,,false,22673
101650,20230221,"Physical facilities installed, maintained and clean",,false,22674
101650,20230906,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,false,22675
101650,20230906,Nonfood-contact surfaces clean,,false,22676
101650,20230906,"Physical facilities installed, maintained and clean",,false,22677
101655,20220215,"Physical facilities installed, maintained and clean",,false,22678
101655,20230804,"Food properly labeled; original container",,false,22679
101667,20190214,Handling of food (ice) minimized. Dispensing utensils properly stored during use.,,false,22680
101667,20190214,"Premises main, free of litter, misc. articles, cleaning/maint. equip. properly stored. Authorized personnel rooms clean, lockers provided, located, used",,false,22681
101667,20190802,"In-use utensils, properly stored",,false,22682
101667,20200213,"Proper cooling methods used; adequate equipment for temperature control",,false,22683
101667,20200213,"In-use utensils, properly stored",,false,22684
101667,20220215,"Physical facilities installed, maintained and clean",,false,22685
101667,20230331,"Physical facilities installed, maintained and clean",,false,22686
101667,20230331,"Personal cleanliness; hair restraints",,false,22687
101667,20230331,Adequate hand washing facilities supplied and accessible,,false,22688
101667,20230331,Certified food protection manager,,false,22689
101667,20230804,Adequate hand washing facilities supplied and accessible,,false,22690
101667,20230804,"Food properly labeled; original container",,false,22691
101667,20230804,"In-use utensils, properly stored",,false,22692
101667,20230804,"Physical facilities installed, maintained and clean",,false,22693
101667,20230804,Adequate ventilation and lighting,,false,22694
101668,20230214,Adequate hand washing facilities supplied and accessible,,false,22695
101668,20230331,"Physical facilities installed, maintained and clean",,false,22696
101668,20230804,"Proper cooling methods used; adequate equipment for temperature control",,false,22697
101668,20230804,"Contamination prevented during food preparation, storage and display",,false,22698
101668,20230804,Wiping cloths:  properly used and stored,,false,22699
101700,20190204,"Storage, handling of clean equipment/utensils/single service articles",,false,22700
101700,20190204,"Installed, maintained",,false,22701
101700,20190204,"Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles ",,false,22702
101700,20190812,"Ware washing facilities:  installed, maintained, used, test strips",,false,22703
101700,20200129,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,false,22704
101700,20210728,"Contamination prevented during food preparation, storage and display",,false,22705
101700,20210728,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,false,22706
101700,20220916,"Physical facilities installed, maintained and clean",,false,22707
101700,20230320,"Physical facilities installed, maintained and clean",,false,22708
101700,20230320,"Utensil, equipment and linens:  properly stored, dried, handled",,false,22709
101700,20231026,Wiping cloths:  properly used and stored,,false,22710
101700,20231026,Food separated and protected,,false,22711
101702,20200129,"Physical facilities installed, maintained and clean",,false,22712
101702,20190812,"Ware washing facilities:  installed, maintained, used, test strips",,false,22713
101702,20220916,"Hot and cold water available; adequate pressure; plumbing maintained",,false,22714
101702,20220916,Food separated and protected,,false,22715
101702,20220916,"Personal cleanliness; hair restraints",,false,22716
101702,20231103,"Personal cleanliness; hair restraints",,false,22717
101702,20231103,"Personal cleanliness; hair restraints",,false,22718
101702,20231026,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,,true,22719
101702,20231026,"Personal cleanliness; hair restraints",,false,22720
101702,20231026,Adequate hand washing facilities supplied and accessible,,false,22721
101702,20231026,"Hot and cold water available; adequate pressure; plumbing maintained",,false,22722
101735,20220406,"Proper cooling methods used; adequate equipment for temperature control",,false,22723
101735,20221006,PROPER COLD HOLDING TEMPERATURES,,true,22724
101735,20221006,"Proper cooling methods used; adequate equipment for temperature control",,false,22725
101735,20221006,"Single use/single service articles:  properly stored, used",,false,22726
101735,20221006,"Physical facilities installed, maintained and clean",,false,22727
101735,20230316,Wiping cloths:  properly used and stored,,false,22728
101735,20230915,"Ware washing facilities:  installed, maintained, used, test strips",,false,22729
101735,20230915,"Hot and cold water available; adequate pressure; plumbing maintained",,false,22730
101736,20190508,"Food Protection - storage, prep, display, service, transp.",,false,22731
101736,20190508,"Wiping cloths clean, use restricted",,false,22732
101736,20190508,Food/Non-food contact surfaces of equip/utensils clean,,false,22733
101736,20190508,"Floors constructed, drained, clean, good repair, covering installation, easily cleanable",,false,22734
101736,20190508,"Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required",,false,22735
101736,20191113,Food separated and protected,,false,22736
101736,20191113,"Garbage/refuse properly disposed; facilities maintained",,false,22737
101736,20191113,"Physical facilities installed, maintained and clean",,false,22738
101736,20191113,Nonfood-contact surfaces clean,,false,22739
101736,20210803,Wiping cloths:  properly used and stored,,false,22740
101736,20210727,Adequate hand washing facilities supplied and accessible,,false,22741
101736,20210727,Food stored covered,,false,22742
101736,20210727,PROPER COLD HOLDING TEMPERATURES,,true,22743
101736,20210727,PROPER DATE MARKING AND DISPOSITION,,true,22744
101736,20210727,Thermometers provided and accurate,,false,22745
101736,20210727,Wiping cloths:  properly used and stored,,false,22746
101736,20210727,"Utensil, equipment and linens:  properly stored, dried, handled",,false,22747
101736,20210727,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,false,22748
101736,20210727,"Physical facilities installed, maintained and clean",,false,22749
101736,20210727,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",,true,22750
101736,20210727,"Hot and cold water available; adequate pressure; plumbing maintained",,false,22751
101736,20220308,"Garbage/refuse properly disposed; facilities maintained",,false,22752
101736,20220308,"Physical facilities installed, maintained and clean",,false,22753
101736,20220308,"Hot and cold water available; adequate pressure; plumbing maintained",,false,22754
101736,20220308,Nonfood-contact surfaces clean,,false,22755
101736,20220824,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,false,22756
101736,20220824,Nonfood-contact surfaces clean,,false,22757
101736,20220824,"Physical facilities installed, maintained and clean",,false,22758
101736,20230216,Wiping cloths:  properly used and stored,,false,22759
101736,20230216,Nonfood-contact surfaces clean,,false,22760
101736,20230216,"Physical facilities installed, maintained and clean",,false,22761
101736,20230629,"Physical facilities installed, maintained and clean",,false,22762
101736,20230629,Nonfood-contact surfaces clean,,false,22763
101739,20220720,Certified food protection manager,,false,22764
101739,20220720,"Ware washing facilities:  installed, maintained, used, test strips",,false,22765
101744,20190227,"Floors constructed, drained, clean, good repair, covering installation, easily cleanable",,false,22766
101744,20190826,"Physical facilities installed, maintained and clean",,false,22767
101744,20200204,Wiping cloths:  properly used and stored,,false,22768
101744,20200204,Nonfood-contact surfaces clean,,false,22769
101744,20200820,Nonfood-contact surfaces clean,,false,22770
101744,20200820,"Physical facilities installed, maintained and clean",,false,22771
101744,20210823,"Physical facilities installed, maintained and clean",,false,22772
101744,20220215,Wiping cloths:  properly used and stored,,false,22773
101744,20220215,"Physical facilities installed, maintained and clean",,false,22774
101744,20220215,Adequate ventilation and lighting,,false,22775
101744,20220824,"Hot and cold water available; adequate pressure; plumbing maintained",,false,22776
101744,20220824,Adequate ventilation and lighting,,false,22777
101744,20230118,"Utensil, equipment and linens:  properly stored, dried, handled",,false,22778
101744,20230118,Adequate ventilation and lighting,,false,22779
101744,20230118,"Physical facilities installed, maintained and clean",,false,22780
101744,20230823,Wiping cloths:  properly used and stored,,false,22781
101744,20230823,"Physical facilities installed, maintained and clean",,false,22782
101745,20190222,"Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required",,false,22783
101745,20190222,"Food/Non-food contact surfaces designed, constructed, maintained, installed",,false,22784
101745,20190222,"Food Protection - storage, prep, display, service, transp.",,false,22785
101745,20190829,"Hot and cold water available; adequate pressure; plumbing maintained",,false,22786
101745,20200203,Adequate ventilation and lighting,,false,22787
101745,20200203,"Physical facilities installed, maintained and clean",,false,22788
101745,20210112,Food separated and protected,,false,22789
101745,20210826,"Physical facilities installed, maintained and clean",,false,22790
101745,20220829,"Personal cleanliness; hair restraints",,false,22791
101745,20230911,"Hot and cold water available; adequate pressure; plumbing maintained",,false,22792
101746,20191022,Certified food protection manager,,false,22793
101746,20191022,Adequate hand washing facilities supplied and accessible,,false,22794
101746,20191022,Nonfood-contact surfaces clean,,false,22795
101746,20191022,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,false,22796
101746,20201028,Food separated and protected,,false,22797
101746,20210412,Adequate hand washing facilities supplied and accessible,,false,22798
101746,20210412,Food separated and protected,,false,22799
101746,20210412,"Physical facilities installed, maintained and clean",,false,22800
101746,20211216,"Physical facilities installed, maintained and clean",,false,22801
101746,20211216,"Food properly labeled; original container",,false,22802
101746,20220608,Adequate hand washing facilities supplied and accessible,,false,22803
101746,20220608,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,false,22804
101746,20220608,Nonfood-contact surfaces clean,,false,22805
101746,20230405,Adequate hand washing facilities supplied and accessible,,false,22806
101746,20230405,Food stored covered,,false,22807
101746,20230405,Thermometers provided and accurate,,false,22808
101746,20230405,"Contamination prevented during food preparation, storage and display",,false,22809
101746,20221109,Adequate hand washing facilities supplied and accessible,,false,22810
101746,20221109,Thermometers provided and accurate,,false,22811
101746,20221109,"Contamination prevented during food preparation, storage and display",,false,22812
101746,20221109,"Physical facilities installed, maintained and clean",,false,22813
101746,20221109,"In-use utensils, properly stored",,false,22814
101746,20230830,Certified food protection manager,,false,22815
101746,20230830,"Contamination prevented during food preparation, storage and display",,false,22816
101746,20230830,Adequate hand washing facilities supplied and accessible,,false,22817
101746,20230830,"Physical facilities installed, maintained and clean",,false,22818
101778,20190904,Certified food protection manager,,false,22819
101778,20210817,Certified food protection manager,,false,22820
101778,20210817,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,false,22821
101778,20220502,Certified food protection manager,,false,22822
101778,20220502,Thermometers provided and accurate,,false,22823
101778,20220502,"Personal cleanliness; hair restraints",,false,22824
101778,20220502,"Proper cooling methods used; adequate equipment for temperature control",,false,22825
101778,20220502,Food separated and protected,,false,22826
101778,20220502,"Contamination prevented during food preparation, storage and display",,false,22827
101778,20221201,Certified food protection manager,,false,22828
101778,20221201,"Ware washing facilities:  installed, maintained, used, test strips",,false,22829
101778,20221201,"Hot and cold water available; adequate pressure; plumbing maintained",,false,22830
101778,20221201,"Physical facilities installed, maintained and clean",,false,22831
101778,20221201,"Contamination prevented during food preparation, storage and display",,false,22832
101778,20221201,Thermometers provided and accurate,,false,22833
101778,20230703,Nonfood-contact surfaces clean,,false,22834
101778,20230703,Adequate hand washing facilities supplied and accessible,,false,22835
101778,20230703,"Hot and cold water available; adequate pressure; plumbing maintained",,false,22836
101778,20230703,"Physical facilities installed, maintained and clean",,false,22837
101786,20181120,"Premises main, free of litter, misc. articles, cleaning/maint. equip. properly stored. Authorized personnel rooms clean, lockers provided, located, used",,false,22838
101786,20181120,"Wiping cloths clean, use restricted",,false,22839
101786,20181120,"Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles ",,false,22840
101786,20190529,"Wiping cloths clean, use restricted",,false,22841
101786,20190529,Handling of food (ice) minimized. Dispensing utensils properly stored during use.,,false,22842
101786,20190529,"Premises main, free of litter, misc. articles, cleaning/maint. equip. properly stored. Authorized personnel rooms clean, lockers provided, located, used",,false,22843
101786,20190529,"Storage, handling of clean equipment/utensils/single service articles",,false,22844
101786,20190529,"Dishwashing facilities, designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge",,false,22845
101786,20191203,Thermometers provided and accurate,,false,22846
101786,20191203,Wiping cloths:  properly used and stored,,false,22847
101786,20191203,"In-use utensils, properly stored",,false,22848
101786,20191203,Nonfood-contact surfaces clean,,false,22849
101786,20191203,"Physical facilities installed, maintained and clean",,false,22850
101786,20210520,"Hot and cold water available; adequate pressure; plumbing maintained",,false,22851
101786,20210520,"Physical facilities installed, maintained and clean",,false,22852
101786,20210520,Nonfood-contact surfaces clean,,false,22853
101786,20210520,Wiping cloths:  properly used and stored,,false,22854
101786,20210520,"Garbage/refuse properly disposed; facilities maintained",,false,22855
101786,20211111,Adequate hand washing facilities supplied and accessible,,false,22856
101786,20211111,"Hot and cold water available; adequate pressure; plumbing maintained",,false,22857
101786,20211111,"Personal cleanliness; hair restraints",,false,22858
101786,20211111,"Physical facilities installed, maintained and clean",,false,22859
101786,20211111,Nonfood-contact surfaces clean,,false,22860
101786,20211111,Food separated and protected,,false,22861
101786,20211111,Wiping cloths:  properly used and stored,,false,22862
101786,20220510,"Toilet facilities:  properly constructed, supplied, cleaned",,false,22863
101786,20220510,"Physical facilities installed, maintained and clean",,false,22864
101786,20220510,Adequate hand washing facilities supplied and accessible,,false,22865
101786,20220510,"Contamination prevented during food preparation, storage and display",,false,22866
101786,20220510,PROPER HOT HOLDING TEMPERATURES,,true,22867
101786,20220510,PROPER COLD HOLDING TEMPERATURES,,true,22868
101786,20220510,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",,true,22869
101786,20220510,Wiping cloths:  properly used and stored,,false,22870
101786,20220510,"Personal cleanliness; hair restraints",,false,22871
101786,20220510,Certified food protection manager,,false,22872
101786,20220510,Nonfood-contact surfaces clean,,false,22873
101786,20220517,"Personal cleanliness; hair restraints",,false,22874
101786,20220517,Nonfood-contact surfaces clean,,false,22875
101786,20221120,Posted:  Permit/Inspection/Hand washing,,false,22876
101786,20221120,Wiping cloths:  properly used and stored,,false,22877
101786,20221120,Nonfood-contact surfaces clean,,false,22878
101786,20221120,"Hot and cold water available; adequate pressure; plumbing maintained",,false,22879
101786,20221120,"Garbage/refuse properly disposed; facilities maintained",,false,22880
101786,20221120,"Physical facilities installed, maintained and clean",,false,22881
101786,20230516,"Hot and cold water available; adequate pressure; plumbing maintained",,false,22882
101786,20230516,"Garbage/refuse properly disposed; facilities maintained",,false,22883
101786,20230516,"Physical facilities installed, maintained and clean",,false,22884
101786,20230516,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",,true,22885
101786,20230516,Certified food protection manager,,false,22886
101786,20230516,Adequate hand washing facilities supplied and accessible,,false,22887
101786,20230516,"Food properly labeled; original container",,false,22888
101786,20230516,Wiping cloths:  properly used and stored,,false,22889
101786,20230516,"Personal cleanliness; hair restraints",,false,22890
101786,20230526,Adequate hand washing facilities supplied and accessible,,false,22891
101786,20230526,"Food properly labeled; original container",,false,22892
101786,20230526,"Hot and cold water available; adequate pressure; plumbing maintained",,false,22893
101786,20230526,"Physical facilities installed, maintained and clean",,false,22894
101787,20190311,"Floors constructed, drained, clean, good repair, covering installation, easily cleanable",,false,22895
101787,20190726,"Physical facilities installed, maintained and clean",,false,22896
101787,20200114,Wiping cloths:  properly used and stored,,false,22897
101787,20200114,"Ware washing facilities:  installed, maintained, used, test strips",,false,22898
