OBJECTID,PLSSID,TWNSHPLAB,STEWARD,REVISEDDATE,STATEABBR,STWRDPLYID,STWRDPLYTP,STWRDLAB,SHAPE_Length,SHAPE_Area
21001,WI460070N0040W0,7N 4W,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.409707432933633,0.0102091244562687
21002,WI460020N0040W0,2N 4W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.385250668514334,0.0016717281116661
21003,WI460350N0100W0,35N 10W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.4184487284726,0.0105978422510596
21004,WI460290N0110W0,29N 11W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.417718274986272,0.0105907057302823
21005,WI460190N0010E0,19N 1E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.419657791423857,0.010629958674685
21006,WI460330N0200E0,33N 20E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.418902928497351,0.0106962089317989
21007,WI460310N0140W0,31N 14W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.420815011204133,0.0107576765230091
21008,WI460290N0210E0,29N 21E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.412928758606196,0.0102990830259291
21009,WI460360N0100W0,36N 10W,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.416889292475554,0.0105629927896147
21010,WI460190N0030E0,19N 3E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.412869858368341,0.0103522196074253
21011,WI460310N0090W0,31N 9W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.418975635267978,0.0106301695638346
21012,WI460270N0090E0,27N 9E,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.461162380561991,0.0124900623953978
21013,WI460160N0040W0,16N 4W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.412272836544388,0.0103575664508582
21014,WI460300N0110E0,30N 11E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.421579749213329,0.0108267111576363
21015,WI460100N0040W0,10N 4W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.411492461412402,0.010349566508536
21016,WI460280N0040W0,28N 4W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.418122637600996,0.0106380875925611
21017,WI460170N0150E0,17N 15E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.416122951062056,0.0105555776368009
21018,WI460320N0120W0,32N 12W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.416577474126503,0.0105008725749179
21019,WI460410N0070E0,41N 7E,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.42271404004111,0.010856183651809
21020,WI460160N0050E0,16N 5E,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.387129583764634,0.00890508720649501
21021,WI460310N0170W0,31N 17W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.420254215851551,0.0106915431715288
21022,WI460390N0190W0,39N 19W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.369681537612153,0.00722898565067355
21023,WI460420N0090W0,42N 9W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.423807856087417,0.0108569012046797
21024,WI460160N0150E0,16N 15E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.415265118395128,0.0104948898808377
21025,WI460230N0020E0,23N 2E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.412257644593967,0.0103060858507365
21026,WI460220N0110E0,22N 11E,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.41632461727957,0.0105306447353597
21027,WI460020N0030W0,2N 3W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.404954179421452,0.0053633408973423
21028,WI460090N0030W0,9N 3W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.40983626754963,0.0102463960662497
21029,WI460410N0110W0,41N 11W,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.42455966995845,0.0109060424349317
21030,WI460120N0090E0,12N 9E,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.412978547375862,0.0104159519183256
21031,WI460120N0070E0,12N 7E,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.410774380910652,0.0103476563909955
21032,WI460330N0040E0,33N 4E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.423991229428741,0.0108924136623605
21033,WI460320N0130W0,32N 13W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.416968025196869,0.0104900879289728
21034,WI460040N0210E0,4N 21E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.408700827208181,0.0101836317969277
21035,WI460190N0070E0,19N 7E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.414193985689054,0.010463970126617
21036,WI460200N0090W0,20N 9W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.418670214843587,0.0107039680681762
21037,WI460350N0070W0,35N 7W,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.421819662624774,0.0107940481481935
21038,WI460270N0030E0,27N 3E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.412103995782687,0.010374081615897
21039,WI460280N0020E0,28N 2E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.40952808505496,0.0101927865526881
21040,WI460270N0190E0,27N 19E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.415281627203966,0.0104788047413026
21041,WI460270N0070E0,27N 7E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.410069888973741,0.010269408189498
21042,WI460360N0220E0,36N 22E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.233808983710928,0.0018304074251959
21043,WI460400N0130W0,40N 13W,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.411811743501394,0.010233116665508
21044,WI460220N0040E0,22N 4E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.407465314872827,0.0101564765458988
21045,WI460050N0020E0,5N 2E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.411865437232084,0.0103773964296218
21046,WI460300N0280E0,30N 28E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.453080792439267,0.0046693628346954
21047,WI460350N0220E0,35N 22E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.279230933767304,0.000977118000321865
21048,WI460280N0150W0,28N 15W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.417935381736196,0.0106054486876238
21049,WI460370N0200W0,37N 20W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.384488531992084,0.0083190810705297
21050,WI460020N0090E0,2N 9E,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.409647486092857,0.0102294053619904
21051,WI460180N0150E0,18N 15E,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.416633589592637,0.0106042460588504
21052,WI460370N0070W0,37N 7W,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.419228451925902,0.0106575798958743
21053,WI460110N0220E0,11N 22E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.352761343166504,0.00647699217586953
21054,WI460260N0010W0,26N 1W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.418134932926505,0.0106097099007566
21055,WI460060N0150E0,6N 15E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.413570479514878,0.0104567960633267
21056,WI460280N0220E0,28N 22E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.269737089109949,0.00314457124010975
21057,WI460180N0060E0,18N 6E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.414025377757149,0.0104288164716475
21058,WI460300N0170W0,30N 17W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.416523800771354,0.0105431057182604
21059,WI460280N0100W0,28N 10W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.417940195769924,0.010604266380473
21060,WI460380N0180W0,38N 18W,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.419526570130476,0.0106800119572199
21061,WI460260N0060W0,26N 6W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.417720766430399,0.0106387356560553
21062,WI460280N0130W0,28N 13W,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.414111145564543,0.010426636860888
21063,WI460060N0020W0,6N 2W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.412159937656488,0.0103559762422823
21064,WI460310N0090E0,31N 9E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.41681343134032,0.0104736707246687
21065,WI460430N0130W0,43N 13W,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.425926514403365,0.0109213148353086
21066,WI460200N0090E0,20N 9E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.410173129514668,0.0103015112147752
21067,WI460230N0040W0,23N 4W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.416954692706984,0.0105896824850617
21068,WI460380N0170E0,38N 17E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.418308373903872,0.0105990630257229
21069,WI460290N0090E0,29N 9E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.465033299728133,0.0126707307468854
21070,WI460120N0060E0,12N 6E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.40997704679011,0.0102524433147342
21071,WI460290N0020W0,29N 2W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.417330557657713,0.0105864636872415
21072,WI460330N0130E0,33N 13E,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.421653772880512,0.0107529700543291
21073,WI460300N0230E0,30N 23E,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.420844005613325,0.0103391620611764
21074,WI460270N0150W0,27N 15W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.41488587513397,0.0104681681383676
21075,WI460230N0110E0,23N 11E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.414364322112356,0.0104494751731269
21076,WI460270N0020E0,27N 2E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.409718524935846,0.0102689360457891
21077,WI460400N0090W0,40N 9W,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.412127735073977,0.0103030589731058
21078,WI460180N0110E0,18N 11E,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.409268963109594,0.0102199047170883
21079,WI460260N0090W0,26N 9W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.418335944838959,0.0106542755483179
21080,WI460400N0170E0,40N 17E,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.425669728501818,0.00965562463122062
21081,WI460290N0170W0,29N 17W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.416868085655451,0.0105429688548679
21082,WI460260N0160E0,26N 16E,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.421798182386413,0.0108638230816442
21083,WI460150N0110E0,15N 11E,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.412276853121969,0.0103290646385059
21084,WI460180N0100W0,18N 10W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.347867830901515,0.00405538025076524
21085,WI460280N0250E0,28N 25E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.430448045385896,0.00236871315240924
21086,WI460380N0170W0,38N 17W,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.420270435329393,0.0107142729746915
21087,WI460330N0120W0,33N 12W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.417190955753497,0.0105498409719535
21088,WI460170N0030E0,17N 3E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.412350052306446,0.0103650693443702
21089,WI460270N0100E0,27N 10E,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.418425918370369,0.0106361274009782
21090,WI460330N0160W0,33N 16W,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.417233594000925,0.0105199630608068
21091,WI460170N0080W0,17N 8W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.412038261112236,0.00844521233331885
21092,WI460120N0030E0,12N 3E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.412197062271481,0.010383528368461
21093,WI460120N0130E0,12N 13E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.415665138669786,0.0105245336358883
21094,WI460250N0160E0,25N 16E,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.414113608757656,0.010500267271071
21095,WI460210N0050E0,21N 5E,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.412888655072234,0.0103653425121064
21096,WI460330N0180W0,33N 18W,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.417999525590453,0.0105965984094132
21097,WI460420N0070E0,42N 7E,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.42295057431249,0.0108000109367084
21098,WI460240N0120W0,24N 12W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.41583756511314,0.0105076781215024
21099,WI460180N0080E0,18N 8E,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.404068098214826,0.00998588503575715
21100,WI460230N0100E0,23N 10E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.416423092639643,0.0105203353105724
21101,WI460310N0180W0,31N 18W,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.419906807993282,0.0107538882449544
21102,WI460350N0070E0,35N 7E,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.425077415096579,0.0109752643901596
21103,WI460210N0170E0,21N 17E,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.414015257859136,0.0103700718980066
21104,WI460170N0060E0,17N 6E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.415828582261696,0.0105155819504013
21105,WI460280N0200E0,28N 20E,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.412104354097677,0.0103708029857866
21106,WI460470N0140W0,47N 14W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.42501057201972,0.0109152904325031
21107,WI460280N0020W0,28N 2W,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.417598156833472,0.0106010379670472
21108,WI460110N0040E0,11N 4E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.412181287348325,0.0103642175494074
21109,WI460330N0110E0,33N 11E,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.430864829150597,0.0112542127848951
21110,WI460290N0170E0,29N 17E,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.416671358589839,0.0105403632280704
21111,WI460290N0200W0,29N 20W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.217975910918994,0.00145001190967672
21112,WI460210N0020E0,21N 2E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.413096791482475,0.0104515366373379
21113,WI460260N0190W0,26N 19W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.396447215493897,0.00980318196923069
21114,WI460210N0110E0,21N 11E,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.417307376829395,0.0106032437643987
21115,WI460250N0210E0,25N 21E,State of Wisconsin,2015/10/22 00:00:00+00,WI,,,,0.155430543251783,0.000310985991439126
21116,WI460170N0090W0,17N 9W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.14515247345961,0.000323069582705075
21117,WI460280N0070W0,28N 7W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.41651491970678,0.0105723189316319
21118,WI460190N0050W0,19N 5W,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.413100689051884,0.0104076112892699
21119,WI460200N0010E0,20N 1E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.427811078389992,0.0111635521674432
21120,WI460060N0080E0,6N 8E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.410455470905402,0.0102953507708287
21121,WI460290N0010E0,29N 1E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.411336991956628,0.0103349232469963
21122,WI460040N0150E0,4N 15E,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.409590907511857,0.0102392762376663
21123,WI460380N0080E0,38N 8E,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.417921834460143,0.0105329842335273
21124,WI460210N0030W0,21N 3W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.418254962812241,0.0105744942394009
21125,WI460130N0070W0,13N 7W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.418562473607007,0.00832475696270879
21126,WI460330N0060W0,33N 6W,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.42248484481887,0.0107605365261879
21127,WI460460N0010W0,46N 1W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.422892032292786,0.0108165233340619
21128,WI460100N0060W0,10N 6W,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.388794285618716,0.00912993175383239
21129,WI460470N0110W0,47N 11W,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.425156558904715,0.0109020854661893
21130,WI460130N0060E0,13N 6E,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.413555638775002,0.0103750780183998
21131,WI460230N0020W0,23N 2W,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.417643844542954,0.0106039709134585
21132,WI460340N0130W0,34N 13W,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.418811558433585,0.0106284768867285
21133,WI460260N0030E0,26N 3E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.411137287923494,0.0103023433910487
21134,WI460290N0060E0,29N 6E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.411673349081599,0.0103889736802714
21135,WI460120N0030W0,12N 3W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.411623454150209,0.0102849199664081
21136,WI460150N0060E0,15N 6E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.415477857501023,0.0105089318802589
21137,WI460160N0200E0,16N 20E,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.414852643193238,0.010491982063095
21138,WI460530N0030W0,53N 3W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.244866718188513,0.0011857088486316
21139,WI460050N0060W0,5N 6W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.38790503387077,0.00849974231468016
21140,WI460330N0090E0,33N 9E,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.422093694333617,0.0109177030337746
21141,WI460360N0130W0,36N 13W,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.417255411050846,0.0105857018075591
21142,WI460020N0050W0,2N 5W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.0272479244373607,2.32471930477355e-05
21143,WI460370N0040W0,37N 4W,BLM ES GLO Mapping Project,2022/02/22 00:00:00+00,WI,,,,0.418539075664069,0.0105813363493982
21144,WI460500N0020W0,50N 2W,BLM ES GLO Mapping Project,2015/10/22 00:00:00+00,WI,,,,0.287653802490518,0.00120527116851575
