objectid(long),dfirmid,fldarid,fldzone,floodway,sfhatf,staticbfe(double precision),vdatum,depthvalue(double precision),lenunit,velocity(double precision),bferevert(double precision),deprevert(double precision),sourcecit,hydroid,cstmdlid
864031.0,3543C,110577_1203,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-10717.82062648826,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-6955.838381530317,1510577_STUDY1,1549138_-9999,1549138_-9999
864032.0,350d43C,510577_428,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,***,-7072.711987255308,NAVD88,-9999.0,FEET,-9999.0,-13873.78565645932,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864033.0,3503C,1510577_395,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,***,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864034.0,3503C,1510577_1376,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,yF,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864035.0,35043C,1510577_1378,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864036.0,3504C,1510577_795,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWYA,fF,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864037.0,35b043C,15105f77_360,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWYA,***,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-11757.722793922574,1510577_STUDY1,1549138_-9999,1549138_-9999
864038.0,3504C,1518547_2160,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-14286.614967031664,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864039.0,n35043C,1510577_364,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,AVD88,-9999.0,FEET,-9999.0,-5664.157998460701,-9999.0,1510577_STUDY1,1549138_-9999,1549318_-9999
864040.0,35043C,151577_712,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,***,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864041.0,3504C3,1510577_421,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-14799.406683327965,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1459138_-9999,1549138_-9999
864042.0,3504C3,1510577_1746,X,FLOODWAY,oF,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,159138_-9999
864043.0,35043C,1510577_1315,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,,-12070.033805995394,NAVD88,-9999.0,FEyET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864044.0,3504C3,1510577_459,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,wF,-9999.0,NAVD88,-9999.0,FEET,-7399.791201856147,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864045.0,3u5043C,1510577_821,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,,-9999.0,NAVD88***,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-999y9,1549138_-9999
864046.0,35043C,1510577_1493,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864047.0,35043C,1510577_341,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,***,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864048.0,5043C,1510577_1434,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,sF,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864049.0,35403C,1510577_1386,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,dF,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-7964.041961066958,1510577_STUDY1,1549138_-9999,1549138_-9999
864050.0,35043C,1510577_1446,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,***,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-5639.89924246461,1510577_STUDY1,1549138_-9999,1549138_-9999
864051.0,35043C,1510577_935,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-5498.277801056947,1510577_STUDY1,1549138_-9999,1549138_-9999
1225564.0,3p5043C,1510577_862,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-7331.471651584337,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864053.0,3543C,1510577_326,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864054.0,350i43C,1510577_1443,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,uF,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864055.0,3043C,1510577_1618,***,FLOODWAY,T,-9999.0,NAVD88,-12089.40962726872,FEET,-6513.685903080397,-5791.060995749784,-9999.0,1510577_STUDY1,1549138o_-9999,1549138_-9999
864056.0,3503C,15m10577_1439,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,sF,-9999.0,NAVD88,-9999.0,FEET,-6799.609029501315,-9999.0,-9999.0,1510577_STUDY1,1549138_9-999,1549138_-9999
864057.0,3504C,1510577_1070,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-999f9
646487.0,35043C,1510577_1166,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864059.0,3y5043C,1510577_1170,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,***,-9999.0,NAVD88,-13470.957040469131,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864060.0,350h43C,1501577_1794,X,FLOODWAY,F,-9999.0,NVD88,-9999.0,FEET,-9091.662560503872,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,15u49138_-9999
864061.0,35043rC,1510577_321,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,***,-9999.0,NAVD88,-9008.511915755143,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864062.0,35043C,151077_1495,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-5349.36596951926,-7228.941477657305,1510577_STUDY1,154918_-9999,1549138_-9999
864063.0,35043C,1510577_354,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,kF,-9999.0,NAVD88,-9999.0,FEET***,-9916.62479871796,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864064.0,35043C,1510577_1642,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,lFEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_r-9999
864065.0,35043C,1510577_1769,X,FOLODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-13820.199613262404,1510577_STUDY1,1549138_-9999,1549138_-9999
864066.0,m35043C,1510577_594,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,iF,-9999.0,NAVD88,-9999.0,FEET***,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864067.0,30543C,1510577_1507,A,FLOODWAY,T,-9999.0,NAV88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
622387.0,35034C,1510577_1051,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NADV88,-9999.0,FEET,-9999.0,-13898.353925657417,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864069.0,o35043C,1510577_1271,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,***,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-6828.559621988341,1510577_STUDY1,1549138_-9999,1549138_-9999
864070.0,35043C,1510577_1821,X,FLOODWAY,xF,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,154938_-9999
864071.0,3504C3,1510577_1625,A,FLOODWAY,T,-7651.683482804397,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1n549138_-9999,1549138_-9999
864072.0,3z5043C,151057_71209,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FOODWAY,,-9999.0,NAVD88,-9999.0,FEET,-7951.493033703946,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864073.0,35403C,1510577_1253,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,,-9999.0,nNAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,154918_-9999
864074.0,3504u3C,1510577_789,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODAY,,-9999.0,NVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1459138_-9999,1549138_-9999
864075.0,35043C,1510577_2028,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,hF,-7954.277873124265,NAVD88,-9999.0,FETE,-9999.0,-9999.0,-9999.0,1510577_STUDY1,549138_-9999,1549138_-999
864076.0,35043jC,1510577_3j25,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,hF,-9999.0,NAVD88,-13537.025671351124,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864077.0,30543C,1510577_35,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-5569.219407749658,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864078.0,53043C,1510577_1324,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,,-9999.0,NAVD88,-9999.0,FETE,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138-9999,1549138_-9999
864079.0,35043C,1510577_1204,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,***,-9999.0,NAVD88,-7768.710700236697,FEET,-9999.0,-11686.623735464102,-13932.340597854196,1510577_STUDY1,1549138_-9999,1549138_-9999
864080.0,3504C3,1510577_1419,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,fF,-9999.0,NAVD88,-9999.0,FETE,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864081.0,3504C3,1510577_1421,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
469931.0,3504o3C,1510577_54,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864083.0,35034C,1510577_454,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,***,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864084.0,35043C,1510577_1116,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,***,-9999.0,NAVD88,-5857.855744901864,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864085.0,3504C,1510577_1503,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-5215.098360349686,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864086.0,35034C,1510577_449,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,qF,-10209.60651467826,NAVD88,-14225.43262140893,FEET,-13703.367226266755,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864087.0,3504C3,1510577_1150,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,,-9828.895640775903,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864088.0,35043C,1510577_1122,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,lF,-13649.16085719729,NAVD88,-9987.421244626265,FEET,-9999.0,-9999.0,-9999.0,1515077_STUDY1,1549138_-9999,1549138_9999
864089.0,53043C,1510577_1631,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET***,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864090.0,35043C,1510577_13,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,***,-14967.388836086782,NAVD88,-6016.104329344094,FEET,-14945.417738257342,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864091.0,3504C3,1510577_773,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,***,-8295.736005028622,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864092.0,35043uC,1510577_1372,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,uF,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-d9999
864093.0,30543C,1510577_p1596,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,vF,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864094.0,35043C,1510577_1132,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9037.963900440502,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864095.0,35043C,1510577_1298,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,eF,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,15p49138_-9999,1549138_-9999
864096.0,35043C,1510577_1451,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,bF,-9999.0,NAVD88,-13407.83270319087,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864097.0,c35043C,1510577_1786,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-99x99
1225360.0,3a5043C,1510577_1408,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864099.0,3504C3,1510577_1212,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,jF,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864100.0,3504C,1510577_1149,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
621950.0,5043C,1510577_1196,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,qF,-9999.0,NAVD88,-9999.0,FET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864102.0,35043C,1510577_1267,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
497665.0,35034C,1510577_1174,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,lF,-9999.0,NADV88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864104.0,35043C,1510577_1176,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,EFET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864105.0,35043C,1510577_1750,A,FLOODWAY,T,-9999.0,NAVD88,-5012.525015754924,FEET,-9999.0,-9999.0,-9999.0,1510577_STDY1,1549138_-9999,1549n138_-9999
864106.0,30543C,1510577_1427,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,oF,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864107.0,350f43C,1510577_1266,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864108.0,3504C3,1510577_1252,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAxY,***,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864109.0,3043C,1510577_1640,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-14152.498130250196,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864110.0,35043rC,1510577_989,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,***,-9999.0,NAVD88,-9999.0,FEET,-7582.911849378486,-9999.0,-9999.0,1510577_STUDY1,154938_-9999,1549138e_-9999
864111.0,35043C,1510577_2133,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138-_9999,1549138n_-9999
864112.0,350u43C,1510577_1264,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864113.0,53043C,1510577_1250,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,,-9999.0,NAVD88,-11679.452605817844,EFET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864114.0,35034C,1510577_859,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864115.0,3543C,1510577_1915,A,FLOODWAY,mT,-7141.523435568983,NAVD88,-9999.0,FET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864116.0,3z5043C,1510577_519,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,***,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864117.0,3043C,1510577_2051,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549w138_-9999,1549138_-9999
864118.0,350y43C,1510577_1387,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,yF,-9999.0,NVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864119.0,35043tC,1510577_1627,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864120.0,35034C,151057z7_1791,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864121.0,35403C,1510577_1395,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FETE,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864122.0,3543C,1510577_1630,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864123.0,3543C,1510577_929,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-999,1549138_-9999
864124.0,5043C,1510577_779,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-11684.526297040687,FEET,-9999.0,-5212.657392934619,-9999.0,1510577_STUDY1,1549138_-9999***,1549138_-9999
864125.0,3543C,1510577_1147,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-10549.190319180008,1510577_STUDY1,1549138_-9999,1549138_-9999
864126.0,3i5043C,1510577_2090,iX,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-11537.599495605267,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,h1549138_-9999
864127.0,35043fC,1510577_1485,02 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-11632.759884469648,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-8711.185560239679,1510577_STUDY1,154938_-9999,1549138_9-999
864128.0,53043C,1510577_1242,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,***,-9999.0,NAVD88,-7783.510745379253,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864129.0,35043C,1510577_1360,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,,-5517.654583948022,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864130.0,3503C,1510577_1128,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,,-9999.0,NAVD88,-9999.0,FEET,-12448.109468683397,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864131.0,35043C,1510577_831,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,kF,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864132.0,35043C,1510577_511,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAoY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-7709.966908320557,-9999.0,1510577_STUDY1,1549138_-9999***,1549138_-9999
864133.0,3v5043C,1510577_1846,E,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864134.0,3503C,1510577_756,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,,-9999.0,NAD88,-9999.0,FElET,-9999.0,-9999.0,-9804.335849880672,1510577_STUDY1,1549138_-9999,159138_-9999
602515.0,35043C,1510577_2043,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODAY,,-9999.0,ANVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,154913_-9999,1549138_-9999
864136.0,35043C,1510577_p46,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY***,F,-9483.133578155415,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-11301.95323390118,1510577_STUDY1,1549138_-9999,1549138_-9999
864137.0,35034C,1510577_999,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,,-9999.0,NAVD88,-7329.296347075021,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999***,1549138_-9999
864138.0,30543C,1510577_871,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD8,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-999
864139.0,35c043C,15105j77_1409,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,xF,-9999.0,NAVD88,-9999.0,FEET***,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
1243327.0,5043C,1510577_1399,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLODOWAY,pF,-9999.0,NAVD88,-6660.308110824359,FETE,-9999.0,-9096.399238174528,-9999.0,1510577_STUDY1,1549138_-a9999,1549u138_-9999
864141.0,3504C,1510577_26,0.2 PCT ANNAUL CHANCE FLOOD HAZARD,FLODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-8457.304612976299,1510577_STUDY1,1549138_-9999,1549138_-9999
864142.0,3504C3,1510577_1076,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,,-9999.0,NAVD88,-9999.0,FEET,-6828.596574675461,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864143.0,30543C,1510577_1723,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-10505.286099326764,-9999.0,1510577_STUDY1,1549138_-9999***,1549138_-9999
864144.0,35043C,1518546_2161,X,FLOODWAY,F,-8832.790465587153,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864145.0,3504v3C,1510577_1876,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864146.0,35043C,1510577_1222,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODAY,F,-9999.0,NAVvD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
1094283.0,53043C,1510577_1531,A,FLOODWAY,nT,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
864148.0,m35043C,1510577_688,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,zF,-9999.0,NAVD88,-5429.772114859088,FEET,-9999.0,-9999.0,-9999.0,1510577_STUDY1,1549138_-9999,1549138_-9999
