EstablishmentID,CountyID,RCode,RCodeDesc,EstType,PremiseName,PermiseStreetNo,PremiseStreet,PremiseExtraAddrLine,PremiseCity,PremiseState,PremiseZip,InspectionIntervalDays,IsPayFee,IsStateOwned,Status,WaterProvider,SewageProvider,IsBonded,RenewalStatus,PermitPrinted,Language,RiskType,MenuType,IsCaterer,IsDriveThru,IsTrucksOnly,Area,MailAppIDDesc,MailPermitIDDesc,HoursOfOperation,DaysOfOperation,MonthsOfOperation,opening_date,renewal_sent_date,renewal_received_date,permit_print_date,permit_expiration_date,next_inspection_date,bond_expiration_date,Quantity1,Quantity1Unit,Quantity2,Quantity2Units,latitude,longitude,comments,TotalFeeAmt,PermitFeeAmt,InspectionFeeAmt,VarianceGranted,FollowUpDate,ObjectId
108445,56,605,FOOD SERVICE ESTABLISHMENT,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,BUILDING A FUTURE ACADEMY II,3201,E INDIAN TRAIL,,LOUISVILLE,KY,40213,180,YES,NO,ACTIVE,PUBLIC,PUBLIC,,,,,,,NO,NO,,,BILLING,OWNER,,,,2019/07/16 00:00:00,2023/10/13 00:00:00,2023/01/03 00:00:00,2023/01/03 00:00:00,2023/12/31 00:00:00,2023/12/17 00:00:00,,65,SEATS,0,N/A,38.1691,-85.705,"7-16-19 OPENING; PLUMBING CONSISTENT WITH APPROVED PLANS",280,125,155,,,4349
108643,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,SIVORI ITALIAN GRILL 2,,FREEDOM WAY,KENTUCKY STATE FAIR,LOUISVILLE,KY,40209,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2019/08/15 00:00:00,2019/08/09 00:00:00,2019/08/09 00:00:00,2019/08/09 00:00:00,2019/08/25 00:00:00,2020/08/17 00:00:00,,0,N/A,0,N/A,0,0,"Sausage, philly cheese steak, chicken pita, hamburgers, hot dogs, fries, drinks, etc.",30,30,0,,,4350
108725,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,WEARING/DUVALL CORN ON THE COB 1,,FC6,KENTUCKY STATE FAIR,LOUISVILLE,KY,40209,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2019/08/15 00:00:00,2016/08/08 00:00:00,2019/08/13 00:00:00,2019/08/13 00:00:00,2019/08/25 00:00:00,2020/08/18 00:00:00,,0,N/A,0,N/A,0,0,,30,30,0,,,4351
108644,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,SIVORI CORNDOG 2,,BIG TENT,2023 KENTUCKY STATE FAIR,LOUISVILLE,KY,40209,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2023/08/17 00:00:00,2023/08/15 00:00:00,2023/08/17 00:00:00,2023/08/17 00:00:00,2023/08/27 00:00:00,2024/08/19 00:00:00,,0,N/A,0,N/A,0,0,"Corndogs, chicken tenders, fries, drinks, lemonade",30,30,0,,,4352
108249,56,605,FOOD SERVICE ESTABLISHMENT,FOOD SERVICE,CHINESE CHEF,2619,S 4TH ST,,LOUISVILLE,KY,40208,180,YES,NO,ACTIVE,PUBLIC,PUBLIC,,,,,,,NO,NO,,,BILLING,OWNER,,,,2019/06/19 00:00:00,2023/10/13 00:00:00,2022/12/14 00:00:00,2022/12/14 00:00:00,2023/12/31 00:00:00,2023/12/27 00:00:00,,40,SEATS,0,N/A,38.211,-85.7643,"6-19-19 OPENING, PLUMBING/EQUIPMENT AS PER PLANS. KY DIVISION OF PLUMBING GREEN APPROVAL STICKER ONSITE.",250,125,125,,,4353
107731,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,HERMAN'S BURGERS & MORE,2500,W BROADWAY,,LOUISVILLE,KY,40211,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2023/10/13 00:00:00,2023/10/16 00:00:00,2023/10/16 00:00:00,2023/10/16 00:00:00,2023/10/15 00:00:00,,,0,N/A,0,N/A,0,0,"Chicken, ribs, hamburgers, etc.",30,30,0,,,4354
107876,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,MY SON BBQ,,CORNER OF 22ND & MARKET BEHIND BUS STOP,,LOUISVILLE,KY,40212,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2019/05/14 00:00:00,2019/05/14 00:00:00,2019/05/15 00:00:00,2019/05/15 00:00:00,2019/05/16 00:00:00,,,0,N/A,0,N/A,0,0,grilled,30,30,0,,,4355
107618,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,LOCUST GROVE CONCESSIONS,,GARDENERS' FAIR,561 BLANKENBAKER LN -,LOUISVILLE,KY,40207,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2022/05/14 00:00:00,2022/04/29 00:00:00,2022/04/29 00:00:00,2022/04/29 00:00:00,2022/05/15 00:00:00,,,0,N/A,0,N/A,0,0,"GRILLED HOT DOGS, BRATS, CHIPS, COOKIES, BOTTLED WATER & COLAS",30,30,0,,,4356
108448,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,TUMBLEWEED TENT,,LOUDER THAN LIFE,"HIGHLAND FESTIVAL GROUNDS AT KEC, 937 PHILLIPS LN",LOUISVILLE,KY,40209,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2019/09/27 00:00:00,2019/08/15 00:00:00,2019/08/16 00:00:00,2019/08/16 00:00:00,2019/09/29 00:00:00,,,0,N/A,0,N/A,0,0,"Burritos, burgers, sandwiches, nachos, etc.",30,30,0,,,4357
108726,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,WEARING/DUVALL CORN ON THE COB #1,,WEST WALK,,LOUISVILLE,KY,40201,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,,2016/08/08 00:00:00,2017/08/15 00:00:00,2017/08/15 00:00:00,2017/08/31 00:00:00,2018/08/21 00:00:00,,0,N/A,0,N/A,0,0,,30,30,0,,,4358
107619,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,DUNDEE TAVERN,,KENTUCKY DERBY FESTIVAL WINEFEST,BELVEDERE,LOUISVILLE,KY,40202,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2019/05/01 00:00:00,2019/04/22 00:00:00,2019/04/22 00:00:00,2019/04/22 00:00:00,2019/05/02 00:00:00,,,0,N/A,0,N/A,0,0,"Queso, chips",30,30,0,,,4359
108645,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,SIVORI TURKEY LEG,,BIG TENT,2023 KENTUCKY STATE FAIR,LOUISVILLE,KY,40209,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2023/08/17 00:00:00,2022/08/15 00:00:00,2023/08/15 00:00:00,2023/08/15 00:00:00,2023/08/27 00:00:00,2024/08/19 00:00:00,,0,N/A,0,N/A,0,0,"Turkey legs, pork butt on a stick, etc.",30,30,0,,,4360
107891,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,HARANA,,THE FLEA OFF MARKET,1000 E MARKET ST,LOUISVILLE,KY,40202,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2019/06/21 00:00:00,2019/06/21 00:00:00,2019/06/25 00:00:00,2019/06/25 00:00:00,2019/06/22 00:00:00,,,0,N/A,0,N/A,0,0,"Filipino BBQ, desserts, etc.",30,30,0,,,4361
108730,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,CREAM-A-LOT FROZEN CUSTARD,,WEST WALK - WS06,2022 KENTUCKY STATE FAIR,LOUISVILLE,KY,40209,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2022/08/18 00:00:00,2022/08/05 00:00:00,2022/08/05 00:00:00,2022/08/05 00:00:00,2022/08/28 00:00:00,2023/08/22 00:00:00,,0,N/A,0,N/A,0,0,,30,30,0,,,4362
108250,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,POLLO TRAILER,,GRAY STREET FARMERS' MARKET,400 BLOCK OF E. GRAY STREET,LOUISVILLE,KY,40202,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2019/07/25 00:00:00,2019/07/25 00:00:00,2019/07/26 00:00:00,2019/07/26 00:00:00,2019/07/25 00:00:00,,,0,N/A,0,N/A,0,0,Chicken,30,30,0,,,4363
108732,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,DAIRY DELIGHTS,,FREEDOM WALK,2023 KENTUCKY STATE FAIR,LOUISVILLE,KY,40209,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2023/08/17 00:00:00,2016/08/08 00:00:00,2023/08/15 00:00:00,2023/08/15 00:00:00,2023/08/27 00:00:00,2024/08/19 00:00:00,,0,N/A,0,N/A,0,0,Ice cream,30,30,0,,,4364
107734,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,BRIGGS INC,3800,W BROADWAY,,LOUISVILLE,KY,40211,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2019/05/03 00:00:00,2019/05/02 00:00:00,2019/05/03 00:00:00,2019/05/03 00:00:00,2019/05/05 00:00:00,,,0,N/A,0,N/A,0,0,,30,30,0,,,4365
108454,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,ANOTHER PLACE SANDWICH SHOP - TEMPORARY,,GRATEVILLE DEAD MUSIC FESTIVAL,"BROWN-FORMAN AMPITHEATER, 1301 RIVER RD",LOUISVILLE,KY,40202,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2019/07/26 00:00:00,2019/07/19 00:00:00,2019/07/22 00:00:00,2019/07/22 00:00:00,2019/07/27 00:00:00,,,0,N/A,0,N/A,0,0,Sandwiches,30,30,0,,,4366
108646,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,SIVORI-CORYDON PIZZA,,SIDEWALK ACROSS FROM SOUTH WING,2022 KENTUCKY STATE FAIR,LOUISVILLE,KY,40209,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2022/08/18 00:00:00,2022/08/15 00:00:00,2022/08/15 00:00:00,2022/08/15 00:00:00,2022/08/28 00:00:00,2023/08/21 00:00:00,,0,N/A,0,N/A,0,0,"Pizza, pretzels, nachos, drinks, etc.",30,30,0,,,4367
107623,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,LEVY GS 105,,"ZONE 6, BUILT IN",2021 OAKS & DERBY,LOUISVILLE,KY,40208,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2021/04/24 00:00:00,2021/04/13 00:00:00,2021/04/21 00:00:00,2021/04/21 00:00:00,2021/05/01 00:00:00,2022/04/26 00:00:00,,0,N/A,0,N/A,0,0,Burgers,30,30,0,,,4368
107892,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,SHACK IN THE BACK BBQ,,PB & J DOG BAR,800 BAXTER AVE,LOUISVILLE,KY,40204,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2023/07/14 00:00:00,2023/07/13 00:00:00,2023/07/14 00:00:00,2023/07/14 00:00:00,2023/07/15 00:00:00,,,0,N/A,0,N/A,0,0,"PORK & CHICKEN BBQ, NACHOS, TURKEY RIBS",30,30,0,,,4369
108457,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,MERLE'S WHISKEY KITCHEN,,USA TODAY WINE & FOOD EXPERIENCE,"WATERFRONT PARK, 129 RIVER RD",LOUISVILLE,KY,40202,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2023/08/19 00:00:00,2023/08/25 00:00:00,2023/08/28 00:00:00,2023/08/28 00:00:00,2023/08/19 00:00:00,2024/08/13 00:00:00,,0,N/A,0,N/A,0,0,"Tacos (pork, mushroom, BBQ)",30,30,0,,,4370
108647,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,WOLOGISI RESTAURANT,,WORLD FEST- BELVEDERE,141 N 6TH ST,LOUISVILLE,KY,40202,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2021/09/03 00:00:00,2021/08/27 00:00:00,2021/08/27 00:00:00,2021/08/27 00:00:00,2021/09/06 00:00:00,2022/08/29 00:00:00,,0,N/A,0,N/A,0,0,AFRICAN FOOD,30,30,0,,,4371
108251,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,WESTWOOD,,JULY 4TH CELEBRATION,"WESTWOOD ENTRANCE, OFF WESTPORT RD",LOUISVILLE,KY,40242,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2019/07/04 00:00:00,2019/06/21 00:00:00,2019/06/21 00:00:00,2019/06/21 00:00:00,2019/07/04 00:00:00,,,0,N/A,0,N/A,0,0,"Hot dogs, bratwurst, chips, etc.",30,30,0,,,4372
107624,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,LEVY GS 106,,"ZONE 6, BUILT IN",2021 OAKS & DERBY,LOUISVILLE,KY,40208,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2021/04/24 00:00:00,2021/04/13 00:00:00,2021/04/21 00:00:00,2021/04/21 00:00:00,2021/05/01 00:00:00,2022/04/26 00:00:00,,0,N/A,0,N/A,0,0,Hot Dogs,30,30,0,,,4373
108735,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,J.P.B. - FRENCH FRIES,,MIDWAY NORTH,,LOUISVILLE,KY,40201,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,,2016/08/08 00:00:00,2018/08/16 00:00:00,2018/08/16 00:00:00,2018/08/26 00:00:00,2018/08/21 00:00:00,,0,N/A,0,N/A,0,0,,30,30,0,,,4374
107911,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,FARMERS MARKET TEMPORARY,FIELD DAY FAMILY FARM,,BARDSTOWN ROAD FARMERS MARKET,1722 BARDSTOWN RD,LOUISVILLE,KY,40205,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2023/06/03 00:00:00,2023/05/31 00:00:00,2023/06/08 00:00:00,2023/06/08 00:00:00,2023/11/03 00:00:00,2024/05/28 00:00:00,,0,N/A,0,N/A,0,0,"CFM: Ivor Chodkowski, 7-25-24    Omelettes, teas, lemonade & soups",30,30,0,,,4375
108460,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,UNIVERSITY OF KENTUCKY DAIRY CLUB,,KY PROUD COMMODITY TENT,2021 KENTUCKY STATE FAIR,LOUISVILLE,KY,40209,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2021/08/19 00:00:00,2021/07/27 00:00:00,2021/07/28 00:00:00,2021/07/28 00:00:00,2021/08/29 00:00:00,2022/08/23 00:00:00,,0,N/A,0,N/A,0,0,"Ice cream, milkshakes, grilled cheese sandwiches, ham and cheese sandwiches, egg and cheese sandwiches, milk, coffee, etc.",30,30,0,,,4376
108651,56,605,FOOD SERVICE ESTABLISHMENT,FOOD SERVICE,TROUBLE BAR,1149,S SHELBY ST,,LOUISVILLE,KY,40203,180,YES,NO,ACTIVE,PUBLIC,PUBLIC,,,,,2,,NO,NO,,,BILLING,OWNER,,,,2019/08/07 00:00:00,2023/10/13 00:00:00,2023/01/17 00:00:00,2023/01/17 00:00:00,2023/12/31 00:00:00,2024/05/01 00:00:00,,120,SEATS,0,N/A,38.2336,-85.741,"8-7-19 OPENING; PLUMBING CONSISTENT W/PLANS",310,125,185,,,4377
108736,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,FRUIT AND CREAM HUT,,MIDWAY SOUTH,,LOUISVILLE,KY,40201,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,,2016/08/08 00:00:00,2017/08/16 00:00:00,2017/08/16 00:00:00,2017/08/31 00:00:00,2018/08/21 00:00:00,,0,N/A,0,N/A,0,0,,30,30,0,,,4378
107625,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,LEVY ROOFTOP GARDEN 1,,RT1- ROOFTOP GARDEN,2022 OAKS & DERBY,LOUISVILLE,KY,40208,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2022/05/05 00:00:00,2022/04/26 00:00:00,2022/04/29 00:00:00,2022/04/29 00:00:00,2022/05/07 00:00:00,2022/04/26 00:00:00,,0,N/A,0,N/A,0,0,"Hot Dogs, Brats, Pretzel, Nachos",30,30,0,,,4379
108255,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,MARINATIONS CATERING,2806,DUMESNIL STREET,FUND RAISER,LOUISVILLE,KY,40211,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2023/02/28 00:00:00,2023/02/28 00:00:00,2023/03/02 00:00:00,2023/03/02 00:00:00,2023/03/02 00:00:00,,,0,N/A,0,N/A,0,0,SMOKED FOODS,30,30,0,,,4380
107626,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,GATE 3 KITCHEN,,ZONE 6 - BABY GRAND,2023 OAKS & DERBY,LOUISVILLE,KY,40208,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2023/05/04 00:00:00,2023/04/25 00:00:00,2023/05/09 00:00:00,2023/05/09 00:00:00,2023/05/06 00:00:00,2024/04/30 00:00:00,,0,N/A,0,N/A,0,0,"Hamburgers, Hot Dogs, Bratwurst",30,30,0,,,4381
108655,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,DIAMOND RIDGE FARM,,SOUTH WING C BOOTH 126,2023 KENTUCKY STATE FAIR,LOUISVILLE,KY,40209,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2023/08/17 00:00:00,2023/08/15 00:00:00,2023/08/17 00:00:00,2023/08/17 00:00:00,2023/08/27 00:00:00,2024/08/12 00:00:00,,0,N/A,0,N/A,0,0,"Samples of summer sausage, beef jerky, snack sticks, honey, etc.",30,30,0,,,4382
107915,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,OLD SKOOL SOCIAL CLUB,5009-A,POPLAR LEVEL RD,,LOUISVILLE,KY,40219,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2021/04/02 00:00:00,2021/04/02 00:00:00,2021/04/05 00:00:00,2021/04/05 00:00:00,2021/04/15 00:00:00,,,0,N/A,0,N/A,0,0,FISH,30,30,0,,,4383
108461,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,KENTUCKY DEPARTMENT OF AGRICULTURE,,SOUTH WING B - AGLAND,2023 KENTUCKY STATE FAIR,LOUISVILLE,KY,40209,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2023/08/17 00:00:00,2023/08/07 00:00:00,2023/08/08 00:00:00,2023/08/08 00:00:00,2023/08/27 00:00:00,2023/08/20 00:00:00,,0,N/A,0,N/A,0,0,"Popcorn, etc.",30,30,0,,,4384
108256,56,605,FOOD SERVICE ESTABLISHMENT,FOOD SERVICE,NORTHEAST REGIONAL LIBRARY DEMO KITCHEN,15,BELLEVOIR CIRCLE,,LOUISVILLE,KY,40223,180,YES,NO,ACTIVE,PUBLIC,PUBLIC,,,,,,,NO,NO,,,BILLING,OWNER,,,,2019/06/18 00:00:00,2023/10/13 00:00:00,2023/10/31 00:00:00,2023/10/31 00:00:00,2024/12/31 00:00:00,2024/03/24 00:00:00,,1,SEATS,0,N/A,38.2797,-85.5765,"6-18-19 new facility, plumbing is consistent with approved plans.",200,125,75,,,4385
107627,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,LEVY LOADING DOCK KITCHEN,,PREPPING AREA,2023 OAKS & DERBY,LOUISVILLE,KY,40208,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2023/04/28 00:00:00,2023/04/25 00:00:00,2023/05/09 00:00:00,2023/05/09 00:00:00,2023/05/06 00:00:00,2022/04/26 00:00:00,,0,N/A,0,N/A,0,0,Prepping Area,30,30,0,,,4386
107916,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,TUWANNA MAMMA,,WORLDFEST,BELVEDERE - 141 N 6TH STREET,LOUISVILLE,KY,40202,360,YES,NO,ACTIVE,,,,,,,,,,,,,BILLING,,,2,,2023/09/01 00:00:00,2023/08/29 00:00:00,2023/08/29 00:00:00,2023/08/29 00:00:00,2023/09/03 00:00:00,2024/08/26 00:00:00,,0,N/A,0,N/A,0,0,"CHICKEN, RICE",30,30,0,,,4387
108462,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,LUNCH COUNTER,,MIDDLETOWN FAMILY FUN FESTIVAL,"CELEBRATION HALL, 11711 MAIN ST",LOUISVILLE,KY,40243,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2019/09/06 00:00:00,2019/07/22 00:00:00,2019/08/20 00:00:00,2019/08/20 00:00:00,2019/09/07 00:00:00,,,0,N/A,0,N/A,0,0,"Chicken salad sandwich, hot dogs, grilled cheese, etc.",30,30,0,,,4388
108257,56,610,RETAIL FOOD STORES,PRE-PACKAGED RETAIL,GOPUFF,3330,COMMERCE CENTER PL,,LOUISVILLE,KY,40211,360,YES,NO,ACTIVE,PUBLIC,PUBLIC,,,,,,,,,,,BILLING,OWNER,,,,2019/06/20 00:00:00,2023/10/13 00:00:00,2022/11/11 00:00:00,2022/11/11 00:00:00,2023/12/31 00:00:00,2024/07/13 00:00:00,,0,N/A,8100,SQ FEET,38.2204,-85.8104,,155,155,0,,,4389
107917,56,605,FOOD SERVICE ESTABLISHMENT,FOOD SERVICE,FALAFEL OASIS,226,W BROADWAY,,LOUISVILLE,KY,40202,180,YES,NO,ACTIVE,PUBLIC,PUBLIC,,,,,,,NO,NO,,,BILLING,OWNER,,,,2019/05/15 00:00:00,2023/10/13 00:00:00,2023/11/14 00:00:00,2023/11/14 00:00:00,2024/12/31 00:00:00,2024/01/15 00:00:00,,32,SEATS,0,N/A,38.2463,-85.7617,"1-2-20 plans approved and work completed for  2nd bathroom, seat # increase from 12 to 32.    5-15-19 OPENING PLUMBING/EQUIPMENT AS PER PLANS, GREEN APPROVAL STICKER FROM STATE PLUMBING ON SITE",250,125,125,,,4390
108469,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,GHIRARDELLI CHOCOLATE,,"SOUTH WING, BOOTH 226",KENTUCKY STATE FAIR,LOUISVILLE,KY,40209,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2019/08/15 00:00:00,2019/07/22 00:00:00,2019/07/22 00:00:00,2019/07/22 00:00:00,2019/08/25 00:00:00,2020/08/13 00:00:00,,0,N/A,0,N/A,0,0,"Ice cream, sundaes, chocolate, etc.",30,30,0,,,4391
108472,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,DIX FLAVOR,,WORLDFEST,,LOUISVILLE,KY,40202,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2019/08/30 00:00:00,2019/07/22 00:00:00,2019/07/23 00:00:00,2019/07/23 00:00:00,2019/09/02 00:00:00,,,0,N/A,0,N/A,0,0,,30,30,0,,,4392
108259,56,605,FOOD SERVICE ESTABLISHMENT,SELF-CONTAINED MOBILE FOOD UNITS,HOT BUNS FOOD TRUCK,,MOBILE TRUCK,,LOUISVILLE,KY,40202,180,YES,NO,ACTIVE,PUBLIC,PUBLIC,,,,,3,,NO,NO,,,BILLING,OWNER,,,,2019/06/21 00:00:00,2023/10/13 00:00:00,2023/11/06 00:00:00,2023/11/06 00:00:00,2024/12/31 00:00:00,2024/04/03 00:00:00,,1,SEATS,0,N/A,0,0,"8-6-19 owners moved from Fayette County to Jefferson County, home county in EHMIS updated.",200,200,0,,,4393
107920,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,HOT DIGGITY DOGS,,PORTLAND FESTIVAL,33RD & NORTHWESTERN PKWY,LOUISVILLE,KY,40212,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2023/10/06 00:00:00,2023/10/03 00:00:00,2023/10/04 00:00:00,2023/10/04 00:00:00,2023/10/07 00:00:00,2023/05/29 00:00:00,,0,N/A,0,N/A,0,0,"Hot dogs, Burgers, Chicken, fish, bbq, corn dogs, pork tenderloins, fries, nachos, pickles, cheese sticks, funnel cakes",30,30,0,,,4394
108483,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,MEDITERRANEAN CUISINE,,937 PHILLIPS LN,2023 KENTUCKY STATE FAIR,LOUISVILLE,KY,40209,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2023/08/17 00:00:00,2023/08/15 00:00:00,2023/08/17 00:00:00,2023/08/17 00:00:00,2023/08/27 00:00:00,2024/08/19 00:00:00,,0,N/A,0,N/A,0,0,"Gyros, chicken, rice, salad, fries, drinks, etc.",30,30,0,,,4395
108266,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,PHILLY'S BEST FROZEN DESSERTS,,NULU FESTIVAL,600-900 E MARKET ST,LOUISVILLE,KY,40202,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2019/09/28 00:00:00,2019/09/30 00:00:00,2019/10/01 00:00:00,2019/10/01 00:00:00,2019/09/28 00:00:00,,,0,N/A,0,N/A,0,0,Ice cream & Italian water ice,30,30,0,,,4396
108484,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,VIA BAMBINI,,VIA COLORI,"BIG FOUR LAWN, 1117 E RIVER RD",LOUISVILLE,KY,40206,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2019/10/19 00:00:00,2019/07/23 00:00:00,2019/07/23 00:00:00,2019/07/23 00:00:00,2019/10/20 00:00:00,,,0,N/A,0,N/A,0,0,"Popcorn, cotton candy, snow cones, etc.",30,30,0,,,4397
108274,56,695,SWIMMING AREA,SWIMMING POOL,COVINGTON BY THE LAKE,7321,JEFFERSON BLVD,,LOUISVILLE,KY,40219,180,YES,NO,ACTIVE,PUBLIC,PUBLIC,,,,,,,,,,,BILLING,OWNER,,,,,2023/03/01 00:00:00,2023/04/27 00:00:00,2023/04/27 00:00:00,2024/04/30 00:00:00,2024/02/01 00:00:00,,36422,GALLONS,1295,FEET,0,0,,250,100,150,,,4398
