STATEFP,GEOID,NAME,LSAD,LOGRADE,HIGRADE,MTFCC,SDTYP,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,ELSDLEA,UNSDLEA,SCSDLEA,Shape_Length,Shape_Area,OBJECTID
23,2310650,School Administrative District 13,00,KG,12,G5420, ,E,209335111,6357631,+45.0957543,-069.8384337, ,10650, ,0.736010521571122,0.0246511870317479,5651
23,2310680,School Administrative District 14,00,KG,12,G5420, ,E,219106877,42504049,+45.6659894,-067.8274545, ,10680, ,0.989460694671257,0.0302055972794493,5652
23,2310710,School Administrative District 15,00,KG,12,G5420, ,E,234122578,8814266,+43.9244252,-070.3186614, ,10710, ,0.751477417859657,0.0272267117338353,5653
23,2310770,School Administrative District 17,00,KG,12,G5420, ,E,762860381,42829889,+44.1768328,-070.5686171, ,10770, ,1.57690936654214,0.0906824110152268,5654
23,2310830,School Administrative District 19,00,PK,12,G5420, ,E,86102134,116891113,+44.8054011,-067.0317838, ,10830, ,0.67634644048273,0.0230942702597474,5655
23,2310860,School Administrative District 01,00,PK,12,G5420, ,E,580288733,8168384,+46.6387240,-068.0686376, ,10860, ,1.32259555223558,0.0691583703307409,5656
23,2310890,School Administrative District 20,00,PK,12,G5420, ,E,198521934,4411926,+46.7762407,-067.8591970, ,10890, ,0.631602213350715,0.0239030445772681,5657
23,2310950,Regional School Unit 22,00,PK,12,G5420, ,E,334328057,9725338,+44.6739586,-068.9548393, ,10950, ,1.03999576732875,0.0390517711889786,5658
23,2310980,School Administrative District 23,00,PK,12,G5420, ,E,172474028,975164,+44.8346538,-069.0094223, ,10980, ,0.743242129297311,0.019739486193699,5659
23,2311010,School Administrative District 24,00,PK,12,G5420, ,E,247246996,4600716,+47.1226746,-067.9695292, ,11010, ,0.851271014800884,0.0298530195269614,5660
23,2311100,School Administrative District 27,00,PK,12,G5420, ,E,641320035,15781872,+47.1567207,-068.6521686, ,11100, ,1.54271135084967,0.0779418738488329,5661
23,2311160,School Administrative District 29,00,PK,12,G5420, ,E,394624746,1264162,+46.2275429,-067.8730690, ,11160, ,1.07817926397826,0.0461723845953258,5662
23,2311220,School Administrative District 30,00,KG,12,G5420, ,E,407890609,3482939,+45.4122412,-068.2533363, ,11220, ,0.947667651872465,0.047294774333114,5663
23,2311250,School Administrative District 31,00,PK,12,G5420, ,E,501217696,22327687,+45.2395108,-068.5859753, ,11250, ,2.01499428688792,0.0599934601295537,5664
23,2311280,School Administrative District 32,00,PK,12,G5420, ,E,585404428,17745021,+46.6142260,-068.4328959, ,11280, ,1.92674270338849,0.0708202928591786,5665
23,2311310,School Administrative District 33,00,PK,12,G5420, ,E,150780302,15486609,+47.2552694,-068.3704143, ,11310, ,0.801874662995303,0.0197567190015527,5666
23,2311370,School Administrative District 35,00,PK,12,G5420, ,E,134461776,5306708,+43.2112874,-070.7623854, ,11370, ,0.665340142020348,0.0154799374798071,5667
23,2311430,School Administrative District 37,00,KG,12,G5420, ,E,384975590,353214828,+44.5301051,-067.7656170, ,11430, ,1.5251628458445,0.083582099101286,5668
23,2311520,School Administrative District 03,00,PK,12,G5420, ,E,846598983,19799679,+44.5440181,-069.2314038, ,11520, ,1.75771188815935,0.0981085936686218,5669
23,2311550,School Administrative District 40,00,KG,12,G5420, ,E,523862247,78739772,+44.1363186,-069.3306797, ,11550, ,1.45086722596747,0.0677737221040322,5670
23,2311580,School Administrative District 41,00,PK,12,G5420, ,E,428104499,4841494,+45.2365246,-068.9547058, ,11580, ,1.57161863934603,0.0496119194491351,5671
23,2311610,School Administrative District 42,00,PK,12,G5420, ,E,139158508,332364,+46.5268081,-067.8476680, ,11610, ,0.523124557736232,0.0163564709271753,5672
23,2311670,School Administrative District 44,00,KG,12,G5420, ,E,552956936,10163494,+44.4343775,-070.7269795, ,11670, ,1.52947421707771,0.0636413650205023,5673
23,2311700,School Administrative District 45,00,PK,12,G5420, ,E,276819094,2778891,+46.8198656,-068.1902342, ,11700, ,0.847456262129449,0.0329601862063219,5674
23,2311730,School Administrative District 04,00,KG,12,G5420, ,E,549673044,10998016,+45.1290484,-069.4327614, ,11730, ,1.29374988098081,0.0641286704214878,5675
23,2311790,School Administrative District 06,00,PK,12,G5420, ,E,452858240,64334360,+43.7226672,-070.5902265, ,11790, ,1.30069356918158,0.0577642051079391,5676
23,2311820,School Administrative District 07,00,PK,12,G5420, ,E,30092369,183555821,+44.1023330,-068.9534251, ,11820, ,0.799305067640942,0.0240342108992626,5677
23,2311850,School Administrative District 08,00,KG,12,G5420, ,E,63205681,502317208,+44.0334754,-068.9015757, ,11850, ,1.4684843664305,0.0634670488834405,5678
23,2311880,School Administrative District 09,00,PK,12,G5420, ,E,943272126,26548290,+44.6810326,-070.1814039, ,11880, ,2.20803182451145,0.110055622078307,5679
23,2311910,School Administrative District 76,00,KG,12,G5420, ,E,36214634,187209898,+44.1315785,-068.4683224, ,11910, ,0.693410738453973,0.0251226400003207,5680
23,2312140,Sedgwick,00,KG,12,G5420, ,E,69909398,10552461,+44.3468802,-068.6343652, ,12140, ,0.533369533146759,0.00907979946206055,5681
23,2312180,Shirley,00,KG,12,G5420, ,E,138067207,2156888,+45.3580396,-069.6302919, ,12180, ,0.572372895391044,0.0161011183004058,5682
23,2312300,South Bristol,00,KG,12,G5420, ,E,33944699,42932843,+43.8821693,-069.5495398, ,12300, ,0.558734448750781,0.00860942385224198,5683
23,2312330,South Portland,00,KG,12,G5420, ,E,31191524,5101357,+43.6314020,-070.2859894, ,12330, ,0.390974611272453,0.00404772246067351,5684
23,2312360,Southport,00,KG,12,G5420, ,E,13930576,46052611,+43.8133391,-069.6628684, ,12360, ,0.35975181024611,0.0067080134363541,5685
23,2312750,Surry,00,KG,12,G5420, ,E,95759828,36665063,+44.4674660,-068.5073242, ,12750, ,0.686420945500417,0.0149790348435093,5686
23,2312810,Talmadge,00,KG,12,G5420, ,E,97905071,3261191,+45.3379048,-067.7715935, ,12810, ,0.442146479979491,0.0116130657652645,5687
23,2312980,Trenton,00,KG,12,G5420, ,E,47070516,26459794,+44.4655406,-068.3909002, ,12980, ,0.422103570383088,0.00831226363497565,5688
23,2313070,Upton,00,KG,12,G5420, ,E,102329037,6010332,+44.7285984,-070.9835836, ,13070, ,0.446045914105078,0.0123055474921766,5689
23,2313080,Vanceboro,00,PK,12,G5420, ,E,52165402,5855455,+45.5731592,-067.4706505, ,13080, ,0.404265011568621,0.00668638078215743,5690
23,2313110,Vassalboro,00,KG,12,G5420, ,E,114637164,9181957,+44.4293349,-069.6482941, ,13110, ,0.521469116333226,0.0139941064635654,5691
23,2313140,Veazie,00,PK,12,G5420, ,E,7834727,494435,+44.8474416,-068.7141887, ,13140, ,0.131867658992374,0.000947961450973815,5692
23,2313200,Waite,00,KG,12,G5420, ,E,113916062,159345,+45.3352168,-067.6049881, ,13200, ,0.477908560088729,0.0130996556789527,5693
23,2313350,Waterville,00,PK,12,G5420, ,E,35166367,1228036,+44.5452848,-069.6613961, ,13350, ,0.329768222340868,0.00412125696439481,5694
23,2313490,Wells-Ogunquit Community School District,00,KG,12,G5420, ,E,159892136,70241246,+43.3075878,-070.6088974, ,13490, ,0.716099025911757,0.0255304215322189,5695
23,2313500,Wesley,00,KG,12,G5420, ,E,129187512,1954157,+44.9146847,-067.6371060, ,13500, ,0.490176458820364,0.0149458008850023,5696
23,2313530,West Bath Public Schools,00,PK,12,G5420, ,E,30832019,8020660,+43.8722470,-069.8587405, ,13530, ,0.321466863486592,0.0043506244184817,5697
23,2313560,Westbrook,00,PK,12,G5420, ,E,44429364,461639,+43.7079198,-070.3526019, ,13560, ,0.354548281296903,0.00501190338497301,5698
23,2313590,Westmanland,00,KG,12,G5420, ,E,92173185,2235697,+46.9751293,-068.2472485, ,13590, ,0.427307880839415,0.0111602861386754,5699
23,2313710,Whitneyville,00,KG,12,G5420, ,E,38546736,813385,+44.7571515,-067.5398967, ,13710, ,0.393505444257106,0.00447116074816923,5700
23,2313740,Willimantic,00,KG,12,G5420, ,E,111842491,12247722,+45.3031513,-069.3795593, ,13740, ,0.479908977360276,0.0142371540034391,5701
23,2313860,Winslow,00,PK,12,G5420, ,E,95356658,4798926,+44.5238496,-069.5771791, ,13860, ,0.471229886605874,0.0113383571415687,5702
23,2313970,Winthrop,00,PK,12,G5420, ,E,80793221,17359641,+44.3099910,-069.9630934, ,13970, ,0.474308045841853,0.0110712027905924,5703
23,2313980,Wiscasset Public Schools,00,PK,12,G5420, ,E,63796965,7843142,+44.0147795,-069.6886474, ,13980, ,0.529160161967894,0.00804038745646244,5704
23,2314010,Woodland,00,KG,12,G5420, ,E,91294541,0,+46.8840579,-068.1195081, ,14010, ,0.418392157837669,0.0107743709449364,5705
23,2314040,Woodville,00,KG,12,G5420, ,E,110677056,0,+45.5253867,-068.4498515, ,14040, ,0.460969151736563,0.0127467904510938,5706
23,2314100,Yarmouth,00,KG,12,G5420, ,E,34582017,24846732,+43.7881370,-070.1564780, ,14100, ,0.473786993299145,0.00664515351177942,5707
23,2314130,York,00,KG,12,G5420, ,E,141655526,199677086,+43.1654947,-070.5910103, ,14130, ,0.977013981040991,0.0377765311796666,5708
23,2314160,School Administrative District 52,00,PK,12,G5420, ,E,340811243,25199072,+44.2421404,-070.1833653, ,14160, ,0.865986126078589,0.0412461835499802,5709
23,2314190,School Administrative District 55,00,KG,12,G5420, ,E,480276724,12764319,+43.7870348,-070.8386159, ,14190, ,1.24280452052045,0.0551430496492835,5710
23,2314210,School Administrative District 61,00,KG,12,G5420, ,E,395389565,92623294,+43.9757686,-070.6392975, ,14210, ,1.49726667084832,0.0547383075316937,5711
23,2314240,School Administrative District 51,00,KG,12,G5420, ,E,115573568,63550546,+43.7805194,-070.1941571, ,14240, ,1.47414549564382,0.0200270640117943,5712
23,2314300,School Administrative District 58,00,KG,12,G5420, ,E,423887607,3079777,+44.8524251,-070.2994411, ,14300, ,1.4616724625209,0.0486060689010123,5713
23,2314330,School Administrative District 49,00,KG,12,G5420, ,E,427003704,7860017,+44.6106574,-069.5596997, ,14330, ,1.29956680347636,0.0492990544565355,5714
23,2314410,School Administrative District 65,00,KG,12,G5420, ,E,6114336,522268473,+43.9040684,-069.0092904, ,14410, ,1.4027562048398,0.0591728961863921,5715
23,2314440,School Administrative District 64,00,KG,12,G5420, ,E,442464846,10472697,+44.9821853,-068.9787733, ,14440, ,1.43401615758162,0.0516748874896795,5716
23,2314470,School Administrative District 63,00,PK,12,G5420, ,E,235277062,10699336,+44.7939792,-068.5913084, ,14470, ,0.883116556246618,0.0279706626310009,5717
23,2314530,School Administrative District 46,00,KG,12,G5420, ,E,352230010,6936569,+45.0085852,-069.2366328, ,14530, ,1.1691953291932,0.0410013865802846,5718
23,2314560,School Administrative District 59,00,PK,12,G5420, ,E,215904797,9023420,+44.7883815,-069.8575039, ,14560, ,1.05424975437197,0.0255808342813427,5719
23,2314590,School Administrative District 54,00,KG,12,G5420, ,E,614583807,24754206,+44.7408644,-069.7327930, ,14590, ,1.72786626604386,0.0726505825409886,5720
23,2314610,School Administrative District 53,00,KG,12,G5420, ,E,277950254,7859823,+44.7280647,-069.3951352, ,14610, ,0.922236696152276,0.0324719126374617,5721
23,2314670,School Administrative District 57,00,KG,12,G5420, ,E,569185028,22444892,+43.5665763,-070.7591238, ,14670, ,1.3191551638229,0.0659243974377358,5722
23,2314700,School Administrative District 60,00,PK,12,G5420, ,E,338085999,3377517,+43.3569111,-070.8581991, ,14700, ,1.05639439624219,0.0379128172248305,5723
23,2314760,School Administrative District 67,00,KG,12,G5420, ,E,392099185,18456619,+45.4204037,-068.4241052, ,14760, ,1.80880768953864,0.0471994007031227,5724
23,2314761,School Administrative District 68,00,PK,12,G5420, ,E,496844605,17645084,+45.2050709,-069.2232147, ,14761, ,1.90307627488043,0.0589161415278192,5725
23,2314762,School Administrative District 70,00,PK,12,G5420, ,E,586173909,7868039,+45.9654640,-067.8977687, ,14762, ,1.73978468405221,0.0689826634140475,5726
23,2314765,School Administrative District 72,00,PK,12,G5420, ,E,722424386,49307884,+44.0724032,-070.8915362, ,14765, ,1.5691959220688,0.0867237456103069,5727
23,2314767,School Administrative District 74,00,PK,12,G5420, ,E,441841921,15944524,+44.9002664,-069.9417077, ,14767, ,1.24641567270412,0.0521533302699186,5728
23,2314768,School Administrative District 75,00,KG,12,G5420, ,E,347723602,289572118,+43.7199229,-070.0296588, ,14768, ,1.65011373344618,0.0713621452966509,5729
23,2314771,Chebeague Island,00,KG,12,G5420, ,E,7904726,0,+43.7338618,-070.1183069, ,14771, ,0.207190947307515,0.000883090100652562,5730
23,2314772,Regional School Unit 01,00,PK,12,G5420, ,E,208981817,145344818,+43.8546633,-069.8036932, ,14772, ,1.16099622092803,0.0396529165431364,5731
23,2314773,Regional School Unit 21,00,KG,12,G5420, ,E,205815462,97491677,+43.3847035,-070.4967112, ,14773, ,0.90331209320033,0.0336927892049502,5732
23,2314775,Regional School Unit 16,00,KG,12,G5420, ,E,214457278,13728768,+44.0835662,-070.3713348, ,14775, ,0.750249890207976,0.0256421988557654,5733
23,2314776,Regional School Unit 02,00,PK,12,G5420, ,E,290157314,24408583,+44.0907021,-069.7598434, ,14776, ,1.55661287427991,0.0353965002020874,5734
23,2314778,Regional School Unit 26,00,KG,12,G5420, ,E,47073703,3645065,+44.8816800,-068.7386440, ,14778, ,0.417476074136024,0.00577697159194261,5735
23,2314779,Regional School Unit 18,00,PK,12,G5420, ,E,482898629,87387835,+44.4668954,-069.7439691, ,14779, ,1.65193872310122,0.0645121884384187,5736
23,2314780,Regional School Unit 12,00,KG,12,G5420, ,E,500425558,30419838,+44.2471366,-069.5682373, ,14780, ,2.14763104479183,0.0598116817274564,5737
23,2314782,Regional School Unit 34,00,PK,12,G5420, ,E,338426359,15008678,+44.9498274,-068.6755657, ,14782, ,1.43770206757956,0.0403040632360721,5738
23,2314783,Regional School Unit 04,00,PK,12,G5420, ,E,204801763,11194985,+44.1426028,-070.0021797, ,14783, ,0.909144665751358,0.0242940121217528,5739
23,2314784,Regional School Unit 23,00,KG,12,G5420, ,E,19255114,39112042,+43.5337707,-070.3568450, ,14784, ,0.479446307671126,0.0064963977696941,5740
23,2314785,Regional School Unit 19,00,PK,12,G5420, ,E,728012637,49961944,+44.8520328,-069.3071834, ,14785, ,1.78206699700106,0.0885552738373564,5741
23,2314787,Regional School Unit 13,00,KG,12,G5420, ,E,164003880,69511622,+44.0465105,-069.1540596, ,14787, ,1.03627352456464,0.0262279860928898,5742
23,2314788,Regional School Unit 38,00,PK,12,G5420, ,E,278973795,38619355,+44.4012773,-069.9522918, ,14788, ,1.46840905862752,0.0358731639935055,5743
23,2314789,Regional School Unit 05,00,PK,12,G5420, ,E,248236064,32483649,+43.8960633,-070.1245042, ,14789, ,0.946107371711197,0.0314473869084309,5744
23,2314790,Regional School Unit 24,00,PK,12,G5420, ,E,706273668,415597942,+44.5231229,-068.1407208, ,14790, ,2.56520308351118,0.126995342543783,5745
23,2314791,Regional School Unit 20,00,PK,12,G5420, ,E,125066418,62336427,+44.4849213,-068.8918292, ,14791, ,0.69160523956247,0.0211990892744769,5746
23,2314793,Regional School Unit 14,00,KG,12,G5420, ,E,206525440,39280274,+43.8544197,-070.4340517, ,14793, ,1.04907102642088,0.0275172620755705,5747
23,2314794,Regional School Unit 39,00,PK,12,G5420, ,E,398725668,3115388,+46.9238125,-067.9869888, ,14794, ,1.30972185763525,0.0474585006656692,5748
23,2314795,Regional School Unit 10,00,PK,12,G5420, ,E,1216576792,23081334,+44.5178361,-070.4807880, ,14795, ,2.28688047932189,0.140309743328479,5749
23,2314796,Regional School Unit 25,00,PK,12,G5420, ,E,318335187,40027189,+44.5849393,-068.7646924, ,14796, ,1.12025915920996,0.0406163996897921,5750
23,2314803,Regional School Unit 78,00,KG,12,G5420, ,E,526995826,76143654,+44.9207409,-070.7342451, ,14803, ,1.48527058988123,0.0687376484748016,5751
23,2314805,Regional School Unit 73,00,PK,12,G5420, ,E,273721728,8622141,+44.4681943,-070.1990985, ,14805, ,0.854200200229712,0.0319311421910278,5752
23,2314806,Regional School Unit 50,00,PK,12,G5420, ,E,1170793084,22263605,+46.0536199,-068.3290581, ,14806, ,1.78212634661044,0.138677290152654,5753
23,2314811,Brighton Plantation,00,KG,12,G5420, ,E,100659635,1828118,+45.0661839,-069.7057705, ,14811, ,0.460863992106744,0.0117059239085041,5754
23,2314814,Cherryfield,00,KG,12,G5420, ,E,115091619,1423540,+44.6312690,-067.9271202, ,14814, ,0.56290744777724,0.0132147209699349,5755
23,2314817,Athens,00,PK,12,G5420, ,E,112920218,17853,+44.9652597,-069.6669351, ,14817, ,0.660260345577126,0.0128786950109032,5756
23,2314818,Eustis,00,KG,12,G5420, ,E,101324812,6076872,+45.1815349,-070.5079502, ,14818, ,0.448653031564292,0.0122954144697905,5757
23,2314820,St. George Public Schools,00,KG,12,G5420, ,E,64813184,238875111,+43.9088397,-069.2331902, ,14820, ,0.868923758707127,0.0340279975422794,5758
23,2314822,Regional School Unit 71,00,PK,12,G5420, ,E,315136191,22603273,+44.4228007,-069.1037472, ,14822, ,1.11615475008845,0.0381644557062388,5759
23,2314823,Andover Public Schools,00,KG,12,G5420, ,E,148710430,103618,+44.5912344,-070.7724239, ,14823, ,0.531507140303375,0.0168730752402829,5760
23,2314824,Northport Public Schools,00,PK,12,G5420, ,E,61576547,29020921,+44.3591146,-068.9900466, ,14824, ,0.459119397341129,0.0102253567897063,5761
23,2314825,Winterville Plantation Public Schools,00,KG,12,G5420, ,E,92212767,8834344,+46.9691223,-068.6302254, ,14825, ,0.445497170712855,0.0119436953341678,5762
23,2382001,Aroostook Unorganized Territory,00,KG,12,G5420, ,E,10374623732,243603753,+46.6985780,-068.8688202, ,82001, ,12.5289730119139,1.24901704210561,5763
23,2382002,Oxford Unorganized Territory,00,KG,12,G5420, ,E,1608462746,98355638,+44.8209987,-070.9026099, ,82002, ,4.06791706327849,0.194197794225095,5764
23,2382003,Franklin Unorganized Territory,00,KG,12,G5420, ,E,2089459771,25207575,+45.1651767,-070.5704763, ,82003, ,4.9490864260399,0.241949903355801,5765
23,2382004,Sagadahoc Unorganized Territory,00,KG,12,G5420, ,E,5960357,3719563,+44.0608975,-069.7997483, ,82004, ,0.162145269038107,0.00108722033545762,5766
23,2382005,Kennebec Unorganized Territory,00,KG,12,G5420, ,E,26967006,51216,+44.6289184,-069.4288810, ,82005, ,0.255088210598316,0.00306331540028766,5767
23,2382006,Lincoln Unorganized Territory,00,KG,12,G5420, ,E,1930669,18014,+44.3257398,-069.4270148, ,82006, ,0.0979206626090988,0.000219855683833009,5768
23,2382007,Knox Unorganized Territory,00,KG,12,G5420, ,E,1472741,121230921,+43.7852320,-068.8540796, ,82007, ,0.438107366805412,0.013719025472025,5769
23,2382008,Somerset Unorganized Territory,00,KG,12,G5420, ,E,6781225899,317066555,+45.7713894,-070.0248172, ,82008, ,8.77879194639156,0.821027906430196,5770
23,2382009,Piscataquis Unorganized Territory,00,KG,12,G5420, ,E,8187397050,971107561,+45.9783040,-069.2920522, ,82009, ,7.75479023682985,1.06318086616113,5771
23,2382010,Penobscot Unorganized Territory,00,KG,12,G5420, ,E,3395397450,197353883,+45.7533753,-068.5932405, ,82010, ,7.14323009814124,0.415571235949864,5772
23,2382011,Hancock Unorganized Territory,00,KG,12,G5420, ,E,1293028400,99559204,+44.9339475,-068.1665485, ,82011, ,3.30081981416857,0.158748186230171,5773
23,2382012,Washington Unorganized Territory,00,KG,12,G5420, ,E,2921001813,363638482,+45.1173671,-067.6990596, ,82012, ,7.18738432864881,0.375542244117455,5774
23,2382013,Louds Island Unorganized Territory,00,KG,12,G5420, ,E,4046951,34744108,+43.9101846,-069.4004395, ,82013, ,0.264924195007945,0.00434644160345839,5775
24,2400030,Allegany County Public Schools,00,PK,12,G5420, ,E,1098571612,14940658,+39.6123134,-078.7031037, ,00030, ,2.69670850596976,0.116803689651251,5776
24,2400060,Anne Arundel County Public Schools,00,PK,12,G5420, ,E,1074553083,447833714,+38.9935788,-076.5604798, ,00060, ,1.99505046064845,0.158291348138349,5777
24,2400090,Baltimore City Public Schools,00,PK,12,G5420, ,E,209643557,28767622,+39.3000324,-076.6104761, ,00090, ,0.646310929435132,0.0248954636832005,5778
24,2400120,Baltimore County Public Schools,00,PK,12,G5420, ,E,1549750698,215989606,+39.4431666,-076.6165693, ,00120, ,2.85037198216357,0.184752724469867,5779
24,2400150,Calvert County Public Schools,00,PK,12,G5420, ,E,552178304,341560888,+38.5226111,-076.5294935, ,00150, ,1.50394752518029,0.0923402686880114,5780
24,2400180,Caroline County Public Schools,00,PK,12,G5420, ,E,827350236,16777064,+38.8715306,-075.8316620, ,00180, ,1.74548900251537,0.0876198055639207,5781
24,2400210,Carroll County Public Schools,00,PK,12,G5420, ,E,1159279521,13185871,+39.5633008,-077.0153677, ,00210, ,2.13187045814462,0.122885461210474,5782
24,2400240,Cecil County Public Schools,00,PK,12,G5420, ,E,896852795,185340903,+39.5623537,-075.9415852, ,00240, ,1.56372595820008,0.113423499709027,5783
24,2400270,Charles County Public Schools,00,PK,12,G5420, ,E,1185656914,479539650,+38.4728532,-077.0154272, ,00270, ,2.3580352578722,0.171903393198311,5784
24,2400300,Dorchester County Public Schools,00,PK,12,G5420, ,E,1400542033,1145384766,+38.4199446,-076.0773856, ,00300, ,2.51593050872253,0.262642359884959,5785
24,2400330,Frederick County Public Schools,00,PK,12,G5420, ,E,1710554389,18041931,+39.4704287,-077.3976237, ,00330, ,2.16045968020426,0.180940864276252,5786
24,2400360,Garrett County Public Schools,00,PK,12,G5420, ,E,1676036320,22315761,+39.5472985,-079.2746192, ,00360, ,2.10982627117346,0.177917085101036,5787
24,2400390,Harford County Public Schools,00,PK,12,G5420, ,E,1132089349,231910741,+39.5374292,-076.2997894, ,00390, ,1.78233033514105,0.142906853950526,5788
24,2400420,Howard County Public Schools,00,PK,12,G5420, ,E,649942723,6345542,+39.2522639,-076.9244057, ,00420, ,1.47804385691215,0.0684828692947094,5789
24,2400450,Kent County Public Schools,00,PK,12,G5420, ,E,717510794,353307933,+39.2412793,-076.1259867, ,00450, ,1.91433408122845,0.111714924460235,5790
24,2400480,Montgomery County Public Schools,00,PK,12,G5420, ,E,1276884959,35995064,+39.1373815,-077.2030633, ,00480, ,1.88224747010716,0.136778278878243,5791
24,2400510,Prince George's County Public Schools,00,PK,12,G5420, ,E,1250258133,41721659,+38.8258796,-076.8472724, ,00510, ,2.20077887294924,0.134028397563635,5792
24,2400540,Queen Annes County Public Schools,00,PK,12,G5420, ,E,962645492,360048470,+39.0406929,-076.0824053, ,00540, ,2.41047052707991,0.137611148309959,5793
24,2400570,Somerset County Public Schools,00,PK,12,G5420, ,E,828090979,752714478,+38.0744501,-075.8533228, ,00570, ,2.25355722716496,0.16232505555735,5794
24,2400600,St. Marys County Public Schools,00,PK,12,G5420, ,E,925665243,1053737256,+38.2202894,-076.5303837, ,00600, ,2.25356933886224,0.203625676440777,5795
24,2400630,Talbot County Public Schools,00,PK,12,G5420, ,E,695519249,539405840,+38.7483519,-076.1784798, ,00630, ,2.06868808416546,0.127967342772418,5796
24,2400660,Washington County Public Schools,00,PK,12,G5420, ,E,1185609336,24803917,+39.6036207,-077.8146709, ,00660, ,3.11178879178849,0.12693627909195,5797
24,2400690,Wicomico County Public Schools,00,PK,12,G5420, ,E,969736590,66797770,+38.3673749,-075.6320890, ,00690, ,1.92243007280733,0.106852690092076,5798
24,2400720,Worcester County Public Schools,00,PK,12,G5420, ,E,1212832596,586845178,+38.2221332,-075.3099315, ,00720, ,2.32338755564578,0.18513938064627,5799
25,2500001,Quabbin School District,00,PK,12,G5420, ,E,428864813,10411701,+42.3975002,-072.1036444, ,00001, ,1.18152030124531,0.0480323362728233,5800
25,2500002,Spencer-East Brookfield School District,00,PK,12,G5420, ,E,110618930,4468820,+42.2311461,-072.0057166, ,00002, ,0.544368540744586,0.0125522730057827,5801
25,2500013,Southwick-Tolland-Granville Regional School District,00,PK,12,G5420, ,E,271123563,7510804,+42.0807189,-072.9006767, ,00013, ,0.996170443295435,0.0303141629964164,5802
25,2500067,Manchester Essex Regional School District,00,PK,12,G5420, ,E,60066664,28783178,+42.5968756,-070.7599354, ,00067, ,0.541878420642458,0.00974553976318468,5803
25,2500542,Ayer-Shirley School District,00,PK,12,G5420, ,E,64127907,1668355,+42.5690045,-071.6186757, ,00542, ,0.538147141640154,0.0072137159516514,5804
25,2500544,Monomoy Regional School District,00,PK,12,G5420, ,E,95984074,49354545,+41.6795760,-069.9829970, ,00544, ,0.783006732519607,0.0157136272547957,5805
25,2501650,Abington School District,00,PK,12,G5420, ,E,25798865,592945,+42.1199641,-070.9572156, ,01650, ,0.255632361427566,0.00287314618336536,5806
25,2501710,Acton-Boxborough Regional School District,00,PK,12,G5420, ,E,78090712,1432340,+42.4846429,-071.4671408, ,01710, ,0.459150403891428,0.00870724635077806,5807
25,2501780,Adams-Cheshire School District,00,PK,12,G5420, ,E,128723783,2017312,+42.5932210,-073.1343307, ,01780, ,0.613949555152035,0.0143394482418536,5808
25,2501800,Agawam School District,00,PK,12,G5420, ,E,60440906,2564321,+42.0647311,-072.6534774, ,01800, ,0.399604346821428,0.00685351586816341,5809
25,2501860,Amesbury School District,00,PK,12,G5420, ,E,31782255,3783180,+42.8512932,-070.9558104, ,01860, ,0.283856729281129,0.0039169204243658,5810
25,2501950,Andover School District,00,PK,12,G5420, ,E,79807660,3436444,+42.6480437,-071.1617514, ,01950, ,0.505225874601675,0.00913787080887906,5811
25,2501980,Arlington School District,00,PK,12,G5420, ,E,13321184,880644,+42.4187215,-071.1639124, ,01980, ,0.184584552055347,0.00155336696492559,5812
25,2502040,Ashburnham-Westminster School District,00,PK,12,G5420, ,E,191074067,11467895,+42.6165940,-071.9184553, ,02040, ,0.773276830631125,0.0222197832301983,5813
25,2502100,Ashland School District,00,PK,12,G5420, ,E,31948334,1395751,+42.2577546,-071.4735257, ,02100, ,0.282104692287005,0.00363789521283194,5814
25,2502160,Athol-Royalston School District,00,PK,12,G5420, ,E,191887299,4604425,+42.6344737,-072.1975148, ,02160, ,0.834872975658306,0.021566488559839,5815
25,2502190,Attleboro School District,00,PK,12,G5420, ,E,69352850,2577259,+41.9316531,-071.2945028, ,02190, ,0.429312794293702,0.00780801854977046,5816
25,2502220,Auburn School District,00,PK,12,G5420, ,E,40105510,2408372,+42.1987079,-071.8460062, ,02220, ,0.262287714513083,0.00463399534525427,5817
25,2502250,Avon School District,00,PK,12,G5420, ,E,11114971,639905,+42.1324607,-071.0540130, ,02250, ,0.15317439203978,0.00127986837852272,5818
25,2502310,Barnstable School District,00,PK,12,G5420, ,E,155188757,42829852,+41.6614780,-070.3569515, ,02310, ,0.697373197748193,0.0214082667180993,5819
25,2502400,Bedford School District,00,PK,12,G5420, ,E,35385661,462663,+42.4992951,-071.2818888, ,02400, ,0.26141732774172,0.00392585068398146,5820
25,2502430,Belchertown School District,00,PK,12,G5420, ,E,136236049,6943300,+42.2790098,-072.4004682, ,02430, ,0.65619464436021,0.0156263835182427,5821
25,2502460,Bellingham School District,00,PK,12,G5420, ,E,47509416,1421469,+42.0766822,-071.4744898, ,02460, ,0.344403872075655,0.00532354026883877,5822
25,2502490,Belmont School District,00,PK,12,G5420, ,E,12037707,183395,+42.3953169,-071.1802841, ,02490, ,0.181446634230984,0.00133624472675653,5823
25,2502530,Berkshire Hills School District,00,PK,12,G5420, ,E,222778640,5493982,+42.2468601,-073.3441495, ,02530, ,0.738642477311052,0.0249046950224927,5824
25,2502640,Beverly School District,00,PK,12,G5420, ,E,39081568,19420894,+42.5570876,-070.8430660, ,02640, ,0.555629452851268,0.00641298440616347,5825
