X,Y,OBJECTID,Tab_Name,Name,Short_Desc,Latitude,Longitude,Address,Hours,Desc1,Desc2,Desc3,Desc4,Desc5,Website,Pic_URL,Artist,Year,Year_Sort_FirstYr,Neighborhood,Developer,Cycle_Type,Special_Sort
-111.952353,33.432758,360,All Art,The Creative Edge Windows,"<font size='2'><b>Artist:</b> Thomas Strich, Ruben Valenzuela, Virginia Senior<br><font size='2'><b>Year:</b> 2009",33.432758,-111.952353,"Tempe Town Lake, South Bank","Steel, concrete, fiberglass, recycled materials, river rock","<font size='2'><b>Artist:</b> Thomas Strich, Ruben Valenzuela, Virginia Senior<br><font size='2'><b>Year:</b> 2009","Windows infuses public art into the western segment of the Rio Salado South Bank path. The design team integrated sculptures and architectural structures with the landscape design along the path and its nodes. The four sculptural windows focus on views of mountain parks and buttes. At the central node, a large window sculpture represents the synthesis of the organic and the structured. The node is framed by an allee of three other sky windows mounted on old street signal mast arms. The shade structures at two of the nodes, created from translucent fiberglass and steel, were inspired by the curved roof of the former Tempe Art Center, a past feature of Tempe Beach Park.","Thomas Strich was born and raised in California. He received a double B.A. degree in Studio Art and Art Theory from the University of California at Santa Cruz, and received an M.F.A. degree in sculpture from Arizona State University. Strich has been an Arizona-based artist since 1990.",This project was funded through City of Tempe Tranist Capital Improvement Project funds.,,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/Strich_Windows_Dialectic.jpg,"Thomas Strich, Ruben Valenzuela, Virginia Senior",2009,2009,,,,
-111.944316,33.417722,361,Neighborhood Art,Transportation,<font size='2'><b>Artist:</b> Kristine Kollasch<br><font size='2'><b>Year:</b> 2009,33.417722,-111.944316,11th Street and Farmer Avenue,"Concrete irrigation standpipe covered with ceramic tiles, steel, masonry blocks, a bicycle, and other miscellaneous objects",<font size='2'><b>Artist:</b> Kristine Kollasch<br><font size='2'><b>Year:</b> 2009,"The intersection where Transportation is located sees much traffic from buses, cyclists, boarders, walkers and a train, which inspired the theme of public transit. Because the corner also serves as a bus stop, a bench was incorporated into the design. Different modes of transportation are referenced in the artwork: tiles create car tire tread marks and toy cars wind around the standpipe in a spiral shape. Words about walking, driving and flying co-mingle with footprints and bike tires made of ceramic.","Kollasch's artworks are created with rich layers of color, often laden with objects and text that may portray hidden meaning or simply help state a less obvious significance in the color or composition of the piece. The multitude of layers draws the viewer in beyond the first impression.",This project was funded through the City of Tempe Maryanne Corder Neighborhood Grant Program. ,,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/Kollasch_Transportation.JPG,Kristine Kollasch,2009,2009,Wilson Art and Garden Neighborhood,,,
-111.944316,33.417722,362,All Art,Transportation,<font size='2'><b>Artist:</b> Kristine Kollasch<br><font size='2'><b>Year:</b> 2009,33.417722,-111.944316,11th Street and Farmer Avenue,"Concrete irrigation standpipe covered with ceramic tiles, steel, masonry blocks, a bicycle, and other miscellaneous objects",<font size='2'><b>Artist:</b> Kristine Kollasch<br><font size='2'><b>Year:</b> 2009,"The intersection where Transportation is located sees much traffic from buses, cyclists, boarders, walkers and a train, which inspired the theme of public transit. Because the corner also serves as a bus stop, a bench was incorporated into the design. Different modes of transportation are referenced in the artwork: tiles create car tire tread marks and toy cars wind around the standpipe in a spiral shape. Words about walking, driving and flying co-mingle with footprints and bike tires made of ceramic.","Kollasch's artworks are created with rich layers of color, often laden with objects and text that may portray hidden meaning or simply help state a less obvious significance in the color or composition of the piece. The multitude of layers draws the viewer in beyond the first impression.",This project was funded through the City of Tempe Maryanne Corder Neighborhood Grant Program. ,,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/Kollasch_Transportation.JPG,Kristine Kollasch,2009,2009,Wilson Art and Garden Neighborhood,,,
-111.92872,33.3566060000001,363,Public Art,Western Lights,<font size='2'><b>Artist:</b> Laurie Lundquist<br><font size='2'><b>Year:</b> 2009,33.356606,-111.92872,Western Canal Multi-use Path,"Steel, fiberglass, aluminum, nylon net fabric, LED lights, polycarbonate tube",<font size='2'><b>Artist:</b> Laurie Lundquist<br><font size='2'><b>Year:</b> 2009,"Western Lights is a series of desert lighthouses that celebrate and mark the Western Canal as it quietly traverses the city. The pillars are illuminated at night by energy-efficient LED fixtures, located at street crossings where they will be visible to motorists and pedestrians. The light bases are cast relief sculptures that abstractly represent Arizona landscape and read: ""Water from the salt river runs through the city, water and power, day and night."" Western Lights is one public art component of the Western Canal Multi-use Path project, which also includes Blue Wave, a screen tunnel providing safe passage along the Ken McDonald Golf Course.","Laurie Lundquist is a public artist with a deep interest in natural systems and geography. She aspires to design places or circumstances that will trigger a sense of connection to our surroundings. She received a certificate in Landscape Management from Penn State, a Bachelor of Fine Arts from the Maine College of Art and a Master of Fine Arts in Sculpture from Arizona State University in 1990.",This project was funded through the City of Tempe Municipal Arts Fund.,,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/Lundquist_Western%20Lights.jpg,Laurie Lundquist,2009,2009,,,,
-111.92872,33.3566060000001,364,All Art,Western Lights,<font size='2'><b>Artist:</b> Laurie Lundquist<br><font size='2'><b>Year:</b> 2009,33.356606,-111.92872,Western Canal Multi-use Path,"Steel, fiberglass, aluminum, nylon net fabric, LED lights, polycarbonate tube",<font size='2'><b>Artist:</b> Laurie Lundquist<br><font size='2'><b>Year:</b> 2009,"Western Lights is a series of desert lighthouses that celebrate and mark the Western Canal as it quietly traverses the city. The pillars are illuminated at night by energy-efficient LED fixtures, located at street crossings where they will be visible to motorists and pedestrians. The light bases are cast relief sculptures that abstractly represent Arizona landscape and read: ""Water from the salt river runs through the city, water and power, day and night."" Western Lights is one public art component of the Western Canal Multi-use Path project, which also includes Blue Wave, a screen tunnel providing safe passage along the Ken McDonald Golf Course.","Laurie Lundquist is a public artist with a deep interest in natural systems and geography. She aspires to design places or circumstances that will trigger a sense of connection to our surroundings. She received a certificate in Landscape Management from Penn State, a Bachelor of Fine Arts from the Maine College of Art and a Master of Fine Arts in Sculpture from Arizona State University in 1990.",This project was funded through the City of Tempe Municipal Arts Fund.,,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/Lundquist_Western%20Lights.jpg,Laurie Lundquist,2009,2009,,,,
-111.936157,33.4508530000001,365,Public Art,Extraordinarily Common,<font size='2'><b>Artist:</b> coLab Studio<br><font size='2'><b>Year:</b> 2010,33.450853,-111.936157,"Evelyn Hallman Park, McKellips Street and College Avenue","Bronze, steel, and poetry",<font size='2'><b>Artist:</b> coLab Studio<br><font size='2'><b>Year:</b> 2010,"Hearing the story of Evelyn Hallman, as described by her friends, inspired the artists to create work holding to her values of appreciating the often unnoticed elements in our surroundings. Ubiquitous desert creosote is often overlooked, much like ""everyday"" people around us. Researching the common creosote plant provided the artists with a new appreciation that they wanted to share. Four bronze sculptures depicting enlarged miniscule parts of creosote appear along a tertiary, but heavily utilized, desert path through the park. Text is added describing the amazing attributes of the plant, such as its ability to produce 30 million flowers in a life span, and how its resin is being tested to cure cancer and HIV. ","Founded in 1999, coLAB studio strives to be a cooperative-laboratory (co-lab) for art and architecture, bringing ideas together, and blurring the line that would normally define one discipline as separate from another. Working simultaneously with studio, installation, and public art as well as residential and commercial architecture, creates a synergy that strengthens the concepts, ideas, and end results for every project they work on. ",This project was funded through the City of Tempe Municipal Arts Fund.,,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/coLab%20Studio_Extraordinarily%20Common.JPG,coLab Studio,2010,2010,,,,
-111.936157,33.4508530000001,366,All Art,Extraordinarily Common,<font size='2'><b>Artist:</b> coLab Studio<br><font size='2'><b>Year:</b> 2010,33.450853,-111.936157,"Evelyn Hallman Park, McKellips Street and College Avenue","Bronze, steel, and poetry",<font size='2'><b>Artist:</b> coLab Studio<br><font size='2'><b>Year:</b> 2010,"Hearing the story of Evelyn Hallman, as described by her friends, inspired the artists to create work holding to her values of appreciating the often unnoticed elements in our surroundings. Ubiquitous desert creosote is often overlooked, much like ""everyday"" people around us. Researching the common creosote plant provided the artists with a new appreciation that they wanted to share. Four bronze sculptures depicting enlarged miniscule parts of creosote appear along a tertiary, but heavily utilized, desert path through the park. Text is added describing the amazing attributes of the plant, such as its ability to produce 30 million flowers in a life span, and how its resin is being tested to cure cancer and HIV. ","Founded in 1999, coLAB studio strives to be a cooperative-laboratory (co-lab) for art and architecture, bringing ideas together, and blurring the line that would normally define one discipline as separate from another. Working simultaneously with studio, installation, and public art as well as residential and commercial architecture, creates a synergy that strengthens the concepts, ideas, and end results for every project they work on. ",This project was funded through the City of Tempe Municipal Arts Fund.,,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/coLab%20Studio_Extraordinarily%20Common.JPG,coLab Studio,2010,2010,,,,
-111.94576,33.419408,367,Neighborhood Art,Kinetic Sculpture,<font size='2'><b>Artist:</b> Andrew Carson<br><font size='2'><b>Year:</b> 2010,33.419408,-111.94576,10th and Wilson Streets,"Metal, glass, and stone",<font size='2'><b>Artist:</b> Andrew Carson<br><font size='2'><b>Year:</b> 2010,"Kinetic Sculpture is a hand-fabricated artwork located within a traffic calming circle in the Wilson Art and Garden Neighborhood. Carson starts each design as a rough sketch on paper. From there, he works methodically: sizing the parts, figuring the mechanics, perfecting the rotations, and developing the prototypes. When the design is finished, he prints the final drawings at full scale. He then engineers and fabricates all parts with a combination of industrial processes and hand working, to include glasswork, pillars, metal elements, glass cups, hubs and transitions. The resulting piece is multi-directional and finely-tuned.","Carson graduated from the University of Washington with a Bachelor of Fine Arts degree in photography where he revisited the whirligigs of his youth, refining his work with studies in glass and sculpture. Since then, he has invented and reinvented his original kinetic sculptures with a series of eclectic and captivating innovations. ",This project was funded through the City of Tempe Maryanne Corder Neighborhood Grant Program. ,,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/Carson_Kinetic%20Sculpture.jpg,Andrew Carson,2010,2010,Wilson Art and Garden Neighborhood,,,
-111.94576,33.419408,368,All Art,Kinetic Sculpture,<font size='2'><b>Artist:</b> Andrew Carson<br><font size='2'><b>Year:</b> 2010,33.419408,-111.94576,10th and Wilson Streets,"Metal, glass, and stone",<font size='2'><b>Artist:</b> Andrew Carson<br><font size='2'><b>Year:</b> 2010,"Kinetic Sculpture is a hand-fabricated artwork located within a traffic calming circle in the Wilson Art and Garden Neighborhood. Carson starts each design as a rough sketch on paper. From there, he works methodically: sizing the parts, figuring the mechanics, perfecting the rotations, and developing the prototypes. When the design is finished, he prints the final drawings at full scale. He then engineers and fabricates all parts with a combination of industrial processes and hand working, to include glasswork, pillars, metal elements, glass cups, hubs and transitions. The resulting piece is multi-directional and finely-tuned.","Carson graduated from the University of Washington with a Bachelor of Fine Arts degree in photography where he revisited the whirligigs of his youth, refining his work with studies in glass and sculpture. Since then, he has invented and reinvented his original kinetic sculptures with a series of eclectic and captivating innovations. ",This project was funded through the City of Tempe Maryanne Corder Neighborhood Grant Program. ,,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/Carson_Kinetic%20Sculpture.jpg,Andrew Carson,2010,2010,Wilson Art and Garden Neighborhood,,,
-111.947258,33.417789,369,Neighborhood Art,La Vieve 2,<font size='2'><b>Artist:</b> John Nelson<br><font size='2'><b>Year:</b> 2010,33.417789,-111.947258,11th and Roosevelt Streets,Repurposed signs and steel,<font size='2'><b>Artist:</b> John Nelson<br><font size='2'><b>Year:</b> 2010,"LA VIEVE 2 depicts the elusive neighborhood ""fox,"" rumored to live somewhere on the edge of the neighborhood. In this depiction, he is an anthropomorphic fox/bicycle. The piece was fabricated using recycled materials from the Tempe Transportation Division's ""bone yard.""","John Randall Nelson lives and works in Tempe, and received his Master of Fine Arts from Arizona State University. As an illustrator, painter and sculptor Nelson has seen his mixed media illustrations appear frequently in publications like The New York Times and Rolling Stone. His paintings and sculptures have been featured in numerous solo and group shows including Gallery Materia in Scottsdale, the Carter Center at Emory University and the Tamarind Institute in Albuquerque, N.M.",This project was funded through the City of Tempe Maryanne Corder Neighborhood Grant Program. ,,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/Nelson_La%20Vieve%202.JPG,John Nelson,2010,2010,Wilson Art and Garden Neighborhood,,,
-111.947258,33.417789,370,All Art,La Vieve 2,<font size='2'><b>Artist:</b> John Nelson<br><font size='2'><b>Year:</b> 2010,33.417789,-111.947258,11th and Roosevelt Streets,Repurposed signs and steel,<font size='2'><b>Artist:</b> John Nelson<br><font size='2'><b>Year:</b> 2010,"LA VIEVE 2 depicts the elusive neighborhood ""fox,"" rumored to live somewhere on the edge of the neighborhood. In this depiction, he is an anthropomorphic fox/bicycle. The piece was fabricated using recycled materials from the Tempe Transportation Division's ""bone yard.""","John Randall Nelson lives and works in Tempe, and received his Master of Fine Arts from Arizona State University. As an illustrator, painter and sculptor Nelson has seen his mixed media illustrations appear frequently in publications like The New York Times and Rolling Stone. His paintings and sculptures have been featured in numerous solo and group shows including Gallery Materia in Scottsdale, the Carter Center at Emory University and the Tamarind Institute in Albuquerque, N.M.",This project was funded through the City of Tempe Maryanne Corder Neighborhood Grant Program. ,,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/Nelson_La%20Vieve%202.JPG,John Nelson,2010,2010,Wilson Art and Garden Neighborhood,,,
-111.945754,33.416822,371,Neighborhood Art,Oon Only,<font size='2'><b>Artist:</b> John Nelson<br><font size='2'><b>Year:</b> 2010,33.416822,-111.945754,Howe and Wilson Streets,Metal and recycled signs,<font size='2'><b>Artist:</b> John Nelson<br><font size='2'><b>Year:</b> 2010,"The ""roundabout"" weathervane sculpture called OON ONLY is an anthropomorphic bicycle carrying two children through the neighborhood. The piece was fabricated using recycled materials from the Tempe Transportation Division's ""bone yard.""","John Randall Nelson lives and works in Tempe, and received his Master of Fine Arts from Arizona State University. As an illustrator, painter and sculptor Nelson has seen his mixed media illustrations appear frequently in publications like The New York Times and Rolling Stone. His paintings and sculptures have been featured in numerous solo and group shows including Gallery Materia in Scottsdale, the Carter Center at Emory University and the Tamarind Institute in Albuquerque, N.M.",This project was funded through the City of Tempe Maryanne Corder Neighborhood Grant Program. ,,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/Nelson_Oon%20Only.JPG,John Nelson,2010,2010,Wilson Art and Garden Neighborhood,,,
-111.945754,33.416822,372,All Art,Oon Only,<font size='2'><b>Artist:</b> John Nelson<br><font size='2'><b>Year:</b> 2010,33.416822,-111.945754,Howe and Wilson Streets,Metal and recycled signs,<font size='2'><b>Artist:</b> John Nelson<br><font size='2'><b>Year:</b> 2010,"The ""roundabout"" weathervane sculpture called OON ONLY is an anthropomorphic bicycle carrying two children through the neighborhood. The piece was fabricated using recycled materials from the Tempe Transportation Division's ""bone yard.""","John Randall Nelson lives and works in Tempe, and received his Master of Fine Arts from Arizona State University. As an illustrator, painter and sculptor Nelson has seen his mixed media illustrations appear frequently in publications like The New York Times and Rolling Stone. His paintings and sculptures have been featured in numerous solo and group shows including Gallery Materia in Scottsdale, the Carter Center at Emory University and the Tamarind Institute in Albuquerque, N.M.",This project was funded through the City of Tempe Maryanne Corder Neighborhood Grant Program. ,,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/Nelson_Oon%20Only.JPG,John Nelson,2010,2010,Wilson Art and Garden Neighborhood,,,
-111.972612,33.4054590000001,373,Public Art,Salt River Valley Vision,<font size='2'><b>Artist:</b> Aaron Hussey<br><font size='2'><b>Year:</b> 2010,33.405459,-111.972612,Double Butte Cemetery,Cor-ten steel and cast silicon bronze,<font size='2'><b>Artist:</b> Aaron Hussey<br><font size='2'><b>Year:</b> 2010,"Salt River Valley Vision was created for Tempe's historic Double Butte Cemetery, which dates to the 1800s and includes the gravesites of individuals who shaped the modern city and state of Arizona. The site also has a more ancient history of a Hohokam presence, with one of their prehistoric irrigation canals having passed through the property. Set in the ground within the circular sculpture space, a reflective symbol for water represents the Salt River. Abstracted rock formations of Cor-ten steel rise from the base in a whorling direction, transforming into two halves of a Spanish mission style archway","Aaron Hussey lives in Louisiana. He earned a Master of Fine Arts (MFA) in Sculpture from Louisiana State University, a Master of Arts (MA) with an emphasis in Sculpture from University of Arkansas, and a Bachelor of Art from the University of Arkansas. ",The project was funded through City of Tempe Municipal Arts Fund.,,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/Hussey_Salt%20River%20Valley%20Vision.JPG,Aaron Hussey,2010,2010,,,,
-111.972612,33.4054590000001,374,All Art,Salt River Valley Vision,<font size='2'><b>Artist:</b> Aaron Hussey<br><font size='2'><b>Year:</b> 2010,33.405459,-111.972612,Double Butte Cemetery,Cor-ten steel and cast silicon bronze,<font size='2'><b>Artist:</b> Aaron Hussey<br><font size='2'><b>Year:</b> 2010,"Salt River Valley Vision was created for Tempe's historic Double Butte Cemetery, which dates to the 1800s and includes the gravesites of individuals who shaped the modern city and state of Arizona. The site also has a more ancient history of a Hohokam presence, with one of their prehistoric irrigation canals having passed through the property. Set in the ground within the circular sculpture space, a reflective symbol for water represents the Salt River. Abstracted rock formations of Cor-ten steel rise from the base in a whorling direction, transforming into two halves of a Spanish mission style archway","Aaron Hussey lives in Louisiana. He earned a Master of Fine Arts (MFA) in Sculpture from Louisiana State University, a Master of Arts (MA) with an emphasis in Sculpture from University of Arkansas, and a Bachelor of Art from the University of Arkansas. ",The project was funded through City of Tempe Municipal Arts Fund.,,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/Hussey_Salt%20River%20Valley%20Vision.JPG,Aaron Hussey,2010,2010,,,,
-111.924833,33.434694,375,Art in Private Development,Sun of the Moon,<font size='2'><b>Artist:</b> Otto Rigan<br><font size='2'><b>Year:</b> 2010,33.434694,-111.924833,aLoft Hotel,Limestone and white gold,<font size='2'><b>Artist:</b> Otto Rigan<br><font size='2'><b>Year:</b> 2010,"This project was funded by the individual developer, Triyar Hospitality LLC., as a requirement of Tempe's Art in Private Development Ordinance.","A monolithic scaled block of limestone is split into two pieces. One ""face"" of each piece is incised with a geometric pattern to contrast with the organic honesty of the remainder of the limestone block. The patterns are covered with a thin layer of white gold (a blend of one-half silver and one-half gold). The two gold-covered sides are re-attached to one another, completing the sculpture. ""My use of stone expresses the idea of being unapologetically ones-self, solid, timeless and private. My choice of glass and other reflective materials reveals how light invigorates us ... solidity and light ... timeless and temporal. These are the relationships that I engage in my sculptures.""","Although Rigan trained as a painter, he has pursued many broad-ranging and cross-disciplinary projects throughout his career. While still in college he completed his first large-scale public commission. Rigan splits his time between making studio-based autonomous works to large-scale public and corporate spaces. The larger commissions often merge architecture, landscape and other disciplines as an extension of the artist's palette.",,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/Rigan_%20Sun%20of%20the%20Moon%20(2).JPG,Otto Rigan,2010,2010,,Triyar Hospitality LLC.,,
-111.924833,33.434694,376,All Art,Sun of the Moon,<font size='2'><b>Artist:</b> Otto Rigan<br><font size='2'><b>Year:</b> 2010,33.434694,-111.924833,aLoft Hotel,Limestone and white gold,<font size='2'><b>Artist:</b> Otto Rigan<br><font size='2'><b>Year:</b> 2010,"This project was funded by the individual developer, Triyar Hospitality LLC., as a requirement of Tempe's Art in Private Development Ordinance.","A monolithic scaled block of limestone is split into two pieces. One ""face"" of each piece is incised with a geometric pattern to contrast with the organic honesty of the remainder of the limestone block. The patterns are covered with a thin layer of white gold (a blend of one-half silver and one-half gold). The two gold-covered sides are re-attached to one another, completing the sculpture. ""My use of stone expresses the idea of being unapologetically ones-self, solid, timeless and private. My choice of glass and other reflective materials reveals how light invigorates us ... solidity and light ... timeless and temporal. These are the relationships that I engage in my sculptures.""","Although Rigan trained as a painter, he has pursued many broad-ranging and cross-disciplinary projects throughout his career. While still in college he completed his first large-scale public commission. Rigan splits his time between making studio-based autonomous works to large-scale public and corporate spaces. The larger commissions often merge architecture, landscape and other disciplines as an extension of the artist's palette.",,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/Rigan_%20Sun%20of%20the%20Moon%20(2).JPG,Otto Rigan,2010,2010,,Triyar Hospitality LLC.,,
-111.913412,33.4171420000001,377,Neighborhood Art,The 1950's,<font size='2'><b>Artist:</b> Esmeralda Delaney<br><font size='2'><b>Year:</b> 2010,33.417142,-111.913412,Lemon Street west of Una Avenue,Concrete irrigation standpipe base covered with handmade and mosaic tiles,<font size='2'><b>Artist:</b> Esmeralda Delaney<br><font size='2'><b>Year:</b> 2010,"The 1950's standpipe design was inspired by the decade in which the University Heights Neighborhood was established. Delaney had fun researching the decade, especially because it brought up childhood memories. Delaney incorporated people and events that were significant during that era, along with images she remembered during that time like the Kit-Kat clock, poodle skirts and pink flamingos.","Delaney currently teaches art at Glendale Community College. Previously, she was a professor at Grand Canyon University for 21 years. Her passion is working with clay, mosaics and mixed media art. Delaney has been an exhibiting artist in the Phoenix area for more than 40 years.",This project was funded through the City of Tempe Maryanne Corder Neighborhood Grant Program. ,,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/Delaney_The%201950's.JPG,Esmeralda Delaney,2010,2010,University Heights Neighborhood,,,
-111.913412,33.4171420000001,378,All Art,The 1950's,<font size='2'><b>Artist:</b> Esmeralda Delaney<br><font size='2'><b>Year:</b> 2010,33.417142,-111.913412,Lemon Street west of Una Avenue,Concrete irrigation standpipe base covered with handmade and mosaic tiles,<font size='2'><b>Artist:</b> Esmeralda Delaney<br><font size='2'><b>Year:</b> 2010,"The 1950's standpipe design was inspired by the decade in which the University Heights Neighborhood was established. Delaney had fun researching the decade, especially because it brought up childhood memories. Delaney incorporated people and events that were significant during that era, along with images she remembered during that time like the Kit-Kat clock, poodle skirts and pink flamingos.","Delaney currently teaches art at Glendale Community College. Previously, she was a professor at Grand Canyon University for 21 years. Her passion is working with clay, mosaics and mixed media art. Delaney has been an exhibiting artist in the Phoenix area for more than 40 years.",This project was funded through the City of Tempe Maryanne Corder Neighborhood Grant Program. ,,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/Delaney_The%201950's.JPG,Esmeralda Delaney,2010,2010,University Heights Neighborhood,,,
-111.912286,33.4183380000001,379,Neighborhood Art,The Neighborhood,<font size='2'><b>Artist:</b> Esmeralda Delaney<br><font size='2'><b>Year:</b> 2010,33.418338,-111.912286,Orange Street east of Una Avenue,Concrete irrigation standpipe base covered with handmade and mosaic tiles,<font size='2'><b>Artist:</b> Esmeralda Delaney<br><font size='2'><b>Year:</b> 2010,"The Neighborhood was influenced by the artist's views of what makes a neighborhood: the people and pets who live there. The artist incorporated different characters in their homes, as well as many cats and dogs. The artist hopes that individuals relate to this piece and maybe even see themselves pictured in it.","Delaney currently teaches art at Glendale Community College. Previously, she was a professor at Grand Canyon University for 21 years. Her passion is working with clay, mosaics and mixed media art. Delaney has been an exhibiting artist in the Phoenix area for more than 40 years.",This project was funded through the City of Tempe Maryanne Corder Neighborhood Grant Program. ,,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/Delaney_The%20Neighborhood.JPG,Esmeralda Delaney,2010,2010,University Heights Neighborhood,,,
-111.912286,33.4183380000001,380,All Art,The Neighborhood,<font size='2'><b>Artist:</b> Esmeralda Delaney<br><font size='2'><b>Year:</b> 2010,33.418338,-111.912286,Orange Street east of Una Avenue,Concrete irrigation standpipe base covered with handmade and mosaic tiles,<font size='2'><b>Artist:</b> Esmeralda Delaney<br><font size='2'><b>Year:</b> 2010,"The Neighborhood was influenced by the artist's views of what makes a neighborhood: the people and pets who live there. The artist incorporated different characters in their homes, as well as many cats and dogs. The artist hopes that individuals relate to this piece and maybe even see themselves pictured in it.","Delaney currently teaches art at Glendale Community College. Previously, she was a professor at Grand Canyon University for 21 years. Her passion is working with clay, mosaics and mixed media art. Delaney has been an exhibiting artist in the Phoenix area for more than 40 years.",This project was funded through the City of Tempe Maryanne Corder Neighborhood Grant Program. ,,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/Delaney_The%20Neighborhood.JPG,Esmeralda Delaney,2010,2010,University Heights Neighborhood,,,
-111.93988,33.450546,381,Public Art,Contours and Crossings,<font size='2'><b>Artist:</b> Mary Lucking<br><font size='2'><b>Year:</b> 2011,33.450546,-111.93988,Crosscut Canal - Papago Park,"Rusted steel, sandblasted and stained concrete <br><br> Photo by Michael Lundgren",<font size='2'><b>Artist:</b> Mary Lucking<br><font size='2'><b>Year:</b> 2011,"Three sculptural bridges offer walkers places to pause and notice the spectacular landscape at passage points across the Crosscut Canal in Tempe's Papago Park. The mile-long stretch of the Crosscut Canal Multi-use Path winds through a wide variety of manmade and natural environments, and each bridge reflects its unique site. While all three bridges are large, sculptural pieces, the choice of materials, dimensions and forms help them merge with the landscape, letting the natural surroundings shine. ","Lucking creates artworks for people to share. Her work ranges from large-scale, permanent artworks to temporary interactive installations. Her projects include art incorporated into urban and rural walking and biking trails, public transit stations, college campuses and neighborhood parks. She holds a Bachelor of Arts degree, cum laude, in Architecture from Wellesley College and a Master of Fine Arts in Art and Technology from the School of the Art Institute of Chicago. ",This project was funded through the City of Tempe Municipal Arts Fund.,,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/Lucking_Contours%20and%20Crossings.jpg,Mary Lucking,2011,2011,,,,
-111.93988,33.450546,382,All Art,Contours and Crossings,<font size='2'><b>Artist:</b> Mary Lucking<br><font size='2'><b>Year:</b> 2011,33.450546,-111.93988,Crosscut Canal - Papago Park,"Rusted steel, sandblasted and stained concrete <br><br> Photo by Michael Lundgren",<font size='2'><b>Artist:</b> Mary Lucking<br><font size='2'><b>Year:</b> 2011,"Three sculptural bridges offer walkers places to pause and notice the spectacular landscape at passage points across the Crosscut Canal in Tempe's Papago Park. The mile-long stretch of the Crosscut Canal Multi-use Path winds through a wide variety of manmade and natural environments, and each bridge reflects its unique site. While all three bridges are large, sculptural pieces, the choice of materials, dimensions and forms help them merge with the landscape, letting the natural surroundings shine. ","Lucking creates artworks for people to share. Her work ranges from large-scale, permanent artworks to temporary interactive installations. Her projects include art incorporated into urban and rural walking and biking trails, public transit stations, college campuses and neighborhood parks. She holds a Bachelor of Arts degree, cum laude, in Architecture from Wellesley College and a Master of Fine Arts in Art and Technology from the School of the Art Institute of Chicago. ",This project was funded through the City of Tempe Municipal Arts Fund.,,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/Lucking_Contours%20and%20Crossings.jpg,Mary Lucking,2011,2011,,,,
-111.947259,33.416071,383,Neighborhood Art,Crown Circle,<font size='2'><b>Artist:</b> Ernie Nickels<br><font size='2'><b>Year:</b> 2011,33.416071,-111.947259,12th and Roosevelt Streets,"Painted and galvanized metal, steel",<font size='2'><b>Artist:</b> Ernie Nickels<br><font size='2'><b>Year:</b> 2011,"The city of Tempe installed traffic calming roundabouts in the Mitchell Park West neighborhood, which created a space to install artwork to celebrate the neighborhood's unique identity. Crown Circle was designed to accommodate and complement the delicate tracery of the existing Palo Verde tree, while remaining open so as to avoid obstructing the view of other traffic around the intersection.",Nickels practiced architecture and landscape architecture for more than 30 years after graduating from Arizona State University with a Bachelor of Architecture degree before turning to sculpture and free-hand sketches. He has been creating abstract steel sculpture since about 1990.,This project was funded through the City of Tempe Maryanne Corder Neighborhood Grant Program.,,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/Nickels_Crown%20Circle.JPG,Ernie Nickels,2011,2011,Mitchell Park Neighborhood,,,
