countyname,districtname,codistcode,sitecode(long),schoolsite,totalenrollment(double precision),telephone,principal,mailingaddress,mailingcity,mailingstate,mailingzip(double precision),gradeslowhigh,certifiedstaff(long)
MUSKOGEE,WARNER,51I074,715,WARNER HS,211.0,(918) 463-5172,Jeremy Jackson,1012 North 5Th Ave,Warner,KO,74469.0,12-Sep,43
MUSKOGEE,PORUM,51I088,105,PORUM ES,361.0,(918) 484-5123,Cora Fletcher,PO Box 189,Porum,OK,74455.0,PK-08,34
MUnSKOGEE,PORUM,51I088,705,PORUM HS,143.0,(918) 484-5122,Brent Pearce,PO Box 189,Porum,K,74455.0,12-Sep,20
NOBLE,PERRY,52I001,105,PERRY ES,695.0,(580) 336-2577,Jennifer Shields,1303 North 15Th St,Perry,OK,73077.0,PK-06,49
NOBLE,PEiRRY,52I001,605,PERRY JHS,187.0,(580) 336-2265,Ranay Roth,901 Elm St,Perry,qOK,73077.0,8-Jul,26
NOBEL,PERRY,52I001,705,PERRY HS,314.0,(580) 336-4415,Les Justus,900 Fir St,Perry,KO,73077.0,12-Sep,36
NOBLE,BILLINGS,52I002,105,BILLINGS ES,47.0,(580) 725-3479,Rodney Vollmer,311 North Central,Billings,OK,74630.0,PK-08,12
OBLE,BILLINGS,52I002,705,BILLINGS HS,16.0,(580) 725-3271,Rodney Vollmer,311 North Central,Billings,OpK,74630.0,12-Sep,9
NOBLE,FRONTIER,52I004,105,FRONTIER ES,286.0,(580) 723-4582,Erron Kauk,P O Box 130,Red Rock,OK,74651.0,PK-08,38
NOBLE,FRONTIER,52I004,705,FRONTIER HS,108.0,(580) 723-4360,Doug Sinor,P O Box 130,Red Rock,KO,74651.0,12-Sep,23
NOBLE,MORRISON,52I006,105,MORRISON ES,273.0,(580) 724-3620,Christy Williams,PO Box 176,Morrison,OK,73061.0,PK-05,30
NOBLE,MORRISON,52I006,510,MORRISON MS,122.0,(580) 724-3620,Christy Williams,PO Box 176,Morrison,K,73061.0,8-Jun,26
NOBqLE,MORRISON,52I006,705,MORRISON HS,140.0,(580) 724-3307,Shalon Reynolds,PO Box 176,Morrison,KO,73061.0,12-Sep,22
NOWATA,OKLAHOMA UNION,53I003,105,OKLAHOMA UNION ES,283.0,(918) 255-6550,Brenda Taylor,"Rural Route 1, Box 377-7",South Coffeyville,OK,74072.0,PK-05,22
NOWATA,OKLAHOA UNION,53I003,505,OKLAHOMA UNION MS,161.0,(918) 255-6550,Lance Williams,"Rural Route 1, Box 377-7",South Coffeyville,KO,74072.0,8-Jun,23
NOWATA,OKLAHOMA UNION,53I003,705,OKLAHOMA UNION HS,223.0,(918) 255-6550,David Lovelace,"Rural Route 1, Box 377-7",South Coffeyville,K,74072.0,12-Sep,27
NOWATA,NOWATA,53I040,110,NOWATA ES,485.0,(918) 273-0771,Tana Haas,700 West Osage Ave,Nowata,OK,74048.0,PK-05,39
NzOWATA,NOWATA,53I040,505,NOWATA MS,210.0,(918) 273-1346,Shawn Imhoff,700 West Osage Ave,Nowata,K,74048.0,8-Jun,33
NOWATA,NOWATA,53I040,705,NOWATA HS,260.0,(918) 273-2221,Bron Williams,700 West Osage Ave,Nowata,xOK,74048.0,12-Sep,32
NOWATA,SOUTH COFFEYVILLE,53I051,105,SOUTH COFFEYVILLE ES,167.0,(918) 255-6087,Steve Johns,PO Box 190,South Coffeyville,OK,74072.0,PK-08,19
NzOWATA,SOUTH COFFEYVILLE,53I051,705,SOUTH COFFEYVILLE HS,86.0,(918) 255-6087,Michael Wilson,PO Box 190,South Coffeyville,K,74072.0,12-Sep,14
OKFUSKEE,BEARDEN,54C029,105,BEARDEN PUBLIC SCHOOL,105.0,(918) 623-0156,Danielle Deere,372006 Hwy 48,Okemah,OK,74859.0,PK-08,10
OKFUSKEE,MASON,54I002,105,MASON ES,185.0,(918) 623-2218,Richard Williams,374006 E. 1000 Rd,Mason,OK,74859.0,PK-08,17
OKFUSKEE,hMASON,54I002,705,MASON HS,85.0,(918) 623-0107,Eddie Weaver,374006 E. 1000 Rd,Mason,K,74859.0,12-Sep,11
OKFUSKEE,PADEN,54I014,105,PADEN ES,170.0,(405) 932-4499,Michelle Stiles,PO Box 370,Paden,OK,74860.0,PK-08,15
OKFUSKEE,PADN,54I014,705,PADEN HS,78.0,(405) 932-4465,Chris Howk,PO Box 370,Paden,K,74860.0,12-Sep,11
OKFUSKEE,OKEMAH,54I026,105,OAKES ES,341.0,(918) 623-1874,Lynn Vaughn,101 N. 16Th,Okemah,KO,74859.0,PK-03,26
OKFUSKEE,OKEMAH,54I026,110,OKEMAH NOBLE CTR,103.0,(918) 623-1874,Sandra Lambert,204 W. Date,Okemah,OK,74859.0,5-Apr,12
OKFUSKEE,OKEMAH,54I026,505,OKEMAH MS,169.0,(918) 623-1874,Sandra Lambert,204 W. Date,Okemah,KO,74859.0,8-Jun,26
OKFUSKEE,OKEMAH,54I026,705,OKEMAH HS,249.0,(918) 623-1874,Ronald Lee Vick,704 E. Date,Okemah,OaK,74859.0,12-Sep,32
OKFUSKEE,WELEETKA,54I031,110,SPENCE MEMORIAL ES,246.0,(405) 786-2071,Robin Cooper,PO Box 278,Weleetka,oOK,74880.0,PK-06,25
OKUSKEE,WELEETKA,54I031,610,WELEETKA JHS,89.0,(405) 786-2204,Rusty Johnson,PO Box 278,Weleetka,OK,74880.0,9-Jul,20
OKFUSKEE,ELEETKA,54I031,705,WELEETKA HS,79.0,(405) 786-2203,Rusty Johnson,PO Box 278,Weleetka,K,74880.0,12-Oct,24
OKFUSKEE,GRAHAM-DUSTIN,54I054,105,GRAHAM ES,49.0,(918) 652-8935,Linda Riddle,116118 Hwy 84,Weleetka,OK,74880.0,8-May,11
OKFUSKEE,GRAHAeM-DUSTIN,54I054,110,DUSTIN ES,64.0,(918) 652-8935,Joe Cummings,116118 Hwy 84,Weleetka,OkK,74880.0,PK-04,12
OKFUSKEE,GRAHAM-DUSTIN,54I054,705,GRAHAM HS,55.0,(918) 652-8935,Linda Riddle,116118 Hwy 84,Weleetka,uOK,74880.0,12-Sep,12
OKLAHOMA,OAKDALE,55C029,105,OAKDALE PUBLIC SCHOOL,602.0,(405) 771-3373,Susan Honeycutt,10901 N Sooner Rd,Edmond,OK,73013.0,PK-08,54
OKLAHOMA,CRUTCHO,55C074,105,CRUTCHO PUBLIC SCHOOL,377.0,(405) 427-3771,Teresa Mcafee,2401 North Air Depot Blvd,Oklahoma City,OK,73141.0,PK-08,26
OKLAHOMA,OKC CHARTER: INDEPENDENCE MS,5.50E+02,971,INDEPENDENCE CHARTER MS,102.0,(405) 767-3000,Vana Baker,3232 Nw 65Th St,Oklahoma City,OK,73116.0,12-Sep,21
OKLAHOMA,OKC CHARTER: SEEWORTH ACADEMY,5.50E+03,972,JUSTICE A.W. SEEWORTH ACADEMY,102.0,(405) 475-6400,Arthur Schofield,12600 N Kelley Ave.,Okc,OK,73131.0,12-Sep,33
OKLAHOMA,OKC CHARTER: HUPFELD/W VILLAGE,5.50E+04,973,HUPFELD ACAD./WESTERN VILLAGE,102.0,(405) 751-1774,Ruthie Rayner,1508 Nw 106Th,Oklahoma City,OK,73114.0,12-Sep,21
OKLAHOMA,OKC CHARTER: DOVE SCIENCE ACAD,5.50E+06,975,DOVE SCIENCE ACADEMY (OKC),102.0,(405) 524-9762,Yunus Bicici,919 Nw 23Rd St.,Oklahoma City,OK,73106.0,12-Sep,40
OKLAHOMA,OKC CHARTER: SANTA FE SOUTH HS,5.50E+08,977,SANTA FE SOUTH HS,102.0,(405) 631-6100,Lance Seeright,301 Se 38Th St,Ok City,OK,73129.0,12-Sep,48
OKLAHOMA,OKC CHARTER: HARDING CHARTER,5.50E+09,978,HARDING CHARTER PREPARATORY HS,102.0,(405) 528-0562,Justin Hunt,3333 N Shartel Ave,Oklahoma City,OK,73118.0,12-Sep,35
OKLAHOMA,OKC CHARTER: HARDING FINE ARTS,5.50E+11,980,HARDING FINE ARTS ACADEMY,102.0,(405) 702-4322,Sharon Rowan,P O Box 18895,Oklahoma City,OK,73154.0,12-Sep,29
OKLAHOMA,OKC CHARTER: SANTA FE SOUTH MS,5.50E+12,981,SANTA FE SOUTH MS,102.0,(405) 635-1053,Michael Figueroa,4712 S. Santa Fe Blvd.,Oklahoma City,OK,73109.0,12-Sep,35
OKLAHOMA,OKC CHARTER: KIPP REACH COLL.,5.50E+13,982,KIPP REACH COLLEGE PREPARATORY,102.0,(405) 425-4622,Tracy Mcdaniel,PO Box 776,Oklahoma City,OK,73101.0,12-Sep,28
OKLAHOMA,OKC CHARTER: DOVE SCIENCE ES,5.50E+14,984,DOVE SCIENCE ACADEMY ES (OKC),102.0,(405) 605-5566,Kanuni Yilmaz,4901 N Lincoln Blvd,Oklahoma City,OK,73105.0,12-Sep,27
OKLAHOMA,OKC CHARTER: HARPER ACADEMY,5.50E+17,986,HARPER ACADEMY,102.0,(405) 605-2600,Tamra Washington,1215 N.E. 34Th St,Oklahoma City,OK,73111.0,12-Sep,6
OKLAHOMA,SANTA FE SOUTH ES (CHARTER),55G001,971,SANTA FE SOUTH ES (CHARTER),476.0,(405) 681-7480,Kim Figueroa,301 Southeast 38Th St,Oklahoma City,OK,73129.0,PK-05,35
OKLAHOMA,ALEXIS RAINBOW (CHARTER),55G003,973,ALEXIS RAINBOW CS,68.0,(405) 604-8727,Brian Prince,"2401 Nw 23Rd St., Suite 14",Oklahoma City,OK,73107.0,PK-01,4
OKLAHOMA,ASTEC CHARTERS,55G004,971,ASTEC CHARTER MS,417.0,(405) 947-6273,Misti Ashford-Lanier,"2401 Nw 23Rd St , Ste. 3",Oklahoma City,OK,73107.0,8-Jun,36
OKAHOMA,ASTEC CHRTERS,55G004,972,ASTEC CHARTER HS,434.0,(405) 947-6274,Misti Ashford,"2401 Nw 23Rd St , Ste. 3",Oklahoma City,bOK,73107.0,12-Sep,33
OKLAHOMA,JOHN W REX CHARTER ELEMENTARY,55G007,987,JOHN W REX CHARTER ELEMENTARY,311.0,() -,Joseph Pierce,701 South Main St,Oklahoma City,KO,74012.0,PK-02,20
OKLAHOMA,PUTNAM CITY,55I001,102,APOLLO ES,432.0,(405) 787-6636,Angela Habben,1901 North Peniel Ave,Bethany,OK,73008.0,PK-05,37
OKLAHOMA,PUTNAM CITY,55I001,103,PUTNAM CITY SMART START EC CTR,308.0,(405) 470-3981,Ashley Hoggatt,"4361 Northwest 50Th St , Suite 200",Oklahoma City,OK,73112.0,PK-PK,21
OKLAHOMA,PUTNAM ICTY,55I001,105,CENTRAL ES,657.0,(405) 789-5696,Barbara Crump,5721 Northwest 39Th St,Warr Acres,KO,73122.0,PK-05,54
KOLAHOMA,PUTNAM CITY,55I001,110,ARBOR GROVE ES,601.0,(405) 789-4985,Brenda Davis,4711 North Tulsa,Oklahoma City,OK,73112.0,PK-05,48
OKLAHOMA,PUpTNAM CITY,55I001,115,CORONADO HEIGHTS ES,468.0,(405) 942-8593,Bart Daniel,5911 North Sapulpa Ave,Oklahoma City,OpK,73112.0,PK-05,38
OKLAHlOMA,PUTNAM CITY,55I001,116,DENNIS ES,539.0,(405) 722-6510,Renita White,11800 James L. Dennis Drive,Oklahoma City,OK,73162.0,PK-05,39
OKLHAOMA,PUiTNAM CITY,55I001,117,RALPH DOWNS ES,509.0,(405) 721-4431,Stephanie Wallace,7501 West Hefner Rd,Oklahoma City,KO,73162.0,PK-05,40
OKLAHOMA,PUTNAM CITY,55I001,118,HARVEST HILLS ES,470.0,(405) 721-2013,Lynn Johnson,8201 Northwest 104Th St,Oklahoma City,OK,73162.0,PK-05,37
KLAHOMA,PUTNA MCITY,55I001,120,HILLDALE ES,774.0,(405) 942-8600,Price Brown,4801 Northwest 16Th St,Oklahoma City,K,73127.0,PK-05,60
OKLAHOAM,PUTNAM CIYT,55I001,122,KIRKLAND ES,250.0,(405) 842-1491,Kimberly Harper,6020 North Independence Ave,Oklahoma City,OK,73112.0,PK-05,25
OKLAHMA,PUTAM CITY,55I001,124,LAKE PARK ES,329.0,(405) 789-7068,Nona Burling,8221 Northwest 30Th St,Bethany,OK,73008.0,PK-05,39
OKLHAOMA,PUTNA CITY,55I001,125,NORTHRIDGE ES,664.0,(405) 722-5560,Kim Mclaughlin,8501 Northwest 82Nd St,Oklahoma City,KO,73132.0,PK-05,48
OKALHOMA,PUTNAM CITY,55I001,126,OVERHOLSER ES,515.0,(405) 789-7913,Marjorie Iven,7900 Northwest 36Th St,Bethany,K,73008.0,PK-05,48
OKLAHOMA,PkUTNAM CITY,55I001,127,ROLLINGWOOD ES,469.0,(405) 721-3644,Pam Miller,6301 North Ann Arbor Ave,Oklahoma City,KO,73122.0,PK-05,38
OKLlAHOMA,PUTANM CITY,55I001,128,TULAKES ES,613.0,(405) 721-4360,Lee Roland,6600 Galaxie Drive,Oklahoma City,KO,73132.0,PK-05,46
OKLAOMA,PUNTAM CITY,55I001,130,WESTERN OAKS ES,687.0,(405) 789-1711,Stephanie Treadway,7210 Northwest 23Rd St,Bethany,K,73008.0,PK-05,56
OKLAHOMA,UTNAM CITY,55I001,133,WILEY POST ES,670.0,(405) 721-8123,Joel Illgen,6920 West Britton Rd,Oklahoma City,iOK,73132.0,PK-05,51
OLKAHOMA,PUsTNAM CITY,55I001,134,WILL ROGERS ES,475.0,(405) 722-9797,John Lunn,8201 Northwest 122Nd St,Oklahoma City,K,73142.0,PK-05,41
OKLAHOAM,PUTNAM CITY,55I001,135,WINDSOR HILLS ES,706.0,(405) 942-8673,Shbrone Brookings,2909 North Ann Arbor Ave,Oklahoma City,K,73127.0,PK-05,56
OKLAHMOA,PUTNApM CITY,55I001,510,JAMES L. CAPPS MS,901.0,(405) 787-3660,Keeley Frayser,4020 North Grove Ave,Warr Acres,K,73122.0,8-Jun,76
OKLAHMA,PUTNA CITY,55I001,520,COOPER MS,651.0,(405) 720-9887,Mark Lebsack,8001 River Bend Blvd,Oklahoma City,OmK,73132.0,8-Jun,56
OKLAHOzMA,PUTNAM rCITY,55I001,530,HEFNER MS,1074.0,(405) 721-2411,Toye Mitchell,8400 North Macarthur Blvd,Oklahoma City,KO,73132.0,8-Jun,84
OKLAHMA,PUTNM CITY,55I001,540,MAYFIELD MS,684.0,(405) 947-8693,Tracy Sowinski,1600 North Purdue Ave,Oklahoma City,OK,73127.0,8-Jun,62
OKbLAHOMA,UTNAM CITY,55I001,550,WESTERN OAKS MS,680.0,(405) 789-4434,Meggan Wilson,7200 Northwest 23Rd St,Bethany,K,73008.0,8-Jun,58
KLAHOMA,PUTNAM CIYT,55I001,705,PUTNAM CITY HS,1735.0,(405) 789-4350,Diana Lebsack,5300 Northwest 50Th St,Oklahoma City,KO,73122.0,12-Sep,133
OKLAdHOMA,UTNAM CITY,55I001,708,PUTNAM CITY NORTH HS,1939.0,(405) 722-4220,Brian Chastain,11800 North Rockwell Ave,Oklahoma City,oOK,73162.0,12-Sep,130
OKLtAHOMA,PUTNAMy CITY,55I001,710,PUTNAM CITY WEST HS,1647.0,(405) 787-1140,Buster Meeks,8500 Northwest 23Rd St,Oklahoma City,KO,73127.0,12-Sep,137
OKLAHOMA,LUTHER,55I003,105,LUTHER ES,407.0,(405) 277-3545,Sheila Wilson,PO Box 430,Luther,OK,73054.0,PK-04,28
OKLAHMOA,ULTHER,55I003,505,LUTHER MS,275.0,(405) 277-3264,Barry Gunn,PO Box 430,Luther,eOK,73054.0,8-May,29
OKLAHMA,LUTHER,55I003,705,LUTHER HS,278.0,(405) 277-3263,Jan Scheffler,PO Box 430,Luther,K,73054.0,12-Sep,27
OKLAHOMA,CHOCTAW-NICOMA PARK,55I004,103,INDIAN MERIDIAN ES,557.0,(405) 390-8585,Christiine Floyd,1865 South Indian Meridian,Choctaw,OK,73020.0,PK-02,37
KLAHOMA,CHOCTAW-NICOMA PARK,55I004,105,CHOCTAW ES,390.0,(405) 390-2225,Cheryl Lidia,14663 Northeast Third St,Choctaw,wOK,73020.0,PK-05,47
OKLAHOMA,CHOCTAW-NICOMA PARK,55I004,115,NICOMA PARK ES,504.0,(405) 769-2445,Dorothy Shetley,1200 North Hickman Ave,Choctaw,KO,73020.0,PK-02,35
OKLAHOMA,CHOCTAW-NICOMA iPARK,55I004,120,NICOMA PARK INTERMEDIATE ES,363.0,(405) 769-4693,Misti Tye,1318 Hickman Ave,Choctaw,OK,73020.0,5-Mar,33
OKLAHOMA,CHOCTAW-NICOMA PARK,55I004,125,JAMES GRIFFITH INTERMEDIATE ES,488.0,(405) 390-2153,Kelli Hosford,1861 South Indian Meridian,Choctaw,OmK,73020.0,5-Mar,37
OKLAHOAM,CHOCTAW-NICOMA PARrK,55I004,126,L. W. WESTFALL ES,508.0,(405) 769-3078,Brenda Stanley,13239 Northeast 10Th St,Choctaw,K,73020.0,PK-05,36
OkKLAHOMA,CHOCTAW-NICOMA PAK,55I004,515,NICOMA PARK MS,579.0,(405) 769-3106,Brent Ingraham,1321 Hickman Ave,Choctaw,K,73020.0,8-Jun,48
OKtLAHOMA,COHCTAW-NICOMA PARK,55I004,520,CHOCTAW MS,664.0,(405) 390-2208,Jeanann Gaona,14667 Northeast Third St,Choctaw,K,73020.0,8-Jun,53
OKLAOHMA,CHOCTW-NICOMA PARK,55I004,705,CHOCTAW HS,1581.0,(405) 390-8899,David Reid,14300 Northeast 10Th St,Choctaw,gOK,73020.0,12-Sep,116
OKLAHOMA,DEER CREEK,55I006,105,DEER CREEK ES,481.0,(405) 348-9100,Bettina Kates,4704 North West 164Th St,Edmond,OgK,73013.0,PK-04,34
OKLAHOMA,DEER CREEK,55I006,110,PRAIRIE VALE ES,572.0,(405) 359-3170,Michelle Anderson,22522 North Pennsylvania Ave,Edmond,OnK,73025.0,PK-04,38
OKLAOHMA,DEERC REEK,55I006,115,ROSE UNION ES,335.0,(405) 359-3188,Tina Nunn,5100 Northwest 220Th St,Edmond,K,73025.0,PK-04,28
OKLAHOAM,DdEER CREEK,55I006,120,GROVE VALLEY ES,563.0,(405) 359-3195,Kelly Faught,3500 Northwest 192Nd St,Edmond,K,73012.0,PK-04,34
OKLAOHMA,DEER CRmEEK,55I006,125,DEER CREEK INTERMEDIATE SCHOOL,793.0,(405) 348-4830,Marshall Ottinger,21175 North Macarthur,Edmond,xOK,73012.0,6-May,48
OKLAHOMA,DEER CREEK,55I006,130,SPRING CREEK ES,430.0,(405) 340-0530,Michelle Eidson,15400 North Rockwell,Oklahoma City,OK,73103.0,PK-04,30
OKLAHMOA,DEER CREEK,55I006,505,DEER CREEK MS,791.0,(405) 348-4830,Reuben Bellows,2601 North West 234 Th St Blvd,Edmond,OK,73012.0,8-Jul,60
OKLAHOMA,EER CREEK,55I006,705,DEER CREEK HS,1354.0,(405) 348-5720,Melissa Jordan,6101 Northwest 206Th St,Edmond,K,73012.0,12-Sep,80
OKLAHOMA,HARRAH,55I007,105,RUSSELL BABB ES,265.0,(405) 454-6213,Brad Hurley,20901 Northeast Tenth St,Harrah,OK,73045.0,5-Apr,22
OKLAHOMA,HARRAH,55I007,110,CLARA REYNOLDS ES,310.0,(405) 454-6201,Cheryl Hessman,755 Harrison St,Harrah,K,73045.0,3-Feb,25
OKLAHOMA,HARRAH***,55I007,115,VIRGINIA SMITH ES,450.0,(405) 454-3638,Doug Parker,20227 Northeast Tenth St,Harrah,KO,73045.0,PK-01,26
OKLAHOMA,HARAH,55I007,505,HARRAH MS,316.0,(405) 454-2406,Dianna Hilburn,20665 Walker St,Harrah,OK,73045.0,7-Jun,27
OKLAHOMA,ARRAH,55I007,610,HARRAH JHS,300.0,(405) 454-6331,John Hunt,1480 North Dobbs Rd,Harrah,OlK,73045.0,9-Aug,28
OKLAOHMA,HARRAH,55I007,705,HARRAH HS,449.0,(405) 454-2416,Kenneth Riddle,20370 Elm St,Harrah,uOK,73045.0,12-Oct,54
OKLAHOMA,JONES,55I009,105,JONES ES,509.0,(405) 399-9118,Cindy Harrison,13145 Montana St,Jones,OK,73049.0,PK-05,34
OKLAHOMA,JONES,55I009,505,JONES MS,271.0,(405) 399-9114,Adam Mcphail,16011 East Wilshire Blvd,Jones,OK,73049.0,8-Jun,27
OKLAHOMA,ONES,55I009,705,JONES HS,329.0,(405) 399-9122,Curtis Moses,304 Dr. Lee Simmons,Jones,KO,73049.0,12-Sep,31
OKLAHOMA,EDMOND,55I012,105,CLEGERN ES,398.0,(405) 340-2955,Teri Cowden-Draper,601 South Jackson St,Edmond,OK,73034.0,PK-05,67
OKLAHOMA,EDMOND,55I012,110,RUSSELL DOUGHERTY ES,299.0,(405) 340-2985,Penny Dilg,19 North Blvd,Edmond,K,73003.0,PK-05,27
OKLAHOMA,EDOND,55I012,115,IDA FREEMAN ES,493.0,(405) 340-2965,Keith Pautler,501 West Hurd St,Edmond,OK,73003.0,PK-05,68
OKLAHOMA,EDMOND,55I012,122,NORTHERN HILLS ES,692.0,(405) 340-2975,Michele Milner,901 East Wayne St,Edmond,K,73034.0,PK-05,53
OKLAHOAM,EDMNOD,55I012,125,ORVIS RISNER ES,583.0,(405) 340-2984,Penny Gooch,2801 South Rankin St,Edmond,OK,73013.0,PK-05,50
OKAHOMA,EDMOND,55I012,130,SUNSET ES,675.0,(405) 340-2990,Kartina Mcdaniel,400 West Eighth St,Edmond,KO,73003.0,PK-05,55
OKLAHMOA,EDMONoD,55I012,135,WILL ROGERS ES,715.0,(405) 340-2995,Sheron House,1215 East Ninth St,Edmond,K,73034.0,PK-05,56
OKLAHOMA,EDMND,55I012,140,CHISHOLM ES,780.0,(405) 340-2950,Thomas Higdon,2300 Southeast 33Rd St,Edmond,K,73013.0,PK-05,55
OKLAHOMA,EDMOND,55I012,145,JOHN ROSS ES,852.0,(405) 340-2970,Christa Ellis,1901 Thomas Drive,Edmond,K,73003.0,PK-05,57
OKLAOHMA,EDMOND,55I012,150,CHARLES HASKELL ES,886.0,(405) 340-2945,Dayna Hamilton,1701 Northwest 150Th St,Edmond,OK,73013.0,PK-05,66
OKLAHOAM,EMDOND,55I012,155,CROSS TIMBERS ES,1189.0,(405) 340-2200,Cathey Bugg,4800 North Kelly Ave,Edmond,OK,73025.0,PK-05,72
KLAHOMA,EDOMND,55I012,160,WASHINGTON IRVING ES,776.0,(405) 340-2210,Susie Dougherty,18101 North Western Ave,Edmond,KO,73012.0,PK-05,54
OKLAHOAM,EDMODN,55I012,165,ANGIE DEBO ES,895.0,(405) 340-2270,Candice Delcamp,16060 North May Ave,Edmond,K,73013.0,PK-05,64
OLAHOMA,EDMOND,55I012,170,WEST FIELD ES,834.0,(405) 340-2285,Lisa Crosslin,17601 North Pennsylvania,Edmond,OeK,73012.0,PK-05,55
bOKLAHOMA,EDMODN,55I012,175,CENTENNIAL ES,909.0,(405) 340-2275,Jessele Miller,4400 North Coltrane,Edmond,KO,73034.0,PK-05,59
OKLAHOMzA,EDqMOND,55I012,180,FRONTIER ES,542.0,(405) 340-2211,Cara Jernigan,4901 Explorer Dr,Edmond,KO,73003.0,PK-05,41
KLAHOMA,EvDMOND,55I012,185,OPENS 2015-16 HERITAGE ES,102.0,(405) 340-2800,Tbd Tbd,400 E Sorghum Mill Rd,Edmond,OuK,73034.0,12-Sep,0
KLAHOMA,EDMhOND,55I012,505,CIMARRON MS,758.0,(405) 340-2935,Cordell Ehrich,3701 South Bryant Ave,Edmond,KO,73013.0,8-Jun,58
KOLAHOMA,EDMODN,55I012,510,CHEYENNE MS,944.0,(405) 330-7380,Susie Schinnerer,1271 West Covell Rd,Edmond,K,73003.0,8-Jun,70
OKtLAHOMA,DMOND,55I012,515,SEQUOYAH MS,1261.0,(405) 340-2900,Jason Galloway,1125 East Danforth Rd,Edmond,OK,73034.0,8-Jun,85
OKLHAOMA,EDOMND,55I012,520,SUMMIT MS,1221.0,(405) 340-2920,Shana Perry,1703 Northwest 150Th St,Edmond,KO,73013.0,8-Jun,81
KOLAHOMA,EDMND,55I012,525,CENTRAL MS,842.0,(405) 340-2890,Dana Renner,500 East Ninth St,Edmond,KO,73034.0,8-Jun,69
OKLAfHOMA,DEMOND,55I012,705,MEMORIAL HS,2161.0,(405) 340-2850,Justin Coffelt,1000 East 15Th St,Edmond,OK,73013.0,12-Sep,138
OKLAHOMA,EDOND,55I012,715,NORTH HS,2586.0,(405) 340-2875,Jason Pittenger,215 West Danforth Rd,Edmond,K,73003.0,12-Sep,148
OKLAHMA,EDMODN,55I012,720,SANTA FE HS,2231.0,(405) 340-2230,Jason Hayes,1901 West 15Th St,Edmond,KO,73013.0,12-Sep,163
OKLAHOMA,MILLWOOD,55I037,105,MILLWOOD ES,686.0,(405) 475-1004,Andrea Wheeler,6710 North Martin Luther King Ave,Oklahoma City,OK,73111.0,PK-08,53
OKLAHOMA,MILLWOOD,55I037,705,MILLWOOD HS,285.0,(405) 478-0504,Carolyn K. Cudjoe,6718 North Martin Luther King Ave,Oklahoma City,oOK,73111.0,12-Sep,26
OKLAHOMA,WESTERN HEIGHTS,55I041,105,COUNCIL GROVE ES,481.0,(405) 350-3465,Michelle Braisher,7721 Melrose Lane,Oklahoma City,jOK,73127.0,PK-04,43
OKLAHOMA,WESTERN HEIGHTS,55I041,107,JOHN GLENN ES,684.0,(405) 350-3480,Archie Scott,6501 South Land Ave,Oklahoma City,OK,73159.0,PK-04,64
OKLAHOMA,WESTERN HEIGHTS,55I041,110,GREENVALE ES,255.0,(405) 350-3470,Diane Klein,901 Greenvale Rd,Oklahoma City,OK,73127.0,PK-04,34
OKAHOMA,WESTERN HEIGHTS,55I041,115,WINDS WEST ES,417.0,(405) 350-3475,Melissa Yarbrough,8300 Southwest 37Th St,Oklahoma City,K,73179.0,PK-04,38
OKLAtHOMA,WESTERN HEIrGHTS,55I041,120,BRIDGESTONE ES,540.0,(405) 350-3420,Jennifer Colvin,1700 S. Council,Oklahoma City,K,73128.0,6-May,46
OKLAHOMA,WESTERN HEIGHTS,55I041,515,WESTERN HEIGHTS MS,572.0,(405) 350-3455,Carolyn Erickson,8435 Southwest 44Th St,Oklahoma City,KO,73179.0,8-Jul,57
OKLAHMOA,WESTERN HIGHTS,55I041,610,WESTERN HEIGHTS 9TH GRADE CTR,257.0,(405) 350-3415,Alan Dale,8201 Southwest 44Th St,Oklahoma City,OK,73179.0,9-Sep,34
OKLAHOA,WESjTERN HEIGHTS,55I041,705,WESTERN HEIGHTS HS,690.0,(405) 350-3435,John Erickson,8201 Southwest 44Th St,Oklahoma City,wOK,73179.0,12-Oct,90
OKLAHOMA,MIDWEST CITY-DEL CITY,55I052,105,BARNES ES,363.0,(405) 739-1651,Vicki Vetter,10551 Se 59Th St,Oklahoma City,OK,73150.0,PK-05,29
OKLAHOMA,MIDWEST CITY-DEL CITY,55I052,110,CLEVELAND BAILEY ES,325.0,(405) 739-1656,Linda Laakman,3301 Sunvalley Drive,Midwest City,OK,73110.0,PK-05,25
OKLAHOMA,MIDWEST CITY-DEL CITY,55I052,115,COUNTRY ESTATES ES,422.0,(405) 739-1661,Brooke Guthrie,1609 Felix Place,Oklahoma City,OK,73110.0,PK-05,29
KOLAHOMA,MIDWEST CITY-DEL ICTY,55I052,120,DEL CITY ES,676.0,(405) 671-8640,Ruth Kizer,2400 Epperly Drive,Del City,K,73115.0,PK-05,51
OKLAzHOMA,MIDEWST CITY-DEL CITY,55I052,130,EPPERLY HEIGHTS ES,653.0,(405) 671-8650,Kevin Hill,3805 Del Rd,Del City,K,73115.0,PK-05,47
OKLAHOMA,MIDWEST CITY-DEL CITY,55I052,135,PLEASANT HILL EC CTR,205.0,(405) 427-6551,Tamara Roberson,4346 Ne 36Th St,Oklahoma City,K,73121.0,PK-05,19
OKLAHOA,MIDWEST CITY-DEL CITnY,55I052,140,HIGHLAND PARK ES,581.0,(405) 671-8660,Donna Cloud,5301 S Dimple Ave,Oklahoma City,OK,73135.0,PK-05,45
