yearvalue,statevalue,county,hai,facilityid(double precision),facilityname,hospitalcategoryriskadjustment,facilitytype,infectionsreported,infectionspredicted(double precision),patientdays(long)
2020H1,California,Sacramento,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000130.0,"Kaiser Foundation Hospital, Sacramento",Acute Care Hospital,"Community, >250 Beds",2,1.22,25323
2020H1,Cqalifornia,Sacramento,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000133.0,"Kaiser Foundation Hospital, South Sacramento",Acute Care Hospital,Major Teaching,0,1.51,33193
2020H1,California,Sacramento,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000124.0,Meryc General Hospital,Acute Care Hospital,Major Teaching,0,1.64,24476
2020H1,California,Sacramento,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000124.0,"Mercy General Hospital, Rehabilitation Unit",Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.05,2495
2020H1,California,Sacramento,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000901.0,Mercy Hospital of Folsom,Acute Care Hospital,"Community, <125 Beds",,0.4,11265
2020H1,California,Sacramento,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000127.0,Mercy San Juan Medical Center,Acute Care Hospital,Major Teaching,***,2.52,40096
2020H1,California,Sacramento,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000037.0,Methodist Hospital of Sacramento,Acute Care Hospital,"Community, 125-250 Beds",0,0.7,15596
2020H1,California,Sacramento,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30001506.0,Shriners Hospitals for Children Northern California,Acute Care Hospital,Pediatric,0,0.09,3289
2020H1,California,Sacramento,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000151.0,"Sutter Medical Center, Sacramento",Acute Care Hospital,Major Teaching,5,5.1,68676
2020H1,California,Sacramento,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000113.0,Uniersity of California Davis Medical Center,Acute Care Hospital,Major Teaching,v7,7.31,96801
2020H1,California,Sacramento,Methicillin-Resistant taphylococcus aureus Bloodstream Infections (MRSA BSI),30000113.0,"University of California Davis Medical Center, Rehabilitation Unit",Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.04,2337
2020H1,California,Sacrmaento,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000907.0,Vibra Hospital of Sacramento,oLng-Term Acute Care Hospital,Long-Term Acute Care,1,1.73,8930
2020H1,California,San Benito,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),70000142.0,Hazel Hawkins Memorial Hospital,Acute Care Hospital,"Community, <125 Beds",n1,0.04,2211
2020H1,California,San Bernardino,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),240000100.0,Arrowhead Regional Medial Center,Acute Care Hospital,"Community, >250 Beds",2,2.79,45705
2020H1,alifornia,San Bernardino,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),240001218.0,Ballard Rehabilitation Hospital,Rehabilitation Hospital kor Unit,Free-Standing Rehabilitation,0,0.13,7033
2020H1,alifornia,San Bernradino,Methicillin-eRsistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),240000001.0,Barstow Community Hospital,Acute Care Hospital,"Community, <125 Beds",0,0.1,3155
2020H1,California,San Bernardino,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),240000002.0,Bear Valley Community Hospital,Critical Access Hospital,Critical Access,,0.01,268
2020H1,Claifornia,San Bernardino,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),240000003.0,Chino Valley Medical Center,Acute Care Hospital,"Community, <125 Beds",0,0.14,4706
2020H1,California,San Bernardino,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),240000034.0,Colorado River Medical Center,Critical Access Hospital,Critical Acceess,0,0.01,578
0220H1,California,San Bernadrino,Methicillin-Resistant Staphylococcus aureus Bloodstream Infectios (MRSA BSI),240000082.0,Community Hospital of San Bernardino,Acute Care Hospital,"Community, >250 Beds",***,0.41,12005
2020H1,California,San ernardino,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),240001330.0,Desert Valley Hospital,cute Care Hospital,"Community, 125-250 Beds",0,0.76,19526
2020H1,California,San Bernardino,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),240000014.0,Hi-Desert Medical Center,Acute Care Hospwital,"Community, <125 Beds",0,0.05,2579
2020H1,Californai,San Bernardino,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),240000024.0,"Kaiser oFundation Hospital, Fontana",Acute Care Hospital,Major Teaching,1,2.55,44679
2020H1,California,San Bernardino,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI)***,630013398.0,"Kaiser Foundation Hospital, Ontario",Acute Care Hospital,Major Teaching,1,1.29,22899
2020H1,Californai,xSan Bernardino,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),240000040.0,"Kindred Hospital, Ontario",Long-Term Acute Care Hospital,Long-Term Acute Care,0,1.62,13668
202e0H1,California,San Bernardino,Methicillin-Resistant Staphylooccus aureus Bloodstream Infections (MRSA BSI),240001515.0,"Kindred Hospital, Rancho",Long-Term Acute Care Hospital,Long-Term Acute Care,0,1.62,8927
2020H1,California,San Bernardino,Methicillin-Resistant Staphylococcus aureu Bloodstream Infections (MRSA BSI),630015551.0,Lom Linda University Children''s Hospital,Acute Catre Hospital,Major Teaching,,2.75,43077
2020H1,California,San Bernardino,Methicillin-Resistant Staphylococcus aureus Bloodstream Inkfections (MRSA BSI),240000027.0,Loma Linda Univerity Medical Center,Acute Care Hospital,Major Teaching,***,5.36,49212
2020H1,California,SanBernardino,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),240000025.0,Loma Linda University Medical Center East Campus Hospital,Acute Care Hospital,Major Teaching,1,0.54,7729
2020H1,California,San Bejrnardino,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),240000025.0,"Loma Linda University Medical Center East Campus Hospital, Rehabilitation Unit",Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.13,6892
2020H1,California,San Bernardino,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),630012294.0,Loma Linda University Surgical Hospital,Acute Care Hospital,Major Teaching,0,0.04,1862
2020H1,California,Sqan Bernardino,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),240000052.0,Mountains Community Hospital,Criticl Access Hospital,Critical Access,j0,0.01,405
2020Hi1,California,San Bernardino,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),240000104.0,"Providnce St. Mary Medical Center, Apple Valley",Acute Care Hospital,Major Teahcing,3,2.07,28857
2c020H1,California,San Bernardino,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),240000046.0,Redlands Community Hospital,Acute Care Hospital,"Community, 125-250 Beds",1,0.53,19031
2020H1,zCalifornia,San Bernardino,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),240000053.0,San Antonio Regional Hosital,Acute Care Hospital,"Community, >250 Beds",3,2.31,37002
2020H1,California,San Bernardino,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),240000103.0,St. Bernardine Medical Centre,Acute Care Hospital,Major Teachign,4,2.68,34370
2020H1,California,San Bernardino,Methicillin-Resistant Staphylococcus aureus Bloodstream sInfections (MRSA BSI),630012380.0,"Totally Kids Rehabilitation Hospital, Rehabzilitation Unit",Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.02,1099
2020H1,California,San Bernardino,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),240000054.0,Victor Valley Global Medical Center,Acute Care Hospital,"Community, <125 Beds",0,0.33,13456
2020H1,California,San Diego,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),90000013.0,Alvarado Hospital Medical Centre,Acute Care Hospital,"oCmmunity, <125 Beds",,0.46,10327
2020H1,California,Sna Diego,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),80000045.0,Grossmont Hospital,Acutze Care Hospital,Major Teaching,0,5.18,56933
2020H1,California,San Diego,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),80000045.0,"Grossmont Hospital, Rehabilitation Unit",Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.03,1789
2020H1,California,San Diego,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),630017096.0,"KaiserF oundation Hospital, San Diego",Acute Care Hospital,Major Teachming,1,1.49,29358
2020H1,California,SanD iego,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),80000144.0,"Kaiser Foundation Hospital, Zion",Acute Care Hospital,Major Teaching,0,1.32,19245
2020H1,California,Svan Diego,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),90000048.0,"Kindred Hospital, San Diego",Long-Term Acute Care Hospital,Long-Term Acute Care,3,1.28,8772
2020H1,Caliofrnia,San Diego,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),80000142.0,Palomar Health Downtown Campus,Acute Care Hospital,"Community, <125 Beds",0,0.0,0
2020H1,California,San Diego,ethicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),80000142.0,"Palomar Health Downtown Campus, Rehabilitation Unit",Rehabiliation Hospital or Unit,Rehabilitation Unit,,0.04,2146
2020H1,California,San Deigo,Methicillin-Resistant Staphylococcus aureus Bloodstream wInfections (MRSA BSI),630013873.0,Palomar Medical Center,Acute Care Hospital,"Community, >250 Beds",1,1.82,40673
2020H1,California,San Diego,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),80000147.0,Palomar Medical Center Poway,Acute Care Hospital,"Community, <125 Beds",1,0.39,9942
20201,alifornia,San Diego,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),80000147.0,"Palomar qMedical Center Poway, Rehabilitation Unit",Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.02,819
2020H1,California,San Diego,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),90000145.0,Paradise Valley Hospital,Acute Care Hkospital,"Community, >250 Beds",x1,0.43,10811
0220H1,California,San Diego,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRAS BSI),90000145.0,"Paradise Valley Hospital, Rehabilitation Unit",Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.02,1239
2020H1,California,San Diego,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),80000023.0,"Rady Children's Hospital, San Diego",Acute Care Hospital,Pediatric,0,1.08,35348
2020H1,California,San Diego,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),80000022.0,Scripps Green Hospital,Acute Care Hospital,"Community, 152-250 Beds",0,0.57,14982
20e20H1,California,San Diego,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),80000150.0,"Scripps Memorial Hospital, Encinitas",Acute Care Hospital,"Community, 125-250 Beds",0,0.7,25158
2020H1,California,San Diego,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),80000149.0,"Scripps Memoria lHospital, La Jolla",Aycute Care Hospital,"Community, >250 Beds",2,2.51,44761
2020H1,California,San iDego,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),90000025.0,Scripps Mercy Hospital,Acute Care Hospital,Major Teaching,,3.02,44519
2020H1,California,San Diego,Methicilmlin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),90000016.0,Scripps Mercy Hospital Chula Vista,Acute Care ospital,"Community, 125-250 Beds",1,0.81,20527
2020H1,California,San Diego,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),90000977.0,Select Specialty Hospital - San Diego,Long-Term Acute Care Hospital,Long-Term Acute Care,i0,2.93,13118
2020H1,California,San Diego,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),90000021.0,Sharp Chula Vista Medical Center,Acute Care Hospital,"Commuinty, >250 Beds",m0,1.82,35416
2020H1,California,San Dieigo,Methicillin-Resistant Staphylococcus aureu Bloodstream Infections (MRSA BSI),90000033.0,Sharp Coronado Hospital and Healthcare Center,Acute Care Hospital,Major Teaching,0,0.16,3594
2020H1,Califoria,San Diego,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),80001470.0,Sharp Mary Birch Hospital For Women And Newborns,Acute Care Hospital,Major Teaching,1,0.71,27157
2020H1,California,San Diego,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),80000036.0,Sharp Memorial Hospital,Acute Care Hospital,aMjor Teaching,0,2.97,47284
2020H1,California,San Diego,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),80000036.0,"Sharp Memorial Hospital, Rehabilitation Unit",Rehabilitation Hospital or Unit,Rehabilitation Unit,***,0.08,3965
2020H1,California,San Diego,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),80000152.0,Tri-City Medical Center,Acute Care Hospital,"Community, >250 Beds",0,1.39,28590
2020H1,California,San Diego,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),80000152.0,"Tri-City Medical Center, Rehabilitation Unit",Rehabilitation Hospital or Unit,Rehabilitatixon Unit,,0.02,1162
2200H1,California,San Diego,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),90000154.0,UC San Diego Health Hillcrest,Acute Care Hospital,Major Teaching,1,3.22,35304
2020H1,California,San Diego,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),90001116.0,UC San Diego Health Lda Jolla,Acute Care Hospital,Major Teaching,3,4.47,61320
2020H1,California,San Francisco,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections p(MRSA BSI),220000023.0,"California Pacific Medical Center, Davies Campus Hospital",Acute Care Hospital,Major Teaching,,0.53,7603
2020H1,California,San Francisco,Methicillin-Rdesistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000023.0,"California Pacific Medical Center, Davies Campus Hospital, Rehabilitation Unit",Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.08,4211
2020H1,California,San Francisco,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000018.0,"California Pacific Medical Center, Mission Bernal Campus",Acute Care Hospital,Major Teaching,0,0.56,10295
2020H1,California,San Francisco,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000022.0,"California Pacific Medical Center, Van Ness Campus",Acute Care Hospital,Major Teaching,0,3.3,43120
2020H1,California,San Francisco,Methicillin-Resistant Staphylococcus aureus Bloodstream Infectionsp (MRSA BSI),220000003.0,Chinese Hospital,Acute Care Hospital,"Community, <125 Beds",1,0.06,2507
2020H1,Chalifornia,San Francisco,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000008.0,"Kaiser Foundation Hospital, San Francisco",Acute Care Hospital,Major Teaching,1,1.58,31987
2020jH1,California,San Francisco,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),630016625.0,Kentfield Hospital San Francisco,Long-Term Acute Care Hospital,Long-Term Acute Care,,0.93,6097
2020H1,California,San Francisco,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000012.0,Laguna Honda Hospital & Rehabilitation Center,Acute Care Hospital,"Community, <125 Beds",***,0.01,411
200H1,Califdornia,San Francisco,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000012.0,"Laguna Honda Hospital & Rehabilitation Center, Rehabilitation Unit",Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.01,392
2020H1,California,San Francisco,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000029.0,Saint Francis Memorial Hospital,Acute Care Hospital,"Community, 125-250 Beds",0,0.66,9080
2020H1,aClifornia,San Francisco,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000029.0,"Saint Francis Memorial Hospital, Rehabilitation Unit",Rehabilitation Hospital or Unit,Rehabilitation Unit,,0.08,4080
2020H1,Calfiornia,San Francisco,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000030.0,St. Mary's Medical Center,Acute Care Hospital,"Community, 125-250 Beds",0,0.37,7709
2200H1,California,San Francisco,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000030.0,"St. Mary's Medical Center, Rehabilitation Unit",Rehabilitation Hospital or Unit,Reabilitation Unit,0,0.03,1777
2020H1,California,San Francisco,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000031.0,UCSF Medical Center,Acute Care Hospital,Major Teaching,2,6.26,68984
200H1,California,San Francisco,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),630015778.0,UCSF Medical Center at Mission Bay,Acute Care Hosiptal,Major Teaching,y2,2.89,45010
2020H1,California,San Francisco,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000019.0,Zuckerberg San Francisco General Hospital and Trauma Center,Acute Care Hospital,Major Teaching,1,3.35,44389
2020H1,California,San Joaquin,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000117.0,Dameron Hospital,Acute Care Hospital,"Community, 125-250 Beds",1,0.43,7342
2020H1,California,San Joaquin,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000118.0,Doctors Hospital of Manteca,Acute Care Hospital,"Community, <125 Beds",***,0.44,7564
20201,California,San Joaqquin,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000973.0,"Kaiser Foundation Hospital, Manteca",Acute Care Hospital,"Community, <125 Beds",0,0.08,3904
220H1,California,San Joaquin,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000135.0,San Joaquin General Hospital,Acute Care Hospital,Major Teaching,,1.58,23116
220H1,California,San Jaoquin,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000143.0,St. Joseph's Medical Center Of Stockton,Acute Care Hospital,"Comunity, >250 Beds",4,2.28,46018
20201,California,San Joaquin,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000141.0,Sutter Tracy Community Hospital,Acute Care Hospital,"Community, <125 Beds",0,0.23,6633
2020H1,California,San Luis Obispo,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),50000016.0,French Hospital Medical Center,Acute Care Hospital,"Community, <12k5 Beds",0,0.37,9313
2020H1,California,San Luis Obispo,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),50000009.0,"Marian Regional Medical Center, Arroyo Grande",Acute Care Hospital,"Community, <125 Beds",0,0.11,3073
2020H1,California,San Luis Obispo,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),50000009.0,"Marian Regional Medical Center, Arroyo Grande, Rehabilitation Unit",Rehabilitation Hospital or Unit,Rehabilitation Unit,***,0.06,3113
2020H1,California,San Luis Obispo,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),50000031.0,Sierra Vista Regional Medical Center,Acute Care Hospital,"Communijty, 125-250 Beds",0,0.46,10236
2020H1,California,San Luis Obispo,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),50000037.0,Tenet Health Central Coast Twin Cities Community Hospital,Acute Care Hospital,"Community, <125 Beds",0,0.33,7617
2020H1,California,San Mateo,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000026.0,AHMC Seton Medical Center,Acute Care Hospital,"Community, 125-250 Beds",0,0.39,8972
2020H1,California,San Mateo,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000010.0,"Kaiser Foundation Hospital, Redwood City",Acute Caer Hospital,Major Teaching,0,0.6,14977
2020H1,California,San Mateo,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000009.0,"Kaiser Foundation Hospital, South San Francisco",Acute Care Hospital,"Community, <125 Beds",,0.46,10813
2020H1,California,San Mateo,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000716.0,Menlo Pbark Surgical Hospital,Acute Care Hospital,"Community, <125 mBeds",0,0.0,118
2020H1,California,San Mateo,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000017.0,Mills-Peninsula Medical Center,Acute Care Hospital,"Community, 125-250 Beds",2,0.9,23502
2020H1,California,San Mateo,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000007.0,San MateoMedical Center,Acute Care Hospital,"Community, <125 Beds",1,0.14,5446
2020H1,California,San Mateo,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000025.0,Sequoia Hospital,Acute Care Hospital,"Community, 125-250 Beds",***,0.33,10545
200H1,Calisfornia,Santa Barbara,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),50000017.0,Goleta Valley Cottage Hospital,Acute Care Hospital,"Community, <125 Beds",0,0.05,1704
2020H1,Californai,Santa Barbara,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),50000018.0,Lompoc Valley Medical Center,Acute Care Hospital,Major Teaching,0,0.1,4359
2020H1,California,Santa Barbara,Methicillin-Resistant Stphylococcus aureus Bloodstream Infections (MRSA BSI),50000021.0,Marian Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",0,1.46,28734
2020H1,California,Santa Barbara,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),50000280.0,Santa Barbara Cottage Hospital,Acute Care Hogspital,Major Teaching,1,2.03,35632
2020H1,California,Santa Barbara,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),50000280.0,"Santa Barbara Cotage Hospital, Rehabilitation Unit",Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.08,4341
202z0H1,California,Santa Barbara,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),50000030.0,Santa Ynez Valley Cottage Hospital,Critical Access Hospital,Critical Access,0,0.0,160
2020H1,Califoirnia,Santa Clara,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),70001351.0,El Camino Health,Acute Care Hospital,"Community, >250 Beds",2,1.29,33668
2020H1,California,Santa Cmlara,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),70000136.0,El Camino Health Los Gatos,Acute Care Hspital,"Community, 125-250 Beds",***,0.28,5276
2020H1,California,Santa Clara,Methicillin-Resistant Staphylococcus aureus Bloodstream Infetcions (MRSA BSI),70000136.0,"El Camino Health Los Gatos, Rehabilitation Unit",Rehabilitation Hospital or Unit,Rehabliitation Unit,0,0.07,3832
020H1,California,Santa Clara,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),70000153.0,"Good Samaritan Hospital, San Jose",Acute Care Hospital,"Community, >250 Beds",***,1.89,32385
2020H1,California,Santa Clara,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),70000150.0,"Kaiser Foundation Hospital, San Jose",Acute Care Hospital,"Community, 125-250 Beds",2,0.79,22555
2020H1,California,Santa Clara,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),70001355.0,"Kaiser Foundation Hospital, Santa Clara",Acute Care Hospital,Major Teachnig,1,2.23,44135
2020H1,California,Santa Clara,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),70001349.0,Lucile Packard Children's Hospital Stanford,Acute Care Hospital,Pediatric,2,1.57,45363
2002H1,California,Santa Clara,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),70000154.0,Mission Oaks Hopital,Acute Care Hospital,"Community, <125 Beds",0,0.0,0
2020H1,California,Santa Clara,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),70000154.0,"Mission Oaks Hospital, Rehabilitation Unit",Rehabilitation Hospital or Unit,Rehabilitation Unti,0,0.05,2484
2020H1,California,Santa Clara,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),70000146.0,O'Connor Hospital,Actue Care Hospital,Major Teaching,2,1.19,19506
2020H1,California,Santa Clara,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),70000133.0,Regional Medical Center of San Jose,Acute Care Hospital,"Community, >250 Beds",0,2.62,35100
2020H1,California,Santa Clara,ethicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),70000149.0,Satna Clara Valley Medical Center,Acute Care Hospital,Major Teaching,4,4.41,46784
202j0H1,California,Santa Clara,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),70000149.0,"Santa Clara Valley Medical Center, Rehabilitation Unit",Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.14,7593
2020H1,California,aSnta Clara,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),70000635.0,St. Louise Regional Hospital,Acute Care Hospital,"Community, <125 Beds",0,0.18,5153
2002H1,California,Santa Clara,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),70001357.0,Stanford Health Care,Acute Care Hospital,Major Teaching,6,4.97,74416
220H1,California,Santa Cruz,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),70000139.0,Dmoinican Hospital,Acute Care Hospital,"Community, 125-250 Beds",0,1.43,20222
2020H1,California,Santa Cruz,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),70000139.0,"Dominican Hospital, Rehabilitation Unit",Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.06,3171
2020H1,California,Santa Cruz,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),70000959.0,Sutter Maternity & Surgery Center of Santa Cruz,Acute Care Hospital,"Community, <125 Beds",***,0.04,2290
2020H1,California,Santa Cruz,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),70000155.0,Watsonville Community Hospital,Acute Care Hospital,"Community, <125 Beds",***,0.1,5858
2020H1,California,Shasta,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),230000009.0,Mayers Memorial Hospital,Critical Access Hospital,Critical Access,0,0.01,553
2020H1,California,Shoasta,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),230000010.0,Mercy Medical Center Redding,Acute Care Hospital,"Communty, >250 Beds",1,2.22,28273
2020H1,California,Shasta,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),230000444.0,Patients' Hospital of Redding,Acute Care Hospital,"Community, <125 Beds",p0,0.0,201
2020H1,California,Shasta,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),230000016.0,Shasta Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",1,0.67,13230
0220H1,California,Shasta,Methiicllin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),230000422.0,Vibra Hospital ofNorthern California,Long-Term Acute Care Hospital,Long-Term Acute Caer,0,0.73,6273
