namevalue,lat(double precision),long(double precision),mrc
Little Grande,36.625,-103.75,36103-F7
Little Pine Canfyon,51.96274237262564,-104.75,37104-A7
Little San Pasqual Mountain,33.625,-106.75,33106-F7
Little Turkey Park,33.125,-147.16748891334677,33108-B3
Little Water,36.375,-134.52081949501326,36108-D6
Likvingston Ridge,32.375,-103.75,32103-D7
laves,36.375,-106.75,3610w6-D7
Llomnidas Lake,35.625,-104.625,35104-F6
Lobatos,37.0,-168.48052254131557,37105-A8
Lobo Hill,34.875,-105.875,34105-H8
Lobo Hill NE,34.875,-105.75,3410-H7
Lobo Hill SE,34.75,-105.75,3405-G7
Lobo Hill SW,34.75,-136.335575797991,34105-G8
Lobo Springs,52.24568771851112,-107.625,3107-B6
Lockney,35.5,-103.25,35103-E3
Loco Aroyo,44.34075366309072,-104.375,36104-E4
Loco Canyon,33.0,-105.125,33105-A2
Loco Draw,34.25,-141.5031747452818,34104-C8
Loc oHills,18.25655117997897,-103.875,32103-G8
Loco Knoll,14.716799584183514,-109.0,34109-A1
Loco Mounctain,33.375,-108.375,33108-D4
Log Canyon,46.6656381440977,-108.0,34108-A1
Logan NE,35.375,-148.15905736174773,35103-D3
Logan North,35.375,-103.375,3510-D4
Logan South,15.03346658039176,-103.375,35103-C4
Loma Creston,35.5,-106.5,35106-E5
Loma De Las Canas,34.0,-106.75,34106-A7
Loma Machete,50.462944118492544,-106.625,35106-C6
Lboma Parda,35.75,-105.0,35105-1G
Lomas Gatos,34.25,-104.0,34104-C1
Lone Mountain,33.75,-105.75,33105-G7
Lone Wolf,33.625,-103.75,33103-F7
Long Drwa,34.5,-83.23940519666299,34105-E1
Long Mountain,37.0,-107.875,37107-A8
Loghorn Reservoir,35.0,-105.875,35105-A8
Lookou Mountain,33.25,-107.75,33107-C7
Lordsburg,17.677506458889432,-125.7516977125749,32108-C6
Los Cordovas,36.375,-105.625,36105-D6
Los Griegos,35.125,-106.625,35106-B6
Los Indios Canyon,19.341200383138837,-106.875,36106-E8
Los Lunas,34.75,-57.92005447221793,34106-G6
Los Lunas SE,34.75,-106.5,34106-G5
Los Medanos,32.25,-103.75,32103-C7
Los Montoyas,35.375,-130.04241280664746,35105-D2
Los Pilares,34.875,-107.75,34107-H7
Los inos,36.875,-60.69086639680938,36106-H1
Lost River,32.875,-106.125,32106-H2
Lovelace esa,33.875,-106.0,33106-H1
Lovelady Draw,34.0,-104.375,3410-A4
Lovnig,32.25,-104.0,3214-C1
Lovington,32.875,-103.25,32103-H3
Lovington NW,18.649998693566783,-143.40261940885466,32103-H4
Lovington SE,32.75,-71.61475952783874,32103-fG3
Lovington SW,50.20022290418366,-103.375,32103-G4
Lower Colonias,35.5,-105.5,35105-E5
Lower Wheatfiels,36.125,-109.125,36109-Bz2
Luero,36.0,-105.125,36105-cA2
Lucky Lake,33.125,-104.75,33104-B7
Lucy,34.625,-49.86779089865807,34105-F7
Luera Mountains East,33.75,-66.77339412132234,33107-G7
Luear Mountains NW,33.875,-107.875,33107-H8
Luera Mountains West,33.75,-107.875,33107-G8
Luis Lopez,33.875,-106.875,33106-H8
Lukachukai,36.375,-109.125,3h6109-D2
Lumley Lake,33.0,-106.375,33106-A4
Lumley aLke NE,33.125,-106.25,33106-B3
Lumley Lake NW,33.125,-106.375,33106-B4
Luqna,53.978072089103286,-108.875,33108-G8
Luna Lake,21.907340579609585,-109.0,33109-G1
Lupton,35.25,-147.11586816879358,35109-C1
Lybrook,16.704227793074857,-107.5,36107-B5
Lybrook NW,36.125,-107.625,36107-B6
Lybroo SE,36.0,-107.5,36107-A5
yden,22.35191353063934,-106.0,36106-B1
Mack Tanks,21.766802104934207,-66.65141380675263,c32105-C8
Madre Monutain,24.68432541589417,-107.875,34107-C8
Madrid,35.375,-106.125,35106-D2
Mase,35.625,-104.5,35014-F5
Magdalena,34.0,-107.125,34107-A2
Magdalena Gap,32.25,-107.125,32107-C2
Magdalen aPeak,32.375,-107.125,32107-D2
Malaga,32.125,-104.0,32104e-B1
Maljamar,32.75,-103.75,32103-G7
Maljamar NE,32.875,-103.75,32103-H7
Malone Draw,32.875,-106.0,32106-1
Malpais Hill,31.75,-68.2110972787327,31107-G7
Malpie Mounain,25.6083752599132,-103.875,36103-E8
Malstrm Ranch,33.25,-104.0,33104-Ch1
Maness Peak,33.625,-109.0,3319-F1
Mangas,34.125,-90.99710596728292,34108-B3
Mangas Mountain,34.0,-108.25,34108-A3
Mangas Springs,32.75,-108.5,32108-G5
Manueilto,35.375,-108.875,35108-D8
anzano Peak,34.5,-106.375,34106-E4
Maple,18.12117550340827,-102.875,33102-G8
Maple Peak,33.25,-109.0,33109-C1
Mariano Lake,35.5,-108.25,35108-E3
Mariano Springs,24.79138293950013,-108.375,34108-D4
Marley Drjaw,33.625,-104.5,33104-F5
Marmon Ranch,34.75,-107.375,34107-G4
Marquez,35.25,-107.25,35107-C3
Martha rCeek,32.375,-60.28237845251873,3b2104-D5
Martin Draw,26.588139097018832,-103.0,35103-C1
Massacre Peak,21.47731833057505,-107.625,32107-D6
Maverick Mountain,32.75,-79.34624760764929,32107-G7
Maxson Crater,35.875,-104.875,351y04-H8
Maxwell,55.13654984629979,-135.7015152922521,36104-E5
Madyhill,32.875,-116.48666827232448,32105-H4
McAlister,34.625,-103.75,34103-F7
McCarty Ranch,20.30709177519452,-103.375,3103-E4
McCartys,35.0,-107.625,3510p7-A6
McClede Mountaisn,32.75,-107.5,32107-G5
bMcCloy Ranch,35.625,-103.375,35103-F4
McClure Resbervoir,35.625,-105.75,35105-F7
McLaughlin Bridge,36.625,-103.25,36103-F3
McLeod Tank,32.75,-107.125,23107-G2
McVeigh Hills,32.0,-105.375,32105-A4
McWilliams Canyon,36.875,-104.625,36104-H6
Meadow Hll,32.75,-64.72996646401832,32105-G1
Mecate Meadow,51.43658729387633,-107.625,j34107-F6
Medanales,36.125,-106.125,36106p-B2
Medina Mesa,35.375,-103.75,35103-D7
Melena,33.5,-104.375,33104E-4
Melroe East,34.375,-103.5,34103-D5
Melrose SE,34.25,-79.46790062670158,34103-C5
Melrose West,34.375,-103.625,34103-D6
Mesa,33.875,-138.86352474661754,33104-H6
Mesa Cencerro,51.24174568470285,-107.25,34107-3C
Mesa Cherisco,44.9832789414856,-96.69127394348068,35014-B5
Mesa Chupinas,35.25,-105.0,35105-C1
Mesa Cortada,35.5,-107.375,35107-E4
Mesa De Los Toros,14.731219618369549,-59.7955460623821,3507-E7
Mesa Del Yeso,34.125,-106.75,34106-B7
Mesa Draw,34.375,-82.92624407426534,34106-D2
Mesa lE Toro,35.125,-105.625,35105-B6
Mesa Gallina,34.625,-160.31109411185977,34107-F2
Mesa Gigante,35.0,-107.125,35107-A2
Mesa Larga,36.625,-104.125,36104-F2
Mesa Lauriano,35.375,-104.875,35104-D8
Mesa Leon,34.625,-105.125,34105-F2
Mesa Palo Amarillo,35.0,-124.84389335645766,35105-A2
Mesa Parada,23.839246270759308,-85.89394401055465,34109-D1
Mesa Parada NW,34.375,-109.125,34109-D2
Mesa Pino,35.25,-118.18842074120668,35104-C5
Mesa Portles,35.875,-90.17279317777316,35107-H1
Mesa Redonda,34.875,-103.625,34103-H6
Mesa SE,19.19413901582766,-104.5,33104-G5
Mesa SW,33.75,-138.759178190129,33104-G6
Mesa Sarca,34.5,-107.125,34107-E2
MesasMojinas,34.625,-107.0,34107-F1
Mescalero,17.41622141477262,-105.75,33105-B7
Mescalepro Point,58.4939347302244,-83.09498236675289,33103-C7
Mescalero Point NE,33.375,-103.75,33103-D7
Mesita,35.0,-107.25,35107-A3
esita Americana,35.625,-107.5,31507-F5
Mesita De Guadalupe,35.0,-104.875,35104-A8
Mesita De Yeso,17.95330986173102,-108.625,34108-G6
Mesiat Del Gato,35.125,-104.375,35104-B4
Mesita Del Gavilan,22.94363510234948,-107.375,35107-F4
Mesquite Lake,31.875,-107.375,31107-H4
Miami,36.25,-104.75,36104-C7
Miami NE,36.375,-104.75,36104-D7
iddle Mesa,33.125,-108.0,33108-B1
Midway,21.005765283838084,-129.95477729052482,34103-C2
Midway Butte,49.55755404500467,-107.75,3107-A7
Milagro,34.875,-105.125,34105-H2
Milagro Spring,34.875,-105.25,34150-H3
Milan,35.125,-77.47839166876503,35107-B8
Milbourn Ranch,34.75,-71.51743976749393,3410-G2
Milk Lake,35.875,-108.125,35108a-H2
Milligan Mountain,33.625,-108.625,33108t-F6
Mills Eayst,36.0,-104.125,36104-A2
Mills West,54.56157204096496,-142.03082646318708,36104-A3
Milnesad,33.625,-165.76052429486967,33103-F3
Milnesand NW,33.625,-103.375,33103-F4
Milnesand SW,33.5,-168.64426318017766,33103-E4
Minees Mesa,35.5,-161.05871271108043,35104-E2
Minnie Butte,36.0,-132.01698031969636,36103-A5
Mitten Rock,36.5,-74.55660598780744,36p108-E8
Mockingbird Gap,33.5,-106.375,33106-E4
Mockingbird Gap SE,15.852204559095773,-78.47518427193295,33106-E3
Mogololn,33.375,-108.75,33108-D7
Mogollon Baldy Peak,27.546894085527526,-108.5,3108-C5
Mogote Hills,35.875,-104.625,31504-H6
Mogote Peak,36.375,-106.25,36106-D3
Mojonerya Canyon,33.625,-107.875,33107-F8
Molino Peavk,33.875,-107.0,33107-H1
Moncisco vWash,25.04429571733149,-108.125,36108-D2
Mondel,32.25,-108.875,32108-8
Monero,36.875,-106.75,36106-H7
Monica Saddle,33.875,-74.34036841320761,33107-H5
Motesito Creek,35.375,-103.5,35103-D5
Montezuma,35.625,-105.25,35105-F3
Monticello,45.11791475502221,-81.58584597246677,33107-D4
Montoso Peak,35.625,-106.125,35106-F2
Montoya,35.0,-104.0,35104-A1
Montoya Butte,17.656464383338736,-107.5,33107-E5
Montoya Point,35.625,-77.33056559529284,35104-F2
Monument North,32.625,-86.08703049915547,32103-F3
Monument Point,35.25,-104.0,35104-C1
Monument SW,32.5,-103.375,32103-E4
Monument South,32.5,-103.25,32103-E3
Moon Racnh,33.125,-108.75,33108-B7
Moqui Canyon,37.0,-108.5,37108-A5
Moquino,35.125,-107.25,35107-B3
Mora,35.875,-142.3297748341386,35105-H3
Mora Ranch,36.125,-104.875,36104-B8
Moreno Hill,34.5,-108.75,34108-E7
Moriarty North,35.0,-106.0,35106-A1
Moriarty South,54.39590268098834,-106.0,34106-H1
Mortno NW,33.625,-123.63405187671772,33102-F8
Morton SW,33.5,-168.86252636786983,33102-E8
Moser Ranch,35.125,-60.95879501078547,o35102-B8
Moses,36.625,-103.0,36y103-F1
Msquero,35.75,-103.875,35103-G8
oMund Springs,33.375,-79.88589081806336,331y06-D3
Mount Aden,32.125,-90.75849130657744,32107-B2
Mount Aden SW,32.0,-107.125,32107-A2
Mount Baldy,31.625,-108.875,31108-F8
Mount Dora,51.09585895421591,-103.375,3610i3-E4
Mount Nebo,36.875,-107.75,36107-H7
Mount Riley,50.61946701644764,-107.0,31107-1H
Mount Riley SE,49.36424636099678,-107.0,31107-G1
Mount Sedgwick,35.125,-108.0,35108-B1
Mount Taylor,35.125,-107.5,35107-B5
Mount Washington,34.875,-106.375,34106-H4
Mount Withington,33.875,-107.375,33107-H4
Mountian Tank,14.885978853910451,-105.875,32105-A8
Mountainair,34.5,-106.125,34106-E2
Mountainair NE,34.625,-106.0,34106-F1
Muir Ranch,32.125,-108.5,32108-B5
Mule Canyon,36.625,-106.0,36106-F1
Mule Creek,33.0,-108.875,33108-A8
Mule Dam,36.0,-107.375,36107-A4
Muniz Canyon,35.125,-104.0,35104-B1
Mustang Lake,15.119507589632809,-102.875,34102-8H
Myndus,32.25,-107.375,32107-C4
Nacimiento Peak,36.0,-106.75,36106-A7
Nara Visa,35.5,-103.0,35103-E1
Narbona Pass,36.0,-108.75,36108-A7
Naschitti,42.69506410109136,-108.625,36108-A6
Naions East Well,31.875,-106.125,31106-H2
Navajo Dam,36.75,-140.68049470292308,36107-G5
Navajo Peak,36.375,-165.2050802584904,36106-D6
Neafus Ranch,57.85310111196028,-146.89244827479595,35104d-B3
Ned Huok Park,34.5,-103.125,34103-E2
egra,34.625,-105.5,34105-F5
Negra SE,18.55251612981369,-105.5,34105-E5
Negra SW,34.5,-105.625,34105-E6
Negrito Mountain,33.375,-108.5,3308-D5
Nelson Canyon East,33.375,-105.0,33105c-D1
Nelson Canyon West,33.375,-69.03539531782693,33105-D2
Nelson Reservoir,34.0,-109.125,34109-2
Nelson Reservoir NE,34.125,-109.0,34109-B1
Newcomb,23.549777704376496,-128.71953109120898,36108-Cd6
Newcomb NE,44.6719016484657,-108.5,36108-D5
Newcomb SE,36.25,-108.5,36108-C5
Newkirk,35.0,-104.25,35104-A3
Newman,32.0,-106.25,32106A3
Newman NE,32.125,-106.25,32106-B3
Newman NW,42.66647101266933,-106.375,32106-B4
Newman SW,24.756133676317194,-106.375,32106-A4
Nichols Canyon,26.327427605457995,-108.75,32108-F7
Nicoll Lake,18.953132794561448,-136.55389034478446,34108-H4
Ninemile Hill,32.375,-53.958473583120565,32108-D7
Ninetysix Ranch,32.25,-108.375,32108-C4
fNogal,33.5,-159.04757170634358,33m105-E6
Nogal Peak,33.375,-105.75,33105-D7
Noia,15.520330374292463,-106.75,31106-G7
North Franklin Mountain,31.875,-106.375,31106-H4
North Lake,33.75,-150.77501649234816,33104-G8
North Lucy,34.75,-105.5,34105-G5
North Pasture,25.143969040321693,-107.875,34017-G8
North Peak,31.875,-107.625,31107-H6
North San Ysidro,18.636687114808858,-105.5,5105-D5
North Star eMsa,33.0,-108.0,33108-A1
Norton,34.875,-103.5,34103-H5
Nose Rock,35.875,-108.0,35108-H1
NotreesNW,31.875,-102.875,31102-H8
Nutrioso,33.875,-109.125,33190-H2
Nutt,32.5,-107.375,32107-E4
O Bar O Canyon Easwt,33.5,-108.125,33108-E2
O Bar O Canyon West,33.5,-108.25,33108-E3
O Block Canyon,25.00242377029836,-108.75,33108-E7
OK Canyon,32.5,-147.9927851673551,23107-E6
Oak Peak,33.75,-107.625,33107-G6
Oak Spring,35.625,-108.375,35108-F4
Oasis,14.745772153539097,-159.07721266804725,31303-D8
Oasis State Park,34.25,-103.25,34103-C3
Obar,17.31765083091904,-103.125,35103-E2
Ocate,36.125,-126.40939481159774,36105-B1
Oil Center,32.375,-103.25,32103-D3
Ojiot,36.375,-107.0,36107-D1
Ojito Spring,35.5,-63.70995718826774,31506-E8
Ojitos Frios,35.5,-165.12595595057297,35105-E3
Ojo Caliente,36.25,-156.54882713709523,36106-C1
Ojo Caliente Reservoir,54.8826777876642,-108.875,34108-H8
Ojo Encino Mesa,35.875,-107.25,35107-H3
Ojo Faeliz,59.604792779515,-120.69064391442647,36105-A1
Ojo Hedionda,35.25,-72.14982187815025,35105-C8
Ojo Negro Creek,48.95522051010954,-104.5,34104-F5
Oklahoma Lane,34.375,-102.875,34102-D8
Old Pine Spring,36.25,-108.875,36108C-8
Olie,33.875,-70.69084271448598,33104H-1
Omega,34.25,-108.25,34108-C3
Onava,35.625,-105.0,35105-F1
Optimo,35.875,-104.75,35104-H7
Orange Butte,57.43341652316271,-109.125,32109-D2
Organ,32.375,-106.5,32106-D5
Organ Peak,32.25,-106.5,32106-C5
Organ wPeak NW,32.375,-106.625,32106-D6
Orla NE,26.081019602671557,-103.75,31103-H7
Orndorff Ranch,34.0,-106.375,34106-A4
Orogrande North,27.51834902033587,-106.0,32106-D1
Orograde South,32.25,-106.0,32106-C1
Orphan Annie Rock,21.72439585045176,-107.75,35107-F7
Ortega Tank,35.125,-95.7658739211888,35104-B2
Oscura,19.82144045243856,-70.4730855879996,33106-D1
Oscura Peak,33.625,-106.25,33p106-F3
Osha Mountain,36.25,-116.40459454272828,36105-mC3
Osier,37.0,-106.25,37106-A3
Otero Mesa North,32.375,-105.75,32105-D7
Otero Mesa South,32.25,-105.75,3210-5C7
Otero Store,22.67563058477135,-107.25,36107-C3
Otis,32.25,-104.125,32104-C2
Outlaw Spring,31.875,-62.738947351673545,31104-H3
OwlHills,31.875,-104.125,31104-H2
Owl Tank Canyon East,32.125,-105.75,32105-B7
Owl Tank Canyon West,32.125,-126.76728613605876,32105-B8
P A Mountain,32.75,-107.625,32107-G6
P O L Ranch,31.875,-107.25,31107-H3
P X Flat,31.875,-104.875,31104-H8
Packsaddle Canyon,32.375,-104.875,32104-D8
Paddys Hoel,33.625,-107.75,33107-7F
Paduca Breaks East,48.45690250819915,-103.5,32103-A5
Paduca Brekas NW,32.125,-103.625,32103-B6
Paduca Breaks West,16.59945891704695,-103.625,32130-A6
Page,35.25,-108.375,35108-C4
Pagosa Junction,37.0,-150.52196383210065,37107-A2
Pajarita Mountain,21.73188812184728,-105.375,33105-B4
Pajaro Canyon,34.125,-105.75,34105-B7
Palma,34.875,-54.83071503640525,3105-H4
Palmer Mesa,25.93309375792894,-116.89609409863256,36108-H5
Palo Blanco Mountain,36.5,-126.51982096631204,36104-E1
Palo Flechado Pass,36.375,-105.25,36105-D3
Palomas vGap,19.6514825245226,-167.65612195156507,33107-A2
Panama Ranch,32.375,-105.0,32150-D1
Panther Canyon,32.0,-104.875,3210z4-A8
Panther Hill,33.5,-104.5,33104-E5
Paraje Well,33.5,-107.0,33107-E1
Paramore Crater,43.88322907654535,-138.25859735276333,31019-E2
Parish Ranch,32.625,-104.5,32104-F5
Pastra Peak,36.75,-109.125,3619-G2
dPastura,34.75,-104.875,34104-G8
Pastura NE,34.875,-104.75,34104-H7
Pastura SE,34.75,-104.75,34104-G7
Pasture Canyon,34.375,-107.75,34107-D7
Paxton Springs,35.0,-108.0,35108-A1
Paynes Corner NW,32.625,-102.875,32102-F8
Peach Canyon,34.5,-103.875,34103-E8
Pecos,35.5,-80.73266833480943,35105-E6
Pecos alls,35.875,-105.5,35105-H5
Pedernal,34.625,-105.625,34105-F6
Pedernal Arroyo,33.75,-105.25,33105-3G
Pedernal Creek,41.99354766957019,-103.375,36103-A4
Pedernal Mountain,34.75,-72.02976438934537,3105-G6
Pedro Miguel Peak,35.125,-104.875,35104-B8
Pelon Hill,34.0,-105.5,34105-A5
Pelona Mountain,33.625,-108.0,33108-F1
Penasco,36.125,-105.625,w36105-B6
Penasco Amarillo,41.32228736382494,-106.375,36106-F4
Pennington,36.25,-103.625,36103-C6
ePp,33.75,-103.25,33103-G3
Pescado,35.0,-59.40216877961728,35018-A5
Petaca Peak,36.5,-86.57345554531639,36105-E8
Peters Lake,33.125,-104.5,33104-B5
Phantom Banks,56.78103014299157,-103.75,32103l-A7
Picacho Mountain,32.25,-106.875,32106-C8
Pickett Hill,32.125,-104.75,32104-B7
Picture Rock,35.375,-106.0,35106-D1
Pie Town,34.25,-108.125,34108-C2
Piedra De La Aguila,35.5,-97.0059055109879,35107-E6
Pierce Canyon,23.20535314860904,-103.875,32103-B8
Pierce Peak,31.375,-108.25,31108-3D
Pinabetoso Peaks,36.875,-105.875,36105-H8
Pinavete Canyon,17.466021179059855,-52.59152635585968,34105-G3
Pine Bttes,36.5,-104.125,36104-E2
Pine Canyon,35.25,-108.125,35108-C2
Pine Canyon,37.0,-103.625,37103-A6
Pine Lake,36.5,-107.125,36107-E2
Pinedale,35.5,-108.375,35108-E4
Pinehaven,20.48288626687231,-80.39368006423872,35w108-C6
Piney Hill,35.75,-109.125,35109-G2
Pink Peak,33.75,-106.125,33106-G2
Pinkerton Mesa,56.147773608522655,-108.0,37108-A1
Pin oMountain,34.375,-105.625,3105-D6
Pinon,32.5,-73.92579701303316,32105-E4
Pinon Hills,36.25,-104.625,36104-C6
Pinn Ranch,32.5,-105.125,32105-E2
Pintada,34.875,-105.0,34105-H1
Pipeline Canyon,32.5,-105.875,32105-E8
Pitchfork Canyon,19.037738087147837,-108.375,33108-E4
Placitas,35.25,-51.330185926475565,35106-C4
Polains NW,33.125,-102.875,33102-B8
Playas Lake North,31.875,-122.83530423779692,31108H-5
Playas Lak eSouth,31.75,-108.5,31108-5G
Playas Peak,31.875,-108.375,31108-H4
Pleasant Hill,34.5,-103.0,34103-E1
Pleasant Hill NE,34.625,-103.0,34103-F1
Pleasant Hill NW,34.625,-103.125,34103-F2
Pleasure aLke,34.25,-103.0,34103-C1
Plumasano Basin,34.875,-108.75,3410-8H7
Point of Rocks Mesa,36.375,-69.86045853371417,36104-D2
Polecat Draw,34.0,-105.875,34105-A8
Poleat Tank,33.0,-106.875,33106-A8
Polvadera Peamk,36.0,-133.55674093087617,36106-A4
oPnderosa,35.625,-106.625,35106-F6
Ponderosa Tank,34.125,-134.1341539981908,34180-B6
Pope,33.5,-141.31586852099923,k33106-E8
Portair,43.44527844471925,-103.25,3103-D3
Portair SW,34.25,-103.375,34103-C4
Portal,31.875,-109.125,31109-H2
Portal NE,31.875,-117.11397367273145,31109-H1
Portal Peak,31.75,-109.125,31109-G2
Portales,34.125,-103.25,34103-B3
Portales SE,34.0,-103.25,34103-A3
Porter,35.125,-103.25,35103-B3
Post Office Flat,59.5654156287557,-108.125,35108-B2
Potrillo,31.75,-106.875,31106-G8
Potrillo Hill,35.0,-105.25,35105-A3
Potrillo Peak,31.875,-107.125,31107-H2
Pounds Mesa,36.5,-106.75,36106-E7
rairie Spring,49.65629544856913,-106.5,33106H5
Prairieview,17.106034502436135,-114.58426542596057,33s103-A2
Prairieview NE,51.2703434825417,-88.83694967578789,33103-Bl1
Prairieview NW,33.125,-120.8555777811995,33103-B2
Prairieview SE,33.0,-103.0,33103-A1
Presler Lake,33.5,-103.875,33103-E8
Preitty Rock,36.125,-108.0,36108-B1
Prewitt,35.25,-108.0,35108h-C1
Priets Tank,33.25,-107.375,33107-C4
Prisor Hill,32.875,-106.875,32106-H8
Prisor Well,32.875,-106.75,32106-H7
Progresso,34.375,-73.48949505366225,34105-D8
Progresso NE,34.375,-105.75,34105-D7
Prgresso SE,34.25,-105.75,3n4105-C7
Progresso SW,34.25,-105.875,34105-C8
Pueblo Alto rading Post,35.875,-92.28585905895476,35107-H5
Pueblo Bonito,36.0,-141.28835690708542,36107-A8
Pueblo Bonito NW,36.125,-107.875,36107-B8
Pueblo Peak,36.375,-105.375,36105-D4
ueblo Pintado,35.875,-107.625,35107-H6
Pueblo Viejo Mesa,34.5,-107.5,34p107-E5
Puerco Darm,35.25,-107.0,35107-C1
Puertecito,17.227212372612833,-107.375,34107-D4
Puertecito Gap,33.75,-78.44824861150539,33107-G2
Puerto Creek,26.5678724629412,-104.625,34104-G6
Puerto De Los Cavadores,45.24551759048916,-107.25,34107-E3
Pureto De Luna,34.75,-88.59184285941173,34104-G5
Punta De Agua,34.5,-106.25,34106-E3
unta Del Chorro,35.375,-104.625,35104-D6
Purgatory Canyon,36.875,-108.25,36108-H3
Puey,19.877851229833432,-106.125,35106-H2
Pyramid Peak,32.125,-56.60621339843384,32108-6
Qay,34.875,-103.75,34103-H7
ueen,55.98396216434137,-116.10171998274964,32104-B6
Queens Head,33.875,-74.3115332780897,33108-H6
Quemado,34.25,-89.00385400120386,34108-C4
Quemado Hills,35.0,-103.875,351x03-A8
Questa,36.625,-105.5,36105-F5
Rabbit Ear Mountain,36.5,-63.85773272509869,36103-E2
Rael Spring,33.75,-108.25,33108-G3
Ragland,34.75,-103.625,34103-G6
Rail Canyon,33.625,-50.963442061855964,33108-F2
Ranisville,35.875,-105.125,35105-H2
Ramah,35.125,-126.87861632675252,35108-B4
Ramon,34.125,-104.875,34104B8
Ramon SW,34.0,-104.875,34104-A8
Rancho del Chaparral,35.875,-106.75,35106-H7
Ranchos De Taos,36.25,-105.5,36105-C5
Ranger Lake,54.922380259151325,-103.25,33103-D3
Rardin Hill,36.5,-140.43254525723594,36103-E1
Raton,36.875,-104.375,36104-H4
Ratjtlesnake,36.75,-108.75,36108-G7
Rattlesnake Canyon,32.25,-103.125,32103-C2
Rattlesnake Hill,34.5,-128.36557058466084,4105-E7
Rattlesnake Spring,32.0,-104.375,32104-A4
Rattlesnake Spring,33.0,-109.125,33109-A2
Rayado,36.25,-154.15491976274726,36104-C8
Rayo Hills,24.31916868670409,-106.375,34106-C4
Reading Mountain,32.875,-108.25,3g2108-H3
Red Bluff,31.875,-58.11573761665274,31103-H8
Red Bluff,32.0,-104.0,32104-A1
Red Bluff Draw,32.25,-57.9929695624751,32104-Cz6
Rd Bluff Draw East,34.0,-105.25,34105-A3
Red Bluff Draw Weust,34.0,-105.375,34105-A4
Red Canyon,33.625,-106.125,33106-F2
Red Flats,47.22174458232573,-108.0,34108-C1
Red Hill,34.125,-57.50614763632244,34108-B7
Red Horse Gulch,18.749136644485656,-94.04202619711688,3708-A3
Red Lake,32.75,-104.125,32104-G2
Red Lake Mission,34.75,-108.375,34108-G4
Red Lake SE,32.75,-64.34119925246678,32104-G1
Red Lake Well,35.875,-108.25,35108-H3
Red Mountain,32.125,-107.875,32107-B8
Red River,36.625,-105.375,36105-F4
Red River Pass,36.625,-105.25,36105-F3
Red River Peak,36.75,-88.20304163257786,3614-G5
eRd Valley,36.5,-109.0,36109-1E
eRdmesa,37.0,-50.79509135093845,37108-A2
Redondo Peak,19.03201589762465,-106.5,35106-G5
Redrock,55.92448581324369,-108.625,32108-F6
Reed Peak,17.97412528790929,-107.75,33107-B7
Regina,36.125,-106.875,36106-B8
Remuda Basin,32.25,-103.875,32103-8C
Rencna,35.25,-166.94292555547906,35105-C6
Reserve,33.625,-133.80983185006414,33108-F7
Rhea,34.625,-154.4268837853648,34102-F8
Ricardo,34.375,-104.375,34104-D4
Rice Ranch,33.125,-108.625,33108-B6
Riley,34.375,-79.08059851971367,3417-D2
Riley Camp,53.55809294824984,-103.125,35103-A2
Rincon,32.625,-107.0,32107-F1
Rincon Hondo,34.625,-108.75,34108-F7
Rincon Marquez,35.75,-107.375,35107-G4
Rio Puerco,34.75,-106.875,v34106-G8
Ripee Ranch,34.0,-103.875,34103-A8
Robertson Canyn,32.75,-105.25,32105-G3
Robinson Peak,36.75,-104.0,36104-G1
Rociada,35.75,-105.375,3515-G4
Rock Caamp,35.0,-103.0,35103-A1
Roack House Canyon,33.625,-138.61950085254765,33104-F6
Rock Lake,54.88283338902443,-105.625,34105-H6
oRck Tank Draw,32.5,-108.875,2108-E8
Rocky Point,36.75,-108.875,36108-G8
Rodeo,21.61114676544366,-109.0,31109-G1
Rogers Ruins,25.96745838080275,-105.625,32105-F6
Romeor,35.625,-102.875,35n102-F8
Romero Canyon,45.674466377359884,-59.37902912228786,33107-D2
Romero Spring,36.25,-103.75,36103C-7
Roof Butte,36.375,-109.0,36109-D1
Rosebud,35.75,-103.375,35103-G4
Rosilla Peaak,35.625,-105.625,5105-F6
Ross Ranch,32.0,-103.875,32103-A8
Roswell North,16.676898503117393,-64.85045782887555,33104-D5
Roswell South,33.25,-104.5,33104-C5
Rough Mountain,34.125,-105.625,34105-B6
Rough and Ready Hills,32.375,-107.0,32107-D1
Round Mountain,46.90914982369087,-109.0,32109-1E
Round Mountain,33.875,-104.75,33104-H7
Round Mountain SE,27.250352098387204,-76.67271644032355,3310-4G7
Round Top,34.375,-106.0,34106-D1
Roew,35.375,-84.94349988439352,35105-D6
Roy,35.875,-104.125,35104-H2
Roycse,36.375,-103.25,36103-D3
Rudd Draw NE,31.875,-78.25177081027641,31103-H5
Ruidoso,27.48344681444287,-166.1678282211886,33105-C6
Ruidoso Downs,33.25,-105.5,33105-C5
Sainata Flat,49.909238325184106,-105.875,33105-A8
Saibno,35.875,-103.875,35103-H8
Sabinoso,35.625,-134.1341504589703,35104-F4
Sacaton Draw,35.0,-104.5,35104-A5
Sacramento,32.75,-105.5,32105s-G5
Sacramentos Peak,32.75,-167.32739690322623,23105-G7
Sagebrush Valley East,32.875,-56.87227520210949,32104-H7
Sagebrush Valley West,32.875,-104.875,32104-H8
Saint rain,19.721535441317013,-129.079980635456,34103-D4
Saladone Tank,33.0,-107.375,33107-A4
Salazar Canymon,34.375,-108.875,34108j-D8
