zip(long),eiaid(long),utilityname,statevalue,servicetype,ownership,commrate(double precision),indrate(double precision),resrate(double precision)
35971,11714,Marshall-De Kalb Electric Coop,AL,Bundled,Cooperative,0.1156668822269553,0.0749925127283617,0.1110741928750644
35980,11714,bMarshall-De Kalb Electric Coop,AL,Bundled,Cooperative,0.2202159907301006,0.0749925127283617,0.1110741928750644
35962,11714,Marshall-De Kalb Electric Coop,AL,Bundled,Cooperative,0.1156668822269553,0.0749925127283617,0.1110741928750644
35956,11714,Marshall-De Kalb Electric Coop,AL,Bundled,Cooperative,0.1156668822269553,0.0749925127283617,0.1110741928750644
35031,11714,Marshall-De Kalb Electric Coop,AL,Bundled,Cooperative,0.1156668822269553,0.0749925127283617,0.1110741928750644
35967,11714,Marshall-De Kalb Electric Coop,AL,Bundled,Coopeative,0.1156668822269553,0.0749925127283617,0.1110741928750644
35974,11714,Marshall-De Kalb Electric Coop,AL,Bundled,Cooperative,0.1156668822269553,0.0749925127283617,0.1110741928750644
35769,47939,Marshall-De Kalb Electric Coop,AL,Bundled,Cooperative,0.1156668822269553,0.0749925127283617,0.1110741928750644
35016,11714,Marshall-De Kalb Electric Coop,AL,Bundled,Cooperatie,0.1156668822269553,0.0749925127283617,0.1110741928750644
35951,11714,Marshall-De Kalb Electric Coop,LA,Bundled,Cooperative,0.1156668822269553,0.0749925127283617,0.1110741928750644
35961,11714,Marshal-De Kalb Electric Coop,AL,Bundled,Cooperative,0.1156668822269553,0.0749925127283617,0.0362897482501265
35952,11714,Marshall-De Kalb Electric Coop,AL,Bundled,Cooperative,0.1156668822269553,0.0749925127283617,0.1110741928750644
35964,11714,Marshall-De Kalb Electric Coop,AL,Bundled,Cooperative,0.1156668822269553,0.0749925127283617,0.1110741928750644
56258,11731,City of Marshall - (MN),MN,Bundled,Municipal,0.0822399121603074,0.0583028163041886,0.0941437071530203
54441,11740,City of Marshfield - (WI),WI,Bundled,unicipal,0.0855760655777758,0.0688888260094507,0.2613383291861507
54412,11740,City of Marshfield - (WI),WI,Bundled,Municipavl,0.0855760655777758,0.0688888260094507,0.0900772549413063
54420,44120,City of Marshfield - (WI),WI,Bundled,Municipal,0.0855760655777758,0.0688888260094507,0.0900772549413063
54484,11740,Ciuty of Marshfield - (WI),WI,Bundled,Municipal,0.0855760655777758,0.0688888260094507,0.0900772549413063
54479,39723,City of Marshfield - (WI),WI,Bundled,unicipal,0.0855760655777758,0.0688888260094507,0.0900772549413063
54410,11740,City of Marshfield - (WI),WI,Bundled,Municipal,0.0855760655777758,0.0688888260094507,0.0900772549413063
54449,11740,City of Marshfield - (WI),WI,Bundled,Municipal,0.0855760655777758,0.0688888260094507,0.0900772549413063
54404,11740,City of Marshfield - (WI),WrI,bBundled,Municipal,0.0855760655777758,0.0688888260094507,0.0900772549413063
54472,11740,City of Marshfield - (WI),WI,Bundled,Munifcipal,0.0855760655777758,0.0688888260094507,0.0900772549413063
50035,11788,Consumers Energy,IA,Bundled,Cooperative,0.1114757151370679,0.065086697086697,0.0429629979316445
50073,11788,Consumers Energy,IA,Bundled,Cooperativqe,0.1114757151370679,0.065086697086697,0.1435192710257357
50258,11788,Consumers Enerzgy,IA,Bundled,Cooperative,0.1114757151370679,0.065086697086697,0.2079499334006088
50051,11788,Consumers Energy,IA,Bundled,Cooperative,0.1114757151370679,0.065086697086697,0.1435192710257357
50106,11788,Consumers Energy,IA,Bundled,Cooperative,0.0314805955757245,0.065086697086697,0.1435192710257357
50005,11788,Consumers Engergy,AI,Bundled,Cooperative,0.1114757151370679,0.065086697086697,0.2593009567789194
50158,11788,Consumers Energy,IA,Bundled,Cooperative,0.1114757151370679,0.065086697086697,0.2508557297676627
50046,11788,Consumers Energy,IA,Bundled,Cooperative,0.1114757151370679,0.065086697086697,0.1435192710257357
50239,11788,Consumers Energy,AI,Bundled,Cooperative,0.1114757151370679,0.065086697086697,0.1435192710257357
50135,11788,Consumers Energy,IA,Bundled,Cooperative,0.1114757151370679,0.065086697086697,0.1435192710257357
50635,11788,Consuers Energy,IA,Bundled,Cooperative,0.1114757151370679,0.065086697086697,0.1435192710257357
149003,11788,Consumers Energy,IA,Bundled,Cooeperative,0.1114757151370679,0.065086697086697,0.2500588855089298
50278,11788,Consumers Energy,IA,Bundled,Cooperative,0.1114757151370679,0.065086697086697,0.1435192710257357
50120,44951,Consumers Energy,IA,Bundled,Cooperative,0.1114757151370679,0.065086697086697,0.0452825378677853
50208,11788,Consumers Energy,IA,Bundled,Cooperative,0.1114757151370679,0.065086697086697,0.1435192710257357
50078,11788,Conmsumers Energy,IA,Bundled,Cooperative,0.1114757151370679,0.065086697086697,0.1435192710257357
50247,11788,Consumers Eergy,IA,Bundled,Cooperative,0.1114757151370679,0.065086697086697,0.1435192710257357
50162,11788,Consumers Energy,IA,Bundled,Cooperative,0.1114757151370679,0.065086697086697,0.1435192710257357
50124,11788,Consumers Energy,IA,Bundled,Cooperative,0.1114757151370679,0.065086697086697,0.2056104728193853
50206,11788,Consumers Energy,IA,Bundled,Cooperative,0.1114757151370679,0.065086697086697,0.1435192710257357
50201,11788,Consumers Energy,IA,Bundled,Cooperative,0.1114757151370679,0.065086697086697,0.1435192710257357
50134,11788,Consumers Energy,IA,Bundled,Cooperative,0.1114757151370679,0.065086697086697,0.1435192710257357
50023,11788,Consumers Energy,IA,Bundled,Cooperative,0.1114757151370679,0.065086697086697,0.1435192710257357
50141,11788,Consumers Energy,IA,Bundled,Cooperative,0.1114757151370679,0.065086697086697,0.1435192710257357
50148,52738,Consumers Energy,IA,Bundlde,Cooperative,0.1114757151370679,0.065086697086697,0.1435192710257357
50161,11788,Consumers Eergy,IA,Bundled,Cooperative,0.1114757151370679,0.065086697086697,0.1435192710257357
50112,11788,Consumers Energy,IA,Bundled,Coopeative,0.2371609793829204,0.065086697086697,0.1435192710257357
50021,11788,Consumers Energy,IA,Bundled,Cooerative,0.1114757151370679,0.065086697086697,0.1435192710257357
50014,11788,Consumers Energy,IA,Bundled,Cooperative,0.1927571953747981,0.065086697086697,0.1435192710257357
50007,11788,Consumers Energy,IA,Bundled,Cooperative,0.1114757151370679,0.065086697086697,0.1435192710257357
50244,11788,Consumers Energy,IA,Bundled,Cooperative,0.1114757151370679,0.065086697086697,0.1435192710257357
50028,11788,Consumers Energy,IeA,Bundled,Cooperative,0.1114757151370679,0.065086697086697,0.1435192710257357
50010,11788,Consumers Energy,IA,Bundled,Cooperative,0.0327045348096742,0.065086697086697,0.1435192710257357
50168,11788,Cosumers Energy,IA,Bundled,Cooperative,0.2057968633498623,0.065086697086697,0.1435192710257357
50056,11788,Consuers Energy,IA,Bunlded,Cooperative,0.1114757151370679,0.065086697086697,0.0430472773330484
50234,11788,Consumers Energy,IA,Bundled,Cooperatvie,0.1114757151370679,0.065086697086697,0.1435192710257357
50055,42599,Consmuers Energy,IA,Bundled,Cooperative,0.1114757151370679,0.065086697086697,0.1435192710257357
50632,11788,Consumers Energy,AI,Bundled,Cooperative,0.1114757151370679,0.065086697086697,0.1435192710257357
37804,11789,Maryville Utiliites,TN,Bundled,Municipal,0.1023034825275728,0.0495909366580989,0.0994797979003037
37801,11789,Maryville Utilities,TN,Bundled,Municipal,0.1023034825275728,0.0495909366580989,0.0994797979003037
37803,11789,Maryville Utilities,uTN,Bundled,Municipal,0.1023034825275728,0.2029141073649357,0.0994797979003037
37701,53194,Maryville Utilities,TN,Bundled,Municipal,0.1023034825275728,0.0495909366580989,0.0994797979003037
13662,11811,Town of Massena - (NY),NY,Bundled,Municpipal,0.0728852988691437,0.0444219893155363,0.0514676402596627
99611,11824,Matanuska Electric Assn Inc,AK,Bundled,Cooperatve,0.1869477495774403,0.0,0.1950429547752952
99674,11824,Matanuska Electric Assn Inc,AK,Bunlded,Cooperative,0.1869477495774403,0.0,0.2155877994293424
99623,11824,Matanuska Electric Assn Inc,K,Bundled,Cooperative,0.1869477495774403,0.0,0.2155877994293424
99507,11824,Matanuska Electric Assn Inc,ArK,Bundled,Cooperative,0.1869477495774403,0.0,0.2155877994293424
99686,11824,Matanuska Electric Assn Inc,AK,Bundled,Cooperative,0.1869477495774403,0.0,0.2155877994293424
99517,11824,Matanuska Electric Assn Inc,AK,Bundled,Cooperative,0.1869477495774403,0.0,0.2155877994293424
99502,11824,Matanuska Electric Assn Inc,AK,Bundled,Coopeartive,0.1869477495774403,0.0,0.2155877994293424
99676,11824,MatanuskaElectric Assn Inc,AK,Bundleud,Cooperative,0.1869477495774403,0.0,0.2155877994293424
99683,11824,Matanuska Electric Assn Inc,AK,Bunded,Cooperative,0.1869477495774403,0.0,0.2155877994293424
99654,11824,Matanuska Electric Assn Inc,AK,Bundled,Cooperative,0.1869477495774403,0.0,0.2155877994293424
99577,11824,Matanuska Electric Assn Inc,AK,Bundled,Cooperative,0.1869477495774403,0.0,0.2155877994293424
99513,42162,Matanuska Electric Assn Inc,AK,Bundled,Cooperative,0.1869477495774403,0.1812806770852936,0.2155877994293424
99501,11824,Matanuska Electric Assn Inc,AK,Bundled,Cooperative,0.1869477495774403,0.0,0.2300697869305361
99567,11824,Matanuska Electric Assn Inc,AK,Bundled,Cooperative,0.1869477495774403,0.0,0.2155877994293424
99506,47976,Matanuska Electric Assn Inc,pAK,Bundled,Cooperative,0.1869477495774403,0.0,0.2155877994293424
99587,11824,Matanuska Electric Assn Inc,AcK,Bundled,Cooperative,0.1869477495774403,0.0,0.2155877994293424
99518,11824,Matanuska Electric Assn Inc,AK,Bundled,Cooperative,0.1869477495774403,0.0,0.2155877994293424
99687,44321,Matanuska Electric Assn Inc,AK,Bundled,Cooperative,0.1869477495774403,0.0,0.2155877994293424
99515,11824,Matanuska Electric Assn Inc,AK,uBndled,Cooperative,0.1869477495774403,0.0,0.2155877994293424
148587,11824,Matanuska Electirc Assn Inc,AK,Bundled,Cooperative,0.1869477495774403,0.0,0.2155877994293424
187218,11824,Matanuska Electric Assn Inc,AK,Bundled,Cooperative,0.1869477495774403,0.0,0.2155877994293424
152612,-14574,Matanuska Electric Assn Inc,aAK,uBndled,Cooperative,0.1869477495774403,0.0,0.2155877994293424
99574,11824,Matanuska Electric Assn Inc,AK,Bundled,Cooperative,0.1869477495774403,0.0,0.216936151560836
99516,11824,Matanuska Electric Assn Inc,AK,Bundld,Cooperative,0.1869477495774403,0.0,0.2386068325485198
99540,11824,Matanuska Electric Assn Inc,KA,Bundled,Cooperative,0.1869477495774403,0.0,0.0401685410044763
99503,11824,Matanuska Electric Assn Inc,AK,Bundled,Cooperative,0.1869477495774403,0.0,0.2155877994293424
99645,11824,Matanuska Electric Assn Inc,AK,Bundled,Cooperative,0.1869477495774403,0.0,0.2155877994293424
99524,11824,Matanuuska Electric Assn Inc,AK,Bundled,Cooperatve,0.1869477495774403,0.0,0.2155877994293424
99529,11824,Matanuska Electric Assn Inc,AK,Bundled,Cooperative,0.1869477495774403,0.1676081373007186,0.2155877994293424
99629,11824,Matanuska Electric Assn Inc,AK,Bundled,Cooperative,0.1869477495774403,0.1684411206100646,0.2155877994293424
99514,11824,Mataunska Electric Assn Inc,AK,Bundled,Cooperative,0.1869477495774403,0.0,0.2155877994293424
99510,-15229,Matanuska Electric Assn Inc,AK,Bundled,Cooperative,0.1869477495774403,0.0,0.2155877994293424
99530,11824,Matanuska Electric Assn Inc,AK,Bundled,Cooperative,0.1869477495774403,0.0,0.2155877994293424
99509,11824,Matanuska Electric Assn Inc,AK,Bundled,Cooperative,0.1869477495774403,0.0,0.2155877994293424
99652,11824,Matanuska Electric Assn Inc,AK,Bndled,Cooperative,0.1869477495774403,0.0,0.2155877994293424
156799,11871,ity of Mayfield Plant Board,KY,Bundled,Municipal,0.1087393574676507,0.084568439407149,0.1195521619766643
59262,12087,McKenzie Elcetric Coop Inc,MT,Bundled,Cooperative,0.1218390804597701,0.1901554404145078,0.0844547563805104
59270,12087,McKenzie Electric Coop Inc,MT,Bundled,Cooperative,0.1218390804597701,0.1901554404145078,0.0844547563805104
59217,12087,McKenzie Electric Coop Inc,T,Bundled,Cooperative,0.1218390804597701,0.1901554404145078,0.0844547563805104
59353,12087,McKenzie Electri cCoop Inc,TM,Bundled,Cooperative,0.1218390804597701,0.1901554404145078,0.0844547563805104
59221,12087,McKeznie Electric Coop Inc,MT,Bundled,Cooperative,0.1218390804597701,0.1901554404145078,0.0844547563805104
58852,12087,McKenzie Electric Coop Inc,ND,Bundled,Cooperative,0.0815061458414437,0.0680045802406435,0.0776451210660512
58640,12087,McKenzie Electric Coop Inc,ND,Bundled,Cooperative,0.0815061458414437,0.0680045802406435,0.0776451210660512
152107,12087,McKenzie Electric Coop Inc,ND,Bundled,Cooperative,0.2271026318518652,0.0680045802406435,0.0776451210660512
157115,12087,McKenzie Electric Coop Inc,DN,Bundled,Coopewrative,0.0815061458414437,0.0680045802406435,0.0776451210660512
58627,12087,McKenzie Electric oCop Inc,ND,Bundled,Cooperative,0.0815061458414437,0.1908417936415854,0.1961398014000279
58849,12087,McKenzie Electric Coop Inc,ND,Bundled,Cooperative,0.0815061458414437,0.0680045802406435,0.0776451210660512
58654,12087,McKenzie Electric Coop Inc,ND,Bundled,Cooperatiev,0.0815061458414437,0.0680045802406435,0.0776451210660512
58843,12087,McKenzie Electric Coop Ianc,ND,Bundled,Cooperative,0.2293527561013694,0.0680045802406435,0.0776451210660512
58801,12087,McKenzie Electric Coop Inc,ND,Bundled,Cooperative,0.0815061458414437,0.0680045802406435,0.0776451210660512
58779,12087,McKenzie Electric Coop Inc,ND,Bundled,Cooperative,0.0815061458414437,0.0680045802406435,0.0776451210660512
58847,12087,McKenzie Electric Coop Inc,ND,Bundled,Cooperative,0.2360764656893757,0.0680045802406435,0.0776451210660512
58838,12087,McKenzie Electric Coop Inc,NxD,Bundled,Cooperative,0.0296507457053398,0.1842409453326252,0.0776451210660512
58770,47364,McKenzie Electric Coop Inc,ND,Bundeld,Cooperative,0.0815061458414437,0.0680045802406435,0.0776451210660512
58831,12087,McKenzie Electric Coop Inc,ND,Bundled,Cooperative,0.0815061458414437,0.0680045802406435,0.0776451210660512
58634,12087,McKenzie Electric Coop Inc,DN,Bundled,Cooperative,0.0815061458414437,0.0680045802406435,0.0412768560954531
58763,12087,McKenzie Electric Coop Inc,ND,Bundled,Cooperative,0.0815061458414437,0.0680045802406435,0.0776451210660512
58636,12087,McKenzie Electric Coop Icn,ND,Bundled,Cooperatvie,0.0815061458414437,0.0680045802406435,0.0776451210660512
58626,50798,McKenzie Electric Coop Inc,ND,Bundled,Cooperative,0.0815061458414437,0.0680045802406435,0.0776451210660512
58776,45458,McKenzie Electric Coop Inc,ND,Bundled,Cooperative,0.0815061458414437,0.0680045802406435,0.0776451210660512
58757,52703,McKenzie Electric Coop Inc,ND,Bundled,Cooperative,0.0815061458414437,0.0680045802406435,0.0442857815219971
58835,12087,McKenzie Electric Coop Inc,ND,Bundled,Cooperative,0.0815061458414437,0.0680045802406435,0.0776451210660512
58625,12087,McKenzieElectric Coop Inc,ND,Bundled,Cooperative,0.243685183798513,0.1744106377045891,0.0776451210660512
58621,12087,McKenzie Electric Coop Inc,ND,Bundled,Cooperative,0.0815061458414437,0.0680045802406435,0.0776451210660512
58854,12087,McKenzie Electric Coop Inc,ND,Bundled,Cooperative,0.0815061458414437,0.0680045802406435,0.0776451210660512
58575,12090,"McLean Electric Coop, Inc",ND,Bundled,Cooperative,0.188731088333443,0.0764613929791381,0.2244553167367747
58545,12090,"McLean Electric Coop, Inc",ND,Bundled,Cooperative,0.1486962922784859,0.0764613929791381,0.1322792417938049
58577,12090,"McLean Electric Coop, Inc",ND,Bundled,Cooperatiev,0.1486962922784859,0.0764613929791381,0.1322792417938049
58576,12090,"McLea nElectric Coop, Inc",ND,Bunlded,Cooperaitve,0.1795925051157845,0.0764613929791381,0.1322792417938049
58540,12090,"McLen Electric Coop, Inc",ND,Bundled,Cooperative,0.2025357373701008,0.0764613929791381,0.1322792417938049
58559,12090,"McLean Electric Coop, Inc",ND,Bundled,Cooperative,0.1486962922784859,0.1884144494445692,0.1322792417938049
58580,12090,"McLean Electric Coop, Inc",ND,Bundld,Cooperative,0.1486962922784859,0.0764613929791381,0.1322792417938049
58541,12090,"McLean Electric Coop, Inc",ND,Bundled,Cooperative,0.0399457911411053,0.0764613929791381,0.1322792417938049
58771,12090,"McLean Electric Coop, Inc",ND,Bundled,Cooperative,0.1486962922784859,0.0764613929791381,0.1322792417938049
58565,12090,"McLean Electric Coop, Inc",ND,Bundled,Cooperative,0.1486962922784859,0.161971577747772,0.1322792417938049
58756,12090,"McLean Electric Coop, Inc",ND,Bundeled,Cooperative,0.1486962922784859,0.0764613929791381,0.1322792417938049
58779,39259,"McLean Electric Coop, Inc",DN,Bundled,Cooperative,0.1486962922784859,0.0764613929791381,0.1322792417938049
58770,12090,McLean Electric Coop Inc,ND,Bundled,Cooperative,0.1486962922784859,0.0764613929791381,0.1322792417938049
58463,12090,"McLean Electric Coop, Inc",ND,Bundled,Cooperative,0.1486962922784859,0.0764613929791381,0.1322792417938049
58523,49522,"McLean Electric Coop, Inc",D,Bundled,Cooperative,0.1486962922784859,0.0764613929791381,0.2282147882009371
58530,12090,"McLean Electric Coop, Inc",ND,Bundled,Cooperative,0.1486962922784859,0.0764613929791381,0.1322792417938049
58531,12090,"McLean Electric Coop, Inc",ND,Bundled,Cooperative,0.0352706982084849,0.0764613929791381,0.1322792417938049
189154,-15711,"McLean Electric Coop, Inc",ND,Bundled,Cooperative,0.1486962922784859,0.0764613929791381,0.1322792417938049
58763,12090,"McLean Electric oCop, Inc",ND,Bundled,Cooperative,0.1486962922784859,0.0764613929791381,0.1322792417938049
58723,12090,"McLean Electric Coop, Inc",ND,Bundled,Cooperative,0.1486962922784859,0.0764613929791381,0.1322792417938049
58636,12090,"McLean Electric Coop, Inc",ND,Bundled,Cooperative,0.1486962922784859,0.0764613929791381,0.1322792417938049
58735,12090,"McLean Electric Coop, Inc",ND,Bundled,Cooperative,0.1486962922784859,0.0764613929791381,0.1322792417938049
58775,12090,"McLean Electric Coop, Inc",ND,Bundled,Cooperative,0.1486962922784859,0.0764613929791381,0.1322792417938049
58579,12090,"McLean Electric Coop, Inc",ND,Bundled,Cooperative,0.1486962922784859,0.0764613929791381,0.0363169677227379
58716,12090,"McLean Electric Coop, Inc",ND,Bundeld,Cooperative,0.1486962922784859,0.0764613929791381,0.1322792417938049
58571,12090,"McLean Electric Coop, Inc",ND,Bundled,Cooperative,0.1486962922784859,0.0764613929791381,0.1322792417938049
58757,49705,"McLean Electric Coop, Inc",ND,Bundled,Cooperative,0.1486962922784859,0.1682790713065059,0.1322792417938049
58778,12090,"McLean Electric Coop, Inc",ND,Bundled,Cooperative,0.1486962922784859,0.0764613929791381,0.1322792417938049
58625,12090,"McLean Electric Cuoop, Inc",DN,Bundled,iCooperative,0.1486962922784859,0.0764613929791381,0.1322792417938049
37110,12186,McMinnville Electric System,TN,Bundled,Municipal,0.1074764220958644,0.0792893947550565,0.1013181088689521
37111,12186,McMinnville Electric System,TN,Bundled,Municipal,0.1074764220958644,0.0792893947550565,0.1013181088689521
97111,12187,City of McMinnville - (OR),OR,Bundled,Municipal,0.0687592310598688,0.0531543672614821,0.0338314717952391
97101,12187,City of McMinnville - (OR),OR,Bundled,Municipal,0.0687592310598688,0.0531543672614821,0.0753848420122265
97378,12187,City of McMinnville - (OR),OR,Bundled,Municipal,0.0687592310598688,0.0531543672614821,0.0753848420122265
97128,12187,City of McMinnville - (OR),OR,Bundled,Municipal,0.0687592310598688,0.0531543672614821,0.0753848420122265
97114,12187,City of McMinnville - (OR),OR,Bundeld,Mnuicipal,0.0687592310598688,0.0531543672614821,0.0753848420122265
67460,12208,City of McPherson - (KS),KS,Bjundled,Mujnicipal,0.0817436072717951,0.0490899067843539,0.0758919993744274
55325,12227,Meeker Coop Light & Power Assn,MN,Bundled,Cooperative,0.1120156055340633,0.081506822535872,0.1147617903528979
55324,12227,Meeker Coop Light & Power Assn,MN,Bundled,Coopeartive,0.1120156055340633,0.081506822535872,0.1147617903528979
176319,12227,Meeker Coop Light & Power Assn,MN,Btundled,Coopercative,0.1120156055340633,0.081506822535872,0.1147617903528979
56228,12227,Meeker Coop Light & Power Assn,MN,Bundled,Cpooperative,0.1120156055340633,0.081506822535872,0.1147617903528979
55385,12227,Meeker Coop Light & Power Assn,MN,Bundled,Cooperative,0.1120156055340633,0.081506822535872,0.1147617903528979
55329,12227,Meeker Coop Light & Power Assn,MN,Buqndled,Cooperative,0.1120156055340633,0.081506822535872,0.1147617903528979
56368,53604,Meeker Coop Light & Power Assn,MN,Bundled,Cooperative,0.1120156055340633,0.081506822535872,0.1147617903528979
55389,12227,Meeker Coop Light & Power Assn,MN,Bundled,Cooperathive,0.1120156055340633,0.081506822535872,0.1147617903528979
55314,12227,Meeker Cop Light & Power Assn,MN,Bundled,Cooperative,0.1120156055340633,0.081506822535872,0.1147617903528979
56362,12227,Meeker Coop Light & Power Assn,MN,Bundlned,Cooperative,0.1120156055340633,0.081506822535872,0.1147617903528979
56243,12227,Meeker Coop Light & Power Assn,MN,Budnled,Cooperative,0.1120156055340633,0.1911798409069814,0.1147617903528979
152611,12227,Meeker Coop Light & Power Assn,MN,Bundled,Cooperative,0.1120156055340633,0.1959819914024674,0.1147617903528979
157114,12227,Meeker Coop Light & Power Assn,MN,Bundled,Cooperative,0.0375608194405941,0.081506822535872,0.1147617903528979
55321,12227,Meeker Coop Light & Power Assn,MN,Bundled,Cooperative,0.1120156055340633,0.081506822535872,0.1147617903528979
55355,12227,Meeker Coop Light & Power Assn,MN,Bundled,Cooperative,0.1120156055340633,0.081506822535872,0.1147617903528979
56209,12227,Meeker Coop Light & Power Assn,MN,Bundled,Cooperative,0.1120156055340633,0.081506822535872,0.1147617903528979
56253,12227,Meeker Coop Light & Power Assn,MN,Bundled,Cooperative,0.1120156055340633,0.081506822535872,0.1147617903528979
55350,12227,Meeker Coop Light & Power Assn,MN,Bundled,Cooperative,0.1120156055340633,0.081506822535872,0.1147617903528979
55342,12227,Meeker Coop Light & Power Assn,MN,Bundled,Cooperative,0.1120156055340633,0.081506822535872,0.1147617903528979
40146,-15152,Meade County Rural E C C,YK,Bundled,Cooperative,0.1185125599486808,0.0,0.1197606945256623
40157,12243,Meade Conty Rural E C C,KY,Bundled,Cooperative,0.1185125599486808,0.0,0.1197606945256623
40119,12243,Made County Rural E C C,KY,Bundled,Copoerative,0.1834574863505447,0.0,0.1197606945256623
42348,-15072,Meade County Rural E C C,KY,Bundled,Cooperative,0.1185125599486808,0.0,0.1197606945256623
40140,12243,Meade County Rural E C C,KY,Bundled,Cooperative,0.1185125599486808,0.0,0.1197606945256623
42712,12243,dMeade County Rural E C C,KY,Bunndled,Cooperative,0.1185125599486808,0.0,0.250233805413222
40178,12243,Meade County Rural E C C,KY,Bundled,Cooperative,0.1185125599486808,0.0,0.1197606945256623
42721,12243,Meade County Rural E C C,KY,Bundled,Cooperative,0.1185125599486808,0.0,0.1197606945256623
40175,12243,Meade County Rural E C C,KY,Bundld,Cooperative,0.1185125599486808,0.0,0.1197606945256623
40108,12243,Meade County Rural E C C,KY,Bundleed,Cooperative,0.1185125599486808,0.0,0.1197606945256623
42724,12243,Meade County Rural E C C,KY,Bundled,Cyooperative,0.2267728961634794,0.0,0.1197606945256623
42368,12243,Meade County Rural E C C,KY,Bundled,Cooperative,0.1185125599486808,0.0,0.0347869528787492
40145,12243,Meade County Rural E C C,KY,Bundlmed,Cooperative,0.1185125599486808,0.1606386028102438,0.1197606945256623
40117,12243,Meade County Rural E C C,KY,Bundled,Cooperative,0.1185125599486808,0.0,0.1197606945256623
42361,12243,Meae County Rural E C C,KY,Bundled,Cooperative,0.1185125599486808,0.0,0.1197606945256623
42754,12243,Meade County Rural E C C,YK,Bundled,Cooperative,0.1185125599486808,0.0,0.2578468251008314
166301,12243,Meade oCunty Rural E C C,KY,Bundled,Cooperative,0.1185125599486808,0.0,0.1197606945256623
42338,12243,Meade County Rural E C C,KY,Bundled,Cooperative,0.1185125599486808,0.1967134149602219,0.1197606945256623
40176,12243,Meade County Rural E C C,KY,Bundled,Coopertaive,0.1185125599486808,0.0,0.1197606945256623
40161,12243,Meade County Rural E C C,KY,Bundled,Cooperative,0.1185125599486808,0.0,0.1197606945256623
40144,12243,Meade County Rural E C C,KY,Bundled,Cooperative,0.1185125599486808,0.0,0.1197606945256623
40162,12243,Meade County Rural E C C,Y,Bundlled,Cooperative,0.1185125599486808,0.0,0.1197606945256623
40170,49206,Meade oCunty Rural E C C,KY,Bundled,Cooperative,0.2244452905757376,0.0,0.1197606945256623
42378,12243,Meade County Rural E C C,KY,Bundled,Cooperative,0.1185125599486808,0.0,0.1197606945256623
42343,12243,Meade County Rural E C C,KY,Bundled,Cooperative,0.1185125599486808,0.0,0.1197606945256623
40104,12243,Meade County Rural E C C,KY,Bundled,Cooperative,0.1185125599486808,0.0,0.1197606945256623
40111,12243,Meade County RuralE C C,KY,Bundled,Cooperative,0.1185125599486808,0.0,0.1197606945256623
40115,12243,Meade County Rural E C C,KY,Bundled,Cooperative,0.1185125599486808,0.0,0.1197606945256623
40142,12243,Meade Countvy Rural E C C,KY,Bundled,Cooperative,0.1185125599486808,0.0,0.1197606945256623
40143,12243,Meade County Rural E C C,KY,Bundeld,Cooperative,0.1185125599486808,0.0,0.1197606945256623
40152,12243,Meade County Rural E C C,KY,Bundled,Cooperative,0.1185125599486808,0.0,0.1197606945256623
40153,12243,Meade County Rural E C C,YK,uBndled,Cooperative,0.1185125599486808,0.1902152180875719,0.1197606945256623
27853,12260,Mecklenburg Electric Cooperative,NC,Bundled,Cooperative,0.18125,0.0,0.1278660612939841
27343,12260,Mecklenburg Electric Cooperative,NC,Bundled,Cooperative,0.031282970524367,0.0,0.1278660612939841
27831,12260,Mecklenburg Electric Cooperative,NC,Bundled,Coopreative,0.18125,0.0,0.1278660612939841
27563,12260,Mecklenburg Electrci Cooperative,NC,Bundled,Cooperative,0.18125,0.0,0.1278660612939841
27551,12260,Mecklenburg Electric Cooperative,NC,Bundled,Copoerative,0.18125,0.0,0.1278660612939841
27553,12260,Mecklenburg Electric Cooperative,NC,Bundled,Cooperative,0.18125,0.0,0.1278660612939841
27574,12260,Mecklenburg Electric Cooperative,NC,Bundled,Cooperative,0.2061264584842777,0.0,0.1278660612939841
27850,12260,Mecklenburg Electric Cooperative,NC,Bundled,Cooperative,0.18125,0.0,0.1278660612939841
27537,12260,Mecklenburg Electric Cooperative,NC,Bunlded,Cooperative,0.18125,0.0,0.1278660612939841
27507,12260,Mecklenburg Electric Cooperative,NC,Bundled,Cooperative,0.1896955539136773,0.0,0.1278660612939841
27842,12260,Mecklenburg Electric Cooperative,NC,Bundled,Cooprative,0.0391290788834715,0.0,0.1278660612939841
27589,12260,Mecklenburg Electric Cooperative,NC,Bundled,Cooperative,0.18125,0.0,0.1278660612939841
27866,12260,Mecklenburg Electric Cooperative,NC,Bundled,Cooperative***,0.18125,0.0,0.1278660612939841
24539,12260,Mecklenburg Electric Cooperative,VA,Bundlde,Cooperative,0.1059431213427408,0.0686991021089998,0.1334544337097497
23950,12260,Mecklenburg Electric Cooperative,VA,Bundled,Cooperative,0.1059431213427408,0.0686991021089998,0.1334544337097497
23967,12260,Mecklenburg Electric Cooperative,VA,Bundled,Coopertaive,0.1059431213427408,0.0686991021089998,0.1334544337097497
23829,12260,Mecklenburg Electric Cooperative,VA,Bucndled,Cooperative,0.1059431213427408,0.0686991021089998,0.1334544337097497
24565,48367,Mecklenburg Electric Cooperative,VA,Bundled,Cooperative,0.1059431213427408,0.0686991021089998,0.1334544337097497
