X,Y,OBJECTID,FET_TYPE,FET_SUBTYPE,FET_NAME,ADM_UNIT_CD,ADMIN_ST,LAT,LONG,created_date,last_edited_date,DESCRIPTION,WEB_LINK,UNIT_NAME,WEB_DISPLAY,PHOTO_LINK,PHOTO_THUMB,SEASON_RSTRCT,SEASON_OPEN,SEASON_CLOSE,NOTES,GlobalID,COORD_SRC_TYPE,ORIG_STATE_FET_TYPE
371238.7329,4427704.3158,2609,8,Parking Area,Pumphouse Rec Site Gore Trailhead Parking Area,CON02000,CO,39.98970958,-106.50819795,2017/05/15 13:35:26+00,2017/10/20 15:16:42+00,PARKING - 25' X 30' - GORE TRAILHEAD - AGGREGATE,,Upper Colorado River SRMA,YES,,,,,,,{86606D80-AF29-4264-9BCC-43366E4C6255},OTH,
370859.5122,4427272.8989,2610,4,Picnic Area,Pumphouse Rec Site Group Picnic Area,CON02000,CO,39.98576607,-106.51255263,2017/05/15 13:37:52+00,2017/10/20 15:16:42+00,PICNIC - GROUP - LAUNCH 3,,Upper Colorado River SRMA,YES,,,,,,,{2BB95274-A8C0-4C05-9783-6AE2D68A4B0B},OTH,
371192.9828,4427662.0737,2611,4,Picnic Area,Pumphouse Rec Site Picnic Area,CON02000,CO,39.98932215,-106.50872528,2017/05/15 13:40:11+00,2017/10/20 15:16:42+00,PICNIC - SINGLE - LAUNCH 1,,Upper Colorado River SRMA,YES,,,,,,,{5AE30124-A331-4C0C-B20C-5255D2406882},OTH,
371223.9798,4427661.3449,2613,5,Toilet,Pumphouse Rec Site Restroom #1,CON02000,CO,39.98932031,-106.50836218,2017/05/15 13:49:40+00,2017/10/20 15:16:42+00,PUMPHOUSE RESTROOM #1 - NORTH,,Upper Colorado River SRMA,YES,,,,,,,{47FE5D9E-E927-44AD-9762-F76A524971A5},OTH,
371043.5107,4427468.02,2614,5,Toilet,Pumphouse Rec Site Restroom #2,CON02000,CO,39.98755157,-106.51043698,2017/05/15 13:51:46+00,2017/10/20 15:16:42+00,PUMPHOUSE RESTROOM #1 - SOUTH,,Upper Colorado River SRMA,YES,,,,,,,{79B7A337-2E55-4E02-AF14-0BAE009E22DD},OTH,
370892.4069,4427288.9092,2615,5,Toilet,Pumphouse Rec Site Restroom #3,CON02000,CO,39.9859153,-106.51217066,2017/05/15 13:56:15+00,2017/10/20 15:16:42+00,PUMPHOUSE RESTROOM #3 - EAST,,Upper Colorado River SRMA,YES,,,,,,,{743CF6D1-0101-4708-B4C7-C22096644D4D},OTH,
370763.8056,4427113.9429,2616,5,Toilet,Pumphouse Rec Site Campground Restroom,CON02000,CO,39.98431977,-106.51364162,2017/05/15 13:57:38+00,2017/10/20 15:16:42+00,PUMPHOUSE RESTROOM #4 - SOUTH,,Upper Colorado River SRMA,YES,,,,,,,{BDFBF897-E76A-40B1-A895-258AEB3A5A4E},OTH,
367028.0974,4423260.0253,2617,2,Boat Ramp,Radium Rec Site Boat Ramp,CON02000,CO,39.94902983,-106.55659239,2017/05/15 14:02:58+00,2017/10/20 15:16:42+00,BOAT RAMP - 30' X 55' - CONCRETE - SOUTH,,Upper Colorado River SRMA,YES,,,,,,,{735013B0-9024-4430-BA19-264C42F44A46},OTH,
366969.0648,4423557.8499,2618,2,Boat Ramp,Radium Rec Site Boat Ramp,CON02000,CO,39.95170293,-106.55734403,2017/05/15 14:04:03+00,2017/11/03 16:19:29+00,BOAT RAMP - 45' X 45' - CONCRETE - NORTH,,Upper Colorado River SRMA,YES,,,,,,,{0DCB1996-5E1E-454A-90E1-02929CBE24A6},OTH,
367011.9793,4423483.0315,2619,4,Group Shelter,Radium Rec Site Cabana,CON02000,CO,39.95103582,-106.55682654,2017/05/15 14:10:43+00,2017/10/20 15:16:42+00,CABANA - EAST - STEEL - 1' X 1',,Upper Colorado River SRMA,YES,,,,,,,{A70141E7-67E0-4598-899B-7D9400FF902A},OTH,
366957.475,4423530.2946,2620,4,Group Shelter,Radium Rec Site Cabana,CON02000,CO,39.95145292,-106.55747403,2017/05/15 14:12:03+00,2017/10/20 15:16:42+00,CABANA - WEST - STEEL - 1' X 1',,Upper Colorado River SRMA,YES,,,,,,,{296291F8-BDBA-4A9A-9962-E6AABC7530F7},OTH,
367151.554,4423473.8981,2621,3,Campground,Radium Rec Site Group Camping Area A,CON02000,CO,39.95097548,-106.55519131,2017/05/15 14:13:27+00,2017/10/20 15:16:42+00,CAMPING - GROUP A,,Upper Colorado River SRMA,YES,,,,,,,{3EEE0E55-BC99-4F50-8940-554FF4182AF7},OTH,
367144.7447,4423423.35,2622,3,Campground,Radium Rec Site Camping Area,CON02000,CO,39.95031248,-106.55545347,2017/05/15 14:23:01+00,2017/10/20 15:16:42+00,CAMPING - GROUP B,,Upper Colorado River SRMA,YES,,,,,,,{A354FB72-CB6C-4A18-B89C-8BB5AF14AF6A},OTH,
367156.4,4423352.7629,2624,3,Campground,Radium Rec Site Camping Area,CON02000,CO,39.94988523,-106.55510989,2017/05/15 14:25:22+00,2017/10/20 15:16:42+00,CAMPING - SINGLE - EAST,,Upper Colorado River SRMA,YES,,,,,,,{7B5F6CA5-F999-415C-B3E6-1ED2A778B618},OTH,
367033.3378,4423374.8936,2625,3,Campground,Radium Rec Site Camping Area,CON02000,CO,39.95006522,-106.55655452,2017/05/15 14:26:36+00,2017/10/20 15:16:42+00,CAMPING - SINGLE - WEST,,Upper Colorado River SRMA,YES,,,,,,,{DBABE0C5-F423-49E7-BEBC-656A6813D149},OTH,
366952.4032,4423453.2318,2626,8,Parking Area,Radium Rec Site Parking Area,CON02000,CO,39.95119317,-106.55723546,2017/05/15 14:39:35+00,2017/10/20 15:16:42+00,,,Upper Colorado River SRMA,YES,,,,,,,{05B46427-D708-49A9-9CBD-B271B1762F17},OTH,
367143.5222,4423448.9506,2627,5,Toilet,Radium Rec Site Restroom,CON02000,CO,39.95074953,-106.55528022,2017/05/15 14:40:37+00,2017/10/20 15:16:42+00,NORTH RESTROOM,,Upper Colorado River SRMA,YES,,,,,,,{F50BB9CE-8881-45EE-8ED4-D960E981BC9D},OTH,
366975.1582,4423494.0217,2628,5,Toilet,Radium Rec Site Restroom,CON02000,CO,39.95112901,-106.55725969,2017/05/15 14:47:03+00,2017/11/03 16:19:27+00,RADIUM NEW RESTROOM - EAST,,Upper Colorado River SRMA,YES,,,,,,,{1912E853-5D9B-4823-817D-B70F9B53F50F},OTH,
367083.1308,4423267.9661,2629,5,Toilet,Radium Rec Site Restroom,CON02000,CO,39.94911,-106.55595,2017/05/15 14:48:15+00,2017/10/20 15:16:42+00,RADIUM RESTROOM EAST,,Upper Colorado River SRMA,YES,,,,,,,{51E2C9C6-83BF-4079-B773-B9A735650C36},OTH,
391271.2734,4434048.2111,2634,8,Parking Area,Reeder Creek Fishing Access Parking Area,CON02000,CO,40.04966806,-106.27467691,2017/05/15 15:05:04+00,2017/10/20 15:16:42+00,PARKING - 45' X 105' - AGGREGATE,,Upper Colorado River SRMA,YES,,,,,,,{703CEC56-E5A3-4DD0-9170-97641DA80CF0},OTH,
371127.3736,4515749.0647,2635,3,Campsite - Primitive - Non Reservable - No Fee,Sheep Mountain Rec Area,CON02000,CO,40.7826262,-106.52731206,2017/05/15 15:06:39+00,2017/10/20 15:16:42+00,SHEEP MOUNTAIN REC AREA,,,YES,,,,,,,{C918BD5A-23A3-4D5D-A16F-D505335E3B3D},OTH,
372910.0035,4516091.7753,2636,8,Parking Area,Sheep Mountain Rec Area Parking,CON02000,CO,40.78599012,-106.50626226,2017/05/15 15:12:01+00,2017/10/20 15:16:42+00,PARKING - 30' X 50' - SHEEP MTN EAST #1 - NATURAL,,,YES,,,,,,,{4FB267D7-FB27-4873-BA11-668D3F42BC5B},OTH,
373369.9018,4515715.6018,2637,8,Parking Area,Sheep Mountain Rec Area Parking,CON02000,CO,40.78267351,-106.50073709,2017/05/15 15:13:02+00,2017/10/20 15:16:42+00,PARKING - 40' X 40' - SHEEP MTN EAST #2 - NATURAL,,,YES,,,,,,,{1E04F45E-740A-4ADE-A86F-4F2CE75143E8},OTH,
371932.1545,4515472.492,2638,8,Parking Area,Sheep Mountain Rec Area Parking Area,CON02000,CO,40.78026138,-106.51772082,2017/05/15 15:13:59+00,2017/10/20 15:16:42+00,PARKING - 40' X 50' - SHEEP MTN WEST - NATURAL,,,YES,,,,,,,{9BF68334-23C8-413B-9037-A686B6D04405},OTH,
359091.084,4413229.731,2640,2,Boat Ramp,State Bridge Boat Ramp,CON02000,CO,39.8574103,-106.64730392,2017/05/15 15:48:32+00,2017/10/20 15:16:42+00,BOAT RAMP - 20' X 45' - CONCRETE,,Upper Colorado River SRMA,YES,,,,,,,{34C1CF32-08B4-4E00-8518-1445DE5C16D0},OTH,
358963.4169,4413210.7616,2642,8,Parking Area,State Bridge Parking Area,CON02000,CO,39.85721826,-106.64879175,2017/05/15 15:58:50+00,2017/10/20 15:16:42+00,PARKING - 165' X 175' - DAY USE - NATURAL,,Upper Colorado River SRMA,YES,,,,,,,{502BE0D0-C007-4884-8424-4DAC45D379F6},OTH,
359014.0079,4413221.1967,2643,5,Toilet,State Bridge Rec Area Restroom,CON02000,CO,39.85735374,-106.64820171,2017/05/15 16:00:04+00,2017/11/03 16:19:24+00,STATE BRIDGE RESTROOM,,Upper Colorado River SRMA,YES,,,,,,,{6E314A03-063A-4E64-8AC8-CB09E427F8C2},OTH,
427030.6791,4434231.4738,2645,8,Parking Area,Strawberry Recreation Area Parking,CON02000,CO,40.05517271,-105.85552852,2017/05/15 16:06:51+00,2017/10/20 15:16:42+00,PARKING - 30' X 50' - BEHLER CREEK - NATURAL,,,YES,,,,,,,{7E6F6CF6-D933-4C36-B5F0-2CF0B9D781FF},OTH,
428366.7428,4428283.0408,2646,8,Parking Area,Strawberry Rec Area Parking,CON02000,CO,40.00169914,-105.83920846,2017/05/15 16:08:08+00,2017/10/20 15:16:42+00,PARKING - 50' X 100' - HURD PEAK - NATURAL,,,YES,,,,,,,{2E472F3C-3B53-4A6D-8F1B-3B049C5A74CC},OTH,
396445.7849,4435698.7712,2647,4,Point of Interest,Sunset Fishing Access,CON02000,CO,40.06518725,-106.21429082,2017/05/15 16:10:27+00,2017/10/20 15:16:42+00,SUNSET FISHING ACCESS,,Upper Colorado River SRMA,YES,,,,,,,{9AE961EB-C7CF-4BCB-8BC7-1DCF950B8548},OTH,
396428.1668,4435536.6266,2648,8,Parking Area,Sunset Fishing Access Parking Area,CON02000,CO,40.06372454,-106.21447143,2017/05/15 16:11:38+00,2017/10/20 15:16:42+00,PARKING - 100' X 100' - AGGREGATE,,Upper Colorado River SRMA,YES,,,,,,,{EB1EFAD1-A23B-46C8-8571-8A498E891F7B},OTH,
368135.1871,4424368.3152,2649,3,Campsite - Primitive - Non Reservable - No Fee,Cedars Campsite,CON02000,CO,39.95918501,-106.54386153,2017/05/15 16:14:40+00,2017/10/20 15:16:42+00,"Dispersed Camping, 6+ tents",,Upper Colorado River SRMA,YES,,,,,,,{6BB7B2CE-2533-4145-BB79-5D8E364B5DCB},OTH,
381413.3367,4441740.6862,2656,4,Point of Interest,Wolford Mountain OHV Area,CON02000,CO,40.11762537,-106.3916255,2017/05/15 16:41:36+00,2017/10/20 15:16:42+00,WOLFORD MOUNTAIN OHV AREA,,,YES,,,,,,,{205C6E27-C922-47D4-936A-D2AE24B48DBB},OTH,
379503.351,4447268.0375,2657,5,Toilet,Wolford Red Desert Overlook Restroom,CON02000,CO,40.16713782,-106.41506564,2017/05/15 16:51:27+00,2017/10/20 15:16:42+00,WOLFORD RED DESERT OVERLOOK RESTROOM,,,YES,,,,,,,{D1FAA695-4E4F-46AE-9C04-59AA514D2F01},OTH,
379106.1009,4441140.5781,2658,8,Parking Area,Wolford Reservoir Dam Site Parking Area,CON02000,CO,40.11189183,-106.41858102,2017/05/15 17:13:13+00,2017/10/20 15:16:42+00,PARKING - 10' X 60' - DAM - AGGREGATE,,,YES,,,,,,,{8990DD70-1C60-4CB7-A646-0C56DDBB6B5F},OTH,
378989.1212,4441172.1679,2659,8,Parking Area,Wolford Reservoir Dam Site Parking Area,CON02000,CO,40.11215953,-106.41995919,2017/05/15 17:14:23+00,2017/10/20 15:16:42+00,PARKING - 175' X 180' - MAIN - AGGREGATE,,,YES,,,,,,,{6626F8D0-AF07-4D22-A0F0-A02BB33F88B2},OTH,
379002.3213,4441114.7246,2660,5,Toilet,Wolford Reservoir Dam Restroom,CON02000,CO,40.11164405,-106.41979358,2017/05/15 17:15:35+00,2017/10/20 15:16:42+00,WOLFORD RESERVOIR DAM RESTROOM,,,YES,,,,,,,{CE3DF095-D354-48A6-8465-3F354C055E3E},OTH,
361737.8088,4416902.9623,2663,8,Parking Area,Yarmony Bridge Rec Site Parking Area,CON02000,CO,39.89092813,-106.6171509,2017/05/15 17:19:18+00,2017/10/20 15:16:42+00,PARKING - 60' X 175' - AGGREGATE,,Upper Colorado River SRMA,YES,,,,,,,{AD49626C-83A1-4E15-A30C-4D0EC18932FD},OTH,
175923.1607,4329566.1389,2664,8,Parking Area,Black Ridge Parking,COG01200,CO,39.05506986,-108.74493374,2017/06/28 21:14:12+00,2017/10/20 15:16:42+00,Black Ridge,,McInnis Canyons National Conservation Area,YES,,,,,,,{6156FBDF-CD17-42AE-944E-64D1E85C5E35},IMG,
198930.0436,4318163.8163,2802,8,Parking Area,"""Cattle Guard"" Sign Parking",COG01000,CO,38.96074,-108.47452,2017/08/31 19:55:17+00,2017/10/20 15:16:42+00,Nine Mile Hill,,,YES,,,,,,,{3EFE24D9-5FF0-4D14-BB01-CF70B20F8F9A},UNK,
480015.6369,4274341.2514,3028,10,Campground,Sand Gulch Campground,COF02000,CO,38.61736234,-105.2295569,2017/09/01 20:09:06+00,2017/10/20 15:16:44+00,,,,YES,,,,,,,{B03ECB27-6298-4F8F-8CF6-413E4AD634E9},UNK,
480289.0879,4275561.2632,3039,10,Campground,The Bank Campground,COF02000,CO,38.62836305,-105.22645041,2017/09/01 20:42:56+00,2017/10/20 15:16:44+00,,,,YES,,,,,,,{584975D4-14C1-4237-BFED-C5ABD9A12ADF},UNK,
349115.4448,4418754.4658,3043,7,Access Point,Shorties Gulch,COG02000,CO,39.90545,-106.76515,2017/10/11 18:42:28+00,2017/10/20 15:16:44+00,"Access point with dispersed camping, parking",,Upper Colorado River SRMA,YES,,,NO,,,,{59814DFC-CC9B-49D1-B5F6-8462EA222209},UNK,
350607.6343,4418892.9588,3044,7,Access Point,Landing Strip,COG02000,CO,39.9069616,-106.74773275,2017/10/11 18:43:57+00,2017/10/20 15:16:44+00,Access for motorcycle riding,,Upper Colorado River SRMA,YES,,,,,,,{64D27B6D-0763-4957-B2F3-555F8395B21C},UNK,
351502.7246,4420705.2439,3045,7,Trail Head,McCoy Trailhead,COG02000,CO,39.92343997,-106.73767823,2017/10/11 18:47:28+00,2017/10/20 15:16:44+00,Kiosk for McCoy trails,,Upper Colorado River SRMA,YES,,,NO,,,,{39DA0317-20C4-4EEB-A7FE-9F669CF408CB},UNK,
354324.6266,4417083.6121,3046,2,Boat Launch,Two Bridges Boat Ramp,COG02000,CO,39.89097846,-106.70411308,2017/10/11 18:49:19+00,2017/10/20 15:16:44+00,Two Bridges Boat ramp acquired from Eagle County,,Upper Colorado River SRMA,YES,,,NO,,,,{73DCAD84-4ED4-435C-A5A1-F56136E676FE},GPS,
359569.6793,4410279.0463,3047,7,Access Point,Windy Point Access,COG02000,CO,39.83091474,-106.64107808,2017/10/11 18:54:06+00,2017/10/20 15:16:44+00,Kiosk,,Upper Colorado River SRMA,YES,,,YES,4/16,12/1,Big Game Winter Closure Motorized/ Mechanized,{51F58A2B-4536-4066-8AEF-64764119FC9F},,
346714.7947,4404394.6618,3048,7,Trail Head,Poison Trailhead,COG02000,CO,39.7757,-106.78986,2017/10/11 19:00:11+00,2017/10/20 15:16:44+00,Poison Kiosk with Castle Peak Map,,,YES,,,YES,4/16,12/1,Big Game Winter Closure Motorized/ Mechanized,{E688D88F-DFF6-4D7B-9DEA-6729D061BBCC},,
330515.7487,4391339.0169,3051,5,Toilet,Gypsum Campground Toilet,COG02000,CO,39.65506508,-106.97555189,2017/10/11 19:21:16+00,2017/10/20 15:16:44+00,Gypsum restroom,,,YES,,,NO,,,,{348B416B-BE2C-4AA3-BA34-5A9BA9B8C593},UNK,
330515.7487,4391339.0169,3052,10,Campground,Gypsum Campground,COG02000,CO,39.65506508,-106.97555189,2017/10/11 19:21:16+00,2017/10/20 15:16:44+00,Gypsum Campground Steel Kiosk,,,YES,,,NO,,,,{BDB0E046-1650-45DB-A3EF-72C20E1641FA},UNK,
330448.3267,4391289.1737,3053,4,Picnic Area,Gypsum Picnic Area,COG02000,CO,39.65460288,-106.97632455,2017/10/11 19:23:42+00,2017/10/20 15:16:44+00,Picnic table,,,YES,,,NO,,,,{3C003242-A0F6-405A-B3A9-62E725A14587},GPS,
330428.1477,4391301.9537,3054,4,Picnic Area,Gypsum Picnic Area,COG02000,CO,39.65471396,-106.97656291,2017/10/11 19:23:42+00,2017/10/20 15:16:44+00,Picnic table,,,YES,,,NO,,,,{B9EB6DC8-8CAA-4B76-9B58-4C9368436A28},GPS,
330575.7013,4391337.0147,3055,3,Campsite - Developed - Non Reservable - Fee,Gypsum Campsite,COG02000,CO,39.65505894,-106.97485294,2017/10/11 19:25:02+00,2017/10/20 15:16:44+00,Campsite- single,,,YES,,,NO,,,,{1495FA3F-4057-4506-8C83-7C717E1B3946},GPS,
330618.8339,4391339.8524,3056,3,Campsite - Developed - Non Reservable - Fee,Gypsum Campsite,COG02000,CO,39.65509304,-106.97435119,2017/10/11 19:25:02+00,2017/10/20 15:16:44+00,Campsite- single,,,YES,,,NO,,,,{027118DD-0CFD-4E0D-BF24-E05AD6C64291},GPS,
330656.8587,4391340.1361,3057,3,Campsite - Developed - Non Reservable - Fee,Gypsum Campsite,COG02000,CO,39.65510312,-106.97390828,2017/10/11 19:25:02+00,2017/10/20 15:16:44+00,Campsite- single,,,YES,,,NO,,,,{9B745BA2-B108-4480-ADB2-9BD16910B549},GPS,
330631.6034,4391335.0283,3058,3,Campsite - Developed - Non Reservable - Fee,Gypsum Campsite,COG02000,CO,39.65505212,-106.97420119,2017/10/11 19:25:02+00,2017/10/20 15:16:44+00,Campsite- single,,,YES,,,NO,,,,{652791E9-251D-4EFC-9754-CBEE31654791},GPS,
330697.4374,4391310.9081,3059,3,Campsite - Developed - Non Reservable - Fee,Gypsum Campsite,COG02000,CO,39.65484796,-106.97342806,2017/10/11 19:25:02+00,2017/10/20 15:16:44+00,Campsite- single,,,YES,,,NO,,,,{55B17BB2-AEBD-4013-85F1-4A0E7D6EE91A},GPS,
330703.964,4391301.8276,3060,3,Campsite - Developed - Non Reservable - Fee,Gypsum Campsite,COG02000,CO,39.65476748,-106.9733497,2017/10/11 19:25:02+00,2017/10/20 15:16:44+00,Campsite- single,,,YES,,,NO,,,,{181A81B9-3DE1-4BB7-A7BC-759221C62045},GPS,
330715.8822,4391297.2873,3061,3,Campsite - Developed - Non Reservable - Fee,Gypsum Campsite,COG02000,CO,39.65472896,-106.97320969,2017/10/11 19:25:02+00,2017/10/20 15:16:44+00,Campsite- single,,,YES,,,NO,,,,{FBD4D4E8-781E-46C6-BC0A-C6FD908ADB4F},GPS,
330541.6493,4391333.3257,3062,3,Campsite - Developed - Non Reservable - Fee,Gypsum Campsite,COG02000,CO,39.65501897,-106.97524869,2017/10/11 19:25:02+00,2017/10/20 15:16:44+00,Campsite- single,,,YES,,,NO,,,,{2789F488-038C-45F8-9312-9253068F0CA5},GPS,
325567.9244,4391864.2987,3063,4,Point of Interest,Dotsero Crater,COG02000,CO,39.6588,-107.03333,2017/10/11 19:32:15+00,2017/10/20 15:16:44+00,,,,YES,,,NO,,,,{3E7CAE79-6008-4302-AA1F-5122D9B12EF5},UNK,
323051.107,4391020.6176,3064,2,Boat Takeout,Dotsero Landing Boat Ramp,COG02000,CO,39.65031466,-107.06129092,2017/10/11 19:34:07+00,2017/10/20 15:16:44+00,Dotsero Landing Boat ramp from Eagle County,,Upper Colorado River SRMA,YES,,,NO,,,,{73DCA86A-2E89-4863-B540-61BB1E3A3A05},GPS,
331968.978,4395422.1728,3067,7,Access Point,Gypsum Hills Kiosk,COG02000,CO,39.69212086,-106.9596611,2017/10/11 19:48:25+00,2017/10/20 15:16:44+00,Gypsum Hills Access,,,YES,,,NO,,,,{1E4ACF70-2BC7-4274-9E13-35D01DEBB959},UNK,
304066.0313,4362577.5,3072,7,Trail Head,Lorax Trailhead,COG02000,CO,39.39297491,-107.27614341,2017/10/11 21:48:30+00,2017/10/20 15:16:44+00,North Trailhead for Thompson Creek,,,YES,,,YES,4/16,12/1,Big Game Winter Closure,{4AEE1D07-F1AC-44F6-99ED-C31608C08F70},UNK,
267914.5183,4391008.4185,3073,8,Parking Area,Dry Rifle Creek Parking Area,COG02000,CO,39.6373942,-107.70447095,2017/10/11 21:57:53+00,2017/10/20 15:16:44+00,,,,YES,,,YES,4/16,12/1,Big Game Winter Closure for motorized and mechanized,{922E7E76-131B-460A-9043-DC2BED8A3A9C},,
258486.1022,4384403.1421,3074,5,Toilet,Hubbard Mesa,COG02000,CO,39.57534089,-107.81181019,2017/10/11 22:04:03+00,2017/10/20 15:16:44+00,Restroom,,,YES,,,NO,,,,{351A448A-C687-4549-9728-2DCF4C76A55B},UNK,
371168.8033,4427659.8884,3472,1,Visitor Center,Pumphouse Boat Launch,CON02000,CO,39.98929878,-106.50900797,2017/11/03 15:30:45+00,2017/11/03 16:19:17+00,Boat launch - 3 launches,,Upper Colorado River SRMA,YES,,,,,,Per Tim Finger,{FEE67240-4F34-49E7-980B-5F987C295F5F},UNK,
370984.8093,4427489.0034,3473,1,Visitor Center,Pumphouse Boat Launch,CON02000,CO,39.9877316,-106.51112847,2017/11/03 15:35:33+00,2017/11/03 16:19:19+00,,,Upper Colorado River SRMA,YES,,,,,,,{C38EFE40-A2EA-45E0-9D1D-382CC09C9FBB},UNK,
346058.6407,4413374.4684,3476,7,Access Point,Pisgah Trailhead,COG02000,CO,39.85645052,-106.79962671,,,Kiosk ,,,YES,,,YES,4/16,12/1,Big Game Winter Closure Motorized/ Mechanized,{3520C847-9C13-4DBC-98CC-178614C17E05},,
344339.1102,4391344.3444,3479,7,Trail Head,East Eagle Trailhead,COG02000,CO,39.6577416,-106.8145038,,,Kiosk and Parking,,,YES,,,YES,12/1,4/16,,{21CD42DE-87B4-44F7-B146-AA2121FD6B0C},,
373757.0603,4430412.5357,3480,2,Rapid,Toilet Bowl Rapid (Class IV+),CON02000,CO,40.01448199,-106.47923621,,,River rapid,,Upper Colorado River SRMA,YES,,,YES,At safe flow levels,At unsafe flow levels,,{098CCF38-5481-42AA-9BB3-505EE55E79BE},UNK,
376657.7572,4432403.3363,3482,2,Rapid,Applesauce Rapid (Class IV+),CON02000,CO,40.02761081,-106.45373548,,,River rapid,,Upper Colorado River SRMA,YES,,,YES,At safe flow levels,At unsafe flow levels,,{D79A5EA6-87DD-4CF9-91CC-A397A226ACE2},UNK,
365362.9857,4421821.8741,3483,2,Rapid,Red - Eye Rapid (Class II+),CON02000,CO,39.93581384,-106.57578033,,,River rapid,,Upper Colorado River SRMA,YES,,,YES,At safe flow levels,At unsafe flow levels,,{503FF9EA-AF58-4C01-B7EC-9A1468B5CBA8},UNK,
375739.7489,4431516.0985,3484,2,Rapid,Scissors Rapid (Class IV+),CON02000,CO,40.01948417,-106.46432001,,,River rapid,,Upper Colorado River SRMA,YES,,,YES,At safe flow levels,At unsafe flow levels,,{F4AAB0E1-3232-49B6-A397-2E4A0DF09672},UNK,
355402.6195,4396112.3945,3485,2,Rapid,Trestle Bridge Rapid,COG02000,CO,39.70262746,-106.68663803,,,River rapid,,,YES,,,YES,At safe flow levels,At unsafe flow levels,Eagle County,{756D31BF-E5A5-41ED-A046-DE13D7946A8D},OTH,
373550.8748,4430143.686,3486,2,Rapid,Kirschbaum Rapid (V-),CON02000,CO,40.01202966,-106.48159903,,,River rapid,,Upper Colorado River SRMA,YES,,,YES,At safe flow levels,At unsafe flow levels,,{D684984A-B7D0-492A-98F5-C11458C1ADD2},UNK,
375610.2204,4431434.4778,3487,2,Rapid,Pyrite Falls (Class IV+),CON02000,CO,40.01872984,-106.46582165,,,River rapid,,Upper Colorado River SRMA,YES,,,YES,At safe flow levels,At unsafe flow levels,,{B85CF94B-919C-4D79-8345-A9C4D6D535B1},UNK,
353349.1291,4397014.9495,3488,2,Rapid,Interstate Rapid,COG02000,CO,39.71040573,-106.71078154,,,River rapid,,,YES,,,YES,At safe flow levels,At unsafe flow levels,Eagle County,{9788C5D5-3A72-4794-A6D2-76AD27BCB819},OTH,
359962.3058,4414701.2122,3489,2,Rapid,Cable Rapid,CON02000,CO,39.87080712,-106.63743786,,,River rapid,,Upper Colorado River SRMA,YES,,,YES,At safe flow levels,At unsafe flow levels,,{E1CE684C-6E55-46BA-A256-CC3F4C3B66F4},UNK,
382192.1827,4388841.8346,3490,2,Rapid,Betty Ford Hole Rapid,COG02000,CO,39.64125477,-106.37295128,,,River rapid,,,YES,,,YES,At safe flow levels,At unsafe flow levels,Eagle County,{BB08840F-7E52-40C2-8F0C-F9284B0C2445},OTH,
363739.8134,4389063.8296,3491,2,Rapid,Edwards Mile Rapid,COG02000,CO,39.64051389,-106.58797156,,,River rapid,,,YES,,,YES,At safe flow levels,At unsafe flow levels,Eagle County,{9829A242-250E-4ECA-858A-7AAA6C85B41C},OTH,
337412.9414,4415187.2146,3492,2,Rapid,Rodeo Rapid (Class III),COG02000,CO,39.87116265,-106.90109748,,,River rapid,,Upper Colorado River SRMA,YES,,,YES,At safe flow levels,At unsafe flow levels,Digitized,{DE6238D2-1E93-4BF9-9342-EFC02280E100},IMG,
379550.4716,4376410.8589,3493,2,Rapid,Mine Rapid,COG02000,CO,39.5289118,-106.40147175,,,River rapid,,,YES,,,YES,At safe flow levels,At unsafe flow levels,Eagle County,{730829F4-44B6-43CD-9A10-225F8B2CF0DE},OTH,
374456.3782,4430738.2267,3494,2,Rapid,Scissors #2 Rapid (Class IV),CON02000,CO,40.01751971,-106.4711076,,,River rapid,,Upper Colorado River SRMA,YES,,,YES,At safe flow levels,At unsafe flow levels,,{FBF347D1-14A3-4656-AD96-E076CE0B1CC0},UNK,
363288.4464,4389764.4941,3495,2,Rapid,Edwards Mile Rapid,COG02000,CO,39.64675266,-106.59337473,,,River rapid,,,YES,,,YES,At safe flow levels,At unsafe flow levels,Eagle County,{4C71E044-E750-4778-8DAC-F57B319CD8F9},OTH,
370135.7885,4425309.5617,3496,2,Rapid,Wake Up (Class II+),CON02000,CO,39.96740966,-106.52301016,,,River rapid,,Upper Colorado River SRMA,YES,,,YES,At safe flow levels,At unsafe flow levels,,{2013B214-AA54-4743-8A00-E7F1A0B10EF2},UNK,
375276.3453,4385509.5471,3497,2,Rapid,Dowd Chutes Rapid,COG02000,CO,39.61025877,-106.45289789,,,River rapid,,,YES,,,YES,At safe flow levels,At unsafe flow levels,Eagle County,{7527E1B0-EC77-437B-A087-9D198109030E},OTH,
332690.4678,4410591.9644,3498,2,Rapid,Pinball Rapid,COG02000,CO,39.82852974,-106.9552291,,,River rapid,,Upper Colorado River SRMA,YES,,,YES,At safe flow levels,At unsafe flow levels,Digitized,{1BBD5903-CB07-4B41-9DDA-8E1CAD00C33F},OTH,
376978.3294,4432617.6978,3499,2,Rapid,Cable Car Rapid (Class III),CON02000,CO,40.03481927,-106.44192097,,,River rapid,,Upper Colorado River SRMA,YES,,,YES,At safe flow levels,At unsafe flow levels,,{4C8101EB-CB2B-4D7A-B607-26DF206BB342},UNK,
