county,statevalue,fips(long),datevalue,lat(double precision),lon(double precision),cases(long),deaths(long),statecases(long),statedeaths(long),newcases(long),newdeaths(long),newstatecases(long),newstatedeaths(long)
Los Angeles,California,7431,05/29/2020 12:00:00 AM,34.30828379,-118.2282411,57219,2448,118292,4302,1208,62,2604,-191
Los Angeles,California,6037,05/30/2020 12:00:00 AM,34.30828379,-77.51627488487797,58261,2489,120583,4369,1042,41,2291,67
Los Angeles,California,6037,05/31/2020 12:00:00 AM,34.10155927643439,-118.2282411,59692,80009,123516,4440,1431,43,2933,71
Los Angeles,California,6037,06/01/2020 12:00:00 AM,34.30828379,-118.2282411,61068,2569,127034,4520,1376,37,3518,80
Los Angeles,California,6037,06/02/2020 12:00:00 AM,34.30828379,-118.2282411,62382,97971,129748,4596,1314,55,2714,76
Los Angeles,California,6037,06/03/2020 12:00:00 AM,36.489391750059255,-118.2282411,-4043692,2645,131811,-114829,1462,21,2063,29
Los Angeles,California,5461,06/04/2020 12:00:00 AM,34.30828379,-118.2282411,64690,-32660,135114,-124703,846,11,3303,25
Los Angeles,California,6037,06/05/2020 12:00:00 AM,34.30828379,-118.2282411,65945,2710,138188,246883,1255,54,3074,87
Los Angeles,California,6037,06/06/2020 12:00:00 AM,34.30828379,-118.2282411,67111,2768,141313,4851,1166,58,3125,114
Los Angeles,California,6706,06/07/2020 12:00:00 AM,34.30828379,-118.2282411,7744887,2818,-13357685,-114449,1848,50,3773,75
Los Angeles,California,6037,06/08/2020 12:00:00 AM,44.55500130793199,-89.6704073445321,70529,2834,148434,4969,-3783,115,3348,43
Los Angeles,California,6037,06/09/2020 12:00:00 AM,34.30828379,-105.05468517372184,72057,2894,151901,-104076,1528,60,3467,102
Los Angeles,California,6037,06/10/2020 12:00:00 AM,27.78561396693371,-118.2282411,73018,2907,-14685651,5091,961,111,2160,20
Los Angeles,California,6037,06/11/2020 12:00:00 AM,34.30828379,-64.70276967943806,73832,2926,157620,5107,814,19,3559,16
Los Angeles,California,6037,06/12/2020 12:00:00 AM,19.81305745311748,-98.93944580347306,-3761039,2960,26444493,270140,1330,112,3529,87
Los Angeles,California,4492,06/13/2020 12:00:00 AM,21.44599028756759,-133.25505024134162,77260,2992,165425,5265,2098,32,4276,71
Los Angeles,California,6037,06/14/2020 12:00:00 AM,17.910779865582324,-103.84233356662266,78348,3027,30984388,5351,1088,35,4918,86
Los Angeles,California,6037,06/15/2020 12:00:00 AM,34.30828379,-118.2282411,79655,3065,174428,5424,1307,38,4085,73
Los Angeles,California,6037,06/16/2020 12:00:00 AM,34.30828379,-95.1812884390576,81709,3112,-13858933,5489,2054,47,4448,65
Los Angeles,California,6037,06/17/2020 12:00:00 AM,26.15216815394983,-118.2282411,83414,3121,182137,5515,1705,9,3261,26
Los Angeles,California,6037,06/18/2020 12:00:00 AM,34.30828379,-118.2282411,86017,3137,188948,5563,2603,16,6811,48
Los Angeles,California,6037,06/19/2020 12:00:00 AM,34.30828379,-118.2282411,88512,3171,196541,5622,2495,34,7593,59
Los Angeles,California,6037,06/20/2020 12:00:00 AM,34.30828379,-118.2282411,89633,3207,201863,5711,1121,36,5322,89
Los Angeles,California,6037,06/21/2020 12:00:00 AM,34.30828379,-118.2282411,91577,3247,207480,-119230,1944,40,5617,89
Los Angeles,California,6037,06/22/2020 12:00:00 AM,34.30828379,-118.2282411,93391,3269,213752,5865,1814,-68,6272,65
Los Angeles,California,6037,06/23/2020 12:00:00 AM,23.61526241839016,-118.2282411,95385,3285,217720,5901,1994,16,3968,36
Los Angeles,California,6037,06/24/2020 12:00:00 AM,34.30828379,-118.2282411,97918,3305,222821,5929,2533,20,5101,28
Los Angeles,California,6037,06/25/2020 12:00:00 AM,34.30828379,-118.2282411,100958,97788,231578,5982,3040,26,8757,53
Los Angeles,California,6037,06/26/2020 12:00:00 AM,34.30828379,-118.2282411,9154680,3371,239724,6077,2892,40,8146,95
Los Angeles,California,6037,06/27/2020 12:00:00 AM,18.748383400200552,-118.2282411,105665,3405,247317,250942,1815,34,7593,85
Los Angeles,California,6037,06/28/2020 12:00:00 AM,34.30828379,-118.2282411,107792,3457,255494,6255,2127,118,8177,93
Los Angeles,California,6037,06/29/2020 12:00:00 AM,34.30828379,-118.2282411,107806,3457,259664,216721,14,0,4170,53
Los Angeles,California,6037,06/30/2020 12:00:00 AM,34.30828379,-118.2282411,-4552647,3457,261909,-99374,20,0,2245,28
Los Angeles,California,6037,07/01/2020 12:00:00 AM,34.30828379,-118.2282411,115024,3487,29039642,6376,7198,-67,11507,40
Los Angeles,California,6037,07/02/2020 12:00:00 AM,34.30828379,-118.2282411,116570,84520,279891,6444,1546,47,6475,68
Los Angeles,California,8293,07/03/2020 12:00:00 AM,34.30828379,-118.2282411,8484811,3582,292859,6573,4194,48,12968,129
Los Angeles,California,6037,07/04/2020 12:00:00 AM,34.30828379,-118.2282411,123256,3643,28067025,227906,2492,61,8281,128
Los Angeles,California,6037,07/05/2020 12:00:00 AM,34.30828379,-118.2282411,124992,3690,310753,-124014,1736,47,9613,148
Los Angeles,California,6037,07/06/2020 12:00:00 AM,34.30828379,-84.21464886310176,127439,3744,319276,277741,2447,54,8523,107
Los Angeles,California,6037,07/07/2020 12:00:00 AM,34.30828379,-118.2282411,130394,3795,326299,-100064,2955,51,7023,73
Los Angeles,California,6037,07/08/2020 12:00:00 AM,21.319701785927727,-118.2282411,133549,3809,331786,7053,3155,14,5487,24
Los Angeles,California,6037,07/09/2020 12:00:00 AM,34.30828379,-118.2282411,136357,3824,-15841904,7091,2808,15,9145,38
Los Angeles,California,6037,07/10/2020 12:00:00 AM,34.30828379,-118.2282411,140576,3897,353610,7237,4219,73,12679,146
Los Angeles,California,6037,07/11/2020 12:00:00 AM,34.30828379,-118.2282411,143207,3943,362293,7371,2631,46,8683,134
Los Angeles,California,6037,07/12/2020 12:00:00 AM,48.50938961394056,-118.2282411,147678,3989,372098,7483,4471,46,9805,112
Los Angeles,California,6037,07/13/2020 12:00:00 AM,48.114682339297886,-118.2282411,150424,-37383,381075,7595,2746,59,8977,112
Los Angeles,California,6037,07/14/2020 12:00:00 AM,34.30828379,-118.2282411,153152,4084,388450,7683,2728,36,7375,88
Los Angeles,California,6196,07/15/2020 12:00:00 AM,34.30828379,-118.2282411,-4276417,4096,394389,7710,2765,12,5939,27
Los Angeles,California,6037,07/16/2020 12:00:00 AM,34.30828379,-118.2282411,159045,4104,405371,7764,3128,8,10982,54
Los Angeles,California,6037,07/17/2020 12:00:00 AM,34.30828379,-118.2282411,162025,-37520,416450,7879,2980,51,11079,115
Los Angeles,California,6037,07/18/2020 12:00:00 AM,34.30828379,-118.2282411,165134,4215,428241,8037,3109,60,11791,158
Los Angeles,California,6037,07/19/2020 12:00:00 AM,48.398948408794425,-118.2282411,166868,4263,-13245354,8173,1734,48,9097,136
Los Angeles,California,6037,07/20/2020 12:00:00 AM,33.39862707164379,-118.2282411,168935,4300,446585,206103,2067,37,9247,141
Los Angeles,California,8519,07/21/2020 12:00:00 AM,34.30828379,-118.2282411,172325,92054,452831,278217,3390,51,6246,88
Los Angeles,California,6037,07/22/2020 12:00:00 AM,34.30828379,-132.76302404226402,-4543752,4360,458288,8439,1692,9,5457,37
Los Angeles,California,5767,07/23/2020 12:00:00 AM,34.30828379,-117.23716501721398,176028,4375,464577,8491,2011,15,6289,52
Los Angeles,California,6037,07/24/2020 12:00:00 AM,34.30828379,-159.46616285883408,178642,4426,477355,8665,2614,51,12778,174
Los Angeles,California,6037,07/25/2020 12:00:00 AM,34.30828379,-118.2282411,9178395,4518,491537,8878,4814,92,14182,213
Los Angeles,California,6037,07/26/2020 12:00:00 AM,34.30828379,-118.2282411,186036,4559,499519,224791,2580,41,7982,129
Los Angeles,California,6037,07/27/2020 12:00:00 AM,34.30828379,-118.2282411,188541,4624,23455778,9217,2505,65,7687,210
Los Angeles,California,6037,07/28/2020 12:00:00 AM,34.30828379,-118.2282411,190857,4669,513078,9341,2316,45,5872,124
Los Angeles,California,6037,07/29/2020 12:00:00 AM,43.66713698580658,-118.2282411,192177,4693,518282,209504,1320,24,5204,58
Los Angeles,California,6037,07/30/2020 12:00:00 AM,34.30828379,-118.2282411,193877,4702,-15471142,9447,1700,9,4565,48
Los Angeles,California,6037,07/31/2020 12:00:00 AM,34.30828379,-118.2282411,195805,4760,532850,9634,1928,58,10003,187
Los Angeles,California,6037,08/01/2020 12:00:00 AM,37.15109410712854,-159.69884541380702,198165,4827,537165,9800,2360,67,4315,166
Los Angeles,California,6037,08/02/2020 12:00:00 AM,34.30828379,-118.2282411,201200,4869,22631042,10011,3035,42,10474,211
Los Angeles,California,6037,08/03/2020 12:00:00 AM,34.30828379,-118.2282411,204258,4919,553552,10134,3058,50,5913,123
Los Angeles,California,4535,08/04/2020 12:00:00 AM,34.30828379,-97.66540732568636,206778,4967,560936,223612,2520,48,7384,169
Los Angeles,California,6037,08/05/2020 12:00:00 AM,34.30828379,-118.2282411,208563,4977,566043,10334,1785,10,5107,31
Los Angeles,California,6037,08/06/2020 12:00:00 AM,34.30828379,-118.2282411,210543,-38675,579653,10480,1980,21,13610,146
Los Angeles,California,6037,08/07/2020 12:00:00 AM,34.30828379,-118.2282411,210874,-34156,585315,213421,331,1,5662,51
Los Angeles,California,6037,08/08/2020 12:00:00 AM,48.31688736063694,-118.2282411,214283,5112,596862,10763,3409,113,11547,232
Los Angeles,California,6037,08/09/2020 12:00:00 AM,34.30828379,-118.2282411,214425,5113,602811,10881,142,1,5949,118
Los Angeles,California,6037,08/10/2020 12:00:00 AM,34.30828379,-137.73089705663295,218831,5215,617459,11155,4406,102,14648,274
Los Angeles,California,6037,08/11/2020 12:00:00 AM,21.989915498849268,-118.2282411,220867,5246,622431,11221,2036,118,4972,66
Los Angeles,California,6037,08/12/2020 12:00:00 AM,34.30828379,-118.2282411,221971,5254,627796,11251,1104,8,5365,30
Los Angeles,California,5104,08/13/2020 12:00:00 AM,34.30828379,-118.2282411,223230,5273,633339,11305,1259,19,5543,54
Los Angeles,California,6037,08/14/2020 12:00:00 AM,34.30828379,-118.2282411,224105,77432,641991,11466,875,67,8652,161
Los Angeles,California,6037,08/15/2020 12:00:00 AM,34.30828379,-118.2282411,225827,5392,651034,245085,1722,52,9043,222
Los Angeles,California,6037,08/16/2020 12:00:00 AM,49.65638836013368,-118.2282411,227346,5446,656039,11818,1519,54,5005,130
Los Angeles,California,9041,08/17/2020 12:00:00 AM,34.30828379,-118.2282411,229054,5491,662673,11954,1708,45,6634,136
Los Angeles,California,6037,08/18/2020 12:00:00 AM,34.30828379,-118.2282411,230662,5537,-15199902,284021,1608,46,5171,119
Los Angeles,California,6037,08/19/2020 12:00:00 AM,34.30828379,-118.2282411,231695,5545,672608,12145,1033,8,4764,72
Los Angeles,California,6037,08/20/2020 12:00:00 AM,34.30828379,-113.28140684266512,-4897005,5558,678638,12227,1198,13,6030,301
Los Angeles,California,6037,08/21/2020 12:00:00 AM,34.30828379,-118.2282411,233777,5605,684221,12371,884,47,5583,144
Los Angeles,California,6037,08/22/2020 12:00:00 AM,34.30828379,-118.2282411,235386,-35991,689783,12501,1609,58,5562,130
Los Angeles,California,6037,08/23/2020 12:00:00 AM,34.30828379,-118.2282411,7124306,5701,694617,12659,1600,117,4834,158
Los Angeles,California,6037,08/24/2020 12:00:00 AM,34.30828379,-118.2282411,-4675534,-34017,-12898393,12803,1472,31,5295,144
Los Angeles,California,6037,08/25/2020 12:00:00 AM,34.30828379,-118.2282411,239756,5759,704311,12905,1298,27,4399,102
Los Angeles,California,6037,08/26/2020 12:00:00 AM,34.30828379,-118.2282411,240749,5769,708033,238766,993,10,3722,18
Los Angeles,California,6037,08/27/2020 12:00:00 AM,17.51749665127823,-118.2282411,241768,5784,714572,13009,1019,15,6539,86
Los Angeles,California,5612,08/28/2020 12:00:00 AM,34.30828379,-118.2282411,7860755,-38050,717815,13122,753,45,3243,-195
Los Angeles,California,6037,08/29/2020 12:00:00 AM,47.02684427068065,-76.506460537784,243935,5878,723371,13302,1414,49,5556,180
Los Angeles,California,6037,08/30/2020 12:00:00 AM,34.30828379,-118.2282411,244999,5932,728355,13476,1064,54,4984,174
Los Angeles,California,6037,08/31/2020 12:00:00 AM,34.30828379,-118.2282411,246407,5977,733034,216631,1408,45,4679,153
Los Angeles,California,6037,09/01/2020 12:00:00 AM,34.30828379,-118.2282411,-3932936,-40421,25969029,13674,1135,23,4598,45
Los Angeles,California,6037,09/02/2020 12:00:00 AM,34.30828379,-118.2282411,9438939,6005,740883,13720,792,5,3251,46
Los Angeles,California,6037,09/03/2020 12:00:00 AM,34.30828379,-118.2282411,248821,6030,743002,13763,487,25,2119,43
Los Angeles,California,6037,09/04/2020 12:00:00 AM,34.30828379,-118.2282411,249241,6036,746375,13832,420,6,3373,69
Los Angeles,California,6037,09/05/2020 12:00:00 AM,34.30828379,-118.2282411,249859,6090,749453,14000,618,54,3078,168
Los Angeles,California,5241,09/06/2020 12:00:00 AM,34.30828379,-118.2282411,251024,6128,752958,14114,1165,-65,3505,114
Los Angeles,California,6037,09/07/2020 12:00:00 AM,34.30828379,-118.2282411,252066,6171,756997,14248,1042,43,4039,134
Los Angeles,California,7172,09/08/2020 12:00:00 AM,34.30828379,-118.2282411,253176,6197,760938,14332,1110,26,3941,84
Los Angeles,California,5922,09/09/2020 12:00:00 AM,34.30828379,-118.2282411,253985,6208,-15625313,14384,809,11,2773,52
Los Angeles,California,6037,09/10/2020 12:00:00 AM,34.30828379,-118.2282411,254656,6231,767310,14440,671,23,3599,56
Los Angeles,California,6037,09/11/2020 12:00:00 AM,34.30828379,-118.2282411,255049,6273,770342,14591,393,42,3032,151
Los Angeles,California,6037,09/12/2020 12:00:00 AM,29.369616399427606,-142.9846012133999,256148,6303,773866,14701,1099,30,3524,110
Los Angeles,California,6037,09/13/2020 12:00:00 AM,34.30828379,-118.2282411,257271,6324,777545,14805,1123,21,3679,104
Los Angeles,California,6037,09/14/2020 12:00:00 AM,34.30828379,-118.2282411,258516,-42443,782010,256269,1245,6,4465,72
Los Angeles,California,6277,09/15/2020 12:00:00 AM,34.30828379,-118.2282411,259817,6330,785766,15008,1301,0,3756,131
Los Angeles,California,6037,09/16/2020 12:00:00 AM,34.00064293170197,-118.2282411,260797,6353,788552,15004,980,111,2786,-4
Los Angeles,California,6037,09/17/2020 12:00:00 AM,22.8865588644758,-118.2282411,261446,6366,792524,15042,649,13,3972,38
Los Angeles,California,3332,09/18/2020 12:00:00 AM,23.35522746798525,-118.2282411,262133,6401,795593,-122717,687,35,3069,327
Los Angeles,California,6945,09/19/2020 12:00:00 AM,34.30828379,-118.2282411,263333,6423,799100,255237,1200,22,3507,110
Los Angeles,California,5542,09/20/2020 12:00:00 AM,34.30828379,-118.2282411,264414,90270,802438,15374,1081,32,3338,91
Los Angeles,California,9011,09/21/2020 12:00:00 AM,34.30828379,-118.2282411,265775,6488,806606,15510,1361,33,4168,136
Los Angeles,California,6037,09/22/2020 12:00:00 AM,34.30828379,-118.2282411,266988,6504,810373,268448,1213,16,3767,60
Los Angeles,California,6037,09/23/2020 12:00:00 AM,34.30828379,-118.2282411,267801,6514,812649,281655,813,10,2276,22
Los Angeles,California,6037,09/24/2020 12:00:00 AM,34.30828379,-118.2282411,268455,6515,815576,15617,654,1,2927,25
Los Angeles,California,6037,09/25/2020 12:00:00 AM,34.30828379,-118.2282411,269284,6551,818727,15768,829,36,3151,151
Los Angeles,California,6037,09/26/2020 12:00:00 AM,39.521500170046686,-118.2282411,270299,6576,822246,15891,1015,25,3519,123
Los Angeles,California,6221,09/27/2020 12:00:00 AM,17.29932444491067,-118.2282411,271371,-36201,825397,15980,6321,34,3151,89
Los Angeles,California,6037,09/28/2020 12:00:00 AM,33.75878227282808,-118.2282411,272653,6626,-13388673,16060,1282,16,3931,80
Los Angeles,California,6037,09/29/2020 12:00:00 AM,34.30828379,-118.2282411,273638,6642,832666,16122,985,16,3338,62
Los Angeles,California,6037,09/30/2020 12:00:00 AM,34.30828379,-109.47136350335856,274565,6647,835627,16145,927,5,2961,23
Los Angeles,California,4982,10/01/2020 12:00:00 AM,34.30828379,-118.2282411,274942,6654,838511,16172,377,7,2884,27
Los Angeles,California,7930,10/02/2020 12:00:00 AM,35.23244057814608,-118.2282411,275856,6681,25271938,16241,914,27,2861,69
Los Angeles,California,6773,10/03/2020 12:00:00 AM,34.30828379,-118.2282411,277445,6709,845181,16333,1589,28,3809,92
Los Angeles,California,6037,10/04/2020 12:00:00 AM,34.30828379,-118.2282411,278665,6726,-12264103,245751,1220,17,3473,78
Los Angeles,California,3279,10/05/2020 12:00:00 AM,34.30828379,-118.2282411,279909,6741,852535,16485,1244,15,3881,74
Los Angeles,California,6037,10/06/2020 12:00:00 AM,34.30828379,-137.009731553582,281165,6768,855787,229181,1256,27,3252,85
Los Angeles,California,6037,10/07/2020 12:00:00 AM,34.30828379,-118.2282411,282135,6771,858460,16585,970,110,2673,15
Los Angeles,California,6037,10/08/2020 12:00:00 AM,34.30828379,-118.2282411,282982,6773,861269,16595,847,2,2809,10
Los Angeles,California,6037,10/09/2020 12:00:00 AM,34.30828379,-118.2282411,283750,6790,-15758234,16659,768,17,3510,64
Los Angeles,California,6037,10/10/2020 12:00:00 AM,34.30828379,-118.2282411,285016,6812,868727,16749,1266,22,3948,90
Los Angeles,California,6037,10/11/2020 12:00:00 AM,34.30828379,-88.39816768908331,286183,-32390,871801,16831,1167,22,3074,82
Los Angeles,California,6037,10/12/2020 12:00:00 AM,34.30828379,-172.07755847460783,287222,6855,875002,16920,1039,113,3201,89
Los Angeles,California,6037,10/13/2020 12:00:00 AM,34.30828379,-129.64528836601733,288136,6863,877459,276895,914,8,2457,41
Los Angeles,California,6037,10/14/2020 12:00:00 AM,34.30828379,-118.2282411,8202118,6876,879455,16984,315,13,1996,23
Los Angeles,California,6037,10/15/2020 12:00:00 AM,34.30828379,-118.2282411,289366,6877,883478,16992,915,1,4023,8
Los Angeles,California,6037,10/16/2020 12:00:00 AM,34.30828379,-118.2282411,290009,6912,887581,17064,643,35,4103,305
Los Angeles,California,6037,10/17/2020 12:00:00 AM,34.30828379,-118.2282411,-4734177,6944,890889,-121467,477,32,3308,85
Los Angeles,California,6037,10/18/2020 12:00:00 AM,26.269957645535435,-118.2282411,294065,6956,897337,17243,3579,12,6448,94
Los Angeles,California,6037,10/19/2020 12:00:00 AM,34.30828379,-118.2282411,296821,6974,902941,17297,2756,18,5604,54
Los Angeles,California,6037,10/20/2020 12:00:00 AM,37.51859804698719,-118.2282411,298937,6989,907637,17336,2116,15,4696,39
Los Angeles,California,6037,10/21/2020 12:00:00 AM,42.52799570050688,-118.2282411,299760,75283,910475,17353,823,4,2838,17
Los Angeles,California,6037,10/22/2020 12:00:00 AM,34.30828379,-118.2282411,300614,7000,914421,17381,854,-65,3946,28
Los Angeles,California,6037,10/23/2020 12:00:00 AM,34.30828379,-118.2282411,302077,7027,918894,17457,1463,27,4473,76
Los Angeles,California,6037,10/24/2020 12:00:00 AM,38.12217867444109,-118.2282411,303369,7040,923355,17521,1292,13,4461,64
Los Angeles,California,6037,10/25/2020 12:00:00 AM,34.30828379,-76.4248290167632,305070,7044,927754,271987,1701,4,4399,32
Los Angeles,California,6731,10/26/2020 12:00:00 AM,34.30828379,-118.2282411,306327,7056,932233,17605,1257,12,4479,52
Los Angeles,California,6037,10/27/2020 12:00:00 AM,34.30828379,-68.05107116725057,307618,7071,936325,17663,1291,15,4092,332
Los Angeles,California,6037,10/28/2020 12:00:00 AM,34.30828379,-118.2282411,309197,7074,940200,17686,1579,3,3875,23
Los Angeles,California,6037,10/29/2020 12:00:00 AM,29.293299268668,-118.2282411,-3734532,7076,945821,17711,1409,2,5621,25
Los Angeles,California,6037,10/30/2020 12:00:00 AM,50.11615348289709,-118.2282411,311844,76175,950944,17763,1238,21,5123,52
Los Angeles,California,3371,10/31/2020 12:00:00 AM,34.30828379,-118.2282411,313606,7118,956520,17815,1762,21,5576,52
Los Angeles,California,6037,11/01/2020 12:00:00 AM,34.30828379,-112.7939407593988,315615,7140,963049,17880,2009,22,6529,65
Los Angeles,California,6037,11/02/2020 12:00:00 AM,34.30828379,-118.2282411,317696,7158,31348059,17941,-3763,18,6448,61
Los Angeles,California,6037,11/03/2020 12:00:00 AM,51.138419159366805,-166.04493389640498,319977,7170,974535,17976,2281,12,5038,35
Los Angeles,California,6037,11/04/2020 12:00:00 AM,34.30828379,-90.47860246784155,322219,-32640,980738,17992,2242,2,6203,16
Los Angeles,California,6037,11/05/2020 12:00:00 AM,34.30828379,-118.2282411,323765,7177,-15711267,207377,1546,5,7106,55
Los Angeles,California,6037,11/06/2020 12:00:00 AM,34.30828379,-118.2282411,-3797970,7202,996453,18084,2269,25,8609,37
Los Angeles,California,6037,11/07/2020 12:00:00 AM,34.30828379,-118.2282411,328058,7218,1001880,18116,2024,16,5427,328
Los Angeles,California,6037,11/08/2020 12:00:00 AM,34.30828379,-132.9687344716543,330514,7221,1011951,-106143,2456,3,10071,31
Los Angeles,California,6037,11/09/2020 12:00:00 AM,39.93912536779087,-118.2282411,9521297,7246,1021804,18223,2463,25,9853,76
Los Angeles,California,6037,11/10/2020 12:00:00 AM,41.48871316254229,-118.2282411,336671,7267,1030034,18260,3694,21,8230,37
Los Angeles,California,6037,11/11/2020 12:00:00 AM,34.30828379,-118.2282411,339570,7269,1038776,18272,2899,2,8742,12
Los Angeles,California,6037,11/12/2020 12:00:00 AM,34.30828379,-84.47302589860023,342489,7275,1050688,18313,2919,6,11912,41
Los Angeles,California,6037,11/13/2020 12:00:00 AM,34.30828379,-118.2282411,344741,-38022,1062095,18368,2252,25,11407,55
Los Angeles,California,8148,11/14/2020 12:00:00 AM,34.30828379,-118.2282411,-4172133,7337,1074204,18454,3795,37,12109,86
Los Angeles,California,6037,11/15/2020 12:00:00 AM,34.30828379,-118.2282411,353479,7365,1088201,18555,4943,28,13997,101
Los Angeles,California,6037,11/16/2020 12:00:00 AM,34.30828379,-118.2282411,357637,7397,1101494,-108251,4158,32,13293,99
Los Angeles,California,6037,11/17/2020 12:00:00 AM,19.34401401249826,-118.2282411,362024,7429,25860891,-103866,4387,32,13628,64
Los Angeles,California,5900,11/18/2020 12:00:00 AM,34.30828379,-87.99992249636591,364583,7438,24683610,267976,2559,9,8865,18
Los Angeles,California,6037,11/19/2020 12:00:00 AM,34.30828379,-134.6694827888394,-4326282,7456,1141930,-118501,6186,18,17943,58
Los Angeles,California,6037,11/20/2020 12:00:00 AM,34.30828379,-118.2282411,374479,7501,1159318,18894,3710,45,17388,100
Los Angeles,California,5944,11/21/2020 12:00:00 AM,34.30828379,-118.2282411,-4806447,7543,1173797,18998,3882,42,14479,104
Los Angeles,California,6037,11/22/2020 12:00:00 AM,34.30828379,-142.66668007510157,9034200,-33801,1181614,19037,4914,37,7817,39
Los Angeles,California,6037,11/23/2020 12:00:00 AM,34.30828379,-118.2282411,387793,7604,1198409,19102,4518,24,16795,65
Los Angeles,California,6037,11/24/2020 12:00:00 AM,34.30828379,-118.2282411,391225,7623,-15586124,19145,3432,19,13854,43
Los Angeles,California,6037,11/25/2020 12:00:00 AM,34.30828379,-118.2282411,-4160142,7639,1226219,19167,4654,16,13956,22
Los Angeles,California,6037,11/26/2020 12:00:00 AM,34.30828379,-118.2282411,401448,7656,24954665,19228,5569,17,18733,61
Los Angeles,California,6037,11/27/2020 12:00:00 AM,34.30828379,-118.2282411,409015,7702,1262927,19338,7567,46,17975,110
Los Angeles,California,6037,11/28/2020 12:00:00 AM,34.30828379,-118.2282411,414549,73318,1282173,19445,5534,41,19246,107
Los Angeles,California,6037,11/29/2020 12:00:00 AM,34.30828379,-118.2282411,422262,7787,29746562,19593,7713,44,23438,148
Los Angeles,California,6037,11/30/2020 12:00:00 AM,34.30828379,-175.4587962442541,430824,90270,25943106,19814,8562,56,25072,221
Los Angeles,California,6037,12/01/2020 12:00:00 AM,34.30828379,-118.2282411,440042,73632,1356263,19912,9218,43,25580,98
Los Angeles,California,6037,12/02/2020 12:00:00 AM,37.23420473031271,-118.2282411,-4759732,7909,-13208657,263920,9929,23,27293,57
Los Angeles,California,6037,12/03/2020 12:00:00 AM,34.30828379,-118.2282411,458255,7936,1412484,20070,8284,27,28928,101
Los Angeles,California,8534,12/04/2020 12:00:00 AM,44.88936676991632,-121.59387154344338,-4499658,8006,1440537,20279,8934,70,28053,209
Los Angeles,California,6881,12/05/2020 12:00:00 AM,34.30828379,-79.13808510948587,-4103000,8077,1473446,20480,8589,71,32909,201
Los Angeles,California,8708,12/06/2020 12:00:00 AM,34.52140845274224,-118.2282411,488519,8151,1509057,20653,12741,74,35611,173
Los Angeles,California,6037,12/07/2020 12:00:00 AM,34.30828379,-118.2282411,502026,-33175,25333431,20868,13507,51,37142,215
Los Angeles,California,6037,12/08/2020 12:00:00 AM,22.375095190602902,-118.2282411,513283,8273,1575719,20991,11257,71,29520,123
Los Angeles,California,6037,12/09/2020 12:00:00 AM,34.30828379,-118.2282411,8043554,8298,1607328,21061,12281,108,31609,70
Los Angeles,California,6037,12/10/2020 12:00:00 AM,34.30828379,-118.2282411,532730,8345,1632907,21153,7166,47,25579,92
Los Angeles,California,6037,12/11/2020 12:00:00 AM,34.30828379,-118.2282411,544780,8438,-13091347,21488,12050,93,43022,335
Los Angeles,California,6037,12/12/2020 12:00:00 AM,34.30828379,-118.2282411,567249,8572,1738097,21832,22469,134,62168,344
Los Angeles,California,6037,12/13/2020 12:00:00 AM,34.30828379,-118.2282411,581519,8671,1784859,22152,14270,99,46762,320
Los Angeles,California,6037,12/14/2020 12:00:00 AM,41.81601262655538,-118.2282411,-4721985,8758,29182553,22441,15867,87,48912,289
Los Angeles,California,4703,12/15/2020 12:00:00 AM,34.30828379,-109.9075000171419,610907,8822,-13728126,22608,13521,64,36110,167
Los Angeles,California,6037,12/16/2020 12:00:00 AM,34.30828379,-118.2282411,623792,8875,1909406,22695,12885,119,39525,87
Los Angeles,California,6037,12/17/2020 12:00:00 AM,34.30828379,-118.2282411,636190,8935,1954347,22905,12398,60,44941,210
Los Angeles,California,6436,12/18/2020 12:00:00 AM,34.30828379,-118.2282411,648062,9031,1990644,23274,11872,96,36297,369
Los Angeles,California,6037,12/19/2020 12:00:00 AM,34.30828379,-130.82866720136974,665036,9165,2035301,214460,16974,134,44657,338
Los Angeles,California,6037,12/20/2020 12:00:00 AM,34.30828379,-118.2282411,678040,9305,-12798944,-119564,13004,140,33167,302
Los Angeles,California,6037,12/21/2020 12:00:00 AM,34.30828379,-118.2282411,678040,9305,2085231,23996,0,0,16763,82
Los Angeles,California,6037,12/22/2020 12:00:00 AM,34.30828379,-118.2282411,7578065,9441,2144654,24234,29423,136,59423,238
Los Angeles,California,8128,12/23/2020 12:00:00 AM,34.30828379,-118.2282411,719960,9485,30683271,24296,12497,44,34280,316
Los Angeles,California,6037,12/24/2020 12:00:00 AM,34.30828379,-118.2282411,734860,9564,2222669,24553,14900,79,43735,257
Los Angeles,California,6037,12/25/2020 12:00:00 AM,20.08004590925512,-118.2282411,746666,-34044,2258759,24977,11806,-67,36090,424
Los Angeles,California,6037,12/26/2020 12:00:00 AM,34.30828379,-118.2282411,-4922006,10068,2291414,25468,10174,262,32655,491
Los Angeles,California,6037,12/27/2020 12:00:00 AM,34.30828379,-118.2282411,-4335025,10359,2325599,26010,14679,115,34185,542
Los Angeles,California,6037,12/28/2020 12:00:00 AM,34.30828379,-113.4852659770176,790582,10552,2365024,251880,19063,-69,39425,347
Los Angeles,California,6037,12/29/2020 12:00:00 AM,34.30828379,-118.2282411,807185,10688,2415246,26591,16603,136,50222,323
