OBJECTID,DEF_FEATURE,COORD_SRC,ACCURACY_FT,SHAPE_Length
1023,SUBDIVISION,CADNSDI,0,0.0102573807051666
1024,ROAD,SOURCEL,0,0.0567963772908894
1025,SUBDIVISION,CADNSDI,0,0.0144264586444345
1026,ROAD,SOURCEL,0,0.0590911985718832
1027,ROAD,SOURCEL,0,0.139502411559403
1028,ROAD,SOURCEL,0,0.0921154018292576
1029,ROAD,SOURCEL,0,6.91415808771045e-05
1030,SUBDIVISION,CADNSDI,0,0.0340353695101592
1031,SUBDIVISION,CADNSDI,0,0.0253442902606019
1032,ROAD_OFFSET,SOURCEL,0,0.0720898366067533
1033,SUBDIVISION,CADNSDI,0,0.0488607932041617
1034,ROAD_OFFSET,SOURCEL,0,0.0719918115312692
1035,SUBDIVISION,CADNSDI,0,8.90626076993928e-05
1036,NLCS_BOUNDARY,CADNSDI,0,0.000325482685475028
1037,SUBDIVISION,CADNSDI,0,0.00382174614548527
1038,ROAD,DRG,40,0.0155966842786821
1039,ROAD,SOURCEL,0,0.00959614295290491
1040,ROAD_OFFSET,SOURCEL,0,0.277871360489768
1041,ROAD,SOURCEL,0,0.0301923121156542
1042,ROAD,SOURCEL,0,6.32685706694765e-05
1043,SUBDIVISION,CADNSDI,0,0.0258350486176421
1044,SUBDIVISION,CADNSDI,0,0.0523120843398886
1045,SUBDIVISION,CADNSDI,0,0.0150150845201871
1046,SUBDIVISION,CADNSDI,0,0.0138505158341641
1047,SUBDIVISION,CADNSDI,0,0.004933843123225
1048,ROAD,SOURCEL,0,0.0481051731750803
1049,FENCE,MAP,40,0.0230618964825934
1050,SUBDIVISION,CADNSDI,0,0.0159519934177918
1051,SUBDIVISION,SOURCEL,-1,0.0207700550795549
1052,SUBDIVISION,CADNSDI,0,7.49986341234624e-05
1053,SUBDIVISION,CADNSDI,0,0.00917056161925219
1054,SUBDIVISION,CADNSDI,0,0.0106765208484558
1055,SUBDIVISION,CADNSDI,0,0.0879870535720882
1056,NLCS_BOUNDARY,CADNSDI,0,0.0052754466006699
1057,SUBDIVISION,CADNSDI,0,0.0354297585900172
1058,SUBDIVISION,CADNSDI,0,0.0236818380925741
1059,SUBDIVISION,CADNSDI,0,0.0660483310238009
1060,NLCS_BOUNDARY,CADNSDI,0,0.000915592438688921
1061,SUBDIVISION,CADNSDI,0,0.0425835697930332
1062,ROAD_OFFSET,SOURCEL,0,8.99536546328206e-05
1063,ROAD_OFFSET,SOURCEL,0,0.0116134755386438
1064,ROAD_OFFSET,SOURCEL,0,0.0542451437688389
1065,ROAD_OFFSET,SOURCEL,0,0.00453466834233737
1066,ROAD_OFFSET,SOURCEL,0,0.00872820433203237
1067,SUBDIVISION,CADNSDI,0,0.011427198492735
1068,VEGETATION,MAP,40,5.42186071477983e-05
1069,SUBDIVISION,CADNSDI,0,0.012899287255828
1070,POINT-TO-POINT,DIS,40,0.00355994303450712
1071,POINT-TO-POINT,UNK,,0.00246942334313285
1072,SUBDIVISION,CADNSDI,0,0.0121715173800674
1073,SUBDIVISION,CADNSDI,0,0.0152969345995886
1074,ROAD,SOURCEL,0,0.0817242533531502
1075,ROAD,SOURCEL,0,0.0264453886066981
1076,SUBDIVISION,CADNSDI,0,0.0114590620481204
1077,SUBDIVISION,CADNSDI,0,0.00796720287334899
1078,ROAD_OFFSET,SOURCEL,0,7.19899976403299e-05
1079,SUBDIVISION,CADNSDI,0,0.0162593334048476
1080,POINT-TO-POINT,DIS,40,8.34461906219056e-05
1081,SUBDIVISION,CADNSDI,0,0.0517559424580495
1082,SUBDIVISION,CADNSDI,0,0.0191081324691728
1083,FENCE,IMG,40,0.00041787575982571
1084,ELEVATION,SOURCEL,0,0.0237439918844468
1085,FENCE,SOURCEL,0,0.00513321474223266
1086,ELEVATION,SOURCEL,0,0.0503430319659066
1087,VEGETATION,MAP,40,0.0307028042815503
1088,SHORELINE,IMG,40,0.00072113252956756
1089,ROAD,IMG,40,0.000550287950525912
1090,ROAD,SOURCEL,0,0.289469702253951
1091,SHORELINE,SOURCEL,0,0.0365998813296669
1092,SHORELINE,SOURCEL,0,0.00120534173970563
1093,SHORELINE,SOURCEL,0,0.037831114425815
1094,SHORELINE,SOURCEL,0,0.0414090502598222
1095,SHORELINE,SOURCEL,0,0.0288866838564146
1096,PARKING_AREA,DOQ,100,0.00790913307116238
1097,ROAD_OFFSET,SOURCEL,0,0.133613393502351
1098,POINT-TO-POINT,DIS,40,0.000116890855970374
1099,POINT-TO-POINT,DIS,40,0.000180609541060797
1100,POINT-TO-POINT,DIS,40,9.1605075530867e-05
1101,POINT-TO-POINT,DIS,40,7.37282401607402e-05
1102,ROAD,SOURCEL,0,0.00705246362021021
1103,ROAD,SOURCEL,0,0.00493620509816396
1104,ROAD_OFFSET,DOQ,40,0.0288643125331914
1105,ROAD_OFFSET,DOQ,40,0.0309224030148409
1106,ROAD_OFFSET,DOQ,40,0.0033745290361838
1107,ROAD_OFFSET,DOQ,40,0.0447411507840608
1108,ROAD_OFFSET,DOQ,40,0.00163603062601732
1109,POINT-TO-POINT,DIS,40,0.000102353608623447
1110,ROAD_OFFSET,DOQ,40,0.00604811265743851
1111,ROAD_OFFSET,DOQ,40,0.0101201648596778
1112,POINT-TO-POINT,DIS,40,0.000114680574802186
1113,POINT-TO-POINT,DIS,40,8.24125410367105e-05
1114,POINT-TO-POINT,DIS,40,9.76181258546255e-05
1115,ROAD,SOURCEL,0,0.0244979590826724
1116,ROAD_OFFSET,SOURCEL,40,0.0179939174709092
1117,ROAD_OFFSET,DOQ,40,0.0059785605903865
1118,SUBDIVISION,CADNSDI,0,0.0352319306109354
1119,SUBDIVISION,CADNSDI,0,5.59330015094618e-05
1120,SUBDIVISION,CADNSDI,0,0.0113135348165881
1121,SUBDIVISION,CADNSDI,0,5.49941330957307e-05
1122,SUBDIVISION,CADNSDI,0,0.0243553372262688
1123,SUBDIVISION,CADNSDI,,0.00509222723786992
1124,SUBDIVISION,CADNSDI,,0.0712750647889735
1125,SUBDIVISION,CADNSDI,,0.0123115270689242
1126,SUBDIVISION,CADNSDI,,0.0106028435437461
1127,SUBDIVISION,CADNSDI,,0.0114759988500551
1128,ROAD_OFFSET,DOQ,40,0.0158162587873831
1129,NLCS_BOUNDARY,CADNSDI,0,5.08495798589391e-05
1130,SUBDIVISION,CADNSDI,,0.0182534992662989
1131,ROAD,DLG,,0.00560642502128733
1132,SUBDIVISION,CADNSDI,,0.21476642294702
1133,POINT-TO-POINT,DRG,,0.00574541206028949
1134,POINT-TO-POINT,DRG,,0.0103331760623349
1135,SUBDIVISION,CADNSDI,,0.0152171549960942
1136,UNKNOWN,UNK,,0.0333145648027059
1137,SUBDIVISION,CADNSDI,,0.0199485545072101
1138,SUBDIVISION,CADNSDI,,0.00950151402455368
1139,SUBDIVISION,CADNSDI,,0.0116533217661959
1140,SUBDIVISION,CADNSDI,,0.0103055050804599
1141,SUBDIVISION,CADNSDI,,0.00703834633039351
1142,SUBDIVISION,CADNSDI,,0.00555910220432012
1143,SUBDIVISION,CADNSDI,,0.00769136165742174
1144,RIDGE,DRG,,0.00845585061235596
1145,ROAD,SOURCEL,0,0.088552384780914
1146,SUBDIVISION,CADNSDI,0,0.0219854729748245
1147,SUBDIVISION,CADNSDI,0,0.0059406482307562
1148,ROAD,SOURCEL,0,0.00178933135673316
1149,SUBDIVISION,CADNSDI,0,0.0339778486828026
1150,SUBDIVISION,CADNSDI,0,5.46814998473134e-05
1151,SUBDIVISION,CADNSDI,0,0.0530851564417825
1152,SUBDIVISION,CADNSDI,0,0.0146468447988852
1153,SUBDIVISION,CADNSDI,0,8.15234210147268e-05
1154,ROAD,SOURCEL,0,0.161653661514125
1155,ROAD_OFFSET,SOURCEL,0,0.0562537485709603
1156,SUBDIVISION,CADNSDI,0,0.0489635171739177
1157,SUBDIVISION,CADNSDI,0,0.0121402676711467
1158,SUBDIVISION,CADNSDI,0,0.00848987783412076
1159,SUBDIVISION,CADNSDI,0,0.00849949135068503
1160,SUBDIVISION,CADNSDI,0,0.0169579329615866
1161,SUBDIVISION,CADNSDI,0,0.00486143911398847
1162,SUBDIVISION,CADNSDI,0,0.0069177782997489
1163,SUBDIVISION,CADNSDI,0,0.00486659846977702
1164,SUBDIVISION,CADNSDI,0,0.00362588582167823
1165,SUBDIVISION,CADNSDI,0,0.00486527252304828
1166,SUBDIVISION,CADNSDI,0,0.00848418014748732
1167,SUBDIVISION,CADNSDI,0,0.00361758290958962
1168,ROAD,SOURCEL,0,0.230735815123151
1169,SUBDIVISION,CADNSDI,0,0.105519713036214
1170,SUBDIVISION,CADNSDI,0,0.0084745758707122
1171,SUBDIVISION,CADNSDI,0,0.00847498699091596
1172,SUBDIVISION,CADNSDI,0,0.00848034605963441
1173,SUBDIVISION,CADNSDI,0,0.0169807638838666
1174,SUBDIVISION,CADNSDI,0,0.00487762906485424
1175,SUBDIVISION,CADNSDI,0,0.0121100356018047
1176,SUBDIVISION,CADNSDI,0,0.024147878939217
1177,SUBDIVISION,CADNSDI,0,0.00847067819824049
1178,SUBDIVISION,CADNSDI,0,0.216372843281727
1179,SUBDIVISION,CADNSDI,0,0.00487583390411449
1180,RIDGE,DRG,40,0.000871117180758035
1181,ROAD,SOURCEL,0,0.00375899812298253
1182,POINT-TO-POINT,UNK,40,0.000294232698237843
1183,SUBDIVISION,CADNSDI,0,0.0192118237755603
1184,SUBDIVISION,CADNSDI,0,0.0464064785046742
1185,SUBDIVISION,CADNSDI,0,0.015269298246333
1186,ROAD,SOURCEL,0,0.0491756355121333
1187,SUBDIVISION,CADNSDI,0,0.00954726604850457
1188,SUBDIVISION,CADNSDI,0,0.00691039088039086
1189,SUBDIVISION,CADNSDI,0,0.0947918196750309
1190,ROAD,SOURCEL,0,0.00579207084632441
1191,SUBDIVISION,CADNSDI,0,0.031349972162461
1192,ROAD_OFFSET,SOURCEL,0,0.371129147393814
1193,SUBDIVISION,CADNSDI,0,0.00845074031782567
1194,SUBDIVISION,CADNSDI,0,0.00845564563933122
1195,SUBDIVISION,CADNSDI,0,0.00844519308962213
1196,SUBDIVISION,CADNSDI,0,0.00845012802171764
1197,SUBDIVISION,CADNSDI,0,0.02685353415196
1198,SUBDIVISION,CADNSDI,0,0.00847200457144817
1199,SUBDIVISION,CADNSDI,0,0.00847586645458165
1200,SUBDIVISION,CADNSDI,0,0.00848327631860489
1201,SUBDIVISION,CADNSDI,0,0.008485511569739
1202,SUBDIVISION,CADNSDI,0,0.00484567341143503
1203,SUBDIVISION,CADNSDI,0,0.00847190811375357
1204,SUBDIVISION,CADNSDI,0,0.00847553103389254
1205,SUBDIVISION,CADNSDI,0,0.00847027191055238
1206,SUBDIVISION,CADNSDI,0,0.0084728998174734
1207,SUBDIVISION,CADNSDI,0,0.0169352627298769
1208,SUBDIVISION,CADNSDI,0,0.0169433555156232
1209,SUBDIVISION,CADNSDI,0,0.0218081675563501
1210,SUBDIVISION,CADNSDI,0,0.0217968556254822
1211,ROAD_OFFSET,DOQ,40,0.0147625536351509
1212,ROAD_OFFSET,DOQ,40,0.00247232054388822
1213,ROAD_OFFSET,DOQ,40,0.0345206183494621
1214,ROAD_OFFSET,DOQ,40,0.00277726662023153
1215,ROAD,SOURCEL,0,0.449293085798441
1216,ROAD,SOURCEL,0,0.0524594421414562
1217,SUBDIVISION,CADNSDI,,0.044034507475614
1218,SUBDIVISION,CADNSDI,,0.00622652836136375
1219,SUBDIVISION,CADNSDI,,0.0174457279077878
1220,SUBDIVISION,CADNSDI,,0.0350182377118019
1221,SUBDIVISION,CADNSDI,,0.015902036462771
1222,SUBDIVISION,CADNSDI,,0.0277623564571216
1223,SUBDIVISION,CADNSDI,,0.0261994284731383
1224,SUBDIVISION,CADNSDI,,0.017508902496315
1225,SUBDIVISION,CADNSDI,,0.0175627238349131
1226,SUBDIVISION,CADNSDI,,0.194923818193761
1227,SUBDIVISION,CADNSDI,,0.0101361151178325
1228,SUBDIVISION,CADNSDI,,0.00508923866090469
1229,SUBDIVISION,CADNSDI,,0.00508923966089993
1230,SUBDIVISION,CADNSDI,,0.00220806511937926
1231,SUBDIVISION,CADNSDI,,0.0274649574010572
1232,SUBDIVISION,CADNSDI,,0.0349570995782723
1233,SUBDIVISION,CADNSDI,,0.00129496846789393
1234,SUBDIVISION,CADNSDI,,0.00627936759866772
1235,POWERLINE,DRG,,0.0112048097522299
1236,SUBDIVISION,CADNSDI,,0.00166160593367162
1237,POWERLINE,DRG,,0.00392559510111046
1238,SUBDIVISION,CADNSDI,,0.00426075143584511
1239,SUBDIVISION,CADNSDI,,0.000585447657709348
1240,ROAD_OFFSET,SOURCEL,0,0.0219638687526233
1241,ROAD_OFFSET,SOURCEL,0,0.0320330409776293
1242,SUBDIVISION,CADNSDI,0,0.00513766099179314
1243,SUBDIVISION,CADNSDI,0,0.00935966624359014
1244,ROAD,SOURCEL,0,0.0869293275516908
1245,ROAD_OFFSET,SOURCEL,0,0.0810853775792883
1246,SUBDIVISION,CADNSDI,0,0.00668599233705061
1247,SUBDIVISION,CADNSDI,0,0.0188488460419757
1248,SUBDIVISION,CADNSDI,0,5.49727181751359e-05
1249,ROAD,SOURCEL,0,0.0176346960472591
1250,ROAD_OFFSET,DOQ,40,0.00410472948744972
1251,ROAD_OFFSET,SOURCEL,40,0.00292099284467395
1252,UNKNOWN,UNK,,0.0213543761825888
1253,RIM,DRG,,0.00933741377198599
1254,SUBDIVISION,CADNSDI,,0.0348938239849248
1255,SUBDIVISION,CADNSDI,,0.0417415995783611
1256,SUBDIVISION,CADNSDI,,0.0111066066411757
1257,SUBDIVISION,CADNSDI,,0.00341581987214361
1258,SUBDIVISION,CADNSDI,,5.65037530352612e-05
1259,SUBDIVISION,CADNSDI,,0.0191011710218916
1260,SUBDIVISION,CADNSDI,,5.59171120208362e-05
1261,SUBDIVISION,CADNSDI,,0.0202327802797192
1262,SUBDIVISION,CADNSDI,,0.0476109453683032
1263,SUBDIVISION,CADNSDI,,5.53896279148222e-05
1264,SUBDIVISION,CADNSDI,,5.81774410055509e-05
1265,SUBDIVISION,CADNSDI,,0.0424487715388684
1266,SUBDIVISION,CADNSDI,,0.00509215514392347
1267,SUBDIVISION,CADNSDI,,0.005092251237569
1268,ROAD,SOURCEL,0,0.139730458201003
1269,ROAD,SOURCEL,0,0.0285570241639765
1270,ROAD,SOURCEL,0,0.323293181267965
1271,ROAD,SOURCEL,0,0.0456510798650112
1272,ROAD,SOURCEL,0,0.0265720143593344
1273,ROAD,SOURCEL,0,0.223667766776104
1274,ROAD,SOURCEL,0,0.20094648575982
1275,ROAD,SOURCEL,0,0.102493123755748
1276,ROAD_OFFSET,SOURCEL,0,0.0258945519394966
1277,ROAD,SOURCEL,0,5.84697508380658e-05
1278,ROAD,SOURCEL,0,0.204697071337774
1279,ROAD_OFFSET,SOURCEL,0,0.0118648057684982
1280,ROAD,SOURCEL,0,5.99654254847846e-05
1281,ROAD,SOURCEL,0,0.0199125622874916
1282,ROAD,SOURCEL,0,0.0185880716559619
1283,ROAD_OFFSET,SOURCEL,0,0.0118795681077073
1284,ROAD,SOURCEL,0,0.0107063063436448
1285,SUBDIVISION,CADNSDI,0,0.0737860776528624
1286,ROAD,SOURCEL,0,0.0319941275441545
1287,ROAD_OFFSET,SOURCEL,0,0.00163575615959547
1288,ROAD_OFFSET,DOQ,40,0.0140635488195997
1289,ROAD_OFFSET,DOQ,40,0.00433437212986819
1290,ROAD_OFFSET,DOQ,40,0.00434841749969911
1291,NLCS_BOUNDARY,CADNSDI,0,7.35018341246242e-05
1292,NLCS_BOUNDARY,CADNSDI,0,2.20231398464644e-05
1293,ROAD_OFFSET,SOURCEL,40,0.00617693366107176
1294,ROAD_OFFSET,SOURCEL,40,0.00851180301369901
1295,ROAD_OFFSET,SOURCEL,40,0.156221445884157
1296,ROAD_OFFSET,SOURCEL,40,0.0957615550813394
1297,ROAD,SOURCEL,0,0.129742178188743
1298,ROAD_OFFSET,SOURCEL,0,0.106782064288024
1299,SUBDIVISION,CADNSDI,0,0.020373919986054
1300,SUBDIVISION,CADNSDI,0,0.00255814331426188
1301,SUBDIVISION,CADNSDI,0,0.000135255981058094
1302,ROAD_OFFSET,SOURCEL,40,0.00859552702375355
1303,ROAD_OFFSET,SOURCEL,40,0.000727551683489378
1304,ROAD_OFFSET,SOURCEL,40,0.000912322616371977
1305,ROAD_OFFSET,SOURCEL,40,0.0180016429505265
1306,ROAD_OFFSET,SOURCEL,40,0.0537355631004668
1307,SUBDIVISION,CADNSDI,0,0.0685650582071253
1308,SUBDIVISION,CADNSDI,0,0.00105053438895347
1309,FENCE,DRG,40,0.00706214111831667
1310,ELEVATION,DRG,40,0.0120595750530459
1311,WATERCOURSE,DLG,40,0.0132334059207415
1312,SUBDIVISION,CADNSDI,0,0.00549849960490436
1313,SUBDIVISION,CADNSDI,0,0.0115215523908986
1314,ROAD,SOURCEL,50,0.00469441793497821
1315,RIDGE,DRG,100,0.0279284859063646
1316,SUBDIVISION,CADNSDI,0,0.0132286508406481
1317,SUBDIVISION,CADNSDI,0,5.96320218541724e-05
1318,SUBDIVISION,CADNSDI,0,0.0866253203598305
1319,SUBDIVISION,CADNSDI,0,0.0351538535351053
1320,ROAD,SOURCEL,40,0.0105061216813146
1321,SUBDIVISION,CADNSDI,0,0.0149714506485089
1322,SUBDIVISION,CADNSDI,0,0.00981900631016343
1323,ROAD,SOURCEL,40,0.00321730627540437
1324,SUBDIVISION,CADNSDI,0,0.00705093906868864
1325,WATERCOURSE,DRG,40,0.00241704827406247
1326,JURISDICTION,CADNSDI,,0.0099955132253289
1327,JURISDICTION,SOURCEL,100,0.136167872037362
1328,JURISDICTION,SOURCEL,100,0.0100631200836529
1329,FENCE,DRG,40,0.00523955020220641
1330,ROAD,SOURCEL,40,0.00352499736226772
1331,FENCE,DRG,40,0.031123516552026
1332,POINT-TO-POINT,DRG,40,0.0148017098476502
1333,ROAD_OFFSET,SOURCEL,0,0.0207792370045919
1334,ROAD_OFFSET,SOURCEL,0,0.0208893131743016
1335,ROAD_OFFSET,SOURCEL,0,0.0506520646655327
1336,ROAD_OFFSET,SOURCEL,0,0.0144680100608608
1337,ROAD_OFFSET,SOURCEL,0,0.0190219267025077
1338,ROAD_OFFSET,SOURCEL,0,0.0615114318190671
1339,SUBDIVISION,CADNSDI,0,0.0273994818196632
1340,SUBDIVISION,CADNSDI,0,0.0598224654802884
1341,SUBDIVISION,CADNSDI,0,0.0591530152315116
1342,SUBDIVISION,CADNSDI,0,0.0110108147440859
1343,SUBDIVISION,CADNSDI,0,0.00696530517084553
1344,SUBDIVISION,CADNSDI,0,0.010037497347034
1345,JURISDICTION,SOURCEL,40,0.0106161596181463
1346,JURISDICTION,SOURCEL,40,0.0143765277148953
1347,SUBDIVISION,CADNSDI,0,0.0221663777872008
1348,POWERLINE,IMG,40,0.0119221071814697
1349,JURISDICTION,SOURCEL,40,0.00404665527224007
1350,JURISDICTION,SOURCEL,40,0.00462848631818019
1351,SUBDIVISION,CADNSDI,0,0.0311538411799399
1352,SUBDIVISION,CADNSDI,0,0.0464771703623912
1353,ROAD_OFFSET,SOURCEL,0,0.0117425213497762
1354,ROAD_OFFSET,SOURCEL,0,0.0268087531884918
1355,ROAD_OFFSET,DOQ,40,0.0287535065140555
1356,ROAD_OFFSET,DOQ,40,0.0170527942763505
1357,SUBDIVISION,CADNSDI,0,2.86111721540873e-05
1358,ROAD_OFFSET,DOQ,40,0.00388790665375739
1359,JURISDICTION,SOURCEL,40,0.021012170771298
1360,ROAD,SOURCEL,40,0.00094666811568251
1361,SUBDIVISION,CADNSDI,0,0.0343157513665979
1362,SUBDIVISION,CADNSDI,0,0.0134945772158791
1363,SUBDIVISION,CADNSDI,0,0.00450418942726234
1364,ELEVATION,DRG,40,0.0217497201702235
1365,FENCE,DRG,40,0.0163974134178631
1366,FENCE,DRG,40,0.0395515996637216
1367,FENCE,SOURCEL,0,0.0161382771198138
1368,SUBDIVISION,CADNSDI,0,0.00433924895301399
1369,ROAD,UNK,-1,0.0246902929175667
1370,SUBDIVISION,CADNSDI,0,0.0222163903681849
1371,ROAD_OFFSET,DOQ,40,0.00140139486836242
1372,ROAD_OFFSET,DOQ,40,0.0206650354585556
1373,ROAD_OFFSET,DOQ,40,0.0107476781321292
1374,ROAD_OFFSET,DOQ,40,0.00990955787709518
1375,SUBDIVISION,CADNSDI,0,5.80600241484993e-05
1376,SUBDIVISION,CADNSDI,0,5.46790193650301e-05
1377,ROAD_OFFSET,DOQ,40,0.0307478132535687
1378,TRAIL,SOURCEL,0,0.0325427085680693
1379,TRAIL,DRG,40,0.0479431728883081
1380,ROAD_OFFSET,SOURCEL,0,0.0036033713434313
1381,RIGHT-OF-WAY,MAP,40,5.0899565483574e-05
1382,RIGHT-OF-WAY,MAP,40,4.78498781432631e-05
1383,RIGHT-OF-WAY,MAP,40,0.000215318007536053
1384,POWERLINE,MAP,40,0.000588955989412733
1385,ROAD_OFFSET,SOURCEL,0,0.00968910672609388
1386,RIGHT-OF-WAY,MAP,40,0.00011127821692488
1387,RIGHT-OF-WAY,MAP,40,5.68778708821402e-05
1388,RIGHT-OF-WAY,MAP,40,0.00127009252493745
1389,RIGHT-OF-WAY,MAP,40,0.000576351276054999
1390,LAVA,DRG,40,0.102146322035162
1391,ROAD,SOURCEL,0,0.0636961352799199
1392,SUBDIVISION,CADNSDI,0,0.0143954843103855
1393,ELEVATION,SOURCEL,0,0.0117796705714035
1394,SUBDIVISION,CADNSDI,0,0.00518549522887382
1395,SUBDIVISION,CADNSDI,0,0.00497317104479524
1396,SUBDIVISION,CADNSDI,0,0.0352908839811221
1397,SUBDIVISION,CADNSDI,0,0.00653345979847643
1398,SUBDIVISION,CADNSDI,0,0.0142023342960263
1399,SUBDIVISION,CADNSDI,0,0.0914966888549359
1400,SUBDIVISION,CADNSDI,0,0.0149501100810752
1401,SUBDIVISION,CADNSDI,0,0.0171652944821348
1402,SUBDIVISION,CADNSDI,0,0.0332225751894158
1403,SUBDIVISION,CADNSDI,0,0.0154596684357454
1404,SUBDIVISION,CADNSDI,0,0.0435155965849835
1405,SUBDIVISION,CADNSDI,0,0.0244839447669111
1406,SUBDIVISION,CADNSDI,0,0.00885470486380649
1407,SUBDIVISION,CADNSDI,0,0.00456408215570289
1408,SUBDIVISION,CADNSDI,0,0.0342094424006403
1409,SUBDIVISION,CADNSDI,0,0.00407370635897171
1410,SUBDIVISION,CADNSDI,0,0.0403287625019968
1411,ELEVATION,SOURCEL,0,0.00468179325267148
1412,ELEVATION,SOURCEL,0,0.0139704158210433
1413,ELEVATION,SOURCEL,0,0.00976302415560934
1414,SUBDIVISION,CADNSDI,0,0.00057249412543512
1415,WATERCOURSE,SOURCEL,0,0.00458264090728582
1416,ROAD,SOURCEL,0,0.0114841619383049
1417,SUBDIVISION,CADNSDI,0,0.00584893207589399
1418,RIM,DRG,40,0.0126114983462572
1419,SUBDIVISION,CADNSDI,0,0.0347670406065399
1420,SUBDIVISION,CADNSDI,0,0.0242430298619028
1421,SUBDIVISION,CADNSDI,0,0.353837842750688
1422,UNKNOWN,UNK,,0.0510020135376184
1423,RIGHT-OF-WAY,CADNSDI,0,0.0128987093916157
1424,ROAD,SOURCEL,0,0.0139524796598989
1425,POINT-TO-POINT,UNK,,0.00170224621911635
1426,POINT-TO-POINT,UNK,,0.00010755762598483
1427,SUBDIVISION,CADNSDI,0,0.0113410402827642
1428,ROAD,SOURCEL,0,0.00905830120277081
1429,SUBDIVISION,CADNSDI,,0.00362175274394718
1430,SUBDIVISION,CADNSDI,,0.000155256669776902
1431,ROAD,SOURCEL,0,0.0481894610598547
1432,ROAD_OFFSET,SOURCEL,0,0.010987176743751
1433,SUBDIVISION,CADNSDI,0,0.00922535428351646
1434,SUBDIVISION,CADNSDI,0,7.59299709965954e-05
1435,SUBDIVISION,CADNSDI,0,7.54991169093082e-05
1436,SUBDIVISION,CADNSDI,,9.3383404896753e-05
1437,SUBDIVISION,CADNSDI,0,0.0435343853109043
1438,SUBDIVISION,CADNSDI,0,0.0338083739984815
1439,SUBDIVISION,CADNSDI,0,0.0169705101163829
1440,SUBDIVISION,CADNSDI,0,0.0169669089758832
1441,SUBDIVISION,CADNSDI,0,0.0340548621893018
1442,SUBDIVISION,CADNSDI,0,0.0340320179589465
1443,SUBDIVISION,CADNSDI,0,0.0131107621943394
1444,ROAD_OFFSET,SOURCEL,0,0.0205083060548453
1445,SUBDIVISION,CADNSDI,0,7.42751566328838e-05
1446,ROAD_OFFSET,SOURCEL,0,0.00932402294963955
1447,ROAD_OFFSET,SOURCEL,0,0.00932726394258949
1448,SUBDIVISION,CADNSDI,0,0.0165793648991576
1449,ROAD_OFFSET,SOURCEL,0,0.0123336174058447
1450,ROAD_OFFSET,SOURCEL,0,0.0122009694798556
1451,SUBDIVISION,CADNSDI,0,0.00432843806402371
1452,ROAD,SOURCEL,0,0.000772415280976445
1453,SUBDIVISION,CADNSDI,0,0.00559256461660371
1454,SUBDIVISION,CADNSDI,0,8.22650264785878e-05
1455,SUBDIVISION,CADNSDI,0,0.0256340510873162
1456,ROAD_OFFSET,SOURCEL,0,0.0110074694978498
1457,ROAD_OFFSET,SOURCEL,0,0.0297144902109716
1458,SUBDIVISION,CADNSDI,0,0.000122709953396725
1459,SUBDIVISION,CADNSDI,0,0.00277553724968823
1460,SUBDIVISION,CADNSDI,0,6.50140999196582e-05
1461,SUBDIVISION,CADNSDI,0,8.35733859686586e-05
1462,SUBDIVISION,CADNSDI,,0.00584848050221752
1463,SUBDIVISION,CADNSDI,0,0.00362105201918244
1464,SUBDIVISION,CADNSDI,,0.00390260448963389
1465,SUBDIVISION,CADNSDI,0,0.017221391480004
1466,SUBDIVISION,CADNSDI,0,0.0119795262811486
1467,SUBDIVISION,CADNSDI,0,0.0219940344050635
1468,SUBDIVISION,CADNSDI,,0.0196253460398095
1469,SUBDIVISION,CADNSDI,0,4.88330974082567e-05
1470,SUBDIVISION,CADNSDI,0,0.00979425400025976
1471,SUBDIVISION,CADNSDI,0,0.00410649023624347
1472,SUBDIVISION,CADNSDI,0,1.90212843292633e-05
1473,SUBDIVISION,CADNSDI,0,0.00791955687951215
1474,ELEVATION,SOURCEL,0,0.0167610199722329
1475,ELEVATION,SOURCEL,0,0.012340469863972
1476,ELEVATION,SOURCEL,0,0.0271290295060146
1477,SUBDIVISION,CADNSDI,0,0.00310981764947835
1478,ELEVATION,SOURCEL,0,0.0357565008419403
1479,NLCS_BOUNDARY,CADNSDI,0,0.000770510422385555
1480,NLCS_BOUNDARY,GCD,0,0.00541940784862461
1481,TRAIL,DLG,40,0.0310583972900172
1482,UNKNOWN,UNK,,0.0067287928140634
1483,ROAD_OFFSET,SOURCEL,0,0.00563846878069647
1484,SUBDIVISION,CADNSDI,0,0.064970017123558
1485,SUBDIVISION,CADNSDI,0,0.00979128731866052
1486,SUBDIVISION,CADNSDI,0,0.00521613274128837
1487,SUBDIVISION,CADNSDI,0,0.00647029743624
1488,SUBDIVISION,CADNSDI,0,0.201747153755956
1489,SUBDIVISION,CADNSDI,0,0.0191588520832753
1490,SUBDIVISION,CADNSDI,0,0.000365646985606054
1491,SUBDIVISION,CADNSDI,0,0.0169938325340397
1492,SUBDIVISION,CADNSDI,0,0.0169950762410843
1493,SUBDIVISION,CADNSDI,0,0.0174755768182245
1494,SUBDIVISION,CADNSDI,0,0.0174202502437515
1495,SUBDIVISION,CADNSDI,0,0.017442145607085
1496,SUBDIVISION,CADNSDI,0,0.0171152334574966
1497,SUBDIVISION,CADNSDI,0,0.0173585926234506
1498,SUBDIVISION,CADNSDI,0,0.0417988942609393
1499,SUBDIVISION,CADNSDI,0,0.0484890170645561
