X,Y,OBJECTID,FIELD_VISIT,VISIT_DATE,OBSERVER,ORGANIZATION,STYLE_FAIL,LS_TYPE1,LS_TYPE2,MATERIAL,ACTIVITY,FAIL_DATE,WIDTH_M,DEPTH_M,LENGTH_M,HEIGHT_M,ELEV_CROWN,ASPECT,SLIDE_ANGLE,SLOPE_ANGLE,AREA_ESTIMATE,TOE_CONDITION,BR_ON_SLOPE,BR_CONTROL,TALUS,SPRINGS,SEEPS,PIPING,OUTSIDE_ME,HEADCUTS,SURF_OBSERV,CAUSE1,CAUSE2,COMMENTS,SOURCE,SOURCEPUB_DATE,BANK_POSITION,REMEDIATED,TOWN,GlobalID,Creator,CreateDate,Editor,EditDate,VERIFIED,RPTDATE_GEO,LS_DAY_GEO,LS_MONTH_GEO,LS_YEAR_GEO
476978.5651,213411.088300001,3635,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,100-1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Waterbury,{C24EBD7F-3AF2-40A0-B1F6-717D62378A05},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
475288.5282,215121.395,3636,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,100-1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Waterbury,{C20D80B2-3E8A-4ED2-9C30-97BF4665F258},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
476185.2159,215622.7182,3637,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,100-1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Waterbury,{C93DC5F2-F336-469F-BA87-833BEE44FCDE},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
476144.3911,215611.4562,3638,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,100-1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Waterbury,{A9017056-6C31-4B3B-954D-6BC400A54F87},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
477339.0154,215128.752599999,3639,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,100-1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Waterbury,{9D3A7F32-71B3-49D9-B4DB-4EEBECC411D6},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
477444.0348,214977.3292,3640,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,100-1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Waterbury,{26C7438B-6919-4D02-B8D4-B2D41A44C9D9},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
477585.6819,214817.9091,3641,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,100-1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Waterbury,{8ACB4061-BFA3-42AB-946D-E20C54C3BE73},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
477635.5143,214561.442500001,3642,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,100-1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Waterbury,{DD9F9BCF-43E3-48F6-9588-A6E9BE132EE3},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
474550.0995,212096.7247,3643,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,100-1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Waterbury,{E0438F51-34D8-42A4-9B0E-E0ACEC371017},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
476390.5141,211167.093699999,3644,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,>1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Waterbury,{E87B229B-2552-405B-B44F-F0481CB14A67},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
476534.6986,211067.273700001,3645,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,>1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Waterbury,{C11594F0-8AF8-4C98-A85B-695A382146EE},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
477245.9161,211078.364800001,3646,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,>1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Waterbury,{302F1D91-B3AF-40E4-857F-8AD67A40A812},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
477448.3591,208700.7697,3647,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,100-1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Waterbury,{425FF4BC-A094-479F-AE16-3CE7E00B0C43},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
477204.4372,208758.7336,3648,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,100-1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Waterbury,{A1213AD2-D8B6-45BF-96F4-7A1D8918972D},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
479314.6852,209870.906400001,3649,No,,G. Springston,Norwich University,Landslide,,,Earth,Active,,,,,,,,,,>1000,,,,,,,,No,,,,,Waterbury Reservoir shoreline.,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Waterbury,{93F14B42-D622-426C-ADB1-416E4FBC7B09},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
479101.6821,209871.5417,3650,No,,G. Springston,Norwich University,Landslide,,,Earth,Active,,,,,,,,,,>1000,,,,,,,,No,,,,,Waterbury Reservoir shoreline.,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Waterbury,{165D2795-746D-40ED-9A60-ECF9A8C65574},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
479463.7313,209983.690199999,3651,No,,G. Springston,Norwich University,Landslide,,,Earth,Active,,,,,,,,,,>1000,,,,,,,,No,,,,,Waterbury Reservoir shoreline.,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Waterbury,{FA948E46-4A87-4E84-B42F-23827045D1C7},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
479413.7137,209931.040100001,3652,No,,G. Springston,Norwich University,Landslide,,,Earth,Active,,,,,,,,,,>1000,,,,,,,,No,,,,,Waterbury Reservoir shoreline.,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Waterbury,{55EFDFB8-645F-4573-82BE-4C1B1B398154},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
477834.3607,210688.7128,3653,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,100-1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Waterbury,{31BB2310-6271-4E7F-BAE2-86E5BF79F0E1},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
479210.6186,208275.5196,3654,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,100-1000,,,,,,,,No,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Waterbury,{F6F3A6F6-8F2D-4D9E-8E82-A53215260D8A},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
477998.8699,206911.382300001,3655,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,100-1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Waterbury,{77513429-D061-49E9-9A8F-97C54B9F2930},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
478007.5674,206331.217900001,3656,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,100-1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Waterbury,{A57E52E6-FC07-4D0B-BA05-098025F5F202},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
477965.0458,206317.1153,3657,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,<100,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Waterbury,{3AC55E61-6287-46BC-B8FA-7EC6FB1FE807},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
477951.6658,208024.0141,3658,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,100-1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Waterbury,{58E8F8F8-708C-445A-B9C0-56F6ED9E9595},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
477740.313,208162.226199999,3659,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,100-1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Waterbury,{4F7C08F4-876C-4898-81DE-85EC31EAA6CB},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
478015.3939,207943.3694,3660,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,100-1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Waterbury,{56A760BD-B44C-4B43-90CA-7C28CB820008},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
479183.3569,210084.105,3661,No,,G. Springston,Norwich University,Landslide,,,Earth,Active,,,,,,,,,,>1000,,,,,,,,No,,,,,Waterbury Reservorie shoreline.,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Waterbury,{106E5380-6E70-4D09-A6FF-E650F1D56609},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
470260.9581,194760.406500001,3662,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,100-1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Fayston,{3AE5B844-50BB-4AD4-B625-9F02477B5ED0},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
470315.7623,194924.8191,3663,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,>1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Fayston,{BCFB9BE2-DF35-4C4F-B912-1B247A17990F},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
470231.3342,195814.276799999,3664,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,>1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Fayston,{28C126CA-4E9A-4B67-AEB3-B98F9463F73C},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
470102.7572,197121.013900001,3665,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,100-1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Duxbury,{05B7D10F-7627-422D-953E-81B4F5C5DDB4},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
469911.5975,197044.050100001,3666,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,>1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Duxbury,{E0006F9D-F468-43D9-8B54-9CCCAB4BF46A},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
470021.4043,196174.002800001,3667,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,>1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Fayston,{763357AB-DA51-4FEC-88FF-24B8966EE982},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
470072.4274,196120.7852,3668,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,100-1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Fayston,{08A51EBB-6C5E-492E-8383-6F4FD14EE5F7},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
470080.1083,196185.5242,3669,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,100-1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Fayston,{5A35E2F3-46EB-45BA-BDDA-F838F6DD8C8D},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
470227.6912,196136.147,3670,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,>1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Fayston,{6737DCA2-8E42-4150-9C4F-8E43C1A321C5},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
470283.1498,196312.6129,3671,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,100-1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Fayston,{6DC806D5-BB1E-4846-A9DD-47362205F03C},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
470360.1667,196603.8189,3672,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,>1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Duxbury,{F4CF254F-8E3D-457D-BFB7-A9E5802C3067},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
470395.713,196737.800899999,3673,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,>1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Duxbury,{C035D05B-A8B6-4016-A6C1-DF345DF99C87},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
470362.9011,196820.7422,3674,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,100-1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Duxbury,{C38564FD-1789-4C1D-B3BD-CB5C4FD6CC8B},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
470296.3657,196907.329299999,3675,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,>1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Duxbury,{683B0CED-5CCD-4E4E-BCF5-D1A30766CD32},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
470187.4705,195604.5591,3676,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,>1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Fayston,{905AB70B-16D2-493C-9A98-1D5EEAC271D8},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
470239.4808,195975.7271,3677,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,>1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Fayston,{471C275C-3950-49B3-AD93-F2AE8D1EACE8},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
473166.5545,197552.2083,3678,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,100-1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Duxbury,{6740C928-1804-4C50-B1C4-954BA8337ACB},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
473254.0718,197551.3709,3679,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,100-1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Duxbury,{2EDA4DAA-7FC3-4C4D-99B5-7B80A6937A45},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
473218.0599,197627.5821,3680,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,100-1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Duxbury,{F64D5871-84C6-43CD-AF55-9956A0CC808D},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
473189.4878,203275.512599999,3681,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,100-1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Duxbury,{26E854EB-EED8-4542-B44C-77B1603A6D14},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
474866.3118,196090.4585,3682,No,,G. Springston,Norwich University,Landslide-Gully Complex,,,Earth,Unsure,,,,,,,,,,>1000,,,,,,,,No,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Duxbury,{E204A5C9-79D5-4BEF-811A-76CECE67DD21},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
475855.5946,195371.8146,3683,No,,G. Springston,Norwich University,Gully,,,Earth,Unsure,,,,,,,,,,>1000,,,,,,,,No,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Duxbury,{B3D0FDE6-D3F7-489A-906F-DD1327FF58B3},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
475737.7677,195452.8728,3684,No,,G. Springston,Norwich University,Gully,,,Earth,Unsure,,,,,,,,,,>1000,,,,,,,,No,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Duxbury,{A0E84AEB-5B8A-408A-90FA-E8D7C49F918C},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
475344.6712,195721.1006,3685,No,,G. Springston,Norwich University,Landslide-Gully Complex,,,Earth,Unsure,,,,,,,,,,>1000,,,,,,,,No,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Duxbury,{3BE9F5C5-1C4A-4E7F-8D61-D7E594F3EEE2},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
475363.0037,195624.9936,3686,No,,G. Springston,Norwich University,Landslide-Gully Complex,,,Earth,Unsure,,,,,,,,,,>1000,,,,,,,,No,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Duxbury,{1F1AE007-7C40-4B47-AA9E-3C9829BF3745},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
475132.0307,196019.978599999,3687,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,100-1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Duxbury,{75D633B8-7530-4762-A9B7-0A79DBEBE801},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
475231.2629,196082.589400001,3688,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,100-1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Duxbury,{A35FC87A-4467-49DF-B7E8-1DF9285FC2C3},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
475809.7007,199913.0397,3689,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,100-1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Duxbury,{1AF08D4C-E6A8-4855-8A2B-CCD2A1E4984B},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
475829.1066,199939.2151,3690,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,>1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Duxbury,{5E51C546-6672-45B9-9451-7DBD3B1C3DB0},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
475631.9804,200221.839600001,3691,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,100-1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Duxbury,{3613E872-922A-46EF-87F1-F61DF306EAC9},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
475704.0153,200072.8784,3692,No,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,,,,,,,,,100-1000,,,,,,,,Yes,,,,, ,"Springston, G., 2017, Landslide Inventory of Washington County, Central Vermont: Vermont Geological Survey Open File Report VG2017-7.",2017,,,Duxbury,{28355BC7-A886-44B8-9D75-56BA51FA335C},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
