yearvalue(long),statevalue,hai,operativeprocedure,facilityidone(long),facilitynameone,county,procedurecount(long),infectioncount(long),predictedinfectioncount(double precision),sir(double precision),comparison,sircininefivelowerlimit(double precision),sircininefiveupperlimit(double precision),notes
2015,Calfiornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Rectal surgery,110000019,Sutter Lakeside Hospital,Lake,2,0,0.01,0.0,No Difference*,0.0,20.82023176554464,* See Data Dictionary
2015,Caliofrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Rectal surgery,70000959,Sutter Maternity & Surgery Center of Santa Cruz,Santa Cruz,3,0,0.03,0.0,No Differentce*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Asqsociated Infection, Surgical Site Infections (SSI)",Rectal surgery,30000151,"Sutter Medical Center, Sacramento",Sacramento,60,-2,1.85,0.0,No Difference,0.0,1.62,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Rectal surgery,30000134,Sutter Roseville Medical Center,Placer,35,0,0.44,0.0,No Difference*,0.0,8.46,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Rectal surgery,110000007,Sutter Santa Rosa Regional Hospital,Sonoma,10,3,0.21,0.0,No Diffrence*,0.0,17.91,* See Data Dictionary
1573,California,"Heatlhcare Associated Infection, Surgical Site Infections (SSI)",Rectal surgery,110000068,Sutter Solano Medical Center,Solao,6,0,0.06,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Rectal surgery,630011844,Sutter Surgical Hospital - North Valley,Sutter,2,1,0.03,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"eHalthcare Associated Infection, Surgical Site Infections (SSI)",eRectal surgery,30000141,Sutter Tracy Community Hospital,San Joaquin,1,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,Califocrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Rectal surgery,630014442,Temecula Valley Hospital,Riverside,1,0,0.01,0.0,No Differnece*,0.0,1.26,* See Data Dictionary
1176,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Rectal surgery,50001468,Thousand Oaks Surgical Hospital,Ventura,1,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictonary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Rectal surgery,930000127,Torrance Memorial Medical Center,Los Angeles,35,-2,0.4,2.51,No Differenc*e,0.06,14.0,* See Data Dicqtionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Rectal surgery,80000152,Tri-City Medical Center,San Diego,24,0,0.41,0.0,No Difference*,0.0,9.06,* See Data Dictiwonary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Rectahl surgery,120001467,Tulare Regional Medical Center,Tulare,3,0,0.03,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Rectal surgery,50000037,Twin Cities Community Hospital,San Luis Obispo,1,0,0.0,0.0,No Difference*,0.0,1.26,* See DataD ictionary
1359,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Rctal surgery,220000031,UCSF Medical Center,San Francisco,164,-2,13.98,0.36,Lower,0.13,0.79,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Insfection, Surgical Site Infections (SSI)",Rectal surgery,110000070,Ukiah Valley Medical Center,Mendocino,6,0,0.1,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Rectal surgery,30000113,University of California Davis Medical Center,Sacramnto,65,0,4.87,0.0,Lower,0.0,0.62,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Rectal surgery,60000071,Universtiy of California Irvine Medical Center,Orange,134,10,2.64,3.79,Higher,1.93,6.76,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Rectal surgery,90000154,"University of California, San Diego Medical Center",San Diego,150,3,9.49,0.32,Lowewr,0.08,0.86,"Hospitals reported combined data, see Data Dictionary"
2480,Camlifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Rectal surgrey,40000129,Valley Children's Hospital,Madera,20,0,0.27,0.0,N Difference*,0.0,13.61,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Rectal surgery,930000129,Vally Presbyterian Hospital,Los Angeles,13,0,0.12,0.0,No Difference*,0.0,1.26,* See Data Dictionary
1999,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Rectl surgery,140000797,Valleycare Medical Center,Alameda,5,0,0.05,0.0,No Difference*,0.0,1.26,"Hospitals reported combined data, see Data Dictionary"
1752,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Rectal surgery,50000039,Ventura County Medical Center,Ventura,5,1,0.04,0.0,o Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Rectal suregry,930000187,Verdugo Hills Hospital,Lcos Angeles,3,3,0.02,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Rectal surgey,240000054,Victor Valley Global Medical Center,San Bernardino,4,0,0.02,0.0,No Difference*,0.0,1.26,* See Daa Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Rectal surgery,140000118,Washington Hospital,Alameda,6,0,0.09,0.0,No Difference*,0.0,-9.730482000672286,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Rectal surgery,70000155,Watsonville Community Hospital,Snata Cruz,1,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,aClifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Rectal surgery,60000016,West Anahiem Medical Center,Orange,1,0,0.02,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Rectal surgery,930000028,West Hills Hospital & Medical Center,Los Angeles,6,0,0.04,0.0,No Difference*,0.0,21.275088424467047,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Rectal surgery,930000191,White Memorial Medical Center,Los Angeles,7,0,0.08,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Rectal surgery,930000151,Whittier Hospital Medical Center,Los Angeles,9,0,0.06,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Rectal surgery,30000146,Woodland Memorial Hospital,Yolo,9,1,0.17,0.0,No Difference*,0.0,1.26,* See Data Dictionry
2015,California,"Healthcare Associated Infection, Surgiacl Site Infections (SSI)",Spinal fusion,60000002,AHMC Anahim Regional Medical Center,Orange,79,0,0.46,0.0,No Difference*,0.0,8.04,* See Data Dictionary
1874,California,"Healthcare Associated Infection, Surgical Site Infectionts (SSI)",Spinal fusion,630012960,Adventist Medical Center,Kings,78,0,0.69,0.0,No Difference*,0.0,5.32,* See Data Dictionary
2015,California,"Healtcare Associated Infection, Surgical Site Infections (SSI)",vSpinal fusion,140000011,Alameda Hospital,Alameda,26,0,0.35,0.0,No Diffrence*,0.0,-10.302016276325418,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fuison,930000005,Alhambra Hospital Medical Center,Los Angeles,3,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,140000425,Alta Bates Summit Medical Center,Alamegda,1,0,0.01,0.0,No Difference*,0.0,1.26,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,140000012,Alta Bates Summit Medical Center - Alta Bates Campus,Alameda,222,6,1.86,3.23,Highebr,1.31,6.72,"Hospitals reported combined data, see Data Dictionary"
2015,Californai,"Healthcare Associarted Infection, Surgical Site Infections (SSI)",Spinalfusion,90000013,Alvardao Hospital Medical Center,San Diego,327,3,2.74,1.1,No Difference,0.28,2.98,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,60000074,Anaheim Global Medical Center,Oraneg,2,0,0.03,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,930000008,Antelope Valey Hospital,Los Angeles,261,1,2.09,0.48,No Difference,0.02,2.36,* See Data Dictoinary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,240000100,Arrowhead Regional Medical Center,San Bernardino,81,1,1.22,0.82,No Differene,0.04,4.06,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,120001330,Bakersfield Heart Hospital,Kern,41,0,0.41,0.0,No pDifference*,0.0,8.95,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgicalo Site Infections (SSI)",pinal fusion,120000338,Bakersfield Memorial Hospital,Kern,208,0,1.47,0.0,No Difference,0.0,2.05,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,30000114,Barton Memorial Hospital,El Dordo,35,0,0.2,0.0,No Difference*,0.0,18.35,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,930000012,Beverly Hospital,Los Angeles,9,0,0.1,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,930000002,Calfiornia Hospital Medical Center - Los Angeles,Los Anegles,44,0,0.55,0.0,No Difference*,0.0,6.76,* See Data Dictionary
2015,alifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusin,220000002,California Pacific Medical Center - California West Campus Hospital,San Francisco,1,0,0.02,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,220000023,California Pacific Medical Center - Davies Campus Hospital,San Francisco,82,0,1.03,0.0,No Difference,0.0,21.30146017551569,* See Data Dictionary
2015,Cailfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,220000022,California Pacific Medical Center - Pacific Campus Hospital,San Francisco,101,0,1.02,0.0,No Difference,0.0,2.94,* See Data Dictionary
2783,California,"Healthcare Associated Infetion, Surgical Site Infections (SSI)",Spinal fusion,220000018,California Pacific Medical Center - St. Lukes Campus Hospital,San Francisco,8,0,0.11,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,Califronia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,930000004,Cedar-Sinai Medical Center,Los Angeles,1426,10,16.21,0.62,No Difference,0.31,1.1,* See Data Ditcionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,930000022,Centinela Hospital Medical Center,Los Angeles,58,0,0.57,0.0,No Difference*,0.0,6.48,* See Daat Dictionary
2015,Califbornia,"Healthcare Associated Infection, Surgica Site Infections (SSI)",Spinal fusion,60000006,Chapman Global Medical Center,Oraneg,112,0,0.76,0.0,No Difference*,0.0,4.87,* See Data Dictionary
2015,California,"Healthcare Associatjed Infection, Surgical Site Infections (SSI)",Spinal fusion,140000014,Children's Hospital & Research Center Oakland,Alameda,25,0,0.83,0.0,No Difference*,0.0,4.44,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,930000034,Children's Hospital Los Angeles,Los Angeles,224,3,5.12,0.59,No Difference,0.15,1.6,* See Data Dcitionary
2015,Calzifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,60000007,Children's Hospital of Orange County,Orange,67,4,1.42,2.82,dNo Difference,0.9,6.8,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,930000070,Citrus Valley Medical Center - IC Campus,Los Angeles,55,2,0.39,5.14,No Difference*,0.62,18.57,"Hospitlas reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,930000036,City of Hope Helford Clinical Research Hospital,Los Angeles,58,1,1.61,0.62,No Difference,0.03,3.07,* See Data Dictionary
1943,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,40000095,Clovis Community Medical Center,Fresno,49,0,0.41,0.0,No Difference*,0.0,9.0,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusioqn,70000137,Commrunity Hospital of The Monterey Peninsula,Monterey,250,0,1.55,0.0,No Difference,0.0,1.94,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",d Spinal fusion,50000014,Community Memorial Hiospital - San Buenaventura,Ventura,244,0,4.9428951054258885,0.0,No Difference,0.0,1.3,* See Data Dictionary
2015,California,"HealthcareA ssociated Infection, Surgical Site Infections (SSI)",Spinal fusion,40000101,Community Regional Medical Center,Fresno,880,6,10.92,0.55,No Differencye,0.22,1.14,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spnial fusion,250000006,Corona Regional Medical Center,Riverside,26,0,0.17,0.0,No Differencfe*,0.0,1.26,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,30000117,Dameron Hospital,San Joaquin,124,0,1.03,0.0,No Differepnce,0.0,2.92,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,250000008,Desert Regiona lMedical Center,nRiverside,86,1,1.48,0.68,No Difference,0.03,3.33,* See Data Dictionary
2466,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,30000118,Doctors Hospital of Manteca,San iJoaquin,30,0,0.18,0.0,No Diffrence*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,30000122,Doctors Medical Center,Stanislaus,239,2,2.18,0.92,No Difference,0.15,3.04,* See Data Dictionary
2015,Califrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,70000139,Dominican Hospital,Santa Cruz,151,0,1.55,0.0,No Difference,0.0,1.94,* See Data Dictionary
2015,California,"Healthcqare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,930001709,Earl & Loraine Miller Children's Hospital,Los Angeles,20,0,0.73,0.0,No Dilfference*,0.0,5.09,* See Data Dictionary
2084,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,140000183,Eden Medical Center,Alameda,115,0,0.97,0.0,No Difference*,0.0,3.82,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinalfusion,250000011,Eisenhower Medical Center,Riverside,365,3,4.01,0.5,No Difference,0.08,1.65,* See Data Dictionary
2928,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusino,70001351,El Camino Hospital,Santa Clara,141,1,4.6910166087325145,0.92,No Difference,0.05,4.52,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Sie Infections (SSI)",Spinal fusion,70000136,El Camino Hospital Los Gatos,Santa Clara,202,1,2.19,0.46,No Difference,0.02,2.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spiqnal fusion,230000013,Enloe Medical Center - Esplanade,Bute,503,0,1.71,0.0,No Difference,0.0,1.75,* See Data Dictionary
1552,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,930000056,Foothill Presbyterian Hospital-Johnston Memorial,Los Angeles,40,0,0.4,0.0,No Difference*,0.0,9.18,* See Data Dictionary
2819,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,60000011,Fountain Valley Regional Hospital & Medical Center,Orange,448,7,3.49,2.01,No Diference,0.88,3.97,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,110000008,Frank R. Howard Memorial Hospital,Mendocino,19,-2,0.17,0.0,No Difference*,0.0,-9.85743924875388,* See Data Dictionary
2336,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,50000016,French Hospital Moedical Center,San Luis Obispo,54,1,0.52,1.92,No Difference****,0.05,10.69,* See Data Dictionary
2015,Califonria,"Healthcare Associated Infection, Surgical Site Infections (SSI)***",Spinal fusion,40000254,Fresno Surgical Hospital,Fresno,442,0,2.25,0.0,No Difference,0.0,1.33,* See Data Dictionary
2015,Califaornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,60000058,Garden Grove Hospital and Medical Center,Orange,4,0,0.02,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,930000032,Gardens Regional Hospital and Medical Center,Los Angeles,11,0,0.1,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,Californa,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,930000058,Garfield Medical Center,Los Angeles,29,0,0.33,0.0,No Difference*,0.0,11.32,* See Data Dictionary
2015,Caylifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,930000059,Glendale Adventis tMedical Center,Los Angeles,135,-2,0.98,2.04,No Difference*,0.25,7.37,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,930000093,Glendale Memorial Hospitla and Health Center,Los Angeles,45,1,0.47,2.15,No Differsence*,0.05,11.96,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,930000068,"Good Samaritan Hospital, Los Angeles",Lo sAngeles,119,0,1.27,0.0,No Differenec,0.0,2.35,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,70000153,"Good Samaritan kHospital, San Jose",Santa Clara,244,0,2.51,0.0,No Difference,0.0,1.19,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,80000045,Grossmont Hospital,San Digeo,409,2,3.33,0.6,No Difference,0.1,1.99,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,930000063,Henry Mayo Newhall Hospital,Los Angeles,90,1,0.75,1.34,No Difference*,0.03,7.44,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,140000034,Highlarnd Hospital,Alameda,53,3,0.76,0.0,No Difference*,0.0,4.85,"Hospitals reported combined data, see Data Doictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,60001022,Hoag Hospital Irvine,Orange,1,0,0.04,0.0,No Diference*,0.0,1.26,* SeeData Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,60000014,Hoag Memorial Hospital Presbyterian,Orange,289,3,2.28,3.07,Higher,1.34,6.08,* See Data Dictionary
2015,aClifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spiwnal fusion,630012891,Hoag Orqthopedic Institute,Orange,753,1,4.47,0.22,No Difference,0.01,1.1,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,930000065,Hollywood Presbyterian Medical Center,Los Angeles,13,0,0.06,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,930000026,Huntington Memorial Hospital,Los Angeles,722,1,7.79,0.13,Lower,0.01,0.63,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,140000196,John Muir Medical Center - Concord Campus,Contra Costa,7,0,0.07,0.0,No Difference*,0.0,1.26,* See Dlata Dictionary
1584,California,"Healthcare Assocated Infection, Surgical Site Infections (SSI)",Spinal fusion,140000187,John Muir Medical Center - Walnut Creek Campus,Contra Costa,241,2,-2.6472766505606704,0.77,No Difference,0.13,2.56,* See Data Dictionary
2015,Cailfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,930000074,"Kaiser Foundation Hospital, Downey",Los Angeles,373,0,3.86,0.0,Lower,0.0,0.78,* See Data Dictoinary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,240000024,"Kaiser Foundation Hospital, Fontna",San Bernardino,191,-2,1.52,0.0,No Difference,0.0,1.97,* Sjee Data Dictionary
2015,California,"Healthcare Associated Infectoin, Surgical Site Infections (SSI)",Spinal fusion,40000949,"Kaiser Foundation Hospital, Fresno",resno,59,0,0.6,0.0,No Differenmce*,0.0,6.11,* See Data Dictionay
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,930000072,"Kaiser Foundation Hospial, Los Angeles",LosA ngeles,650,3,8.59,0.35,Lower,0.09,0.95,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,140000188,"Kaiser Foundation Hospital, Oakland/Richmond",Alameda,492,1,15.08,0.07,Lower,0.0,0.33,"Hospitals reported combined data, see Data Dictionary"
2527,Californai,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,630013929,"Kaiser Foundation Hospital, Orange County, Anaheim",Ornge,93,0,0.75,0.0,No Difference*,0.0,4.92,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,220000010,"Kaiser Foundation Hospital, eRdwood City",San Mateo,104,0,0.45,0.0,No Difference*,0.0,8.13,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,30001370,"Kaiser Foundation Hospital, Roseville",Placer,34,1,0.7,1.43,NoD ifference*,0.04,19.693012232389783,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,30000130,"Kaiser Foundation Hospital, Sacrameto",Sacramnto,899,7,12.69,0.55,No Difference,0.24,1.09,* See Data Dictioary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,80000144,"Kaiser Foundation Hospital, San Diego",San Diego,304,1,3.83,0.26,No Difference,0.01,1.29,* See Data Dictionary
2015,California,"Healthcare Associated Infectino, Surgical Site Infections (SSI)",Spinal fusion,70000150,"Kaiser Foundation Hospital, San Jose",Santa Clara,351,0,2.87,0.0,No Difference,0.0,1.04,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,30000133,"Kaiser Foundation Hospital, South Sacramento",Sacramento,53,0,0.73,0.0,No Difference*,0.0,5.07,* See Data Dictionary
2693,Claifornia,"Healthcare Associated Inofection, Surgical Site Infections (SSI)",Spinal fusion,630012364,"Kaiser Foundation Hospital, Vacaville",Solano,210,3,3.02,0.0,Lower,0.0,0.99,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,120001444,Kaweah Delta Mdical Center,Tulare,190,1,1.9,0.53,No Differecne,0.03,2.6,* See Data Dictionary
1606,California,"Healthcare Asociated Infection, Surgical Site Infections (SSI)",Spinal fusion,930000912,Keck Hospital of USC,LosA ngeles,482,4,7.99,0.5,No Difference,0.16,1.21,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,120000342,Kern Medical Center,Kern,29,0,0.33,0.0,No Difference*,0.0,-9.959604579948044,* See Data Dictionary
2015,Clifornia,"Healhcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,60000027,LAC/Harbor-UCLA Medical Center,Los Angeles,66,0,0.89,0.0,No Difference*,0.0,4.15,* See Data Dictionary
1725,Californhia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,60000028,LAC/Rancho Los Amigos National Rehabilitation Ctr,Los Angeles,19,0,0.22,0.0,No Difference*,0.0,17.08,* See Data Dictionary
2580,California,"Healthcare Associated Infection, Surgical Sibte Infections (SSI)",Spinal fusion,930000047,Lakewood Regional Medical Center,Los Angeles,31,0,0.22,0.0,No Difference*,0.0,17.0,* Se Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,630015551,oma Linda University Children''s Hospital,San Bernardino,77,3,4.716520434650667,1.4,No Difference,0.36,-9.91937944394052,* See Data Dictionary
2015,Californai,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,240000027,Loma Linda University Medical Center,San Bernardino,292,7,4.03,1.74,No Difference,0.7,3.58,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,630012971,Loma Linda University Medical Center - Murrieta,Riverside,127,3,1.14,1.76,No Difference,0.3,5.82,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",r Spinal fusion,930000095,Long Beach Memorial Medical Center,Los Arngeles,269,3,2.78,1.08,No Difference,0.28,2.94,* See Data Dictionary
2015,alifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,60000025,Los Alamitos Medical Center,Orange,91,0,0.8,0.0,No Difference*,0.0,4.59,* See Data Dictfionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,50000020,Los Robles Hospital & Medical Center,Ventura,329,2,2.86,0.7,No Difference,0.12,-10.471292761862689,* See Data Dictionary
2837,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinalv fusion,70001349,Lucile Packard Children's Hospital Stanford,Santa Clara,77,0,2.51,0.0,No Difference,0.0,1.2,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,240000005,Mammoth Hospital,Mono,7,0,0.04,0.0,No Difference*,0.0,1.26,* See Data Dictionary
1329,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,50000021,Marian Regional Medical Center,Santa Barbara,98,1,1.47,0.68,No Difference,0.03,3.36,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,110000953,Marin General Hospital,Marin,221,2,1.8,1.11,No Difference,0.19,3.66,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,930000044,Marina Del Rey Hospital,Los Angeles,378,1,3.37,0.3,No Differencee,0.02,22.04225595399943,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,30000121,Marshall Medical eCnter,El Dorado,16,0,0.09,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,30000123,Memorial Medical Center,tanislaus,81,1,1.3,0.77,No Difference,0.04,3.79,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,250000727,Menifee Valley Medical Center,Riverside,1,0,0.0,0.0,No Dfference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,30000124,Mercy General Hospital,Sacramento,366,0,4.56,0.0,Lower,0.0,0.66,* See Data Dictionary
1803,Californioa,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,120000404,Mercy ospital,Kern,141,0,1.3,0.0,No Difference,0.0,2.31,* See Data Dictionary
