Agency Number,Agency Name,Class Field,Class Description,Statutory Reference,Calendar Year,Month,Total Amount
29000,EMPLOYMENT SECURITY COMMISSION,340,CMIA Programs Disbursing Fund,"TITLE 62, SEC. 34.64",2014,01,$155226.50
29000,EMPLOYMENT SECURITY COMMISSION,400,Emplmt Security Admw Fund,"TITLE 40, SEC. 4-602",2014,01,$2130753.57
29000,EMPLOYMENT SECURITY COMMISSION,490,American Recov. & Reinv. Act, ,2014,01,$894845.63
29200,DEPT. OF ENVIRONMENTAL QUALITY,200,Revolving Fund,"TITLE 27A,SECTION 2-3-401",2014,01,$28913980.44
29200,DEPT. OF ENVIRONMENTAL QUALITY,210,Environmental Education Rev.,"TITLE 47, SEC 1104.2(B)",2014,01,$10954.20
29200,DEPT. OF ENVIRONMENTAL QUALITY,215,Environmental Trust Fund,"TITLE 27A, SEC. 2-3-403",2014,01,$0.53
29200,DEPT. OF ENVIRONMENTAL QUALITY,220,Hazardous Waste Fund,"TITLE 27A, SEC. 2-7-304",2014,01,$17445.58
29200,DEPT. OF ENVIRONMENTAL QUALITY,225,Certification Fund,"TITLE 59, SEC. 1113",2014,01,$504004.37
29200,DEPT. OF ENVIRONMENTAL QUALITY,400,Federal Funds,"TITLE 62, SECTION 41.8",2014,01,$4777894.27
29200,DEPT. OF ENVIRONMENTAL QUALITY,490,American Recov. & Reinv. Act, ,2014,01,$454784.23
29600,ETHICS COMMISSION,200,"Ok Coun Campaign, Eth Rev Fund","REPEALED BY LAWS 1995, HB 1608, C. 343, § 43, EMERG. EFF. JULY 1, 1995",2014,01,$118903.16
29600,ETHICS COMMISSION,205,Donations Fund,"TITLE 60, SECTION 385",2014,01,$0.00
29800,MERIT PROTECTION COMMISSION,200,Ok Merit Pro Comm Rev Fund,"TITLE 74, SEC. 840-1.21",2014,01,$10689.52
30000,STATE AUDITOR AND INSPECTOR,200,St Auditor & Inspect Rev Fund,"TITLE 74, SEC. 227.9",2014,01,$569498.02
30000,STATE AUDITOR AND INSPECTOR,215,Ok St Pension Comm Rev Fund,"TITLE 74, SEC. 943",2014,01,$0.00
30000,STATE AUDITOR AND INSPECTOR,225,Rural Econ Action Plan Rev Fd,"TITLE 62, SEC. 2001",2014,01,$0.00
30000,STATE AUDITOR AND INSPECTOR,490,American Recov. & Reinv. Act, ,2014,01,$0.00
30500,GOVERNOR,225,Grants & Donations Fund,"TITLE 60, SEC. 383",2014,01,$0.00
30500,GOVERNOR,443,Interagency Reimbursement Fund,"TITLE 74, SEC. 581",2014,01,$26770.19
30600,PARDON AND PAROLE BOARD,443,Interagency Reimbursement Fund,"TITLE 74, SECTION 581",2014,01,$0.00
30700,INTERSTATE OIL COMPACT COMM.,230,Interst Oil Comp Fund Of Ok,"TITLE 52, SEC. 207",2014,01,$1486200.84
30700,INTERSTATE OIL COMPACT COMM.,426,Oil Setlmt Fund-Stripper Well,"TITLE 62, SEC 7.5",2014,01,$0.00
30800,STATE BUREAU OF INVESTIGATION,200,OSBI Revolving Fund,"TITLE 74, SEC. 150.19 A",2014,01,$5604063.87
30800,STATE BUREAU OF INVESTIGATION,210,Automated Fngrprt Id Sys. Fd.,"TITLE 74, SEC. 150.25",2014,01,$2047957.66
30800,STATE BUREAU OF INVESTIGATION,215,Firearms Laboratory Improvemnt,"TITLE 74, SECTION 150.32",2014,01,$0.00
30800,STATE BUREAU OF INVESTIGATION,220,Forensic Science Impr Rev Fund,"TITLE 74, SECTION 150.35",2014,01,$419027.44
30800,STATE BUREAU OF INVESTIGATION,230,Ok Crim Justice Res Rev Fund, ,2014,01,$0.00
30800,STATE BUREAU OF INVESTIGATION,400,Federal Grant Funds,"TITLE 62, SEC. 34.48",2014,01,$0.00
30800,STATE BUREAU OF INVESTIGATION,490,American Recov. & Reinv. Act, ,2014,01,$0.00
30900,DEPARTMENT OF EMERGENCY MANAGEMENT,200,Disaster Relief Matching Fund,"TITLE 63, SEC. 683.24",2014,01,$1087807.01
30900,DEPARTMENT OF EMERGENCY MANAGEMENT,320,Individual & Family Grants,"TITLE 62, SECTION 34.9",2014,01,$0.00
30900,DEPARTMENT OF EMERGENCY MANAGEMENT,400,Spec Fed Matching Fund,"TITLE 63, SEC. 683.17",2014,01,$509634.84
30900,DEPARTMENT OF EMERGENCY MANAGEMENT,410,US DOT  Matching Funds - Cem,"TITLE 27A, SEC 4-2-102  AND TITLE 62, CH 1, SEC 34.9 AND 34.48",2014,01,$4366.41
30900,DEPARTMENT OF EMERGENCY MANAGEMENT,424,St Emerg Fund: Disaster Match,"TITLE 62, SEC. 139.47",2014,01,$44450675.63
30900,DEPARTMENT OF EMERGENCY MANAGEMENT,425,Odd Federal Year: CCA Oper,"TITLE 63, SEC. 683.17",2014,01,$656596.03
30900,DEPARTMENT OF EMERGENCY MANAGEMENT,440,Even Federal Year: Oper,"TITLE 63, SEC. 683.17",2014,01,$603178.55
30900,DEPARTMENT OF EMERGENCY MANAGEMENT,470,Fed Disaster Assist Fed Funds,"TITLE 63, SEC. 683.17",2014,01,$1507672.70
31000,STATE FIRE MARSHAL,200,State Fire Marshal Revolvg Fnd,"TITLE 74, SEC. 324.20B",2014,01,$765087.16
31000,STATE FIRE MARSHAL,210,Firefighter Training Rev Fund,"TITLE 74, SEC. 325.4",2014,01,$156004.13
31000,STATE FIRE MARSHAL,220,Volunteer Fire Dept Revolv Fnd, ,2014,01,$10817.00
31000,STATE FIRE MARSHAL,400,Homeland Security Federal Fund, ,2014,01,$-49.15
31500,FIREFIGHTERS PENS. & RET. SYST.,200,Firefighters Pens & Ret Fund,"TITLE 11, SEC. 49-122.1",2014,01,$1212734.34
32000,DEPARTMENT OF WILDLIFE CONSERVATION,200,Wildlife Conservation Fund,"TITLE 29, SEC. 3-302",2014,01,$2786130.39
32000,DEPARTMENT OF WILDLIFE CONSERVATION,205,Wildlife Diversity Fund,"TITLE 29, SEC. 3-310",2014,01,$981147.57
32000,DEPARTMENT OF WILDLIFE CONSERVATION,210,Wildlife Land Acquisition Fund,"TITLE 29, SEC. 4-132",2014,01,$3093135.63
32000,DEPARTMENT OF WILDLIFE CONSERVATION,215,Wildlife Heritage Fund,"TITLE 29, SEC. 4-134",2014,01,$2672512.12
32000,DEPARTMENT OF WILDLIFE CONSERVATION,220,Wildlife Land Fund,TITLE 29 SEC 4-141,2014,01,$8075498.76
32600,OFFICE OF DISABILITY CONCERNS,200,Office Of Disability Concerns,"TITLE 74, SEC. 9.33",2014,01,$216.30
32600,OFFICE OF DISABILITY CONCERNS,400,Client Assistance Fed Funds,"TITLE 62, SEC. 34.9 & 34.48",2014,01,$60.03
34000,STATE DEPARTMENT OF HEALTH,200,Primary Hlth Care Dvlpment Rev,"TITLE 63, SECTION 1-723",2014,01,$0.00
34000,STATE DEPARTMENT OF HEALTH,202,Kidney Health Revolving Fund,"TITLE 63, SEC. 1-2603",2014,01,$625107.75
34000,STATE DEPARTMENT OF HEALTH,203,Genetic Counseling Licen. Rev,"TITLE 63, SECTION 1-570",2014,01,$12278.35
34000,STATE DEPARTMENT OF HEALTH,204,Tobacco Prevntn & Cessatn Fnd,"TITLE 63, SECTION 1-105D; TITLE 68, SECTION 402-3.B.10 AND C.8",2014,01,$708831.72
34000,STATE DEPARTMENT OF HEALTH,205,Plumbing License Law Rev Fund,"TITLE 59, SEC. 1018",2014,01,$0.00
34000,STATE DEPARTMENT OF HEALTH,207,Alternatives to Abortion Servi,"TITLE 63, SECTION 1-740.12",2014,01,$38951.94
34000,STATE DEPARTMENT OF HEALTH,210,Public Health Special Fund,"TITLE 63, SEC. 1-107",2014,01,$3798669.77
34000,STATE DEPARTMENT OF HEALTH,211,Nursing Facil Adm Penalty,"TITLE 63, SECTION 1-1908.1B",2014,01,$227013.08
34000,STATE DEPARTMENT OF HEALTH,212,Home Health Care Revolving Fd,"TITLE 63, SEC. 1-1971",2014,01,$462467.10
34000,STATE DEPARTMENT OF HEALTH,215,Okla Inspectors Revolving Fund,"TITLE 59, SEC. 1042",2014,01,$0.00
34000,STATE DEPARTMENT OF HEALTH,217,Home Inspec Lic Act Revol Fund,"TITLE 59, SECTION 858-626",2014,01,$0.00
34000,STATE DEPARTMENT OF HEALTH,218,Fire Extinguisher Ind Rev Fund,"TITLE 59, SEC 1820.17",2014,01,$24239.49
34000,STATE DEPARTMENT OF HEALTH,222,Oklahoma Organ Donor Education,"TITLE 63, SECTION 2220.3",2014,01,$408359.05
34000,STATE DEPARTMENT OF HEALTH,225,Breast Cancer Act Revolving Fd,"TITLE 63, SECTION 1-557",2014,01,$76956.14
34000,STATE DEPARTMENT OF HEALTH,226,Ok Sports Eye Safety Prog Revl,"TITLE 63, SECTION 79",2014,01,$1221.00
34000,STATE DEPARTMENT OF HEALTH,228,OK Leukemia and Lymphoma,"TITLE 68, SECTION 2368.15",2014,01,$59050.73
34000,STATE DEPARTMENT OF HEALTH,229,MS Society Revolving Fund,"TITLE 68, SEC 2368.21",2014,01,$3947.42
34000,STATE DEPARTMENT OF HEALTH,230,Lic Marital & Fam Therpst Fnd,"TITLE 59, SECTION 1925.17",2014,01,$31330.39
34000,STATE DEPARTMENT OF HEALTH,233,"OK Prev Birth Def, Pre Birth &","TITLE 47, SECTION 1104.14",2014,01,$1620.00
34000,STATE DEPARTMENT OF HEALTH,235,Oklahoma Lupus Revolving Fund,"TITLE 68, SEC 2368.24",2014,01,$4531.00
34000,STATE DEPARTMENT OF HEALTH,236,Trauma Care Assistance Revolv,"TITLE 63, SECTION 1-2530.9",2014,01,$17346978.52
34000,STATE DEPARTMENT OF HEALTH,242,Pancreatic Can Res Lic Plt Rev,"TITLE 47, SEC 1104.19",2014,01,$5600.00
34000,STATE DEPARTMENT OF HEALTH,245,Electrical Revolving Fund,"TITLE 59, SEC. 1694",2014,01,$0.00
34000,STATE DEPARTMENT OF HEALTH,250,Regional Guidance Centers,"TITLE 63, SEC. 1-208.1 (B)",2014,01,$0.52
34000,STATE DEPARTMENT OF HEALTH,255,Lic. Prof. Counselors Rev. Fd.,"TITLE 59, SEC. 1918",2014,01,$23722.30
34000,STATE DEPARTMENT OF HEALTH,257,Lic Behavrl Practnr Revl Fund,"TITLE 59, SECTION 1946",2014,01,$6156.40
34000,STATE DEPARTMENT OF HEALTH,264,Health Dept Media Campaign Fnd,TITLE 63 SECTION 1-107.3,2014,01,$0.00
34000,STATE DEPARTMENT OF HEALTH,265,Child Abuse Prevention Fund,"TITLE 63, SEC. 1-227.8",2014,01,$70925.53
34000,STATE DEPARTMENT OF HEALTH,266,Children First Fund, ,2014,01,$0.00
34000,STATE DEPARTMENT OF HEALTH,267,EMP Death Benefit Revolv Fund,"TITLE 63, SEC 1-2505.2",2014,01,$104685.00
34000,STATE DEPARTMENT OF HEALTH,268,Okla Emerg Resp Syst Stab & Im,"TITLE 63, SEC 1-2512.1",2014,01,$2402401.73
34000,STATE DEPARTMENT OF HEALTH,270,Okla Barber Licensing Rev Fund,"TITLE 59, SEC. 61.3",2014,01,$2167.74
34000,STATE DEPARTMENT OF HEALTH,275,Okla Mech Licensing Rev Fund,"TITLE 59, SEC. 1850.13",2014,01,$0.00
34000,STATE DEPARTMENT OF HEALTH,280,Alarm Industry Revolving Fund,"TITLE 59, SEC. 1800.14",2014,01,$0.00
34000,STATE DEPARTMENT OF HEALTH,284,Dental Loan Repayment Revolvin,"TITLE 63, SEC 1-2714",2014,01,$253451.35
34000,STATE DEPARTMENT OF HEALTH,285,OK Ins Disaster & Emer Med Rev,"TITLE 63, SEC. 1-2523",2014,01,$278423.80
34000,STATE DEPARTMENT OF HEALTH,290,Ok Safe Kids Asso Rev Fund,"TITLE 47, SEC 1135.5.B.13",2014,01,$860.00
34000,STATE DEPARTMENT OF HEALTH,295,Ok State Ath Comm Revolving Fd,"TITLE 3A, SECTION 616",2014,01,$263551.36
34000,STATE DEPARTMENT OF HEALTH,300,Tobacco Settlement Fund,"TITLE 62, SECTION 50",2014,01,$0.00
34000,STATE DEPARTMENT OF HEALTH,340,CMIA Programs Disbursing Fund,"TITLE 62, SECTIONS 34.9 AND 34.48",2014,01,$-33531.36
34000,STATE DEPARTMENT OF HEALTH,400,Federal Funds,"TITLE 63, SEC. 1-108",2014,01,$2186114.62
34000,STATE DEPARTMENT OF HEALTH,490,American Recov. & Reinv. Act,"TITLE 62, SEC. 34.9 & 34.48",2014,01,$296487.34
34000,STATE DEPARTMENT OF HEALTH,577,Jobs & Growth Tax Relief Fund,"TITLE 62, SECTION 34.48 & 34.9",2014,01,$0.00
34200,OFFICE OF THE CHIEF MEDICAL EXAMINER,200,Medical Examiner Special Fund,"TITLE 63, SEC. 954",2014,01,$1177241.57
34200,OFFICE OF THE CHIEF MEDICAL EXAMINER,215,Toxicology Laboratory Fund,SB 1589 2004 LEGISLATURE,2014,01,$24395.82
34200,OFFICE OF THE CHIEF MEDICAL EXAMINER,400,Federal Funds,"TITLE 62, SEC. 34.48",2014,01,$34974.34
34300,ST. BD. OF EXAMINERS OF PERFUSIONISTS,200,Perfusionists Licensure Fund,"TITLE 59, SECTION 2058",2014,01,$84795.71
34500,DEPARTMENT OF TRANSPORTATION,210,Railroad Mainten Rev Fund,"TITLE 66, SEC. 309",2014,01,$6698289.98
34500,DEPARTMENT OF TRANSPORTATION,211,Okla Tourism And Passenger Rai,"TITLES 66, SECTION 325",2014,01,$9473695.53
34500,DEPARTMENT OF TRANSPORTATION,220,Highway Construction Materials,"TITLE 69, SECTION 1963",2014,01,$228730.22
34500,DEPARTMENT OF TRANSPORTATION,225,Public Transit Revolving Fund,"TITLE 69, SEC. 4031 (1990)",2014,01,$4104025.32
34500,DEPARTMENT OF TRANSPORTATION,230,County Road Mach & Equip Fund,"TITLE 69, SEC. 636.1",2014,01,$6438560.11
34500,DEPARTMENT OF TRANSPORTATION,235,County Road Improvement Fund,"TITLE 69, SEC. 690",2014,01,$0.00
34500,DEPARTMENT OF TRANSPORTATION,250,Cty Bridge And Road Imprv Fund,"REPEALED BY LAWS 2010, SB 2173, C. 256, § 13, EMERG. EFF. JULY 1, 2010.",2014,01,$4319648.55
34500,DEPARTMENT OF TRANSPORTATION,265,Weigh Station Imprv Rev Fnd,"SB 141, SECTION 3E",2014,01,$40448762.82
34500,DEPARTMENT OF TRANSPORTATION,270,Income Tax Checkoff Revolv Fnd,"TITLE 68, SECTION 2368.6",2014,01,$22266.00
34500,DEPARTMENT OF TRANSPORTATION,275,Rebldg Ok Access & Drvr Safety,"HB 1078, SECTION 1A",2014,01,$62090864.50
34500,DEPARTMENT OF TRANSPORTATION,280,High Priority State Bridge Rev,TITLE 69 SECTION 506,2014,01,$7609792.48
34500,DEPARTMENT OF TRANSPORTATION,285,CO Improve for Roads & Bridges,TITLE 69 SECTION 507,2014,01,$210529027.20
34500,DEPARTMENT OF TRANSPORTATION,290,State Transportation Fund,TITLE 69 SECTION 1501.1,2014,01,$0.00
34500,DEPARTMENT OF TRANSPORTATION,310,Const & Maintenance Fund,"TITLE 69, SEC. 1501",2014,01,$77239208.92
34500,DEPARTMENT OF TRANSPORTATION,340,CMIA Programs Disbursing Fund,"TITLE 62, SEC 34.48, 34.9",2014,01,$205838656.80
34500,DEPARTMENT OF TRANSPORTATION,400,County Bridge Revolving Fund,"TITLE 69, SEC. 664",2014,01,$0.00
34500,DEPARTMENT OF TRANSPORTATION,490,American Recov. & Reinv. Act, ,2014,01,$0.00
34600,OKLA. SPACE INDUSTRY DEV. AUTH.,200,Ok Space Industry Devl Auth Fd,"TITLE 74, SECTION 5208.1",2014,01,$383744.69
34600,OKLA. SPACE INDUSTRY DEV. AUTH.,210,OK Spaceport Mgmt,"TITLE 74, SECTION 5208.2",2014,01,$2113319.79
34600,OKLA. SPACE INDUSTRY DEV. AUTH.,215,Aerospace Industrial Park Fund, ,2014,01,$206809.71
34600,OKLA. SPACE INDUSTRY DEV. AUTH.,400,Federal Fund - NASA,"TITLE 62, SEC 34.48, 34.9",2014,01,$272733.79
35000,HISTORICAL SOCIETY,200,Revolving Fund,"TITLE 53, SEC. 1.10",2014,01,$94981.31
35000,HISTORICAL SOCIETY,210,Cherokee Strip Museum Wing Rev,"TITLE 62, SECTION 7.5",2014,01,$25.32
35000,HISTORICAL SOCIETY,220,Capitol Improvement Revolv Fnd,"TITLE 53, SECTION 1.10A",2014,01,$8128.01
35000,HISTORICAL SOCIETY,225,OK Hist Soc Cap Imprv&Op Revl, ,2014,01,$373562.39
35000,HISTORICAL SOCIETY,240,1921 Tulsa Race Riot Cm Rev Fd,"HB 2468, SECTION 4",2014,01,$0.00
35000,HISTORICAL SOCIETY,250,Commissioning of Art in Public,"TITLE 74, CH 110A, SEC 9030.6",2014,01,$280704.84
35000,HISTORICAL SOCIETY,260,Art in Public Places Administr,"TITLE 74, CH 110A, SEC 9030.7",2014,01,$12244.87
35000,HISTORICAL SOCIETY,270,Hst Grnwd Dist Music Fest Revl, ,2014,01,$2005.00
35000,HISTORICAL SOCIETY,400,Fed Gr 69-1-Restor Histor Site,"TITLE 62, SEC. 34.48",2014,01,$2782.26
35300,OKLA. HORSE RACING COMM.,200,Equine Drug Testing Rev. Fund,"TITLE 3A, SECTION 204.1 B",2014,01,$3232.73
35300,OKLA. HORSE RACING COMM.,205,Breeding Development Administr,"TITLE 3A, CHAPTER 2, SECTION 208.3",2014,01,$28216.36
35300,OKLA. HORSE RACING COMM.,210,Law Enforcement Revolving Fnd,"TITLE 62, SEC 34.9",2014,01,$96574.62
35300,OKLA. HORSE RACING COMM.,215,Gaming Regulation Revolving Fd,"TITLE 3A, CH 2, SEC 282",2014,01,$950999.93
35300,OKLA. HORSE RACING COMM.,220,Oklahoma Quarter Horse Revolvi,TITLE 47 SECTION 1104.12,2014,01,$15280.00
35500,OKLA. HUMAN RIGHTS COMM.,440,Federal Funds,"TITLE 62, SEC 34.48, 34.9",2014,01,$0.00
35900,ENERGY RESOURCES BOARD,200,Energy Resources Revolving Fun,"TITLE 52, SEC. 288.7.A",2014,01,$14527462.57
35900,ENERGY RESOURCES BOARD,205,Sustaining OK Energy Resources, ,2014,01,$811416.06
36000,OKLA. INDIAN AFFAIRS COMMISSION,200,Ok. Indian Affairs Commission,"TITLE 74, SEC. 1205",2014,01,$0.00
36900,WORKERS COMP COURT OF EXISTING CLAIMS,200,Adm Of Worker's Comp Rev Fund,"TITLE 85, SEC. 407",2014,01,$624675.79
37000,OK. INDUSTRIAL FINANCE AUTH.,200,Indust Development Loan Fund,"TITLE 74, SEC. 860 A",2014,01,$5593664.26
37000,OK. INDUSTRIAL FINANCE AUTH.,805,Indust Fin Auth Bond Redem Fnd,"TITLE 74, SECTION 860 E",2014,01,$12983.50
37000,OK. INDUSTRIAL FINANCE AUTH.,810,Indus Finance Auth  Inter Fund,"TITLE 74, SEC. 860 D",2014,01,$0.00
38500,OKLAHOMA INSURANCE DEPARTMENT,200,Ins Commissioner Rev Fund,"TITLE 36, SEC. 1435.23",2014,01,$6290205.45
38500,OKLAHOMA INSURANCE DEPARTMENT,205,Private Grant Fund, ,2014,01,$0.00
38500,OKLAHOMA INSURANCE DEPARTMENT,215,GKFF Grant Fund, ,2014,01,$0.00
38500,OKLAHOMA INSURANCE DEPARTMENT,220,Bail Bondsmen Revolving Fund,"TITLE 59, SEC. 1337",2014,01,$0.00
38500,OKLAHOMA INSURANCE DEPARTMENT,225,Real Estate Appraisers Bd,"TITLE 59, SEC 858-730 (1991)",2014,01,$504386.94
38500,OKLAHOMA INSURANCE DEPARTMENT,230,Insurance Dept Anti - Fraud,"TITLE 36, CH. 1, ART. 3, SEC. 307.5",2014,01,$1888459.10
38500,OKLAHOMA INSURANCE DEPARTMENT,235,Captive Ins. Regul & Supervisi,"TITLE 36, SECTION 6470.24",2014,01,$0.00
38500,OKLAHOMA INSURANCE DEPARTMENT,410,Federal Grant Fund,"TITLE 62, SEC 34.48 & 34.9",2014,01,$1964.64
39000,COMPSOURCE OKLAHOMA,200,State Insurance Fund,"TITLE 85, SECTION 375",2014,01,$651094.13
40000,OFFICE OF JUVENILE AFFAIRS,200,OJA Revolving Fund,"TITLE 62, SECTION 34.9",2014,01,$1994305.21
40000,OFFICE OF JUVENILE AFFAIRS,202,Health Insur Portability,"HB 2487, SECTION 9",2014,01,$0.00
40000,OFFICE OF JUVENILE AFFAIRS,205,Parental Responsibility Fund,"TITLE 62, SEC. 34.9",2014,01,$501611.58
40000,OFFICE OF JUVENILE AFFAIRS,210,Santa Claus Commission Rev Fd,"TITLE 62, SECTION 155; TITLE 10, SECTION 361",2014,01,$80225.20
40000,OFFICE OF JUVENILE AFFAIRS,400,Delinquency Prevention Fund,"TITLE 62, SECTION 34.48 & 34.9",2014,01,$262562.87
40000,OFFICE OF JUVENILE AFFAIRS,405,Fed Grant Fund-Pass Through,"TITLE 62, SEC. 34.48 & 34.9",2014,01,$117257.34
40000,OFFICE OF JUVENILE AFFAIRS,410,Fed Grant Fund - Reimbursement,"TITLE 62, SEC. 34.48 & 34.9",2014,01,$6146969.56
40000,OFFICE OF JUVENILE AFFAIRS,415,Juv Acct Inct Blk Grant Fund,"TITLE 62, SEC. 34.48 & 34.9",2014,01,$1180716.57
40500,DEPARTMENT OF LABOR,200,Dept. Of Labor Revolving Fund,"TITLE 40, SECTION 141.19",2014,01,$594447.18
40500,DEPARTMENT OF LABOR,205,Worker's Comp Enforcemt Fund,"TITLE 85, SEC. 63.1 C",2014,01,$0.00
40500,DEPARTMENT OF LABOR,210,Safety Standards Revolving Fun, ,2014,01,$0.00
40500,DEPARTMENT OF LABOR,215,Safety Consult & Reg Fund,"REPEALED BY SB 878, 2011",2014,01,$445214.02
40500,DEPARTMENT OF LABOR,216,Elevator Safety Revolving Fund,"TITLE 59, CH 56A, SEC 3025",2014,01,$0.00
40500,DEPARTMENT OF LABOR,410,Federal Fund,"TITLE 62, SEC. 34.48",2014,01,$844810.67
41000,COMM. OF THE LAND OFFICE,200,Revolving Fund,"TITLE 64, SEC. 1011",2014,01,$17448219.34
41000,COMM. OF THE LAND OFFICE,400,Grants,"TITLE 62, SEC. 34.48,34.9",2014,01,$0.00
41500,COUNCIL ON LAW ENFC. ED. & TRNG.,205,Firearms Instructor Rev. Fund,"21 O.S., SEC. 1290.14F",2014,01,$49957.91
41500,COUNCIL ON LAW ENFC. ED. & TRNG.,210,Peace Officer Revolving Fund,"TITLE 70, SEC. 3311.7",2014,01,$90268.66
41500,COUNCIL ON LAW ENFC. ED. & TRNG.,215,Cleet Training Center Rev Fund,"TITLE 70, SECTION 3311.6",2014,01,$582330.30
41500,COUNCIL ON LAW ENFC. ED. & TRNG.,220,CLEET Private Security Revl Fd,"TITLE 70, SEC. 3311.13",2014,01,$92086.16
41500,COUNCIL ON LAW ENFC. ED. & TRNG.,499,Surplus Property Fund, ,2014,01,$1327.50
41600,OK. LAW ENFORCE. RET. SYSTEM,200,Ok Law Enf Ret Rev Fund,"TITLE 47, SEC. 2-301 AND TITLE 62, SEC. 7.5",2014,01,$24397.56
42000,LANGSTON UNIVERSITY,290,Educ & Gen Op Rev Fund,"TITLE 70, SEC. 3901",2014,01,$337827.13
42000,LANGSTON UNIVERSITY,295,Capitol Improvements Rev Fund, ,2014,01,$29.16
42000,LANGSTON UNIVERSITY,340,Bond Transfer Fund,"TITLE 62, SEC. 7.5",2014,01,$0.00
42000,LANGSTON UNIVERSITY,430,Agency Relationship Fund,"TITLE 62, SEC. 41.8",2014,01,$3502584.25
42000,LANGSTON UNIVERSITY,452,OCIA State Facilities Rev Bond,"TITLE 73, SECTION 301",2014,01,$0.00
42000,LANGSTON UNIVERSITY,475,Rev Bond Fd/Cap Improvements,"TITLE 70, SEC. 4001",2014,01,$0.00
42000,LANGSTON UNIVERSITY,479,Capital Bond Projects, ,2014,01,$0.00
42000,LANGSTON UNIVERSITY,480,ODFA Rev Bonds Series 1999 A,"SENATE CONCURRENT RESOLUTION NO. 12, 1997",2014,01,$0.00
42000,LANGSTON UNIVERSITY,486,Stadium Revenue Bond Fund,"TITLE 70, SECTION 4002.1",2014,01,$0.00
42000,LANGSTON UNIVERSITY,490,American Recov. & Reinv. Act, ,2014,01,$0.00
42000,LANGSTON UNIVERSITY,600,Section 13-Const & Purch Bldg,"TITLE 70, SEC. 3904",2014,01,$258774.52
42000,LANGSTON UNIVERSITY,650,New College-Const & Purch Bldg,"TITLE 70, SEC. 3904",2014,01,$777693.81
42100,OKLAHOMA STATE SENATE,200,State Senate Revolving Fund,"TITLE 62, SECTION 159.1",2014,01,$5066727.29
42200,OK. HOUSE OF REPRESENTATIVES,200,House Of Rep Revolving Fund,"TITLE 62, SECTION 159.2",2014,01,$2329690.36
42300,LEGISLATIVE SERVICE BUREAU,200,Revolving Fund,"TITLE 62, SEC. 34.9, 34.49",2014,01,$653662.50
42300,LEGISLATIVE SERVICE BUREAU,205,Criminal Code Revolving Fund,"TITLE 62, SECTION 34.9",2014,01,$0.00
42300,LEGISLATIVE SERVICE BUREAU,210,Ok Crim Justice Res Ctr Rev Fd,"TITLE 22, SEC. 1517",2014,01,$0.00
42300,LEGISLATIVE SERVICE BUREAU,405,OCJRC - VAWA Fed Fund,"TITLE 22, SEC. 1517",2014,01,$0.00
42300,LEGISLATIVE SERVICE BUREAU,406,OCJRC - SAC Fed Fund, ,2014,01,$0.00
42300,LEGISLATIVE SERVICE BUREAU,443,Interagency Reimbursement Fund,"TITLE 74, SECTION 581",2014,01,$0.00
43000,DEPARTMENT OF LIBRARIES,200,Revolving Fund,"TITLE 65, SEC. 3-107",2014,01,$774890.00
43000,DEPARTMENT OF LIBRARIES,400,Federal Library Funds,"TITLE 65, SEC. 3-101 & 3-107",2014,01,$137589.41
43000,DEPARTMENT OF LIBRARIES,405,Federal Pass Through Funds,"TITLE 65, SEC. 3-101 & 3-107",2014,01,$8333.02
43000,DEPARTMENT OF LIBRARIES,410,Fed Grt Funds Special Projects,"TITLE 65, SEC. 3-101 & 3-107",2014,01,$20320.58
43000,DEPARTMENT OF LIBRARIES,415,Fed Grt Librarians 21st Centur,"TITLE 65, SEC. 3-101 & 3-107",2014,01,$0.00
43000,DEPARTMENT OF LIBRARIES,490,American Recov. & Reinv. Act,"TITLE 62, SEC. 34.48,34.9",2014,01,$0.00
43500,OKLAHOMA LOTTERY COMMISSION,200,Ok Education Lottery Rev Fund,"TITLE 3A, CH 7, SEC 713",2014,01,$7771571.02
43500,OKLAHOMA LOTTERY COMMISSION,205,Fidelity Revolving Fund,"TITLE 3A, CH 7, SEC 719",2014,01,$196185.78
44400,"LP GAS RESEARCH, MARKETING, & SAFETY",205,Lp Gas Res Mrkt & Sfty Rev Fnd,"TITLE 52, CH 8, SEC 420.26",2014,01,$452094.53
44400,"LP GAS RESEARCH, MARKETING, & SAFETY",215,Lp Gas Res Mrkt & Sfty Reimbur,"O.S. 52, SEC 420.29",2014,01,$616526.92
44500,LIQUEFIED PETROLEUM GAS BD,200,Liquified Petroleum Gas Fund,"TITLE 52, CH 8, SEC 420.11",2014,01,$630423.31
44600,SOER - SUSTAINING OKLA. ENERGY RESOURCES,200,Revolving Fund,"TITLE 52, SEC 705",2014,01,$3160.36
44800,BD OF LIC ALCOHOL & DRUG COUNS,200,Revolving Fund,"TITLE 59, CH 43B, SEC 1883",2014,01,$45721.40
45000,BD. OF MED. LICENSURE & SUPV.,200,Revolving Fund,"TITLE 62, SEC. 155; TITLE 59, SEC. 495C",2014,01,$3618781.87
45000,BD. OF MED. LICENSURE & SUPV.,210,Allied Prof. Peer Assist. Fund,"TITLE 59, SEC. 518.1F",2014,01,$258510.26
45200,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,200,Dept Of Mental Health Rev Fund,"TITLE 43A, SEC. 2-303",2014,01,$5350668.69
