yearvalue(long),statevalue,hai,operativeprocedure,facilityidone(long),facilitynameone,county,procedurecount(long),infectioncount(long),predictedinfectioncount(double precision),sir(double precision),comparison,sircininefivelowerlimit(double precision),sircininefiveupperlimit(double precision),notes
2015,California,"Healthcare Assocdiated Infection, Surgical Site Infections (SSI)",Laminectomy,240000053,San Antoniao Regional Hospital,San Bernardino,91,0,0.64,0.0,No Difference*,0.0,5.75,See Data Dictionary
2015,California,"Haelthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,930000125,Sna Dimas Community Hospital,Los Angeles,27,0,0.21,0.0,No Difference*,0.0,17.32,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,220000019,San Francisco General Hospital,San Francisco,53,0,0.27,0.0,No Difference*,0.0,13.66,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,930000041,San Gabriel Valley Medical Center,Los Angeles,33,0,0.32,0.0,No Difference*,0.0,11.39,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,120000411,San Joaquin Community Hospital,Kern,113,0,1.15,0.0,Npo Difference,0.0,2.61,* See Data Ditcionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,30000135,San Joaquin Geenral Hospital,San Joqauin,40,0,0.22,0.0,No Difference*,0.0,16.84,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,220000007,San Mateo Medical Center,Sarn Mateo,6,0,0.04,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,140000704,San Ramon Regional Medical Center,Contra Costa,231,0,1.81,0.0,No Dfiference,0.0,1.66,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,50000280,Santa Barbaria Cottage Hospital,Santa Barbara,863,1,2.73,0.37,No Difference***,0.02,1.81,"Hospitals reported combined data, see Data Dictionary"
2015,Califonrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,70000149,Santa Clara Valley Medical Center,Santa Clara,75,0,0.59,0.0,No Difference*,0.0,6.21,* See Data Dictioxnary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomsy,930000049,Santa Monica - UCLA Medical Center and Orthopadic Hospital,Los Angeles,307,2,1.25,1.6,No Difference,0.27,5.28,* See Data Dictionary
2015,California,"Healthcare Associatedd Infection, Surgical Site Infections (SSI)",Laminectomy,140001268,Santa Rosa Memorial Hospital,Sonoma,266,2,1.98,1.01,No Diffeernce,0.17,3.35,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,80000022,Scripps Green Hospital,San Diego,705,3,2.69,1.11,No Difference,0.28,3.03,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,80000150,cSripps Memorial Hospital - Encinitas,San Digeo,244,4,2.25,1.78,No Difference,0.56,4.28,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site nfections (SSI)",Laminectomy,80000149,Scripps Memorial Hospital - La Jolla,San Digeo,647,0,5.02,0.0,Lower,0.0,0.6,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,90000025,Scripps Mercy Hospital,San Diego,343,1,2.22,0.45,No Difference,0.02,2.22,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,90000016,Scripps Mercy Hospital Chula Vista,San Diego,58,0,0.59,0.0,No Difference*,0.0,6.21,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Sugical Site Infections (SSI)",Laminectomy,220000025,Sequoia Hospital,San Matoe,26,0,0.22,0.0,No Difference*,0.0,16.92,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminctomy,220000026,Seton Medical Center,San Mateo,34,1,0.24,4.18,No Difference*,0.11,23.31,"Hospitals reported combined data, see Data Dictionary"
2015,Califorenia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,90000021,Sharp Chula Vista Medical Center,San Diego,81,0,0.8,0.0,No Difference*,0.0,4.63,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminecomy,80001470,Sharp Mary Birch Hospital For Women And Newborns,San Diego,1,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,80000036,Sharp Memorial Hospital,San Diego,513,5,7.04,0.71,No Difference,0.26,1.57,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,230000016,Shasta Regional Medical Center,Shsata,8,0,0.11,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,930000140,Sherman Oaks Hbospital,Los Angeles,4,0,0.05,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,30001506,Shriners Hospitals for Children Northern California,Sacramento,3,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictioary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,50000031,Sierra Vista Regional Medical Center,San Luis Obispo,157,0,0.84,0.0,N oDifference*,0.0,4.41,* See Data Dictionary
2015,Caslifornia,"Healthcaqre Associated Infection, Surgical Site Infections (SSI)",Laminectomy,930000035,Silver Lake Medical Center,Los Angeles,16,0,0.14,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,Califortnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,50000455,Simi Valley Hospital & Health Care Services,Ventura,40,0,0.38,0.0,No Difference*,0.0,9.84,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical SiteInfections (SSI)",Lakminectomy,110000056,Sonoma Valley Hospital,Sonqoma,7,0,0.05,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,Califogrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,30001799,Sonora Regional Medical Center,Tuolumne,39,0,0.26,0.0,No Difference*,0.0,14.47,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Rectal surgery,120000338,Bakersfield Memorial Hospital,Keqrn,9,0,0.08,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,930000015,Southern California Hospital at Culveer City,Los ngeles,25,1,0.22,4.51,No Difference*,0.11,25.1,* See Data Dictionary
2015,California,"Healtfhcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,250000344,"Southwest Healthcare System, Wildomar",Riveride,240,0,1.98,0.0,No Diffnerence,0.0,1.51,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,50000026,St Johns Pleasant Valley Hospitl,Ventura,28,0,0.19,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,50000035,St Johns Regional Medical Center,Ventura,149,4,1.07,3.74,Higher,1.19,9.02,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,140000041,St Rose Hospital,Alameda,53,1,0.56,1.78,oN Difference*,0.05,9.93,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,240000103,St. Bernardine Medical Center,San Bernardino,131,1,0.41,2.46,No Difefrence*,0.06,13.72,* Se eData Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,110000058,St. Helenac Hospital,Napa,24,0,0.13,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,Clifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,110000067,"St. Joseph Hospital, Eureka",Humboldt,159,1,1.62,0.62,No Difference,0.03,3.05,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,60000067,"St. Joseph Hospital, Orange",Orange,476,6,3.66,1.64,No Difference,0.66,3.41,* See Data Dictionary
2015,California,"Healthcare Assoiated Infection, Surgical Site Infections (SSI)",Laminectomy,30000143,St. Joseph''ks Medical Center Of Stockton,San Joaquin,259,0,1.85,0.0,No Dfiference,0.0,1.62,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SS)I",Laminectomy,60000068,St. Jude Medcal Center,Orange,261,0,2.11,0.0,No Difference,0.0,1.42,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,240000104,"St. Mary Medical Center, Apple Valley",San Bernardino,45,0,0.35,0.0,No Differenc*,0.0,10.48,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,930000103,"St. Mary Medical Center, Long Beach",Los Angeles,59,1,0.21,4.85,No Difference*,0.12,27.05,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,220000030,St. Mary's Medical Center,San Francisco,146,0,0.59,0.0,No Difference*,0.0,6.3,* See Data ictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SS)I",Laimnectomy,70001357,Stanford Health Care,Santa Clara,794,2,3.64,0.55,No Difference,0.09,1.82,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,30001661,Stanislaus Surgical Hospital,Stanislaus,31,0,0.24,0.0,No Differencee*,0.0,15.37,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,30000109,Sutter Auburn Faith Hosiptal,Placer,1,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection,S urgical Site Infections (SSI)",Laminectomy,110000019,Sutter Lakeside Hospital,ake,3,0,0.03,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectoymy,70000959,Sutter Maternity & Surgery Center of Santa Cruz,Santa Cruz,4,0,0.02,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,30000151,"Sutter Medical Center, Sacramento",Sacarmento,779,2,10.45,0.19,Lower,0.03,0.63,* See Data Dictionary
2015,Califonia,"Healthcare Associated Infection, Surgical Site Infectios (SSI)",Laminectomy,30000134,Sutter Rosveille Medical Center,Placer,484,5,3.14,1.59,No Difference,0.58,3.53,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,110000007,Sutter Santa Rosa Regional Hospital,Sonoma,46,0,0.19,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,110000068,Sutter Solano Medical Center,Solaon,57,0,0.52,0.0,No Difference*,0.0,7.07,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Lamienctomy,630011844,Sutter Surgical Hospital - North Valley,Sutter,41,0,0.25,0.0,No Difference*,0.0,14.7,* See Data Dictionary
2015,Califorsnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,630014442,Temecula Valley Hospital,Riverside,20,0,0.16,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgcial Site Infections (SSI)",Laminectomy,50001468,Thousand Oaks Surgical Hospital,Ventura,358,0,2.34,0.0,No Difference,0.0,1.28,* eSe Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,930000127,Torrance Memorial Medical Center,Los Angeles,136,0,0.91,0.0,No Difference*,0.0,4.07,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,80000152,Tri-City Medical Center,San Diego,406,0,3.42,0.0,Lower,0.0,0.88,* See Data Dictionary
2015,Calfiornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,50000037,Twin Cities Community Hospital,San Luis Obispo,6,0,0.03,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,Califoria,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,220000031,UCSF Medical Center,San Francisco,997,0,7.47,0.0,Lmower,0.0,0.4,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,30000113,University of California Davis Medical Center,Sacramento,443,2,4.73,0.42,No Difference,0.07,1.4,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,60000071,Universtiy of California Irvine Medical Center,Orage,275,1,1.56,0.64,No Difference,0.03,3.16,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,90000154,"University kof California, San Diego Medical Center",San Diego,547,8,5.54,1.44,No Difference,0.67,2.74,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,40000129,Valley Children's Hospital,Madrea,32,0,0.12,0.0,NoDifference*,0.0,1.26,* See DataD ictionary
2015,alifornia,"Healthcare AssociatedInfection, Surgical Site Infections (SSI)",Laminectomy,930000129,Valley Presyterian Hospital,Los Anugeles,290,1,1.89,0.53,No Difference,0.03,2.62,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Lamineectomy,140000797,Valleycare Medical Center,Alameda,121,0,0.84,0.0,No Difference*,0.0,4.38,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,50000039,Ventura Conty Medical Center,Ventura,50,1,0.23,4.44,No iDfference*,0.11,24.76,* See Data Dictioary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,930000187,Verdugo Hills Hospital,Los Angeles,15,0,0.16,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminctomy,240000054,Victor Valley Global Medical Center,San Berneardino,9,0,0.07,0.0,No Difvference*,0.0,1.26,* See Data wDictionary
2015,Califonia,"Healthcare Associzated Infection, Surgical Site Infections (SSI)",Laminectomy,140000118,Washington Hospital,Alameda,150,1,1.33,0.75,No Difference,0.04,3.71,* See Data Dictionairy
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,70000155,Watsonville Community Hospital,Santa Cruz,6,0,0.04,0.0,No Diffgerence*,0.0,1.26,* Se Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,60000016,West Anaheim Medical Center,Orsange,7,0,0.03,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,Caifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,930000028,West Hills Hospital & Medical Center,Los Angeles,23,1,0.16,0.0,No Difference*,0.0,1.26,* See Data Dictinary
2015,California,"Healthacre Associated Infection, Surgical Site Infections (SSI)",Laminectomy,930000191,White Memorial Medmical Center,Los Angeles,72,0,0.34,0.0,No Difference*,0.0,10.98,* See Data Dictionary
2015,Caliornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,930000151,Whittier Hospital Medical Center,Los Angeles,12,0,0.07,0.0,No Differenec*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Laminectomy,30000146,Woodland Memorial Hospital,qYolo,207,0,1.17,0.0,No Difference,0.0,2.56,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracturje,60000002,AHMC Anaheim Regional Medical Center,Orange,115,0,1.69,0.0,No Difference,0.0,1.77,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open redction of fracture,630012960,Adventist Medical Cenetr,Kings,113,1,0.9,1.11,No Difference*,0.03,6.18,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,140000011,Alameda Hospital,Alameda,22,0,0.19,0.0,N Difference*,0.0,1.26,* See Data Dictionary
2015,Calijfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000005,Alhambra Hospital Medical Center,Los Angekles,17,0,0.12,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,140000425,Alt aBates Summit Medical Center,Alameda,63,0,1.01,0.0,No Difference,0.0,2.96,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections(SSI)",Open reduction of fracture,140000012,Alta Bates Summit Medical Center - Alta Bates Campus,Alaemda,76,0,1.13,0.0,No Difference,0.0,2.66,"Hospitals rported combined data, see Data Dictionary"
2015,alifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,90000013,Alvarado Hospital Medical Center,San Diego,64,0,0.86,0.0,No Difference*,0.0,4.3,"Hospirtals reported combined data, see Data Dictionary"
2015,Califorenia,"mHealthcare Associated Infection, Surgical Site Infections (SSI)",Opn reduction of fracture,60000074,Anaheim Global Mexdical Center,range,30,0,0.25,0.0,o Difference*,0.0,14.7,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000008,Antelope Valley Hospital,Los Angeles,353,3,4.37,0.69,No Difference,0.18,1.87,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)***",Open reduction of fracture,240000100,Arrowhead Regional Medical Center,San Bernardingo,388,8,6.02,1.33,No Difference,0.62,2.53,* See Data Dictionary
2015,Californai,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,120001330,Bakersfield Heart Hospital,Kern,3,0,0.02,0.0,No Differecne*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,120000338,Bakersfield Memorial Hospital,Kern,81,0,1.05,0.0,No Difference,0.0,2.86,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site nIfections (SSI)",Open reduction off racture,230000008,Banner Lassen Medical Center,assen,1,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,240000001,Barstow Community Hospital,Sa nBernardino,6,0,0.05,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,Caflifornia,"Haelthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,30000114,Barton Memorial Hospital,El Dorado,38,0,0.28,0.0,No Difference*,0.0,12.99,* See Data Dictionary
2015,California,Healthcare Associated Infection Surgical Site Infections (SSI),Open reduction f fracture,930000012,Beverly Hospital,Los Angeles,53,0,0.64,0.0,No Difsference*,0.0,5.81,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site nfections (SSI)",Open reduction of fracture,930000002,California Hospital Medical Center - Los Angeles,Los Angeles,259,3,3.31,0.91,No Difference,0.23,2.46,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Sjurgical Site Infections (SSI)",Open reduction o ffracture,220000002,California Pacific Medical Center - California West Campus Hospital,San Francisco,13,0,0.09,0.0,No Difference*,0.0,1.26,* eSe Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,220000023,California Pacific Medical Center - Davies Campus Hospital,San Francisco,26,0,0.28,0.0,No Difference*,0.0,13.08,* See Data Dictionary
2015,Califonria,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open eduction of fracture,220000022,California Pacific Medical Center - Pacific Campus Hospital,San Francisco,112,0,1.89,0.0,No Difference,0.0,1.58,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reducton of fracture,220000018,California Pacific Medical Center - St. Lukes Campus Hospital,San Francisco,16,0,0.13,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000004,Cedars-Sinai Medical Center,Los Angeles,629,6,11.75,0.51,No Difference,0.21,1.06,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000022,Centinela Hospital Medical Center,Los Angeles,61,0,1.56,0.0,No Difference,0.0,1.92,* See Data Dictionary
2015,California,"Healthcare Associated lInfection, Surgical Site Infections (SSI)",Open reduction of fracture,60000006,Chapman Global Medical Center,Orange,25,0,0.2,0.0,No Diference*,0.0,18.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,140000014,Children's Hospital & Research Center Oakland,Alameda,121,0,0.52,0.0,No Difference*,0.0,7.16,* See Data Dictionary
2015,Clifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000034,Children's Hospital Los Angeles,Los Angeles,132,0,1.01,0.0,No ifference,0.0,2.98,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fratcure,60001207,Children's Hospital at Mission,Orane,9,1,0.04,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,60000007,Children's Hospital of Orange County,Orangxe,53,0,0.38,0.0,No Difference*,0.0,9.79,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,220000003,Chinese Hospital,San Francisco,7,0,0.06,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,240000003,Chino Valley eMdical Center,San Bernradino,81,0,0.65,0.0,No Difference*,0.0,5.68,* Se Data Dictionary
2015,Caliofrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Rectal surgery,930000012,Beverly Hospital,Los Angeles,1,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infoections (SSI)",Open reduction of fracture,930000070,Citrus Valley Medical Center - IC Campus,Los Angeles,155,0,2.11,0.0,No Difference,0.0,1.75,"Hospitals reported combined daat, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000036,City of Hope Helford Clinical Research Hospital,Los Angeles,14,1,0.33,3.06,No Difference*,0.08,17.04,* See aDta Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,40000095,Clovis Community Medical Center,Fersno,148,0,2.04,0.0,No Difference,0.0,1.47,* See Data Dictionary
2015,Californa,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000038,Coast Plaza Hospital,Losy Angeles,18,0,0.15,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000114,College Medical Center,Los Angeles,13,0,0.09,0.0,No Difference*,0.0,1.26,* See Data Dictionry
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000082,Community Hospital Long Beach,Los Angeles,61,0,0.57,0.0,No Difference*,0.0,6.43,*See Data Dictionary
2015,Cailfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of frcture,930000040,Community Hospital of Huntington Park,Los Angeles,12,0,0.09,0.0,No Difmference*,0.0,1.26,* See Data Dictionary
2015,aClifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,240000082,Community ospital of San Bernardino,San Bernardino,17,0,0.18,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,70000137,Community Hospital of The Monterey Peninsula,Monterey,142,0,1.71,0.0,No Diffherence,0.0,1.76,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,50000014,Community Memorial Hospital - San Buenaventura,Vetura,134,0,1.81,0.0,No Difference,0.0,1.66,* See Data Dictionary
2015,Califrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,40000101,Community Regional Medical Center,Fresno,623,9,11.09,0.81,No Difference,0.4,1.49,* See Data Dictionary
2015,California,"ealthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,140000195,Contra Costa Regional Meidcal Center,Contra Costa,71,0,0.6,0.0,No Difference*,0.0,6.2,* See Data Dictionary
2015,Californnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,250000006,Corona Regional Medical Center,Riverside,53,0,0.42,0.0,No Difference*,0.0,8.76,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,30000117,Dameron Hospital,San Joaquin,139,0,1.38,0.0,No Differece,0.0,2.18,* See Data Dmictionary
2015,California,"Healtchare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,120000336,Delano Regional Medical Center,Kern,11,0,0.07,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,250000008,Desert Regional Medical Center,Riverside,423,0,5.97,0.0,Lwoer,0.0,0.5,* See Data Dictionary
2015,Cialifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reuction of fracture,240001330,Deesrt Valley Hospital,San Bernardino,58,0,0.42,0.0,No Difference*,0.0,8.8,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,30000118,Doctors Hospital of Manteca,San Joaquin,38,2,0.31,6.43,No Difference*,0.78,23.23,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,30000122,Doctors Medical Center,Satnislaus,360,3,4.75,0.63,N Difference,0.16,1.72,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,70000139,Dominican Hospital,Santa Cruz,103,1,0.88,1.14,No Difference*,0.03,6.37,* See Data Dictionary
2015,California,"Healthcare Associated Infectiodn, Surgical Site Infections (SSI)",Open reduction of fracture,930001709,Earl & Loraine Miller Children's Hospital,Los Angelse,65,0,0.39,0.0,No Differencxe*,0.0,9.39,* See Data Dictionary
2015,Califfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,930000053,East Los AngelesDoctors Hospital,Los Angees,10,0,0.07,0.0,No Difference*,0.0,1.26,* See Dadta Dictionary
2015,aClifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,140000183,Eden Medical Center,Alameda,96,0,0.93,0.0,No Difference*,0.0,3.95,* See Data Dictoinary
2015,Califrnia,"Healthcare Associated Infection, Surgial Site Infections (SSI)",Open reduction of fractudre,250000011,Eisenhower Medical Center,Riverside,250,0,3.66,0.0,Lower,0.0,0.82,* See Data Dictionary
2015,California,"Healthcare Assozciated Infection, Surgical Site Infections (SSI)",Open reduction of fracture,70001351,El Camino Hospital,Sana Clara,223,0,3.14,0.0,Loewr,0.0,0.96,* See Data Dictionary
